	0.0000-0.0006	0.0006-0.0057	0.0057-0.0080	0.0080-0.0084	0.0096-0.0110	0.0110-0.0115	0.0115-0.0118	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0125-0.0125	0.0125-0.0128	0.0128-0.0128	0.0128-0.0129	0.0129-0.0139	0.0139-0.0378	0.0378-0.0686	0.0686-0.0690	0.0690-0.0692	0.0692-0.0786	0.0786-0.0791	0.0791-0.0795	0.0795-0.2285	0.2285-0.3362	0.4374-0.4374	0.4374-0.5750	0.5750-5.2337	5.2337-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##Thiamine##Microbe	-0.9999999999999982	-1.0000000000000009	-0.9999999999999997	-0.9999999999999996	-0.9999999999999426	-1.00000000000002	-0.999999999999937	-1.0000000000000484	-0.9999999999999993	-1.0000000000000164	-1.0000000000000477	-1.0000000000000053	-1.000000000000045	-0.9999999999999991	-1.0000000000000002	-0.9999999999999993	-1.0000000000000007	-1.0000000000000016	-1.000000000000013	-0.9999999999999981	-0.999999999999987	-1.0000000000000038	-0.9999999999999987	-0.999999999999996	-1.0000000000000067	-0.9999999999999999	-1.0000000000000009	-1.000000000000014	-0.9999999999999991	-1.0000000000000095	-1.0000000000000095	Limosilactobacillus_reuteri_I49	Thiamine
Limosilactobacillus_reuteri_I49##Mg-e0##Microbe	-0.7060625359769042	-0.7060625359764816	-0.7060625359789136	-0.7060625359744916	-2.966537180044526	-2.966537180141928	-2.966537180190508	-2.9665371801481157	-2.966537180139814	-2.966537180222249	-2.966537180211456	-2.9665371801708647	-2.966537180211178	-0.03504042308077771	-0.011399647096864711	-0.706062535972553	-0.7060625359755318	-0.7060625359732337	-0.706062535986172	-0.7060625359836867	-0.7060625360058852	-0.7060625359782194	-0.02188871950778857	-0.004010600937860629	-0.004010600937863148	-0.00401060093786127	-0.004010600937858794	-0.004010600937862817	-0.004010600937860823	-0.004010600937846889	-0.004010600937846889	Limosilactobacillus_reuteri_I49	Mg-e0
Limosilactobacillus_reuteri_I49##Ca2+-e0##Microbe	-0.7060625359793605	-0.706062535978928	-0.7060625359772894	-0.7060625359735085	-2.9665371800505516	-2.96653718014137	-2.966537180190264	-2.9665371801487397	-2.966537180140352	-2.966537180222038	-2.966537180211138	-2.966537180170195	-2.9665371802102354	-0.035040423080787614	-0.01139964709687953	-0.7060625359750758	-0.7060625359755947	-0.7060625359733138	-0.7060625359873289	-0.706062535978864	-0.7060625360001204	-0.7060625359776911	-0.021888719507792226	-0.004010600937860095	-0.004010600937868348	-0.004010600937859509	-0.004010600937863775	-0.004010600937857663	-0.0040106009378595	-0.004010600937856259	-0.004010600937856259	Limosilactobacillus_reuteri_I49	Ca2+-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-130.0968206218271	-132.09682062758276	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##2-Oxoglutarate-e0-e0##Microbe	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	64.77794440866882	66.77794441758131	Bifidobacterium_animalis_YL2	2-Oxoglutarate-e0-e0
Bifidobacterium_animalis_YL2##L-Asparagine-e0##Microbe	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009645287358	Bifidobacterium_animalis_YL2	L-Asparagine-e0
Bifidobacterium_animalis_YL2##L-Tyrosine-e0##Microbe	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-11.97274479028933	-12.4727447910487	Bifidobacterium_animalis_YL2	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##PAN##Microbe	-0.9999999999997561	-0.9999999999994339	-0.9999999999998386	-0.9999999999998932	-4.201521860925663	-4.201521861031982	-4.201521861105558	-4.201521861017309	-4.201521861005542	-4.201521861149498	-4.201521861126969	-4.201521861071939	-4.201521861130303	-0.04962793137356675	-0.016145378795809337	-0.9999999999998139	-1.0000000000000684	-0.999999999999968	-1.0000000000001013	-0.9999999999999555	-1.000000000000759	-0.9999999999997716	-0.031001105982207115	-0.00568023472920253	-0.005680234729336358	-0.005680234729279504	-0.005680234728967738	-0.005680234729253306	-0.005680234729282111	-0.005680234729294938	-0.005680234729294938	Limosilactobacillus_reuteri_I49	PAN
Limosilactobacillus_reuteri_I49##CO2-e0##Microbe	1246.2205841940274	1337.2841097651294	1337.284109768956	606.676580031714	-171.03435962524233	1564.6917883750214	1564.691788400967	963.7825402902699	963.7825402875698	1502.688988688978	1502.6889886830866	1502.6889886626116	1502.6889886830284	13.279132967493162	-0.9423580022579634	-850.550999860926	417.9526580925689	509.5001070999413	-771.0810515210328	1604.0970715942183	7823.592808783057	1386.5388800430883	9.069277477696687	-26.92532548468447	-26.92532548469294	1.7870769686085994	-97.80455452333437	-26.9253254846548	2.4031947783837895	-62.5853614333531	-62.5853614333531	Limosilactobacillus_reuteri_I49	CO2-e0
Limosilactobacillus_reuteri_I49##Fe2+-e0##Microbe	-1.7060625359837387	-1.706062535982953	-1.706062535986137	-1.7060625359757675	-7.168059040933631	-7.168059041165975	-7.168059041288062	-7.168059041181943	-7.168059041161855	-7.16805904136082	-7.168059041333635	-7.168059041234798	-7.1680590413305385	-0.08466835445437296	-0.02754502589272633	-1.706062535969829	-1.7060625359757875	-1.7060625359724806	-1.706062536007416	-1.7060625359980253	-1.706062536052331	-1.7060625359918067	-0.05288982548998431	-0.00969083566713595	-0.009690835667090785	-0.00969083566710701	-0.009690835667176946	-0.00969083566708988	-0.009690835667106086	-0.00969083566713069	-0.00969083566713069	Limosilactobacillus_reuteri_I49	Fe2+-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe	-13.748894121425378	-13.74889412141583	-13.748894121477246	-13.748894121389487	-60.96780107483813	-60.96780107685015	-60.96780107787886	-60.96780107698136	-60.96780107680772	-60.96780107853752	-60.96780107830115	-60.96780107745234	-60.967801078288545	0.2680428947080431	0.761873517590426	-13.748894121348162	-13.748894121409862	-13.74889412136288	-13.7488941216363	-13.748894121581513	-13.748894122034532	-13.748894121472686	0.542767970223047	0.9162228193937686	0.9162228193938118	0.9162228193937261	0.9162228193936216	0.9162228193937895	0.9162228193937965	0.9162228193935806	0.9162228193935806	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##K+-e0##Microbe	-0.7060625358318477	-0.7060625358205703	-0.7060625359838605	-0.7060625359828548	-2.966537179655451	-2.96653718002125	-2.9665371800242317	-2.966537180010067	-2.966537180000847	-2.966537180046537	-2.9665371801066764	-2.9665371800700067	-2.966537180128543	-0.03504042308005297	-0.011399647096489678	-0.7060625358696867	-0.7060625359789503	-0.7060625359613092	-0.7060625359771515	-0.706062536097897	-0.7060625362242634	-0.7060625358651312	-0.0218887195075221	-0.004010600937521265	-0.004010600937751079	-0.004010600937780294	-0.004010600937591964	-0.004010600937879027	-0.004010600937859642	-0.004010600937190805	-0.004010600937190805	Limosilactobacillus_reuteri_I49	K+-e0
Bifidobacterium_animalis_YL2##fe3-e0##Microbe	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775988	Bifidobacterium_animalis_YL2	fe3-e0
Bifidobacterium_animalis_YL2##Mn2+-e0##Microbe	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773878	Bifidobacterium_animalis_YL2	Mn2+-e0
Bifidobacterium_animalis_YL2##D-Lactate-e0##Microbe	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1874.6516776769595	1879.8850110200992	Bifidobacterium_animalis_YL2	D-Lactate-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe	86.27119748789158	86.27119748785017	86.27119748837009	-644.3363322406019	0.0	0.0	0.0	0.0	0.0	0.0	-1598.9201220344285	-217.52307656533378	-217.52307656828395	-3.557547655326746	-1.832043056011724	-52.534440073069796	-52.53444007326186	-52.53444007317004	-52.534440073992876	-52.53444007391109	-52.53444007525612	-52.53444007352782	-2.597624638440753	-1.3012480683488448	-1.301248068350457	-1.3012480683469956	-1.3012480683494698	-1.3012480683503753	-1.3012480683490413	-1.3012480683478937	-1.3012480683478937	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Bifidobacterium_animalis_YL2##L-Tryptophan-e0##Microbe	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.121310172879248	Bifidobacterium_animalis_YL2	L-Tryptophan-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe	-164.14776061498074	-73.08423504305128	-73.08423504322838	-73.08423504279244	-307.0650112184459	-307.06501122817946	-307.06501123331884	-2710.702003578979	-2710.7020035714513	-555.0762101516307	-555.0762101493917	-555.0762101418468	-555.0762101492471	-10.509253847275644	-6.117645570425955	-135.1610955184235	-135.16109551876076	-135.1610955183536	-2376.1781231234813	-1.0000000000000002	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999997	-0.9999999999999999	-0.9999999999999994	-1.0000000000000002	-0.9999999999999989	-0.9999999999999998	-1.0	-1.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Bifidobacterium_animalis_YL2##Acetate-e0##Microbe	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3186.9225345921764	3195.022534604595	Bifidobacterium_animalis_YL2	Acetate-e0
Limosilactobacillus_reuteri_I49##Riboflavin##Microbe	-0.9999999999999993	-0.9999999999999999	-0.9999999999999996	-0.9999999999999992	-0.9999999999992565	-0.999999999999944	-0.9999999999995353	-0.9999999999996134	-0.9999999999995977	-0.9999999999995874	-0.999999999999884	-0.99999999999986	-1.0000000000001592	-1.0000000000000007	-0.9999999999999993	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.0000000000000042	-1.0000000000000084	-0.9999999999999971	-0.9999999999999993	-0.9999999999999999	-1.0000000000000002	-1.0000000000000004	-0.9999999999999987	-1.0000000000000004	-0.9999999999999992	-1.0000000000000113	-1.0000000000000113	Limosilactobacillus_reuteri_I49	Riboflavin
Bifidobacterium_animalis_YL2##Sulfate-e0##Microbe	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060609329449647	Bifidobacterium_animalis_YL2	Sulfate-e0
Bifidobacterium_animalis_YL2##Cl--e0##Microbe	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.706062535976235	Bifidobacterium_animalis_YL2	Cl--e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe	-21.723747383716205	-21.72374738369264	-21.72374738390185	-21.723747383766927	-94.4743213937749	-94.47432139704509	-94.47432139859995	-94.47432139723202	-94.47432139696697	-94.47432139962096	-94.47432139928178	-94.47432139798448	-94.47432139928247	0.8722674242900663	1.6331164908289075	-20.723747383620232	-20.723747383784843	-20.723747383712176	-20.723747384131972	-20.72374738413863	-20.72374738486627	-20.72374738379373	1.2955386990446165	1.8709237809326325	1.8709237809321744	1.870923780932179	1.8709237809321622	1.8709237809323764	9.203053846692148	28.6996207102235	28.6996207102235	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Bifidobacterium_animalis_YL2##Cu2+-e0##Microbe	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.7060625359757168	Bifidobacterium_animalis_YL2	Cu2+-e0
Limosilactobacillus_reuteri_I49##Cl##Microbe	-0.7060625359749952	-0.7060625359746352	-0.7060625359802789	-0.7060625359763136	-2.966537180051921	-2.9665371801496825	-2.9665371801996336	-2.9665371801550116	-2.9665371801467177	-2.966537180231734	-2.9665371802190172	-2.966537180178644	-2.9665371802200977	-0.035040423080815446	-0.011399647096851477	-0.7060625359715071	-0.706062535977776	-0.7060625359745205	-0.7060625359863278	-0.706062535986287	-0.706062536009084	-0.7060625359772474	-0.021888719507804397	-0.004010600937858787	-0.00401060093788736	-0.004010600937874671	-0.004010600937845112	-0.004010600937868663	-0.0040106009378622475	-0.00401060093781132	-0.00401060093781132	Limosilactobacillus_reuteri_I49	Cl
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe	-9.204977705002758	-9.204977704996889	-9.204977705025858	-9.204977704970469	-38.674915056381565	-38.67491505762274	-38.67491505826442	-38.674915057702655	-38.67491505759468	-38.67491505867746	-38.67491505852658	-38.67491505799806	-38.67491505851999	-0.4568240018373577	-0.14861785185407253	-9.204977704948039	-9.204977704984064	-9.204977704955612	-9.204977705127426	-9.20497770508185	-9.204977705359335	-9.204977705024689	-0.285364489395343	-0.05228643404169428	-0.0522864340417057	-0.05228643404170764	-0.052286434041788614	-0.05228643404164938	-0.05228643404165675	-0.052286434041826216	-0.052286434041826216	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe	-7.3974595049818905	-7.397459504977514	-7.397459504838442	-7.397459504746646	-34.282109685373044	-34.28210968637595	-34.2821096869184	-34.2821096864444	-34.28210968634586	-34.28210968727814	-34.2821096871474	-34.282109686711905	-34.282109687147475	0.5832514559815791	0.8644198353703363	-7.397459504843646	-7.397459504831804	-7.397459504788095	-7.397459504966049	-7.397459504760153	-7.397459505001004	-7.3974595049440754	0.7396694679091214	0.9523004588833957	0.9523004588839344	0.9523004588821067	0.9523004588824875	0.9523004588825565	0.9523004588825454	0.9523004588825528	0.9523004588825528	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##Spermidine-e0##Microbe	-0.9999999999999999	-0.9999999999999993	-0.9999999999999999	-1.0000000000000002	-0.9999999999999983	-0.9999999999999997	-1.0000000000000004	-1.0000000000000013	-1.0000000000000007	-1.0000000000000009	-0.9999999999999987	-0.999999999999999	-0.9999999999999994	-0.9999999999999993	-0.999999999999999	-0.999999999999998	-0.9999999999999982	-0.9999999999999996	-0.9999999999999997	-1.0000000000000016	-0.9999999999999999	-0.9999999999999992	-0.9999999999999989	-0.9999999999999991	-1.0000000000000002	-0.9999999999999993	-1.0	-1.0000000000000009	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Spermidine-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe	3279.5857522656797	3188.5222266918267	-1625.2094185092228	-1625.2094184984453	4029.233539097458	-2913.671052796066	-2913.6710528443564	-1711.8525566259336	-1711.8525566210815	-2789.665453418139	-2789.6654534071104	-2789.665453369372	-2789.665453407178	-33.45436072927765	10.30103029574842	2527.0713105598948	-1278.4396633003234	-637.6075202363014	1603.409507355378	-5522.1248619874195	-11741.620599290276	1132.487258059868	-12.372588296542585	-42.29739539676119	-42.297395396777894	15.12740950977895	114.71904100173322	89.65841564292238	20.00318001820453	13.504324397058845	13.504324397058845	Limosilactobacillus_reuteri_I49	H+-e0
Bifidobacterium_animalis_YL2##Fumarate-e0##Microbe	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	28.01233132549266	29.012331323322144	Bifidobacterium_animalis_YL2	Fumarate-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe	-47.2232871554369	-47.223287155413416	-47.22328715550434	-47.22328715522436	-198.409673325696	-198.4096733319268	-198.4096733352447	-198.40967333233084	-198.4096733317827	-198.40967333737734	-198.40967333655328	-198.40967333383668	-198.4096733364937	-2.3435940541732663	-0.7624378591060604	-47.22328715514994	-47.223287155289015	-47.223287155157685	-47.22328715602852	-47.22328715575236	-47.223287157067034	-47.22328715555008	-1.4639741299257578	-0.268239355728307	-0.2682393557284461	-0.2682393557283248	-0.2682393557287959	-0.2682393557278901	-0.2682393557279321	-0.26823935572940927	-0.26823935572940927	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2194.0345089715847	-2200.1011756443927	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##L-Isoleucine-e0##Microbe	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811464199	Bifidobacterium_animalis_YL2	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##Sucrose##Microbe	-1.0	-0.9999999999999997	-1.0000000000000007	-1.0	-1.0000000000000002	-0.9999999999999986	-0.9999999999999993	-0.9999999999999998	-0.9999999999999998	-0.9999999999999984	-0.9999999999999991	-1.0	-0.9999999999999998	-1.0000000000000002	-0.999999999999999	-1.0000000000000002	-1.0000000000000004	-1.0	-0.9999999999999993	-0.9999999999999989	-1.0000000000000002	-0.9999999999999996	-1.0	-0.9999999999999998	-0.9999999999999911	-0.9999999999999996	-0.9999999999999993	-0.9999999999999994	-1.0000000000000007	-1.0000000000000016	-1.0000000000000016	Limosilactobacillus_reuteri_I49	Sucrose
Bifidobacterium_animalis_YL2##Mg-e0##Microbe	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.7060625359769331	Bifidobacterium_animalis_YL2	Mg-e0
Bifidobacterium_animalis_YL2##Ca2+-e0##Microbe	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.7060625359773737	Bifidobacterium_animalis_YL2	Ca2+-e0
Limosilactobacillus_reuteri_I49##Pyruvate-e0##Microbe	-0.9999999999999996	-0.9999999999999993	-0.9999999999999994	-0.9999999999999998	-0.999999999999999	-0.9999999999999989	-0.9999999999999993	-0.9999999999999993	-0.9999999999999987	-1.0	-1.0	-0.9999999999999996	-1.0000000000000002	-0.9999999999999974	-1.0000000000000013	-1.0000000000000004	-1.0000000000000013	-1.0000000000000009	-1.0	-1.0	-0.9999999999999993	-1.0	-0.9999999999999993	-1.0000000000000004	-0.9999999999999993	-1.0000000000000004	-0.9999999999999998	-1.0	-0.9999999999999989	-1.0000000000000004	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Pyruvate-e0
Limosilactobacillus_reuteri_I49##O2-e0##Microbe	-1.0000000000000016	-1.0000000000000002	-1.0000000000000018	-1.0000000000000002	-0.9999999999999978	-0.9999999999999983	-0.9999999999999986	-0.9999999999999993	-0.9999999999999994	-0.9999999999999989	-0.9999999999999996	-0.9999999999999988	-0.9999999999999973	-1.0000000000000007	-1.0000000000000009	-1.0000000000000118	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0000000000000018	-1.0	-0.9999999999999993	-0.999999999999999	-1.0000000000000002	-0.9999999999999996	-1.0000000000000002	-0.9999999999999987	-1.0	-0.9999999999999984	70.48741183290682	70.48741183290682	Limosilactobacillus_reuteri_I49	O2-e0
Limosilactobacillus_reuteri_I49##Melitose-e0##Microbe	-1.0000000000000004	-1.0000000000000002	-0.9999999999999986	-0.9999999999999998	-0.9999999999999997	-0.9999999999999986	-0.9999999999999993	-0.9999999999999989	-0.9999999999999997	-0.9999999999999992	-0.9999999999999994	-0.9999999999999988	-0.9999999999999999	-0.999999999999999	-1.000000000000001	-0.9999999999999987	-0.999999999999999	-1.0000000000000007	-1.0000000000000004	-0.9999999999999989	-1.0000000000000007	-0.9999999999999983	-1.0000000000000002	-0.9999999999999997	-1.0000000000000004	-0.9999999999999996	-1.0	-0.9999999999999993	-0.9999999999999999	-0.9999999999999972	-0.9999999999999972	Limosilactobacillus_reuteri_I49	Melitose-e0
