	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0084-0.0085	0.0250-0.0330	0.0330-0.0331	0.0331-0.0333	0.0334-0.0336	0.0336-0.0339	0.0339-0.0462	0.0462-0.0463	0.0463-0.0484	0.0486-0.0486	0.0486-0.0487	0.0487-0.0488	0.0489-0.0493	0.0493-0.0494	0.0494-0.0496	0.0496-0.0496	0.0496-0.0748	0.0748-0.0751	0.0751-0.0752	0.1457-0.1475	0.1475-0.1476	0.1476-0.1477	0.1477-0.1479	0.1479-0.1540	0.1540-0.1540	0.1540-0.1687	0.1687-0.1691	0.1693-0.1693	0.1693-0.1794	0.1935-0.2068	0.2068-0.2074	0.2074-0.2835	0.3107-0.3217	0.3217-0.3448	0.3923-0.4390	0.4390-0.4390	0.4390-0.4965	0.4965-0.5260	0.5260-0.5585	0.5585-0.5585	0.5585-0.5665	0.5665-0.5665	0.5665-1.0530	1.0530-1.1083	1.1083-5.2447	5.2447-6.1540	6.1540-7.8481	7.8481-8.7234	8.7234-15.9502	15.9502-20.0000	Source	Target
Blautia_coccoides_YL58##Cu2+-e0##Microbe	-0.7060625360041498	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360189573	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	-0.7060625360103231	Blautia_coccoides_YL58	Cu2+-e0
Flavonifractor_plautii_YL31##Mg-e0##Microbe	-0.9241112603189859	-0.9241112603189859	-0.9241112603192169	-0.9241112603189774	-0.9241112603233947	-0.9241112603146955	-0.9241112603142939	-0.9241112603088784	-0.9241112603134733	-0.9241112603139375	-0.9241112603122414	-0.9241112603122414	-0.9241112603199936	-0.9241112603236352	-0.9241112603239477	-0.9241112603174827	-0.9241112603159992	-0.9241112603187307	-0.9241112603175289	-0.9241112603188961	-0.9241112603157555	-0.9241112603175161	-0.9241112603277927	-0.9241112603414448	-0.9241112603240269	-0.9241112603410991	-0.0059262983681586945	-1.8482225206155578	-1.848222520611667	-1.848222520630575	-0.9241112603179692	-0.9241112603119307	-0.9241112603191833	-0.9241112603190739	-0.9241112603227126	-0.9241112603206523	-0.9241112603210692	-0.9241112603158488	-0.9241112603110652	-0.9241112603100355	-0.9241112603198784	-0.9241112603162123	-0.9241112603158804	-0.9241112603157879	-0.9241112603161549	-0.9241112603221663	-0.9241112603227848	-0.03411126248429625	-0.034111262484301505	-0.034111262484182565	-0.034111262484186756	-0.9241112603163673	-0.9241112603163508	Flavonifractor_plautii_YL31	Mg-e0
Flavonifractor_plautii_YL31##Ca2+-e0##Microbe	-0.9241112603160422	-0.9241112603160422	-0.9241112603210522	-0.9241112603213865	-0.9241112603245462	-0.9241112603182294	-0.9241112603177299	-0.9241112603140788	-0.9241112603172652	-0.9241112603175311	-0.9241112603159768	-0.9241112603159768	-0.9241112603227464	-0.9241112603241419	-0.9241112603247789	-0.9241112603227786	-0.9241112603200242	-0.9241112603209324	-0.9241112603226135	-0.9241112603216007	-0.924111260318668	-0.9241112603206	-0.924111260329786	-0.9241112603431886	-0.9241112603250425	-0.9241112603430774	-0.005926298368166442	-1.848222520622628	-1.8482225206216565	-1.8482225206342853	-0.924111260318466	-0.9241112603141902	-0.9241112603145254	-0.9241112603142697	-0.9241112603153134	-0.9241112603149125	-0.9241112603153795	-0.9241112603183375	-0.9241112603137366	-0.9241112603154321	-0.9241112603174995	-0.9241112603207886	-0.9241112603145707	-0.9241112603135513	-0.9241112603163213	-0.9241112603178214	-0.9241112603183987	-0.03411126248389938	-0.03411126248422674	-0.0341112624843034	-0.03411126248426899	-0.9241112603181438	-0.9241112603189803	Flavonifractor_plautii_YL31	Ca2+-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe	2800.4396409603264	2800.4396409603264	-78.21981580483786	-266.7961416672284	206.80145966449524	-495.8122461677017	-572.813353657888	-1505.9162350427061	-704.4002704461367	-806.7243170301566	-806.7243170290429	-806.7243170290429	-806.7243170351413	-806.7243170356356	-806.7243170359886	-806.7243170348459	27.124759013145503	27.124759013159704	-693.711183044644	25.624759013147877	25.624759013075362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2999.9672932948547	2999.9672932953627	-1153.496178953805	-1149.5417835309736	-1149.541783531873	8317.7871306814	-1190.7621022410017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##O2-e0##Microbe	-0.9999999999999994	-0.9999999999999994	-0.9999999999999983	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-0.9999999999999991	-0.9999999999999998	-0.9999999999999984	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-1.0	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000004	-0.9999999999999998	-0.9999999999999994	-1.0000000000000009	-0.9999999999999994	-1.0000000000000009	-1.000000000000002	-1.0000000000000016	-0.9999999999999992	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-0.9999999999999993	-0.9999999999999994	-1.0000000000000024	-1.0000000000000002	-0.9999999999999997	-1.0	-0.9999999999999991	-1.0	-1.0000000000000002	-1.0	-1.0000000000000007	-0.9999999999999999	-0.9999999999999984	-1.0	-1.0000000000000004	-1.000000000000001	3343.391867947396	3308.9643428381096	111.9334388767595	105.41548331439768	3.2889793859858187	2.801602869178579	310.71827798066494	310.7182779827624	Flavonifractor_plautii_YL31	O2-e0
Flavonifractor_plautii_YL31##PAN##Microbe	-1.0000000000038953	-1.0000000000038953	-0.9999999999873455	-0.9999999999854808	-0.9999999999899837	-0.99999999998156	-0.999999999980826	-0.9999999999725094	-0.9999999999792202	-0.999999999980259	-0.9999999999715224	-0.9999999999715224	-0.9999999999901702	-0.9999999999909571	-0.9999999999912645	-0.9999999999774708	-0.9999999999786399	-0.9999999999818929	-0.999999999977903	-0.999999999980933	-0.9999999999752639	-0.9999999999799938	-1.00000000000519	-1.0000000000339206	-0.9999999999948278	-1.0000000000329812	-0.006412970626567727	-1.9999999999528772	-1.99999999993849	-1.9999999999536908	-0.9999999999928484	-0.9999999999677714	-1.0000000000068434	-1.0000000000063416	-0.9999999999974629	-1.0000000000060523	-1.000000000006701	-0.9999999999867079	-0.999999999977221	-0.9999999999714443	-1.000000000079292	-0.9999999999921783	-0.9999999999849296	-0.9999999999841347	-0.999999999991329	-1.0000000000168645	-1.0000000000160354	-0.03691250604711722	-0.03691250604715	-0.03691250604576043	-0.03691250604579961	-0.9999999999778576	-0.9999999999777731	Flavonifractor_plautii_YL31	PAN
Flavonifractor_plautii_YL31##CO2-e0##Microbe	1565.8334577462995	1565.8334577462995	125.5037293645855	31.215566433450213	-22.431893829277417	-22.43189382922253	-22.43189382919673	-79.26073061870163	-79.26073061897466	-79.26073061900765	-79.2607306188665	-79.2607306188665	-79.26073061946515	3107.177854340404	3107.1778543417668	47.82667869716024	464.75121671994714	69.05851972053733	69.05851972080208	69.0585197205803	-342.4338455120061	27.7895203629199	1869.8933004400005	1869.8933004682656	1869.8933004353	1869.8933004676664	2.055700516773609	3749.786600806183	3749.7866008049295	3749.7866008233236	-109.03897515219177	1860.8933004073172	1860.893300411687	1860.893300411429	1860.89330041125	1860.8933004112503	1860.8933004114836	-215.83843571260752	-211.8840402941743	-211.88404029419306	-211.88404029552714	-211.88404029541815	927.2648075310116	927.2648075308114	927.2648075327977	-5761.518928365611	-5692.663878146455	-198.38082239654204	-189.12343623551882	15.129571621575948	16.104324655188595	227.55498347769432	227.5549834767508	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##Fe2+-e0##Microbe	-1.924111260293192	-1.924111260293192	-1.9241112603676709	-1.9241112603736557	-1.9241112603859154	-1.9241112603652992	-1.9241112603622998	-1.924111260357783	-1.924111260362776	-1.9241112603622172	-1.9241112603478419	-1.9241112603478419	-1.9241112603809865	-1.9241112603205286	-1.9241112603225141	-1.924111260402274	-1.9241112603784536	-1.9241112603808312	-1.924111260392859	-1.9241112603805333	-1.9241112603600163	-1.9241112603751387	-1.9241112604068464	-1.9241112604785429	-1.924111260403826	-1.9241112604781925	-0.012339268995068427	-3.848222520784071	-3.8482225208033496	-3.8482225206542466	-1.9241112603329642	-1.9241112603479291	-1.9241112602524837	-1.9241112602487978	-1.924111260233233	-1.9241112603089576	-1.9241112602989938	-1.9241112603582364	-1.9241112603525865	-1.9241112603740194	-1.9241112604706383	-1.9241112602910926	-1.9241112603106354	-1.92411126030614	-1.9241112603286776	-1.9241112603756163	-1.9241112603863868	-0.07102376853290662	-0.07102376853282213	-0.07102376853301531	-0.0710237685329297	-1.9241112603706896	-1.9241112605175958	Flavonifractor_plautii_YL31	Fe2+-e0
Flavonifractor_plautii_YL31##K+-e0##Microbe	-0.9241112603166641	-0.9241112603166641	-0.9241112603216168	-0.9241112603219325	-0.924111260324993	-0.9241112603188719	-0.9241112603184269	-0.9241112603147683	-0.9241112603179168	-0.9241112603182166	-0.9241112603178695	-0.9241112603178695	-0.9241112603244328	-0.9241112603253137	-0.9241112603254614	-0.9241112603251019	-0.9241112603227312	-0.9241112603228406	-0.924111260324814	-0.9241112603235381	-0.9241112603203588	-0.9241112603223706	-0.9241112603303798	-0.9241112603444928	-0.9241112603302163	-0.9241112603441451	-0.005926298368173214	-1.84822252062526	-1.8482225206180882	-1.8482225206361629	-0.9241112603199376	-0.9241112603141961	-0.9241112603155301	-0.9241112603157124	-0.9241112603170539	-0.9241112603194299	-0.9241112603191537	-0.924111260318902	-0.9241112603139946	-0.9241112603153164	-0.9241112603202725	-0.9241112603134822	-0.9241112603150677	-0.9241112603143276	-0.9241112603207788	-0.9241112603123611	-0.9241112603139925	-0.03411126248396116	-0.03411126248398332	-0.03411126248432929	-0.03411126248432336	-0.9241112603199232	-0.9241112603199303	Flavonifractor_plautii_YL31	K+-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe	-787.3402551869102	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631172826	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.4553631077328	-787.5776652659748	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##Mg-e0##Microbe	-0.7060625360041164	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360189263	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	-0.7060625360104336	Blautia_coccoides_YL58	Mg-e0
Blautia_coccoides_YL58##Ca2+-e0##Microbe	-0.7060625360047504	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.7060625360193411	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	-0.706062536010943	Blautia_coccoides_YL58	Ca2+-e0
Blautia_coccoides_YL58##PAN##Microbe	-1.000000000000057	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998593	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	-0.9999999999998702	Blautia_coccoides_YL58	PAN
Flavonifractor_plautii_YL31##Riboflavin##Microbe	-0.9999999999999478	-0.9999999999999478	-1.0000000000000135	-1.000000000000013	-1.000000000000055	-0.9999999999999861	-0.9999999999999836	-0.9999999999998951	-0.9999999999999948	-0.9999999999999688	-1.0000000000000613	-1.0000000000000613	-1.0000000000001354	-0.9999999999998063	-1.0000000000000397	-0.999999999999927	-0.9999999999999636	-1.000000000000012	-0.9999999999999545	-0.9999999999999949	-1.0000000000000804	-1.0000000000000682	-1.0000000000002225	-1.0000000000000435	-1.0000000000001485	-1.000000000000045	-0.006412970626599195	-1.9999999999615232	-1.9999999999602163	-1.999999999976482	-0.9999999999998177	-0.9999999999848759	-0.9999999999925677	-0.9999999999924307	-0.9999999999928902	-0.9999999999905661	-0.999999999991579	-1.0000000000024998	-0.9999999999941472	-0.9999999999947478	-0.9999999999831511	-1.0000000000047422	-1.0000000000034435	-1.000000000003216	-1.0000000000006835	-1.0000000000001306	-1.0000000000006488	-0.0369125060465168	-0.03691250604652466	-0.03691250604662836	-0.03691250604662382	-0.9999999999999568	-0.9999999999999261	Flavonifractor_plautii_YL31	Riboflavin
Blautia_coccoides_YL58##Fe2+-e0##Microbe	-1.706062536045417	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.706062536081137	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	-1.7060625360607258	Blautia_coccoides_YL58	Fe2+-e0
Blautia_coccoides_YL58##K+-e0##Microbe	-0.7060625359890951	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625360000582	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	-0.7060625359933913	Blautia_coccoides_YL58	K+-e0
Blautia_coccoides_YL58##L-Methionine-e0##Microbe	-14.248894121984828	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122283875	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	-14.248894122112334	Blautia_coccoides_YL58	L-Methionine-e0
Blautia_coccoides_YL58##CO2-e0##Microbe	1447.87660997308	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.491717917633	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1447.4917179000186	1450.114020058234	Blautia_coccoides_YL58	CO2-e0
Flavonifractor_plautii_YL31##L-Arginine-e0##Microbe	-34.57235834181326	-34.57235834181326	-34.572358342024245	-34.572358342038044	-34.57235834216927	-34.57235834190608	-34.57235834189409	-34.572358341743175	-34.572358341872686	-34.572358341885234	-1946.842483287235	-1946.842483287235	-1946.8424833021406	-1946.8424833035576	-1946.8424833044178	-1946.8424833011234	-1529.917945273375	-1141.2252482746335	-1861.0611903343265	-1141.7252482752433	-1141.7252482718025	-1167.3500072874667	-0.9999999999999991	-1.0	-1.0000000000000007	-0.9999999999999999	-1.0000000000000007	-1.0000000000000018	-1.0000000000000016	-1.0000000000000004	-1.0000000000000009	-1.0000000000000013	-0.9999999999999994	-1.0000000000000013	-0.9999999999999997	-1.0000000000000002	-0.9999999999999991	-1.0000000000000018	-1.0000000000000004	-1.0000000000000016	-1.0000000000000002	-1.0	-1.0000000000000016	-0.9999999999999993	-1.0000000000000002	-1.0000000000000007	-1.0	-0.9999999999999998	-0.9999999999999991	-1.0000000000000007	-1.0000000000000004	-0.999999999999999	-0.9999999999999994	Flavonifractor_plautii_YL31	L-Arginine-e0
Flavonifractor_plautii_YL31##L-Histidine-e0##Microbe	-11.393282031189598	-11.393282031189598	-11.393282031249274	-11.393282031253017	-11.393282031293834	-11.393282031212019	-11.393282031208097	-11.393282031161256	-11.39328203120146	-11.39328203120538	-11.393282031192124	-11.393282031192124	-11.393282031278819	-11.393282031287429	-11.393282031292367	-11.393282031272692	-11.393282031245056	-11.393282031251452	-11.393282031270061	-11.393282031256902	-11.393282031221759	-11.393282031247585	-11.39328203137402	-11.393282031544887	-11.393282031343643	-11.393282031541155	-0.07306478300721791	-22.786564062296563	-22.786564062287468	-22.786564062395996	-11.393282031212133	-11.393282031175762	-11.393282031193484	-11.393282031191815	-11.393282031193596	-11.393282031193827	-11.393282031195282	-11.39328203121141	-11.393282031161466	-11.393282031172333	-11.393282031243462	-11.393282031182979	-11.393282031176602	-11.39328203117378	-11.39328203120276	-11.393282031191855	-11.393282031198904	-0.42055459186608807	-0.42055459186617117	-0.420554591868593	-0.4205545918685246	-11.393282031222292	-11.393282031222325	Flavonifractor_plautii_YL31	L-Histidine-e0
Flavonifractor_plautii_YL31##L-Cysteine-e0##Microbe	-13.0135059634927	-13.0135059634927	-13.013505963534785	-13.013505963538721	-13.013505963580974	-13.013505963494023	-13.01350596348807	-13.013505963430505	-13.013505963479838	-13.013505963485763	-13.013505963465423	-13.013505963465423	-13.013505963570694	-13.013505963597021	-13.013505963603437	-13.013505963551085	-13.013505963521549	-13.013505963529777	-13.013505963548047	-13.013505963534584	-13.013505963500624	-13.013505963531005	-3021.4672933409984	-3021.467293386414	-3021.4672933332376	-3021.4672933854627	-6.4599496194289125	-6055.9345865620435	-6055.934586559572	-6055.934586590932	692.6557233871082	-3000.9672932877534	-3000.967293296426	-3000.9672932960034	-3000.9672932953717	-0.9999999999999984	-0.999999999999999	-1.0000000000000004	-1.0000000000000007	-0.999999999999999	-1.0	-1.0	-0.9999999999999991	-1.0000000000000013	-0.999999999999999	-1.0000000000000004	-1.0000000000000022	-1.0000000000000016	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-1.0000000000000007	-1.0000000000000002	Flavonifractor_plautii_YL31	L-Cysteine-e0
Blautia_coccoides_YL58##L-Alanine-e0##Microbe	-53.03444007526849	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007639282	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	-53.03444007574875	Blautia_coccoides_YL58	L-Alanine-e0
Flavonifractor_plautii_YL31##Spermidine-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-0.9999999999999991	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0000000000000007	-0.9999999999999999	-1.0000000000000018	-1.0000000000000009	-0.9999999999999992	-0.9999999999999993	-0.9999999999999994	-0.9999999999999997	-1.0000000000000004	-1.0000000000000009	-1.0000000000000002	-1.0000000000000004	-1.0000000000000018	-1.0000000000000013	-1.000000000000105	-1.000000000000046	-1.0000000000000862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Spermidine-e0
Blautia_coccoides_YL58##L-Threonine-e0##Microbe	-58.55795728230001	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.5579572835312	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	-58.55795728282573	Blautia_coccoides_YL58	L-Threonine-e0
