	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0084-0.0085	0.0250-0.0330	0.0330-0.0331	0.0331-0.0333	0.0334-0.0336	0.0336-0.0339	0.0339-0.0462	0.0462-0.0463	0.0463-0.0484	0.0486-0.0486	0.0486-0.0487	0.0487-0.0488	0.0489-0.0493	0.0493-0.0494	0.0494-0.0496	0.0496-0.0496	0.0496-0.0748	0.0748-0.0751	0.0751-0.0752	0.1457-0.1475	0.1475-0.1476	0.1476-0.1477	0.1477-0.1479	0.1479-0.1540	0.1540-0.1540	0.1540-0.1687	0.1687-0.1691	0.1693-0.1693	0.1693-0.1794	0.1935-0.2068	0.2068-0.2074	0.2074-0.2835	0.3107-0.3217	0.3217-0.3448	0.3923-0.4390	0.4390-0.4390	0.4390-0.4965	0.4965-0.5260	0.5260-0.5585	0.5585-0.5585	0.5585-0.5665	0.5665-0.5665	0.5665-1.0530	1.0530-1.1083	1.1083-5.2447	5.2447-6.1540	6.1540-7.8481	7.8481-8.7234	8.7234-15.9502	15.9502-20.0000	Source	Target
Blautia_coccoides_YL58##L-Glutamate-e0##Microbe##Thiamin-e0	-2.000000000000022	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.9999999999993663	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	-1.999999999999064	Blautia_coccoides_YL58	L-Glutamate-e0
Blautia_coccoides_YL58##L-Glutamate-e0##Microbe##PAN	-16.35251667909606	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.35251667941921	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	-16.352516679251252	Blautia_coccoides_YL58	L-Glutamate-e0
Blautia_coccoides_YL58##L-Glutamate-e0##Microbe##N-acetylneuraminate (as sialic residue)	-1.0000000000002633	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000003162	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	-1.0000000000001577	Blautia_coccoides_YL58	L-Glutamate-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##Spermidine-e0	0.12230215824244237	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.1223021582495473	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.12230215824203801	0.0	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##Thiamin-e0	1.1366906474950424	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475282752	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	1.1366906475371579	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##L-Lactate-e0	0.37410071941071366	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941011963	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	0.37410071941506245	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##Folate-e0	1.7697841726935781	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841727017916	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	1.7697841726898171	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##O2-e0	0.15827338149315626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##Riboflavin	-0.2805755394786308	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.28057553946144265	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	-0.2805755394331154	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##PAN	-792.0524854030181	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487289773	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	-791.9733487194511	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##Puryvate	0.23741007194926622	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.237410071963652	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	0.23741007195311747	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##D-Glucose-e0##Microbe##N-acetylneuraminate (as sialic residue)	1.194244604302338	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043000243	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	1.1942446043072938	Blautia_coccoides_YL58	D-Glucose-e0
Blautia_coccoides_YL58##Mn2+-e0##Microbe##PAN	-0.7060625360031695	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360179804	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	-0.7060625360094879	Blautia_coccoides_YL58	Mn2+-e0
Blautia_coccoides_YL58##Zn2+-e0##Microbe##PAN	-0.7060625360026616	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.7060625360176641	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	-0.706062536009013	Blautia_coccoides_YL58	Zn2+-e0
Blautia_coccoides_YL58##L-Lysine-e0##Microbe##PAN	-36.359661936145315	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.35966193690765	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	-36.359661936470545	Blautia_coccoides_YL58	L-Lysine-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##Spermidine-e0	-0.3219424461237302	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.32194244610517975	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	-0.3219424461246958	0.0	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##Thiamin-e0	5.728417266220355	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266306903	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	5.728417266329887	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##L-Lactate-e0	-0.44064748205013504	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.44064748205166415	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	-0.4406474820387626	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##Folate-e0	7.194244604398452	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604419828	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	7.194244604388523	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##O2-e0	2.05395683504929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##Riboflavin	3.76798561174373	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856117884296	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	3.7679856118621187	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##PAN	-2065.406624361913	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.379645987889	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	-2064.3796459630403	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##Puryvate	0.08093525181641437	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.08093525185390586	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	0.0809352518264408	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe##N-acetylneuraminate (as sialic residue)	0.1798561150714442	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150654012	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	0.1798561150843477	Blautia_coccoides_YL58	L-Aspartate-e0
Blautia_coccoides_YL58##Sulfate-e0##Microbe##PAN	-0.7060625360038417	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360189472	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	-0.7060625360108436	Blautia_coccoides_YL58	Sulfate-e0
