	0.0000-0.0000	0.0000-7.5087	7.5087-7.5089	7.5089-7.5090	7.5090-10.1299	10.1299-10.8394	10.8394-12.3440	12.3440-12.6989	12.6989-13.4896	13.4896-15.8940	16.1627-16.1627	16.1627-16.1826	16.1826-16.3803	16.3803-16.3804	16.3804-16.4159	16.4159-16.4159	16.4185-16.4185	16.4185-16.6485	16.6485-20.0000	Source	Target
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe	-1239.52245289922	-1239.52245289922	-1239.52245289922	-1239.52245289922	-1239.52245289922	-1240.2724528302706	-1215.1400393038641	-1215.1400393038641	-1215.1400393038641	-1215.1400393038641	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	-1222.8900393038514	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe	-65.08615085132556	-65.08615085132556	-65.08615085132556	-65.08615085132556	-65.08615085132556	-64.08615084809165	-64.08615084817431	-64.08615084817431	-64.08615084817431	-64.08615084817431	-66.08615084817376	-66.08615084817376	-66.08615084817376	-66.08615084817376	-66.08615084817376	-66.08615084817376	-66.08615084817376	-66.08615084817376	-66.08615084817376	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##Riboflavin-e0##Microbe	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-1.0000000002879523	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	-1.0000000003417044	Enterococcus_faecalis_KB1	Riboflavin-e0
Enterococcus_faecalis_KB1##L-Glutamine-e0##Microbe	-47.9663595371702	-47.9663595371702	-47.9663595371702	-47.9663595371702	-47.9663595371702	-47.96635953404616	-28.81785399008843	-28.81785399008843	-28.81785399008843	-28.81785399008843	-31.817853990087062	-31.817853990087062	-31.817853990087062	-31.817853990087062	-31.817853990087062	-31.817853990087062	-31.817853990087062	-31.817853990087062	-31.817853990087062	Enterococcus_faecalis_KB1	L-Glutamine-e0
Blautia_coccoides_YL58##Zn2+-e0##Microbe	-0.706062536013687	-0.7060625360020754	-0.050969564258810544	-0.050244758696621566	-0.7060625359684531	-0.7060625359684531	-0.7060625359684531	-0.706062535968201	-0.7060625359678129	-0.706062535968554	-0.706062535968146	-0.7060625359693169	-0.7060625359646112	-0.7060625359696232	-0.7060625359698093	-0.7060625359687822	-0.7060625359683377	-0.7060625359686736	-0.7060625359686391	Blautia_coccoides_YL58	Zn2+-e0
Enterococcus_faecalis_KB1##Co2+-e0##Microbe	-0.7060625360130736	-0.7060625360130736	-0.7060625360130736	-0.7060625360130736	-0.7060625360130736	-0.7060625359725705	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	-0.7060625359724862	Enterococcus_faecalis_KB1	Co2+-e0
Blautia_coccoides_YL58##Puryvate##Microbe	-1.0	-0.9999999999999996	-1.0000000000000004	-0.9999999999999988	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000009	-0.9999999999999993	-1.0	-0.9999999999999996	-1.0000000000000002	-1.0000000000000009	-0.9999999999999998	-1.0000000000000004	-0.9999999999999989	-1.0000000000000004	-0.9999999999999996	-1.0000000000000002	Blautia_coccoides_YL58	Puryvate
Enterococcus_faecalis_KB1##Uracil-e0##Microbe	-6.585114892974366	-6.585114892974366	-6.585114892974366	-6.585114892974366	-6.585114892974366	-5.585114892847089	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	-5.585114892870847	Enterococcus_faecalis_KB1	Uracil-e0
Enterococcus_faecalis_KB1##L-Phenylalanine-e0##Microbe	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702065579204	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	-19.790702065569437	Enterococcus_faecalis_KB1	L-Phenylalanine-e0
Enterococcus_faecalis_KB1##Cytosine##Microbe	-6.580314084874544	-6.580314084874544	-6.580314084874544	-6.580314084874544	-6.580314084874544	-6.580314084440264	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	-6.580314084425368	Enterococcus_faecalis_KB1	Cytosine
Enterococcus_faecalis_KB1##Cu2+-e0##Microbe	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625359725826	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	-0.7060625359726638	Enterococcus_faecalis_KB1	Cu2+-e0
Enterococcus_faecalis_KB1##Folate-e0##Microbe	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Folate-e0
Blautia_coccoides_YL58##L-Valine-e0##Microbe	-34.564691284120386	-34.56469128355883	-2.541416228683733	-2.501222456219224	-34.56469128191051	-34.56469128191051	-34.56469128191051	-34.56469128190474	-34.56469128188333	-34.564691281921924	-44.83216385228178	-34.56469128196823	-34.564691281714566	-49.9633193250302	-34.56469128199285	-34.95553081296422	-35.34245129014325	-34.564691281932085	-34.56469128193304	Blautia_coccoides_YL58	L-Valine-e0
Enterococcus_faecalis_KB1##L-Aspartate-e0##Microbe	-25.84811919810395	-25.84811919810395	-25.84811919810395	-25.84811919810395	-25.84811919810395	-26.848119196416498	-26.848119196401214	-26.848119196401214	-26.848119196401214	-26.848119196401214	-27.84811919640112	-27.84811919640112	-27.84811919640112	-27.84811919640112	-27.84811919640112	-27.84811919640112	-27.84811919640112	-27.84811919640112	-27.84811919640112	Enterococcus_faecalis_KB1	L-Aspartate-e0
Blautia_coccoides_YL58##L-Phenylalanine##Microbe	-19.790702066813505	-19.790702066492027	-1.4286602238049073	-1.4083441608417728	-19.7907020655473	-19.7907020655473	-19.7907020655473	-19.790702065543467	-19.7907020655318	-19.790702065554093	-19.790702065543677	-19.790702065577467	-19.79070206541594	-19.790702065583897	-19.790702065592022	-19.790702065554427	-19.79070206554749	-19.790702065557248	-19.790702065557472	Blautia_coccoides_YL58	L-Phenylalanine
Blautia_coccoides_YL58##L-Glutamate-e0##Microbe	-19.352516679334098	-19.352516679065058	-4.002631231372675	-3.440188837088236	-45.12233239598245	-45.12233239598245	-45.12233239598245	-45.1223323960003	150.45563046388077	-67.81887621240499	0.15102001066375548	-68.81887621243493	-68.81887621183233	26.483319079562676	-68.81887621249352	90.49943437289619	-117.53816071262256	-68.81887621239524	-68.81887621239197	Blautia_coccoides_YL58	L-Glutamate-e0
Enterococcus_faecalis_KB1##Pyridoxal##Microbe	-0.5000000000278432	-0.5000000000278432	-0.5000000000278432	-0.5000000000278432	-0.5000000000278432	-0.4999999999993283	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	-0.4999999999991532	Enterococcus_faecalis_KB1	Pyridoxal
Enterococcus_faecalis_KB1##Phosphate-e0##Microbe	-129.86418562632105	-129.86418562632105	-129.86418562632105	-129.86418562632105	-129.86418562632105	-129.86418561889113	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	-129.86418561888559	Enterococcus_faecalis_KB1	Phosphate-e0
Enterococcus_faecalis_KB1##Succinate-e0##Microbe	0.5000000001295457	0.5000000001295457	0.5000000001295457	0.5000000001295457	0.5000000001295457	1.4999999999235847	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	1.4999999999165348	Enterococcus_faecalis_KB1	Succinate-e0
Blautia_coccoides_YL58##Thiamin-e0##Microbe	-0.9999999999999993	-1.0000000000000004	-0.9999999999999994	-1.0000000000000004	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999983	-1.0000000000000007	-0.999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Thiamin-e0
Blautia_coccoides_YL58##NH3-e0##Microbe	2073.855258654795	2073.7077766069133	131.79409240340013	129.31799424699267	2059.8495482709022	2058.9053036665837	2058.9053036665837	2057.5305029383267	2162.706421813223	2127.6442273042985	2121.032519155854	2536.720923943909	2536.720923923065	2078.7965971835765	2256.022673967035	1988.460150087359	2218.7832389084915	2102.5928628891606	2102.592862889234	Blautia_coccoides_YL58	NH3-e0
Blautia_coccoides_YL58##L-Lactate-e0##Microbe	-0.9999999999999996	-1.0000000000000016	-0.9999999999999996	-1.0000000000000004	-1.000000000000001	-1.000000000000001	-1.000000000000001	-0.9999999999999991	-1.0	-0.9999999999999996	-0.9999999999999986	-1.0000000000000007	-1.0000000000000009	-0.9999999999999981	-1.0	-0.9999999999999991	-1.0	-1.0	-0.9999999999999998	Blautia_coccoides_YL58	L-Lactate-e0
Enterococcus_faecalis_KB1##L-Proline-e0##Microbe	-18.087781191237173	-18.087781191237173	-18.087781191237173	-18.087781191237173	-18.087781191237173	-18.08778119020267	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	-18.087781190202012	Enterococcus_faecalis_KB1	L-Proline-e0
Blautia_coccoides_YL58##L-Serine-e0##Microbe	-79.470653279925	-79.47065327864317	-6.138891153618249	-5.878149372260518	-79.4706532748716	-79.4706532748716	-79.4706532748716	-79.4706532748542	-79.47065327481447	-79.47065327489537	-31.174515803794957	-79.47065327496645	-79.47065327421369	59.54509483564754	201.22759670359912	-81.32378174509877	-121.7912216870526	-80.97065327488792	-80.97065327488791	Blautia_coccoides_YL58	L-Serine-e0
Blautia_coccoides_YL58##L-Glutamine-e0##Microbe	-48.46635953743126	-48.466359536590176	-0.7935395791051676	-0.45725272658531013	-22.696543816403857	-22.696543816403857	-22.696543816403857	-22.69654381637079	-218.27450667622074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	L-Glutamine-e0
Enterococcus_faecalis_KB1##Inosine##Microbe	-31.67381898613973	-31.67381898613973	-31.67381898613973	-31.67381898613973	-31.67381898613973	-32.673818984241244	-32.67381898423758	-32.67381898423758	-32.67381898423758	-32.67381898423758	-34.67381898423813	-34.67381898423813	-34.67381898423813	-34.67381898423813	-34.67381898423813	-34.67381898423813	-34.67381898423813	-34.67381898423813	-34.67381898423813	Enterococcus_faecalis_KB1	Inosine
Enterococcus_faecalis_KB1##L-Asparagine-e0##Microbe	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.661009645939224	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	-16.661009645938613	Enterococcus_faecalis_KB1	L-Asparagine-e0
Blautia_coccoides_YL58##Co2+-e0##Microbe	-0.7060625360153994	-0.7060625360038731	-0.05096956425893706	-0.05024475869676295	-0.7060625359701461	-0.7060625359701461	-0.7060625359701461	-0.7060625359700577	-0.7060625359695935	-0.7060625359705613	-0.7060625359700559	-0.706062535971494	-0.7060625359673052	-0.7060625359714024	-0.7060625359716275	-0.7060625359701257	-0.7060625359700307	-0.7060625359704278	-0.7060625359704834	Blautia_coccoides_YL58	Co2+-e0
Enterococcus_faecalis_KB1##L-Tyrosine-e0##Microbe	-11.972744790927464	-11.972744790927464	-11.972744790927464	-11.972744790927464	-11.972744790927464	-11.972744790194147	-11.972744790193584	-11.972744790193584	-11.972744790193584	-11.972744790193584	-12.972744790193794	-12.972744790193794	-12.972744790193794	-12.972744790193794	-12.972744790193794	-12.972744790193794	-12.972744790193794	-12.972744790193794	-12.972744790193794	Enterococcus_faecalis_KB1	L-Tyrosine-e0
Blautia_coccoides_YL58##Uracil-e0##Microbe	-64.29729106842598	-63.9267874702525	-2.043290491822187	-1.756001039796339	-71.85239625796554	-72.04124517882872	-72.04124517882872	-72.31620532439506	-12.165428977157957	-12.165428977175623	-61.342041558908114	-12.16542897721327	-12.165428977209219	-69.86482441056857	-12.165428977223074	-68.37043849337567	-30.059218201167926	-12.165428977192546	-12.165428977194265	Blautia_coccoides_YL58	Uracil-e0
Enterococcus_faecalis_KB1##Mn2+-e0##Microbe	-0.7060625360130597	-0.7060625360130597	-0.7060625360130597	-0.7060625360130597	-0.7060625360130597	-0.7060625359727557	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	-0.7060625359727508	Enterococcus_faecalis_KB1	Mn2+-e0
Enterococcus_faecalis_KB1##L-Tryptophan-e0##Microbe	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310173783545	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	-6.12131017378332	Enterococcus_faecalis_KB1	L-Tryptophan-e0
Blautia_coccoides_YL58##Folate-e0##Microbe	-1.0000000000000009	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0000000000000002	-0.9999999999999991	-1.000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Folate-e0
Enterococcus_faecalis_KB1##L-Threonine-e0##Microbe	-72.58423504666175	-72.58423504666175	-72.58423504666175	-72.58423504666175	-72.58423504666175	-72.58423504232832	-72.58423504229005	-72.58423504229005	-72.58423504229005	-72.58423504229005	-71.58423504228757	-71.58423504228757	-71.58423504228757	-71.58423504228757	-71.58423504228757	-71.58423504228757	-71.58423504228757	-71.58423504228757	-71.58423504228757	Enterococcus_faecalis_KB1	L-Threonine-e0
Enterococcus_faecalis_KB1##Acetate-e0##Microbe	1194.906108234907	1194.906108234907	1194.906108234907	1194.906108234907	1194.906108234907	1194.156108169059	1207.320705730502	1207.320705730502	1207.320705730502	1207.320705730502	1210.5707057304894	1210.5707057304894	1210.5707057304894	1210.5707057304894	1210.5707057304894	1210.5707057304894	1210.5707057304894	1210.5707057304894	1210.5707057304894	Enterococcus_faecalis_KB1	Acetate-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe	-2047.1638186371674	-2047.757343783958	-132.18718147853863	-129.99907721646443	-2043.8177135852695	-2043.4957711392242	-2043.4957711392242	-2041.5710501198332	-2071.470558829255	-2085.7917368714197	-2275.158259841339	-2774.8009107970743	-2774.80091077423	-2241.2966530468807	-2494.1026608203633	-1964.7795492833154	-2295.2651231797668	-2048.920809040553	-2048.920809040628	Blautia_coccoides_YL58	L-Aspartate-e0
Enterococcus_faecalis_KB1##Sulfate-e0##Microbe	-0.706062536014014	-0.706062536014014	-0.706062536014014	-0.706062536014014	-0.706062536014014	-0.7060625359736781	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	-0.7060625359738454	Enterococcus_faecalis_KB1	Sulfate-e0
Enterococcus_faecalis_KB1##Glycerol-e0##Microbe	0.0	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.52331343597916	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	2.5233134360549356	Enterococcus_faecalis_KB1	Glycerol-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe	0.0	9.503941318810782	9.503941318810782	9.503941318810782	9.503941318810782	8.50394131840914	8.503941318415468	8.503941318415468	8.503941318415468	8.503941318415468	9.50394131841596	9.50394131841596	9.50394131841596	9.50394131841596	9.50394131841596	9.50394131841596	9.50394131841596	9.50394131841596	9.50394131841596	Enterococcus_faecalis_KB1	Fumarate-e0
Blautia_coccoides_YL58##XAN-e0##Microbe	0.0	13.165428977892063	-1.102591628066789	-0.9954848842014664	13.165428977166076	13.165428977166076	13.165428977166076	13.165428977162879	13.165428977153807	13.165428977170086	10.483626181493724	13.165428977183012	13.165428977131516	21.735418406576514	13.165428977192052	53.38756798985916	25.495906126896344	13.165428977163431	13.165428977182094	Blautia_coccoides_YL58	XAN-e0
Enterococcus_faecalis_KB1##5-Methylthio-D-ribose-e0##Microbe	0.0	-0.49999999997656275	-0.49999999997656275	-0.49999999997656275	-0.49999999997656275	0.4999999999950591	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	0.4999999999949755	Enterococcus_faecalis_KB1	5-Methylthio-D-ribose-e0
Blautia_coccoides_YL58##Fumarate-e0##Microbe	0.0	-0.9999999999999979	-1.0000000000000002	-0.999999999999999	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999996	-0.9999999999999987	-0.9999999999999998	-1.000000000000001	-1.0000000000000002	-0.9999999999999996	-0.999999999999998	-0.9999999999999998	-1.0000000000000007	-0.9999999999999996	-0.9999999999999992	-0.9999999999999998	Blautia_coccoides_YL58	Fumarate-e0
Blautia_coccoides_YL58##Propanal-e0##Microbe	0.0	-0.9999999999999989	-1.0	-0.9999999999999998	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.0000000000000007	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-1.0000000000000009	-1.0000000000000002	-1.0	-1.0	-1.0000000000000002	-0.9999999999999996	-1.0	-0.9999999999999998	Blautia_coccoides_YL58	Propanal-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe	0.0	0.5000000001677223	0.5000000001677223	0.5000000001677223	0.5000000001677223	0.5000000000965668	0.5000000001160871	0.5000000001160871	0.5000000001160871	0.5000000001160871	3.500000000117066	3.500000000117066	3.500000000117066	3.500000000117066	3.500000000117066	3.500000000117066	3.500000000117066	3.500000000117066	3.500000000117066	Enterococcus_faecalis_KB1	Formate-e0-e0
Blautia_coccoides_YL58##Propionate-e0##Microbe	0.0	0.9999999999999962	0.9999999999999981	0.9999999999999979	0.9999999999999978	0.9999999999999978	0.9999999999999978	0.9999999999999978	0.9999999999999992	0.9999999999999981	0.9999999999999982	0.9999999999999967	1.00000000000001	0.9999999999999999	0.9999999999999969	0.9999999999999994	0.9999999999999977	0.9999999999999981	0.9999999999999972	Blautia_coccoides_YL58	Propionate-e0
Blautia_coccoides_YL58##Formate-e0-e0##Microbe	0.0	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	-1.0	-1.0	-1.0	-1.0	-1.0000000000000009	-1.0000000000000002	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-0.9999999999999991	-1.0000000000000013	-0.9999999999999998	-1.0000000000000007	-1.000000000000001	-0.9999999999999998	Blautia_coccoides_YL58	Formate-e0-e0
Enterococcus_faecalis_KB1##5'-Deoxyadenosine-e0##Microbe	0.0	0.5000000000847604	0.5000000000847604	0.5000000000847604	0.5000000000847604	0.500000000000784	0.5000000000006379	0.5000000000006379	0.5000000000006379	0.5000000000006379	1.5000000000006655	1.5000000000006655	1.5000000000006655	1.5000000000006655	1.5000000000006655	1.5000000000006655	1.5000000000006655	1.5000000000006655	1.5000000000006655	Enterococcus_faecalis_KB1	5'-Deoxyadenosine-e0
Blautia_coccoides_YL58##5'-Deoxyadenosine-e0##Microbe	0.0	0.500000000066259	-0.8917173161113129	-0.8932571348778802	0.4999999999942947	0.4999999999942947	0.4999999999942947	0.49999999999436306	0.4999999999925109	0.499999999995586	1.4999999999955294	1.4999999999992815	1.4999999999983855	1.499999999997327	1.49999999999537	1.4999999999948406	1.499999999995963	1.499999999995411	1.499999999995272	Blautia_coccoides_YL58	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##Ethanol-e0##Microbe	0.0	984.2593417379828	984.2593417379828	984.2593417379828	984.2593417379828	985.5093416827693	979.5254337001938	979.5254337001938	979.5254337001938	979.5254337001938	986.7754337001805	986.7754337001805	986.7754337001805	986.7754337001805	986.7754337001805	986.7754337001805	986.7754337001805	986.7754337001805	986.7754337001805	Enterococcus_faecalis_KB1	Ethanol-e0
Enterococcus_faecalis_KB1##Propanal-e0##Microbe	0.0	1.0000000000455629	1.0000000000455629	1.0000000000455629	1.0000000000455629	1.000000000018552	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	1.0000000000227363	Enterococcus_faecalis_KB1	Propanal-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe	0.0	12.165428977927334	12.165428977927334	12.165428977927334	12.165428977927334	13.165428977226732	13.165428977224217	13.165428977224217	13.165428977224217	13.165428977224217	13.165428977224376	13.165428977224376	13.165428977224376	13.165428977224376	13.165428977224376	13.165428977224376	13.165428977224376	13.165428977224376	13.165428977224376	Enterococcus_faecalis_KB1	XAN-e0
Folate-e0##Blautia_coccoides_YL58##Metabolite	0.0	0.0	3.4850300500099936	3.4888859441710984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Blautia_coccoides_YL58
Blautia_coccoides_YL58##Na+-e0##Microbe	0.0	0.0	-1.2305791419176397	-1.3269342078560775	0.0	0.0	0.0	0.0	0.0	0.0	162.15751377936823	0.0	0.0	70.16300849325009	0.0	63.9987429068121	72.22419476891255	0.0	0.0	Blautia_coccoides_YL58	Na+-e0
N-acetylneuraminate (as sialic residue)##Blautia_coccoides_YL58##Metabolite	0.0	0.0	3.485030050009429	3.488885944170574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetylneuraminate (as sialic residue)	Blautia_coccoides_YL58
Blautia_coccoides_YL58##Ethanol-e0##Microbe	0.0	0.0	-0.06621867618347058	-0.01379222544680908	0.0	0.0	0.0	0.0	0.0	0.0	10.152605110708869	0.0	0.0	1.604964981934837	0.0	-9.862425429754179	4.0766939403311815	0.0	0.0	Blautia_coccoides_YL58	Ethanol-e0
PAN##Enterococcus_faecalis_KB1##Metabolite	0.0	0.0	0.0	0.0	0.0	96.79614651652471	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	96.79614651652125	PAN	Enterococcus_faecalis_KB1
Blautia_coccoides_YL58##Putrescine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000009	-0.9999999999999982	-1.0000000000000024	Blautia_coccoides_YL58	Putrescine-e0
