	0.0000-0.0000	0.0000-0.0005	0.0005-0.0006	0.0006-0.0007	0.0007-0.0009	0.0009-0.0009	0.0009-0.0010	0.0010-0.0012	0.0014-0.0015	0.0015-0.0020	0.0020-0.0022	0.0022-0.0029	0.0029-0.0032	0.0032-0.0032	0.0033-0.0035	0.0035-0.0040	0.0040-0.0050	0.0050-0.0053	0.0053-0.0057	0.0058-0.0066	0.0069-0.0082	0.0083-0.0084	0.0084-0.0085	0.0085-0.0091	0.0091-0.0097	0.0097-0.0105	0.0105-0.0112	0.0117-0.0120	0.0120-0.0120	0.0120-0.0121	0.0121-0.0121	0.0121-0.0128	0.0128-0.0128	0.0131-0.0253	0.0253-20.0000	Source	Target
Akkermansia_muciniphilaYL44##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730923	-126.68907411730221	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411811709	-126.68907411808867	-126.6890741179969	-126.6890741180976	-126.689074118117	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411814587	-126.68907411827512	-126.68907411809576	Akkermansia_muciniphilaYL44	Flavonifractor_plautii_YL31
Bacteroides_caecimuris_I48##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730743	-126.68907411730743	-126.68907411730743	-126.68907411730743	-126.68907411730743	-126.68907411730743	-126.68907411730743	-126.68907411730743	-126.68907411730738	-126.68907411730036	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411811524	-126.68907411821594	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.68907411823535	-126.689074118056	Bacteroides_caecimuris_I48	Flavonifractor_plautii_YL31
Bifidobacterium_animalis_YL2##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733784	-126.68907411733082	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741181457	-126.6890741182464	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411826581	-126.68907411808645	Bifidobacterium_animalis_YL2	Flavonifractor_plautii_YL31
Blautia_coccoides_YL58##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730765	-126.68907411730747	-126.68907411730747	-126.68907411730747	-126.68907411730747	-126.68907411730747	-126.68907411730747	-126.68907411730747	-126.68907411730747	-126.68907411730045	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411811533	-126.68907411821603	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411823544	-126.68907411805608	Blautia_coccoides_YL58	Flavonifractor_plautii_YL31
Clostridium_innocuum_I46##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730741	-126.68907411730741	-126.68907411730741	-126.68907411730741	-126.68907411730741	-126.68907411730741	-126.68907411730763	-126.68907411730763	-126.68907411730757	-126.68907411730055	-126.68907411811543	-126.68907411811543	-126.68907411811419	-126.68907411811577	-126.68907411811524	-126.68907411811524	-126.68907411811517	-126.68907411811503	-126.68907411811537	-126.68907411811537	-126.68907411811537	-126.68907411811537	-126.68907411821607	-126.68907411823548	-126.68907411823548	-126.68907411823548	-126.68907411823542	-126.68907411823542	-126.68907411823542	-126.68907411823542	-126.68907411823542	-126.68907411823542	-126.68907411823542	-126.68907411823542	-126.68907411805596	Clostridium_innocuum_I46	Flavonifractor_plautii_YL31
Limosilactobacillus_reuteri_I49##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730757	-126.68907411730757	-126.68907411730757	-126.6890741173073	-126.6890741173073	-126.6890741173073	-126.6890741173073	-126.6890741173073	-126.6890741173073	-126.68907411730028	-126.68907411811516	-126.68907411811529	-126.68907411811529	-126.68907411811529	-126.68907411811529	-126.68907411811529	-126.68907411811529	-126.68907411811529	-126.68907411811529	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741182161	-126.68907411823551	-126.68907411823545	-126.68907411823544	-126.68907411823544	-126.6890741182356	-126.68907411823557	-126.68907411823557	-126.68907411823538	-126.68907411823537	-126.68907411823571	-126.6890741182356	-126.68907411805624	Limosilactobacillus_reuteri_I49	Flavonifractor_plautii_YL31
Muribaculum_intestinale_YL27##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730751	-126.68907411730734	-126.68907411730754	-126.68907411730754	-126.68907411730754	-126.68907411730754	-126.68907411730754	-126.68907411730754	-126.68907411730754	-126.68907411730052	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741181154	-126.6890741182161	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411823551	-126.68907411805615	Muribaculum_intestinale_YL27	Flavonifractor_plautii_YL31
Turicimonas_muris_YL45##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411733457	-126.68907411732755	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411814243	-126.68907411824313	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411826254	-126.68907411808318	Turicimonas_muris_YL45	Flavonifractor_plautii_YL31
Acutalibacter_muris_KB1##Muribaculum_intestinale_YL27##PAN	-253.37814823678335	-253.37814823669683	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	-253.378148236939	Acutalibacter_muris_KB1	Muribaculum_intestinale_YL27
Akkermansia_muciniphilaYL44##Muribaculum_intestinale_YL27##PAN	-126.68907411707049	-126.68907411702723	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411714832	-126.68907411167203	-126.68907411311429	-126.68907411311429	-126.68907411311429	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411989913	-126.68907411915893	-126.68907411915893	Akkermansia_muciniphilaYL44	Muribaculum_intestinale_YL27
Bacteroides_caecimuris_I48##Muribaculum_intestinale_YL27##PAN	-126.68907411839875	-126.68907411835549	-126.68907411847658	-126.68907411847658	-126.68907411847658	-126.68907411847658	-126.68907411847658	-126.68907411847658	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	-126.68907411845325	Bacteroides_caecimuris_I48	Muribaculum_intestinale_YL27
Bifidobacterium_animalis_YL2##Muribaculum_intestinale_YL27##PAN	-126.68907411868763	-126.68907411864437	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	-126.68907411876546	Bifidobacterium_animalis_YL2	Muribaculum_intestinale_YL27
Blautia_coccoides_YL58##Muribaculum_intestinale_YL27##PAN	-126.68907411835883	-126.68907411831627	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	-126.68907411843736	Blautia_coccoides_YL58	Muribaculum_intestinale_YL27
Clostridium_innocuum_I46##Muribaculum_intestinale_YL27##PAN	-126.68907411837654	-126.68907411833328	-126.68907411845437	-126.68907411845437	-126.68907411845437	-126.68907411845437	-126.68907411840567	-126.68907411840567	-126.68907411845535	-126.68907411845535	-126.68907411845535	-126.68907411845535	-126.68907411846179	-126.68907411836592	-126.68907411846135	-126.68907411846135	-126.68907411839817	-126.68907411846558	-126.68907411845963	-126.68907411845963	-126.68907411845963	-126.68907411845963	-126.68907411845963	-126.68907411845963	-126.68907411845963	-126.68907411845963	-126.68907411845782	-126.68907411845782	-126.68907411845782	-126.68907411845782	-126.68907411845782	-126.68907411845782	-126.68907411845782	-126.68907411845782	-126.6890741184641	Clostridium_innocuum_I46	Muribaculum_intestinale_YL27
Enterocloster_clostridioformis_YL32##Muribaculum_intestinale_YL27##PAN	-126.68907411834618	-126.68907411830293	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411842402	-126.68907411844242	Enterocloster_clostridioformis_YL32	Muribaculum_intestinale_YL27
Enterococcus_faecalis_KB1##Muribaculum_intestinale_YL27##PAN	-126.68907412478717	-126.68907412474391	-126.689074124865	-126.689074124865	-126.68907415185481	-126.68907406999874	-126.68907406999874	-126.68907409548734	-126.68907409548734	-126.68907409548734	-126.68907409548734	-126.68907409548734	-126.68907409548734	-126.68907409548734	-126.68907409548734	-126.68907407481166	-126.68907407481166	-126.68907407481166	-126.68907407481166	-126.68907407481166	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	-126.68907344471425	24358.999309879615	Enterococcus_faecalis_KB1	Muribaculum_intestinale_YL27
Flavonifractor_plautii_YL31##Muribaculum_intestinale_YL27##PAN	-126.68907411878467	-126.68907411874142	-126.68907411886251	-126.68907411886251	-126.68907411886251	-126.68907411886251	-126.68907411886251	-126.68907411886251	-126.68907411886251	-126.6890741188758	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411562067	-126.68907411533567	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.6890741152671	-126.68907411530203	Flavonifractor_plautii_YL31	Muribaculum_intestinale_YL27
Limosilactobacillus_reuteri_I49##Muribaculum_intestinale_YL27##PAN	-126.68907411834908	-126.68907411830583	-126.68907411842692	-126.68907411840803	-126.68907411840803	-126.68907411840803	-126.68907411840803	-126.68907411840803	-126.68907411840803	-126.68907411840803	-126.68907411840803	-126.68907411837917	-126.68907411837917	-126.68907411837917	-126.68907411837917	-126.68907411837917	-126.68907411837917	-126.68907411837917	-126.68907411837917	-126.68907411850016	-126.68907411850016	-126.68907411850016	-126.68907411850016	-126.68907411850016	-126.68907411839338	-126.6890741184256	-126.6890741184256	-126.68907411846747	-126.6890741184107	-126.68907411843063	-126.68907411845349	-126.6890741184615	-126.68907411845613	-126.6890741184504	-126.6890741184504	Limosilactobacillus_reuteri_I49	Muribaculum_intestinale_YL27
Turicimonas_muris_YL45##Muribaculum_intestinale_YL27##PAN	-126.6890741243959	-126.68907412435264	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	-126.68907412447373	Turicimonas_muris_YL45	Muribaculum_intestinale_YL27
Acutalibacter_muris_KB1##Akkermansia_muciniphilaYL44##Riboflavin	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.76087306287155	307.7608730596446	307.7608730546896	307.7608730546896	307.7608730546896	307.7608730626046	307.7608730626046	307.7608730626046	307.7608730626046	307.7608730626046	307.7608730626046	307.7608730626046	307.7608730626046	307.7608730626046	307.76087306293107	293.61533413802476	Acutalibacter_muris_KB1	Akkermansia_muciniphilaYL44
Bacteroides_caecimuris_I48##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411746852	-126.68907411614015	-126.68907411410044	-126.68907411410044	-126.68907411410044	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411735864	-126.68907411749302	-126.68907411749302	Bacteroides_caecimuris_I48	Akkermansia_muciniphilaYL44
Bifidobacterium_animalis_YL2##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.68907411749898	-126.6890741161706	-126.68907411413089	-126.68907411413089	-126.68907411413089	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.6890741173891	-126.68907411752348	-126.68907411752348	Bifidobacterium_animalis_YL2	Akkermansia_muciniphilaYL44
Blautia_coccoides_YL58##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411746879	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.6890741174686	-126.68907411614023	-126.68907411410052	-126.68907411410052	-126.68907411410052	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.68907411735873	-126.6890741174931	-126.6890741174931	Blautia_coccoides_YL58	Akkermansia_muciniphilaYL44
Clostridium_innocuum_I46##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411746855	-126.68907411746855	-126.68907411746855	-126.68907411746855	-126.68907411746855	-126.68907411746855	-126.68907411746876	-126.68907411746876	-126.6890741174687	-126.6890741174687	-126.6890741174687	-126.6890741174687	-126.68907411746747	-126.68907411746905	-126.68907411746852	-126.68907411746852	-126.68907411746845	-126.68907411746831	-126.68907411746865	-126.68907411746865	-126.68907411614028	-126.68907411410056	-126.68907411410056	-126.68907411410056	-126.68907411735877	-126.68907411735877	-126.68907411735871	-126.68907411735871	-126.68907411735871	-126.68907411735871	-126.68907411735871	-126.68907411735871	-126.68907411735871	-126.68907411749309	-126.68907411749298	Clostridium_innocuum_I46	Akkermansia_muciniphilaYL44
Flavonifractor_plautii_YL31##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747723	-126.68907411747377	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411744934	-126.68907411612096	-126.68907411408125	-126.68907411412279	-126.68907411412205	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411738026	-126.68907411751464	-126.68907411749895	Flavonifractor_plautii_YL31	Akkermansia_muciniphilaYL44
Limosilactobacillus_reuteri_I49##Akkermansia_muciniphilaYL44##Riboflavin	-126.6890741174687	-126.6890741174687	-126.6890741174687	-126.68907411746844	-126.68907411746844	-126.68907411746844	-126.68907411746844	-126.68907411746844	-126.68907411746844	-126.68907411746844	-126.68907411746844	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746856	-126.68907411746868	-126.6890741161403	-126.68907411410059	-126.68907411410059	-126.68907411410059	-126.68907411735874	-126.68907411735873	-126.68907411735873	-126.68907411735889	-126.68907411735886	-126.68907411735886	-126.68907411735867	-126.68907411735866	-126.689074117359	-126.68907411749326	-126.68907411749326	Limosilactobacillus_reuteri_I49	Akkermansia_muciniphilaYL44
Muribaculum_intestinale_YL27##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411746865	-126.68907411746848	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.68907411746868	-126.6890741161403	-126.68907411410059	-126.68907411410059	-126.68907411410059	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.6890741173588	-126.68907411749318	-126.68907411749318	Muribaculum_intestinale_YL27	Akkermansia_muciniphilaYL44
Turicimonas_muris_YL45##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411749571	-126.68907411616733	-126.68907411412762	-126.68907411412762	-126.68907411412762	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.68907411738583	-126.6890741175202	-126.6890741175202	Turicimonas_muris_YL45	Akkermansia_muciniphilaYL44
Acutalibacter_muris_KB1##Turicimonas_muris_YL45##Riboflavin	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	307.76087306292766	293.61533413802147	Acutalibacter_muris_KB1	Turicimonas_muris_YL45
Akkermansia_muciniphilaYL44##Turicimonas_muris_YL45##Riboflavin	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411749346	-126.68907411746504	-126.68907411737327	-126.68907411737327	-126.68907411737327	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411740213	-126.68907411753138	-126.68907411753138	Akkermansia_muciniphilaYL44	Turicimonas_muris_YL45
Bacteroides_caecimuris_I48##Turicimonas_muris_YL45##Riboflavin	-126.68907411749166	-126.68907411749166	-126.68907411749166	-126.68907411749166	-126.68907411749166	-126.68907411749166	-126.68907411749166	-126.68907411749166	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	-126.68907411749161	Bacteroides_caecimuris_I48	Turicimonas_muris_YL45
Bifidobacterium_animalis_YL2##Turicimonas_muris_YL45##Riboflavin	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	-126.68907411752207	Bifidobacterium_animalis_YL2	Turicimonas_muris_YL45
Blautia_coccoides_YL58##Turicimonas_muris_YL45##Riboflavin	-126.68907411749188	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	-126.6890741174917	Blautia_coccoides_YL58	Turicimonas_muris_YL45
Clostridium_innocuum_I46##Turicimonas_muris_YL45##Riboflavin	-126.68907411749164	-126.68907411749164	-126.68907411749164	-126.68907411749164	-126.68907411749164	-126.68907411749164	-126.68907411749186	-126.68907411749186	-126.6890741174918	-126.6890741174918	-126.6890741174918	-126.6890741174918	-126.68907411749056	-126.68907411749214	-126.68907411749161	-126.68907411749161	-126.68907411749154	-126.6890741174914	-126.68907411749174	-126.68907411749174	-126.68907411749174	-126.68907411749174	-126.68907411749174	-126.68907411749174	-126.68907411749174	-126.68907411749174	-126.68907411749169	-126.68907411749169	-126.68907411749169	-126.68907411749169	-126.68907411749169	-126.68907411749169	-126.68907411749169	-126.68907411749169	-126.68907411749157	Clostridium_innocuum_I46	Turicimonas_muris_YL45
Flavonifractor_plautii_YL31##Turicimonas_muris_YL45##Riboflavin	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411750033	-126.68907411749686	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411747243	-126.68907411751397	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411751323	-126.68907411749754	Flavonifractor_plautii_YL31	Turicimonas_muris_YL45
