	0.0000-0.0000	0.0000-0.0012	0.0012-0.0728	0.0728-0.0822	0.0822-0.0987	0.0987-0.0988	0.0988-0.1046	0.1046-0.2040	0.2040-0.2041	0.2041-0.2042	0.2042-0.2043	0.2043-0.2109	0.2118-0.2367	0.2367-0.2420	0.2420-0.2420	0.2420-0.2421	0.2421-6.4287	6.4287-20.0000	Source	Target
Blautia_coccoides_YL58##Zn2+-e0##Microbe	-0.7060625360035622	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	Blautia_coccoides_YL58	Zn2+-e0
Bacteroides_caecimuris_I48##L-Proline##Microbe	-26.58432473944087	-26.58432473944087	-26.584324739448007	-26.584324739048302	-26.584324739099916	-26.58432473974031	-26.58432473923831	-26.584324739311345	-26.58432473937072	-26.584324739560127	-26.584324739513516	-26.58432473921503	-0.21563603637345446	-26.58432473952381	-26.584324739636987	-26.584324739591292	-26.58432473955404	-26.584324739558287	Bacteroides_caecimuris_I48	L-Proline
Blautia_coccoides_YL58##Puryvate##Microbe	-1.0000000000000009	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	Blautia_coccoides_YL58	Puryvate
Bacteroides_caecimuris_I48##H+-e0##Microbe	1238.4349110991523	1238.4349110991523	1238.4349110993894	-853.794112948936	-853.7941129482816	1779.3035735100273	-2164.41136304095	-2162.9113630462375	1041.689762319221	1955.541909611759	1955.5419096076394	-1676.5576894296112	-1.0836779988918148	1521.3014089093579	-693.4572497051925	-1.782668884425476	-689.8301445195274	-689.3396426225222	Bacteroides_caecimuris_I48	H+-e0
PAN##Bacteroides_caecimuris_I48##Metabolite	126.68907411730311	126.68907411730311	126.6890741173375	126.68907411542664	126.68907411567334	126.68907411873751	126.68907411633316	126.6890741166803	126.68907411696864	126.68907411787708	126.68907411765346	126.68907411622253	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Bacteroides_caecimuris_I48
Bacteroides_caecimuris_I48##Ca2+-e0##Microbe	-0.9241112603168803	-0.9241112603168803	-0.9241112603170416	-0.9241112603022387	-0.9241112603039056	-0.9241112603283319	-0.924111260309408	-0.9241112603117779	-0.9241112603136645	-0.9241112603213454	-0.9241112603199175	-0.9241112603080427	-0.007495834153993196	-0.9241112603196733	-0.92411126032211	-0.9241112603215911	-0.9241112603192183	-0.9241112603193428	Bacteroides_caecimuris_I48	Ca2+-e0
Blautia_coccoides_YL58##L-Valine-e0##Microbe	-34.56469128362421	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	-34.56469128387342	Blautia_coccoides_YL58	L-Valine-e0
Blautia_coccoides_YL58##L-Phenylalanine##Microbe	-19.790702066529665	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	-19.790702066671855	Blautia_coccoides_YL58	L-Phenylalanine
Blautia_coccoides_YL58##L-Glutamate-e0##Microbe	-19.35251667911042	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	-19.352516679213455	Blautia_coccoides_YL58	L-Glutamate-e0
Bacteroides_caecimuris_I48##O2-e0##Microbe	-0.9999999999999988	-0.9999999999999988	-1.0000000000000009	-0.999999999999999	-0.9999999999999996	-1.0000000000000002	-1.0000000000000004	-1.0000000000000029	-1.0000000000000013	-1.0	-1.000000000000001	-1.0000000000000022	-1.0	-1.0	-1.0000000000000018	-0.9999999999999993	1375.0949512531663	1374.7481905510363	Bacteroides_caecimuris_I48	O2-e0
Bacteroides_caecimuris_I48##PAN##Microbe	-1.000000000000282	-1.000000000000282	-1.0000000000000078	-1.0000000000000535	-1.0000000000000913	-0.999999999999923	-1.0000000000000457	-1.0000000000001086	-0.9999999999996655	-1.0000000000005893	-1.0000000000005407	-1.0000000000001055	-0.008111397919156658	-1.0000000000052935	-1.0000000000345144	-1.000000000016088	-1.0000000000175142	-1.0000000000175573	Bacteroides_caecimuris_I48	PAN
Bacteroides_caecimuris_I48##CO2-e0##Microbe	2629.0317691837827	2629.0317691837827	2372.0818126782897	2372.0818126466074	2372.081812649794	2372.08181270194	2372.081812663173	2372.0818126692448	1456.481491139907	2370.3336384308627	2370.3336384277363	1462.3087386514346	8.909889122962834	1775.0749662847322	2327.0146309458983	943.6654693084104	-432.42948194840955	-432.10155704953826	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##Fe2+-e0##Microbe	-1.9241112603159987	-1.9241112603159987	-1.924111260334689	-1.9241112605867847	-1.924111260494194	-1.9241112602042707	-1.9241112606156971	-1.9241112605988349	-1.9241112605249502	-1.924111260285976	-1.924111260379491	-1.9241112606232897	-0.015607232074017305	-1.924111260509615	-1.9241112606520816	-1.9241112605754456	-1.92411126087705	-1.9630420171204075	Bacteroides_caecimuris_I48	Fe2+-e0
Blautia_coccoides_YL58##Thiamin-e0##Microbe	-1.000000000000001	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	Blautia_coccoides_YL58	Thiamin-e0
Blautia_coccoides_YL58##NH3-e0##Microbe	2073.8552586250994	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	2074.3031003670567	Blautia_coccoides_YL58	NH3-e0
Blautia_coccoides_YL58##L-Lactate-e0##Microbe	-0.9999999999999993	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Blautia_coccoides_YL58	L-Lactate-e0
Bacteroides_caecimuris_I48##L-Lysine-e0##Microbe	-41.268999357415524	-41.268999357415524	-41.26899935743923	-41.26899935698096	-41.26899935699904	-41.26899935781104	-41.26899935727972	-41.268999357378384	-41.268999357441956	-41.26899935758625	-41.26899935756545	-41.26899935724905	-0.33474927551355793	-41.268999357658736	-41.268999357897485	-41.26899935778853	-41.268999357908136	-41.292915676144844	Bacteroides_caecimuris_I48	L-Lysine-e0
Blautia_coccoides_YL58##L-Serine-e0##Microbe	-79.47065327879955	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	-79.47065327936433	Blautia_coccoides_YL58	L-Serine-e0
Blautia_coccoides_YL58##L-Glutamine-e0##Microbe	-48.46635953668919	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	-48.46635953706833	Blautia_coccoides_YL58	L-Glutamine-e0
Bacteroides_caecimuris_I48##Zn2+-e0##Microbe	-0.9241112603160194	-0.9241112603160194	-0.924111260316379	-0.9241112603021882	-0.9241112603042638	-0.9241112603269184	-0.92411126030854	-0.9241112603111966	-0.9241112603137551	-0.9241112603211681	-0.9241112603183497	-0.9241112603079801	-0.00749583415399026	-0.9241112603181773	-0.924111260321065	-0.9241112603204488	-0.9241112603195845	-0.9241112603197029	Bacteroides_caecimuris_I48	Zn2+-e0
Blautia_coccoides_YL58##Co2+-e0##Microbe	-0.7060625360051871	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	-0.7060625360103234	Blautia_coccoides_YL58	Co2+-e0
Blautia_coccoides_YL58##Uracil-e0##Microbe	-64.29729106748749	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	-64.00772272266148	Blautia_coccoides_YL58	Uracil-e0
Bacteroides_caecimuris_I48##Sucrose-e0##Microbe	-6.992697026108399	-6.992697026108399	-6.992697026121049	-6.992697026149745	-6.992697026110456	-6.992697026121637	-6.992697026209775	-6.992697026217261	-922.5930185603762	-8.740871282682482	-8.740871282605156	-8.74087128231273	-0.07090068513274349	-554.93966465184	-0.9999999999999992	-1.0000000000000004	-1.000000000000001	-1.0000000000000007	Bacteroides_caecimuris_I48	Sucrose-e0
Bacteroides_caecimuris_I48##L-Tryptophan##Microbe	-6.835969218711587	-6.835969218711587	-6.835969218717091	-6.835969218649634	-6.835969218649832	-6.835969218781598	-6.835969218707064	-6.835969218722893	-6.835969218725274	-6.835969218742246	-6.835969218739792	-6.8359692187019	-0.05544926649614291	-6.835969218757437	-6.835969218808106	-6.83596921878858	-6.83596921881842	-6.851750409970543	Bacteroides_caecimuris_I48	L-Tryptophan
Bacteroides_caecimuris_I48##L-Cysteine-e0##Microbe	-13.01350596349274	-13.01350596349274	-13.013505963517346	-13.01350596370213	-13.013505963599892	-13.013505963452713	-13.013505963759364	-13.013505963761459	-13.013505963741009	-13.01350596350529	-13.013505963573666	-13.013505963765104	-0.10555772519405293	-13.013505963757067	-12.013505963312152	-12.013505963336083	-12.013505963065152	-12.00670791271854	Bacteroides_caecimuris_I48	L-Cysteine-e0
Bacteroides_caecimuris_I48##L-Histidine-e0##Microbe	-11.393282031193825	-11.393282031193825	-11.393282031204084	-11.39328203114536	-11.393282031125922	-11.39328203126818	-11.393282031227727	-11.393282031249125	-11.393282031253635	-11.393282031233717	-11.393282031249823	-11.393282031220595	-0.09241544416040977	-11.393282031306834	-11.39328203140188	-11.393282031352262	-11.393282031460497	-11.395756757086016	Bacteroides_caecimuris_I48	L-Histidine-e0
Blautia_coccoides_YL58##Folate-e0##Microbe	-1.000000000000001	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	Blautia_coccoides_YL58	Folate-e0
Bacteroides_caecimuris_I48##Spermidine-e0##Microbe	-1.0000000000000022	-1.0000000000000022	-1.0000000000000002	-0.9999999999999987	-1.0	-1.0000000000000004	-1.0	-0.9999999999999991	-1.0000000000000009	-1.0000000000000004	-0.9999999999999988	-1.0000000000000002	-0.9999999999999992	-0.9999999999999988	-0.9999999999999987	-0.9999999999999997	-0.9999999999999992	-0.9999999999999994	Bacteroides_caecimuris_I48	Spermidine-e0
Blautia_coccoides_YL58##L-Aspartate-e0##Microbe	-2047.1638186078742	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	-2048.190797040238	Blautia_coccoides_YL58	L-Aspartate-e0
Bacteroides_caecimuris_I48##L-Phenylalanine##Microbe	-22.28019597210415	-22.28019597210415	-22.280195972109816	-22.28019597177568	-22.28019597181871	-22.280195972356285	-22.28019597193213	-22.280195971993344	-22.280195972043643	-22.280195972204154	-22.280195972163575	-22.28019597191214	-0.18072353524632598	-22.280195972171505	-22.280195972273265	-22.280195972228977	-22.280195972195482	-22.280195972199074	Bacteroides_caecimuris_I48	L-Phenylalanine
Blautia_coccoides_YL58##XAN-e0##Microbe	0.0	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	13.165428978031356	Blautia_coccoides_YL58	XAN-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe	0.0	1.4999999999699751	1.4999999999470859	1.4999999993858615	1.4999999995705755	1.5000000001835874	1.4999999994265782	1.4999999994962936	1.499999999621258	1.5000000000119682	1.499999999843891	1.499999999437403	-3.955387311446306	1.4999999996695712	-2766.198323272929	0.4999999998311625	0.4999999996307951	0.45386629115536514	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Sorbitol-e0-e0##Microbe	0.0	6.992697026037586	6.9926970259313075	6.992697023882265	6.992697024573518	6.992697027533527	6.992697022722744	6.99269702302432	922.5930185578378	-1362.0373496419338	-1362.0373496409336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Sorbitol-e0-e0
Bacteroides_caecimuris_I48##Glycerol-e0##Microbe	0.0	3.9543954170359035	3.954395417037163	3.954395416973028	3.954395416983286	-2629.143291055566	0.0	-0.9999999999999994	-1.0000000000000007	-0.9999999999999998	-1.0000000000000007	-0.9999999999999999	-1.0000000000000007	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0	-0.9999999999999999	Bacteroides_caecimuris_I48	Glycerol-e0
Bacteroides_caecimuris_I48##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	1.4999999999919729	1.5000000000384628	1.5000000000143963	1.499999999964139	1.500000000052155	1.5000000000531406	1.5000000000529699	1.4999999999799194	1.4999999999911684	1.5000000000597329	0.012167096878861899	1.5000000000376457	1.5000000000749907	1.5000000000485953	1.50000000012231	1.5058509305562386	Bacteroides_caecimuris_I48	5'-Deoxyadenosine-e0
Bacteroides_caecimuris_I48##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	-0.5000000000009212	-0.5000000000120057	-0.5000000000086839	-0.4999999999931267	-0.5000000000052611	-0.5000000000035085	-0.5000000000030405	-0.49999999999939404	-0.5000000000007172	-0.5000000000050026	-0.9959443010404344	-0.5000000000011466	-0.5000000000030924	-0.49999999999957356	-0.5000000000022955	-0.5000000000022349	Bacteroides_caecimuris_I48	5-Methylthio-D-ribose-e0
Blautia_coccoides_YL58##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	0.5000000000794274	Blautia_coccoides_YL58	5'-Deoxyadenosine-e0
Bacteroides_caecimuris_I48##Glycolaldehyde-e0##Microbe	0.0	0.0	0.4999999999981116	0.49999999996377753	0.499999999969891	0.5000000000120421	0.49999999998339417	0.4999999999901965	0.4999999999921947	0.5000000000022882	0.5000000000005269	0.49999999998382905	-0.9878329031213083	0.5000000000009505	0.500000000009579	0.5000000000020641	0.49999999999885303	0.499999999999006	Bacteroides_caecimuris_I48	Glycolaldehyde-e0
Riboflavin##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2914161843478513	126.68907411769929	126.68907411823199	126.68907411801746	126.68907411783472	126.68907411785509	Riboflavin	Bacteroides_caecimuris_I48
Glycerol-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046013081739167544	0.0	0.0	0.0	0.0	0.0	Glycerol-e0	Bacteroides_caecimuris_I48
D-Glucose-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09202616347828782	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Bacteroides_caecimuris_I48
O2-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09202616347799648	0.0	0.0	0.0	0.0	0.0	O2-e0	Bacteroides_caecimuris_I48
L-Serine##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04601308173908896	0.0	0.0	0.0	0.0	0.0	L-Serine	Bacteroides_caecimuris_I48
L-Aspartate-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0920261634781577	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	Bacteroides_caecimuris_I48
L-Asparagine-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13803924521719815	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Bacteroides_caecimuris_I48
Folate##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3834423478258277	0.0	0.0	0.0	0.0	0.0	Folate	Bacteroides_caecimuris_I48
Spermidine-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0306753878262973	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Bacteroides_caecimuris_I48
Bacteroides_caecimuris_I48##Formaldehyde-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.077466329691538	Bacteroides_caecimuris_I48	Formaldehyde-e0
Bacteroides_caecimuris_I48##Thiamin-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005850930392854736	Bacteroides_caecimuris_I48	Thiamin-e0
Bacteroides_caecimuris_I48##1,2-Propanediol-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03820194714663344	Bacteroides_caecimuris_I48	1,2-Propanediol-e0
Bacteroides_caecimuris_I48##Xylitol-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031973866068400233	Bacteroides_caecimuris_I48	Xylitol-e0
Bacteroides_caecimuris_I48##Na+-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16652681844161688	Bacteroides_caecimuris_I48	Na+-e0
Bacteroides_caecimuris_I48##Galactose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036447943183549143	Bacteroides_caecimuris_I48	Galactose-e0
