	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0009-0.0069	0.0070-0.0111	0.0111-0.0111	0.0111-0.0415	0.0415-0.0416	0.0416-0.0418	0.0419-0.0419	0.0419-0.0420	0.0420-0.2619	0.2619-0.2619	0.2619-0.2633	0.2633-0.2633	0.2633-0.3378	0.3378-0.3378	0.3378-0.3386	0.3386-0.3387	0.3387-0.3729	0.3729-0.3729	0.3729-0.6227	0.8821-1.0531	1.0572-1.3983	1.5051-1.5051	1.5051-1.5060	1.5060-1.5064	1.5064-1.5066	1.5066-1.9756	1.9756-4.9728	4.9728-19.4354	19.4354-20.0000	Source	Target
Enterococcus_faecalis_KB1##Putrescine-e0##Microbe	-1.0000000000000009	-1.0000000000000002	-0.9999999999999993	-1.0000000000000018	-0.9999999999999996	-0.9999999999999994	-0.9999999999999993	-0.9999999999999999	-1.0	-0.9999999999999991	-0.9999999999999994	-1.0000000000000004	-0.9999999999999997	-0.9999999999999996	-0.9999999999999993	-0.9999999999999999	-1.0000000000000007	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-0.9999999999999989	-1.0000000000000004	-1.000000000000001	-0.9999999999999986	-0.9999999999999998	-0.9999999999999992	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	Enterococcus_faecalis_KB1	Putrescine-e0
Acutalibacter_muris_KB1##L-Asparagine-e0##Microbe	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502300921	-112.25906502287296	-112.75906502287293	Acutalibacter_muris_KB1	L-Asparagine-e0
Acutalibacter_muris_KB1##L-Lactate-e0##Microbe	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.000000000000001	-1.000000000000001	Acutalibacter_muris_KB1	L-Lactate-e0
Acutalibacter_muris_KB1##Glycine-e0##Microbe	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859982632	-107.87094859968322	-107.87094859968322	Acutalibacter_muris_KB1	Glycine-e0
Acutalibacter_muris_KB1##L-Serine-e0##Microbe	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.504914452344096	-58.50491445227561	-58.50491445227561	Acutalibacter_muris_KB1	L-Serine-e0
Acutalibacter_muris_KB1##L-Glutamine-e0##Microbe	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242574434	-122.63775242574434	-122.63775242574434	-122.63775242574434	-122.63775242574434	-122.63775242574434	-122.63775242574434	-122.63775242574434	-122.63775242574434	-121.6377524257443	-121.6377524257443	-121.63775242557655	-121.63775242557655	Acutalibacter_muris_KB1	L-Glutamine-e0
Acutalibacter_muris_KB1##Co2+-e0##Microbe	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.4121250719390492	-1.412125071935397	-1.412125071935397	Acutalibacter_muris_KB1	Co2+-e0
Enterococcus_faecalis_KB1##L-Valine-e0##Microbe	-34.564691284559025	-34.56469128357124	-34.564691291659386	-34.5646912752652	-34.56469128498759	-34.5646912849898	-34.56469128518717	-34.5646912845747	-34.56469128681933	-34.56469128771523	-34.56469128734264	-34.564691286816945	-34.564691283451204	-34.56469128667252	-34.56469128584032	-34.56469128656973	-34.56469128482854	-0.8958405499904726	-1.7154965268431963	-1.7154965268431963	-1.715496526840901	-1.7154965268440807	-1.7154965268459066	-1.7154965268421363	-1.7154965268451863	-1.3400267741259486	-1.0330496114740702	-1.1223888517350362	-69.12938257099108	-23.043127745236298	-23.043127745236298	-69.12938258353361	Enterococcus_faecalis_KB1	L-Valine-e0
Acutalibacter_muris_KB1##Uracil-e0##Microbe	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423846898	-7.157622423835218	-7.157622423835218	Acutalibacter_muris_KB1	Uracil-e0
Enterococcus_faecalis_KB1##L-Glutamate-e0##Microbe	-19.852516679598477	-19.852516679137555	-19.852516683006375	-19.852516675259007	-19.852516679644268	-19.85251667964597	-11.852516679746627	-11.852516679427298	-10.852516680350675	1239.7165945609913	1239.71659454754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.584417833780304	6.584417833774313	7.331984367006156	7.943181012283449	6.814013278588382	-125.63775243883384	-41.21258453784663	-41.21258453784663	-125.63775251064256	Enterococcus_faecalis_KB1	L-Glutamate-e0
Enterococcus_faecalis_KB1##Thiamin-e0##Microbe	-0.9999999999999989	-0.999999999999998	-1.0000000000000002	-1.0000000000000002	-0.9999999999999997	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-1.0	-1.0000000000000002	-1.0000000000000009	-1.0	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000018	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999992	-1.0000000000000004	-0.9999999999999996	-1.0	-1.0000000000000009	-1.0000000000000007	-0.014943712401321679	-0.016236060704811227	-1.0000000001622853	-0.33333333500044415	-0.33333333500044415	-1.00000000621401	Enterococcus_faecalis_KB1	Thiamin-e0
Acutalibacter_muris_KB1##Cl--e0##Microbe	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719495504	-1.4121250719477765	-1.4121250719477765	Acutalibacter_muris_KB1	Cl--e0
Riboflavin-e0##Enterococcus_faecalis_KB1##Metabolite	96.7961465236372	96.79614652086046	96.79614654367401	96.79614649740785	96.79614652467393	96.79614652468155	96.79614652524161	96.79614652350043	96.79614652978702	96.79614653230246	96.79614653124135	96.79614652978113	96.79614652043726	96.79614652936549	96.79614652704431	96.7961465290509	96.79614652427797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin-e0	Enterococcus_faecalis_KB1
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe	-1239.698968553345	-1238.904839609092	-1042.9931561728877	-1042.9931556553145	-0.9999999999999991	-1.0000000000000004	-0.9999999999999991	-1.0000000000000004	-0.9999999999999998	-1.0000000000000004	-1.0000000000000002	-1.000000000000001	-1.0	-1.0000000000000007	-0.9999999999999998	-0.9999999999999997	-1.0000000000000009	-1.0	-1.0000000000000009	-1.0000000000000009	-0.9999999999999987	-1.0000000000000002	-1.0000000000000024	-0.9999999999999996	-1.0000000000000004	-1.0000000000000004	-0.9999999999999986	-1.0	-1.0	-1.0000000000000009	-1.0000000000000009	-1.000000000000001	Enterococcus_faecalis_KB1	D-Mannose-e0
Acutalibacter_muris_KB1##Cu2+-e0##Microbe	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719411318	-1.4121250719392173	-1.4121250719392173	Acutalibacter_muris_KB1	Cu2+-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe	-65.08615085235512	-65.08615085052602	-65.08615086595452	-65.08615083507691	-1102.3743624052568	-1409.9988326993425	-1405.9988327074554	-1.0000000000000016	-1.0	-1.0000000000000013	-1.0000000000000004	-0.9999999999999987	-1.0000000000000009	-0.9999999999999993	-0.999999999999999	-0.9999999999999979	-1.0000000000000009	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0000000000000013	-1.0	-0.9999999999999997	-0.9999999999999999	-1.0000000000000002	-1.0000000000000009	-0.9999999999999993	-1.0	-1.0000000000000004	-1.0000000000000004	-0.9999999999999996	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##Riboflavin-e0##Microbe	-1.0000000000000593	-0.999999999999935	-0.9999999999999937	-0.9999999999999098	-1.0000000000000526	-0.9999999999999688	-1.0000000000000404	-0.9999999999999047	-0.9999999999999937	-1.0000000000000673	-0.9999999999999902	-1.0000000000000364	-0.9999999999998386	-0.9999999999999089	-1.0000000000001248	-1.000000000000039	-1.000000000000098	-0.025917794046097863	-0.049631472550155674	-0.049631472550155674	-0.0496314725500489	-0.04963147255159902	-0.04963147255038955	-0.049631472549516165	-0.049631472540370654	-0.03876866027950327	-0.029887424797730718	-0.03247212140342038	-1.999999999783195	-0.6666666710330198	-0.6666666710330198	-2.000000009130275	Enterococcus_faecalis_KB1	Riboflavin-e0
Enterococcus_faecalis_KB1##L-Glutamine-e0##Microbe	-47.96635953802008	-47.96635953652645	-47.96635954950381	-47.96635952369156	-47.966359538749344	-47.96635953874692	-47.96635953904582	-47.966359538151565	-48.966359541634645	-1299.5354707846977	-1299.5354707705244	-59.81887622202452	-59.81887621541404	-59.81887622173275	-59.81887622008468	-59.81887622151151	-59.81887621810705	7.216366539687845	5.584417833777128	5.584417833777128	5.584417833780102	5.584417833778859	5.5844178337785	-1.0000000000000002	-1.0000000000000009	-1.0	-1.0000000000000007	-0.9999999999999998	-1.0000000000000002	-0.9999999999999989	-0.9999999999999989	-0.9999999999999996	Enterococcus_faecalis_KB1	L-Glutamine-e0
Enterococcus_faecalis_KB1##Co2+-e0##Microbe	-0.7060625360247202	-0.7060625360044545	-0.7060625361706483	-0.7060625358329352	-0.7060625360315029	-0.7060625360316212	-0.7060625360355729	-0.7060625360233724	-0.7060625360690035	-0.7060625360874658	-0.706062536079366	-0.7060625360689915	-0.7060625360010587	-0.706062536065538	-0.7060625360483258	-0.7060625360632153	-0.7060625360281672	-0.01829958339251576	-0.03504292337834844	-0.03504292337834844	-0.03504292337831831	-0.0350429233783138	-0.035042923378313925	-0.03504292337829845	-0.035042923378333986	-0.02737309859614334	-0.02110239094888979	-0.022927348389576142	-1.4121250720838259	-0.47070836199659005	-0.47070836199659005	-1.412125071945698	Enterococcus_faecalis_KB1	Co2+-e0
Enterococcus_faecalis_KB1##Uracil-e0##Microbe	-6.585114893043599	-6.585114892922943	-6.585114893903793	-6.585114891905311	-6.5851148931216	-6.585114893118845	-6.585114893143706	-6.585114893079158	-6.585114893363709	-6.58511489347592	-6.58511489343484	-6.585114893363491	-6.585114892922713	-6.585114893349451	-6.5851148932324035	-6.585114893343971	1536.721617996849	-1.0830182484908397	-1.1589764126572528	-1.1589764126572528	29.796104044924288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Uracil-e0
Acutalibacter_muris_KB1##Pyridoxal##Microbe	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-1.0000000000001825	-0.999999999998996	-0.999999999998996	Acutalibacter_muris_KB1	Pyridoxal
Acutalibacter_muris_KB1##D-Glucose-e0##Microbe	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.69010418476	-3712.3567708514265	-3712.3567708514265	-3712.3567708469022	-3712.523437513568	Acutalibacter_muris_KB1	D-Glucose-e0
Acutalibacter_muris_KB1##L-Proline-e0##Microbe	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238051726	-36.17556238047349	-36.17556238047349	Acutalibacter_muris_KB1	L-Proline-e0
Enterococcus_faecalis_KB1##L-Phenylalanine-e0##Microbe	-19.79070206707672	-19.790702066506846	-19.790702071195344	-19.79070206168342	-19.79070206728395	-19.79070206728599	-19.790702067400808	-19.79070206704105	-19.790702068329065	-19.790702068844585	-19.79070206862787	-19.790702068327857	-19.790702066413626	-19.790702068241277	-19.79070206776517	-19.790702068175207	-19.790702067214333	-0.5129313402072573	-0.9822416864739892	-0.9822416864739892	-0.9822416864729653	-0.9822416864730531	-0.982241686472675	-0.982241686472845	-0.9822416864748216	-0.7672590051579035	-0.5914931197515272	-0.6426460802203582	-39.58140413515195	-13.193801508984771	-13.193801508984771	-39.581404128950574	Enterococcus_faecalis_KB1	L-Phenylalanine-e0
Enterococcus_faecalis_KB1##Cytosine##Microbe	-6.580314084984499	-6.580314084790898	-6.580314086392519	-6.5803140831536755	-6.580314084997289	-6.58031408500001	-6.580314085038192	-6.580314084909304	-6.580314085326559	-6.580314085503324	-6.580314085426274	-6.580314085326448	-6.580314084716719	-6.580314085296193	-6.580314085153216	-6.580314085267647	-1549.8870469744854	-0.20636504020039373	-0.395180269221237	-0.395180269221237	-31.35026072680644	-2.554156681878471	-2.554156681877842	-2.5541566818776844	12.04841550827243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Cytosine
Enterococcus_faecalis_KB1##Cu2+-e0##Microbe	-0.7060625360245641	-0.7060625360044133	-0.7060625361705342	-0.7060625358333971	-0.7060625360316833	-0.7060625360316415	-0.7060625360357382	-0.7060625360235431	-0.7060625360692466	-0.7060625360875835	-0.7060625360793572	-0.7060625360692458	-0.7060625360011852	-0.7060625360663096	-0.7060625360493967	-0.7060625360640511	-0.7060625360283218	-0.018299583392528358	-0.035042923378367424	-0.035042923378367424	-0.035042923378300665	-0.035042923378357724	-0.03504292337839098	-0.03504292337834073	-0.035042923378394215	-0.027373098596162805	-0.021102390948906705	-0.022927348389598073	-1.4121250720844054	-0.4707083619967895	-0.4707083619967895	-1.4121250719462872	Enterococcus_faecalis_KB1	Cu2+-e0
Acutalibacter_muris_KB1##Thiamine##Microbe	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.999999999999998	-0.999999999999998	Acutalibacter_muris_KB1	Thiamine
Acutalibacter_muris_KB1##Mg-e0##Microbe	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.4121250719504663	-1.412125071948735	-1.412125071948735	Acutalibacter_muris_KB1	Mg-e0
Enterococcus_faecalis_KB1##Folate-e0##Microbe	-0.9999999999999998	-0.9999999999999993	-1.0000000000000004	-0.999999999999999	-1.0000000000000004	-0.9999999999999992	-1.0	-0.9999999999999999	-1.0000000000000013	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-1.000000000000001	-1.0000000000000004	-0.9999999999999993	-0.9999999999999996	-1.0	-0.9999999999999999	-1.0000000000000004	-1.0000000000000004	-0.9999999999999993	-0.9999999999999994	-0.9999999999999994	-0.9999999999999993	-0.9999999999999986	-1.0000000000000016	-1.0000000000000004	-0.04870818211333137	-2.9999999999995763	-0.9999999999999712	-0.9999999999999712	-3.000000037993579	Enterococcus_faecalis_KB1	Folate-e0
Acutalibacter_muris_KB1##L-Tyrosine-e0##Microbe	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580464123	-24.945489580430007	-24.945489580430007	Acutalibacter_muris_KB1	L-Tyrosine-e0
Enterococcus_faecalis_KB1##L-Aspartate-e0##Microbe	-25.848119198571503	-25.848119197740573	-25.848119204688054	-25.84811919077444	-25.848119199012466	-25.848119199021752	-23.848119199168625	-23.848119198686764	-23.848119200561865	-23.848119201283556	-23.848119201009	-23.848119200556646	-23.84811919768239	-23.848119200455066	-23.848119199716592	-23.848119200374363	-23.84811919894498	3.2523203879841653	2.5682253637426564	2.5682253637426564	2.5682253637434735	3.568225363741172	3.5682253637390087	3.568225363742634	-11.034346826410712	1.4487283441122196	0.8190418003289254	0.7169112664551117	-77.02709635476621	-25.675699024750443	-25.675699024750443	-77.0270963953689	Enterococcus_faecalis_KB1	L-Aspartate-e0
Acutalibacter_muris_KB1##fe3-e0##Microbe	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.4121250719477931	-1.412125071946087	-1.412125071946087	Acutalibacter_muris_KB1	fe3-e0
Pyridoxal##Acutalibacter_muris_KB1##Metabolite	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.5922930336292	193.59229303339467	193.59229303339467	Pyridoxal	Acutalibacter_muris_KB1
Acutalibacter_muris_KB1##Mn2+-e0##Microbe	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719533722	-1.4121250719518343	-1.4121250719518343	Acutalibacter_muris_KB1	Mn2+-e0
Acutalibacter_muris_KB1##L-Methionine-e0##Microbe	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242753256	-28.497788242718876	-28.497788242718876	Acutalibacter_muris_KB1	L-Methionine-e0
Acutalibacter_muris_KB1##K+-e0##Microbe	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.4121250719531095	-1.412125071951637	-1.412125071951637	Acutalibacter_muris_KB1	K+-e0
Enterococcus_faecalis_KB1##Pyridoxal##Microbe	-0.5000000000359511	-0.500000000021638	-0.5000000001391502	-0.499999999900665	-0.5000000000423118	-0.5000000000431855	-0.5000000000456488	-0.5000000000348052	-0.5000000000684102	-0.5000000000823729	-0.5000000000758715	-0.5000000000683889	-0.500000000018385	-0.500000000066376	-0.5000000000542565	-0.5000000000652105	-0.5000000000357102	-0.0129588970241121	-0.02481573627901364	-0.02481573627901364	-0.024815736278972607	-0.02481573627906256	-0.024815736279152744	-0.024815736278999637	-0.024815736279045614	-0.019384330141837384	-0.01494371240065252	-0.016236060703897316	-1.0000000000978266	-0.33333333664846554	-0.33333333664846554	-1.0000000000000175	Enterococcus_faecalis_KB1	Pyridoxal
Enterococcus_faecalis_KB1##Phosphate-e0##Microbe	-129.86418562843295	-129.864185624708	-129.86418565451282	-129.86418559350776	-129.8641856300945	-129.86418563011483	-129.8641856308438	-129.86418562856537	-129.86418563694676	-129.86418564026218	-129.86418563889842	-129.8641856369385	-129.86418562439087	-129.86418563636823	-129.86418563323724	-129.86418563595936	-129.86418562965702	-3.365793217111628	-6.445350764825187	-6.445350764825187	-6.445350764816894	-6.445350764824224	-6.445350764824569	-6.445350764819877	-6.445350764879242	-5.034660495277559	-3.881306082071277	-4.216965601946118	-259.7283712638795	-86.57612460719115	-86.57612460719115	-259.728371238477	Enterococcus_faecalis_KB1	Phosphate-e0
Enterococcus_faecalis_KB1##L-Proline-e0##Microbe	-18.08778119153169	-18.087781191012475	-18.08778119527516	-18.087781186630576	-18.087781191726535	-18.08778119172812	-18.087781191832825	-18.08778119150702	-18.08778119268157	-18.08778119315132	-18.08778119295341	-18.087781192680477	-18.087781190934077	-18.087781192603174	-18.08778119216959	-18.0877811925444	-18.087781191653068	-0.46879538767781365	-0.8977232157772006	-0.8977232157772006	-0.8977232157763262	-0.8977232157767552	-0.8977232157767259	-0.8977232157763119	-0.8977232157781158	-0.7012390442489742	-0.5405972001450013	-0.5873486268060429	-36.17556238398405	-12.058520913408575	-12.058520913408575	-36.175562380445584	Enterococcus_faecalis_KB1	L-Proline-e0
