	0.0000-0.0000	0.0000-0.0012	0.0012-0.0728	0.0746-0.0751	0.0751-0.0805	0.0805-0.0835	0.0835-0.0843	0.0843-0.0877	0.0877-0.0883	0.0883-0.0995	0.0995-0.0997	0.0997-0.1039	0.1212-0.1215	0.1888-0.1898	0.1898-0.2206	0.2206-0.2206	0.2272-0.2293	0.4678-0.4680	0.4680-0.4680	0.4680-0.4721	0.4797-0.5282	0.5282-0.5296	0.5296-0.7420	0.9845-0.9845	0.9845-1.0084	1.0102-1.0102	1.0102-1.0103	1.0103-1.0104	1.0104-1.0276	1.0276-1.1022	1.3480-1.3487	1.3487-1.6281	1.6281-3.9999	4.0004-4.0603	4.0603-9.3849	9.3849-18.8345	18.8345-20.0000	Source	Target
Folate##L-Aspartate-e0##Muribaculum_intestinale_YL27	4.255441008023786	5.000000000011965	5.000000000011965	5.000000000011965	5.000000000011965	5.000000000013699	5.000000000013699	5.00000000000147	5.00000000000147	5.00000000000147	5.00000000000147	5.00000000000147	-6.333333333346861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Muribaculum_intestinale_YL27	1.8843069874002811	0.9999999999936827	0.9999999999936827	0.9999999999936827	0.9999999999936827	1.0000000000014055	1.0000000000014055	0.9999999999910075	0.9999999999910075	0.9999999999910075	0.9999999999910075	0.9999999999910075	3.6666666666687227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
PAN##L-Aspartate-e0##Muribaculum_intestinale_YL27	-1657.8124352922541	-1774.9224647764738	-1774.9224647764738	-1774.9224647764738	-1774.9224647764738	-1774.92246477233	-1774.92246477233	-1774.9224647653386	-1774.9224647653386	-1774.9224647653386	-1774.9224647653386	-1774.9224647653386	-558.2035360910573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Aspartate-e0
PAN##L-Cysteine-e0##Muribaculum_intestinale_YL27	-13.01350596354049	-13.013505963565583	-13.013505963565583	-13.013505963565583	-13.013505963565583	-13.013505963572571	-13.013505963572571	-13.013505963714666	-13.013505963714666	-13.013505963714666	-13.013505963714666	-13.013505963714666	-13.013505963780386	-13.013505963660899	-13.013505963656092	-13.013505963543349	-13.013505963618677	-387.9422638991506	-387.9422638994272	-1415.6141322575297	-1141.2144226027701	-1141.2144226031346	-1141.214422603036	-1141.2144226016742	-1141.2144226013759	-1810.295116847455	-1810.295116848937	-1810.2951168495445	-2399.6198158322804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Cysteine-e0
PAN##L-Histidine-e0##Muribaculum_intestinale_YL27	-11.393282031288347	-11.393282031296774	-11.393282031296774	-11.393282031296774	-11.393282031296774	-11.393282031268251	-11.393282031268251	-11.393282031211491	-11.393282031211491	-11.393282031211491	-11.393282031211491	-11.393282031211491	-11.393282031173339	-11.393282031105619	-11.39328203109024	-11.393282031192891	-11.393282031246144	-11.393282031147363	-11.393282031163652	-11.393282031154696	-11.393282031154492	-11.393282031161053	-11.39328203115957	-11.393282031145493	-11.393282031142459	-11.393282031135817	-11.393282031148015	-11.393282031151347	-11.393282031168114	-11.393282031143324	-11.39328203114265	-11.393282031145283	-11.393282031077595	-11.393282031087661	-11.393282031116275	-11.39328203111768	0.0	PAN	L-Histidine-e0
PAN##L-Arginine-e0##Muribaculum_intestinale_YL27	-36.57235834212063	-36.57235834214893	-36.57235834214893	-36.57235834214893	-36.57235834214893	-36.572358342063204	-36.572358342063204	-36.572358341924684	-36.572358341924684	-36.572358341924684	-36.572358341924684	-36.572358341924684	-36.57235834181941	-36.572358341605124	-36.572358341561525	-36.57235834185306	-36.57235834203038	-36.572358341742415	-36.572358341785545	-36.57235834175195	-36.57235834175676	-36.572358341769196	-36.57235834176547	-36.57235834171922	-36.57235834170975	-36.572358341696436	-36.572358341729704	-36.57235834174149	-36.57235834178742	-1236.3822662553314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Arginine-e0
PAN##L-Lysine-e0##Muribaculum_intestinale_YL27	-41.26899935775755	-41.26899935779409	-41.26899935779409	-41.26899935779409	-41.26899935779409	-41.268999357700004	-41.268999357700004	-41.26899935756008	-41.26899935756008	-41.26899935756008	-41.26899935756008	-41.26899935756008	-41.26899935745001	-41.26899935719633	-41.268999357156105	-41.26899935748019	-41.268999357659624	-41.26899935736985	-41.268999357407246	-41.26899935737534	-41.26899935737469	-41.268999357393334	-41.268999357390044	-41.26899935733633	-41.26899935732563	-41.26899935731669	-41.26899935735329	-41.268999357364244	-41.26899935741818	-41.26899935733139	-41.2689993573566	-41.268999357365345	-41.2689993572321	-41.2689993572378	-41.26899935730316	-41.268999357309205	0.0	PAN	L-Lysine-e0
Folate##Inosine-e0##Muribaculum_intestinale_YL27	1.0000000000001852	1.0000000000003624	1.0000000000003624	1.0000000000003624	1.0000000000003624	1.0000000000004108	1.0000000000004108	1.0000000000001101	1.0000000000001101	1.0000000000001101	1.0000000000001101	1.0000000000001101	0.9999999999987549	0.9999999999990189	0.9999999999987269	0.9999999999996977	1.0000000000004214	0.9999999999992983	0.9999999999991359	0.9999999999992846	0.9999999999993275	0.9999999999992826	0.9999999999993132	0.9999999999994027	0.9999999999994734	0.9999999999993998	0.9999999999993291	0.9999999999993359	0.999999999999327	0.9999999999991136	0.9999999999992378	0.9999999999992832	0.9999999999987627	0.9999999999989021	0.9999999999990743	0.9999999999991126	0.0	Folate	Inosine-e0
Riboflavin##Inosine-e0##Muribaculum_intestinale_YL27	1.0	0.9999999999998143	0.9999999999998143	0.9999999999998143	0.9999999999998143	1.0000000000000338	1.0000000000000338	0.9999999999997634	0.9999999999997634	0.9999999999997634	0.9999999999997634	0.9999999999997634	1.0000000000001352	0.999999999999037	0.9999999999988203	0.9999999999996969	1.0000000000002158	0.9999999999998153	1.0000000000001739	0.9999999999996673	0.9999999999995984	0.9999999999997334	0.9999999999998035	0.999999999999304	0.9999999999992574	0.9999999999990752	0.999999999999429	0.9999999999995308	0.9999999999998586	0.9999999999995235	0.9999999999996805	0.9999999999997041	0.9999999999995722	0.9999999999995808	0.9999999999995277	0.9999999999995288	0.0	Riboflavin	Inosine-e0
PAN##Inosine-e0##Muribaculum_intestinale_YL27	-60.08478561437686	-60.08478561442796	-60.08478561442796	-60.08478561442796	-60.08478561442796	-60.0847856143073	-60.0847856143073	-60.08478561413926	-60.08478561413926	-60.08478561413926	-60.08478561413926	-60.08478561413926	-60.08478561399343	-60.08478561363875	-60.08478561353538	-60.084785613942486	-60.08478561424779	-60.08478561387691	-60.08478561391111	-60.08478561385879	-60.08478561387353	-60.084785613892265	-60.084785613886595	-60.08478561382081	-60.08478561380486	-60.08478561378069	-60.08478561382714	-60.08478561385041	-60.084785613921234	-60.084785613808876	-60.08478561385902	-60.08478561386956	-60.084785613744145	-60.08478561376543	-60.08478561380774	-60.08478561381614	0.0	PAN	Inosine-e0
Neu5Ac-e0##NH3-e0##Muribaculum_intestinale_YL27	-2.0000000000065143	-2.0000000000220868	-2.0000000000220868	-2.0000000000220868	-2.0000000000220868	-2.0000000000181317	-2.0000000000181317	-2.0000000000071134	-2.0000000000071134	-2.0000000000071134	-2.0000000000071134	-2.0000000000071134	-2.000000000001349	0.9999999999962419	-3.999999999969938	1.000000000001521	1.0000000000048774	-3.999999999997609	-4.000000000007953	-0.6666666666671621	1.0000000000001905	-1.5000000000014428	-1.5000000000014144	-3.9999999999905023	-3.9999999999895346	-1.4999999999917426	-1.499999999995997	-1.499999999997223	-4.0000000000039595	-6.499999999993907	0.9999999999996289	0.9999999999997445	0.9999999999974851	0.9999999999976792	0.9999999999970028	0.9999999999974416	0.9999999999974416	Neu5Ac-e0	NH3-e0
Sucrose##NH3-e0##Muribaculum_intestinale_YL27	-0.9999999999997287	-1.0000000000057787	-1.0000000000057787	-1.0000000000057787	-1.0000000000057787	-0.9999999999993664	-0.9999999999993664	-0.999999999988545	-0.999999999988545	-0.999999999988545	-0.999999999988545	-0.999999999988545	-1.0000000000095064	0.0	-4.9999999999438485	0.0	0.0	-7.999999999985818	-8.000000000009642	-0.6666666666626692	3.000000000004113	-2.499999999996643	-2.4999999999962945	-7.999999999969951	-7.999999999967392	-2.4999999999754867	-2.4999999999852256	-2.499999999988103	-7.999999999999155	-11.999999999975314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	NH3-e0
Folate##NH3-e0##Muribaculum_intestinale_YL27	-6.000000000004488	-6.000000000009471	-6.000000000009471	-6.000000000009471	-6.000000000009471	-6.00000000001086	-6.00000000001086	-6.0000000000010365	-6.0000000000010365	-6.0000000000010365	-6.0000000000010365	-6.0000000000010365	-5.999999999964965	0.9999999999932738	-6.33333333327869	0.9999999999999079	1.0000000000052112	-1.6666666666511232	-1.6666666666449024	-2.9999999999881286	-3.6666666666587897	-2.6666666666513326	-2.666666666651872	-1.6666666666482255	-1.6666666666503425	-2.1666666666543763	-2.1666666666530037	-2.1666666666532013	-1.666666666645348	-3.999999999952218	2.999999999987524	2.9999999999882454	2.99999999997663	2.99999999997956	2.999999999984405	2.9999999999849085	0.0	Folate	NH3-e0
Riboflavin##NH3-e0##Muribaculum_intestinale_YL27	-3.000000000000261	-2.9999999999949076	-2.9999999999949076	-2.9999999999949076	-2.9999999999949076	-3.0000000000010187	-3.0000000000010187	-2.9999999999926295	-2.9999999999926295	-2.9999999999926295	-2.9999999999926295	-2.9999999999926295	-3.0000000000023626	0.0	-6.333333333282178	0.0	0.0	-6.66666666665583	-6.666666666669245	-1.999999999994984	0.33333333333784587	-3.1666666666607157	-3.166666666662072	-6.666666666643326	-6.6666666666421355	-3.1666666666488714	-3.166666666655514	-3.166666666657074	-6.66666666666286	-9.999999999975662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	NH3-e0
PAN##NH3-e0##Muribaculum_intestinale_YL27	1443.5502469827409	1443.5502469839748	1443.5502469839748	1443.5502469839748	1443.5502469839748	1443.5502469806943	1443.5502469806943	1443.5502469750709	1443.5502469750709	1443.5502469750709	1443.5502469750709	1443.5502469750709	1443.5502469711787	-369.7494292172479	2551.2524011510645	-489.16771561772987	-547.1468619567071	1410.4718772503486	1410.4718772518027	896.635943071407	622.2362334166227	1153.254084296532	1153.2540842964224	1684.2719351738715	1684.2719351734245	1082.2354264673318	1082.2354264682176	1082.2354264685819	1671.56012545038	2871.3700333604597	-837.7767654059968	-837.7767654061685	-837.776765403144	-838.7767654038892	-838.7767654051293	-838.7767654052458	0.0	PAN	NH3-e0
Neu5Ac-e0##Neu5Ac-e0##Muribaculum_intestinale_YL27	-1.0	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999994	-0.9999999999999994	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-1.0000000000000002	-0.9999999999999991	-1.0000000000000007	-1.0	-0.9999999999999996	-1.0000000000000007	-1.000000000000001	-1.0000000000000007	-1.0000000000000004	-1.000000000000001	-1.0000000000000009	-0.9999999999999997	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000013	-1.000000000000001	-0.9999999999999999	-0.9999999999999997	-1.0000000000000004	-1.0000000000000009	-0.9999999999999992	-0.999999999999999	-0.999999999999999	Neu5Ac-e0	Neu5Ac-e0
PAN##Ca2+-e0##Muribaculum_intestinale_YL27	-0.9241112603255093	-0.9241112603265108	-0.9241112603265108	-0.9241112603265108	-0.9241112603265108	-0.9241112603238657	-0.9241112603238657	-0.9241112603197241	-0.9241112603197241	-0.9241112603197241	-0.9241112603197241	-0.9241112603197241	-0.9241112603170252	-0.9241112603114175	-0.9241112603106889	-0.9241112603208307	-0.9241112603235058	-0.9241112603150586	-0.9241112603156619	-0.9241112603153331	-0.9241112603151813	-0.9241112603154568	-0.9241112603153558	-0.9241112603139582	-0.9241112603137607	-0.9241112603140258	-0.9241112603148692	-0.9241112603149952	-0.9241112603162379	-0.9241112603140426	-0.924111260315146	-0.924111260315558	-0.9241112603107461	-0.9241112603110557	-0.9241112603134995	-0.9241112603136491	0.0	PAN	Ca2+-e0
PAN##Cu2+-e0##Muribaculum_intestinale_YL27	-0.9241112603264755	-0.9241112603272436	-0.9241112603272436	-0.9241112603272436	-0.9241112603272436	-0.9241112603250485	-0.9241112603250485	-0.9241112603201433	-0.9241112603201433	-0.9241112603201433	-0.9241112603201433	-0.9241112603201433	-0.9241112603172706	-0.9241112603122451	-0.92411126031171	-0.9241112603210172	-0.9241112603251693	-0.924111260314925	-0.9241112603157136	-0.9241112603151999	-0.9241112603152999	-0.9241112603161518	-0.9241112603159745	-0.9241112603139356	-0.9241112603135465	-0.9241112603144285	-0.9241112603147514	-0.9241112603152467	-0.9241112603167194	-0.9241112603152234	-0.9241112603143521	-0.9241112603147402	-0.9241112603108891	-0.9241112603115367	-0.9241112603130861	-0.9241112603132329	0.0	PAN	Cu2+-e0
PAN##Fe2+-e0##Muribaculum_intestinale_YL27	-1.9241112603265287	-1.9241112603286374	-1.9241112603286374	-1.9241112603286374	-1.9241112603286374	-1.9241112603216604	-1.9241112603216604	-1.9241112603350754	-1.9241112603350754	-1.9241112603350754	-1.9241112603350754	-1.9241112603350754	-1.9241112603298138	-1.9241112603155204	-1.924111260316136	-1.9241112603244364	-1.9241112603378394	-1.9241112603278148	-1.9241112603237598	-1.9241112603303125	-1.9241112603279296	-1.9241112603318746	-1.9241112603323371	-1.9241112603255932	-1.9241112603247112	-1.924111260326703	-1.9241112603355301	-1.9241112603302517	-1.9241112603365143	-1.9241112603184662	-1.9241112603310684	-1.9241112603311088	-1.9241112603324977	-1.9241112603240087	-1.9241112603306676	-1.9241112603314379	0.0	PAN	Fe2+-e0
PAN##Galactose-e0##Muribaculum_intestinale_YL27	-6.992697026150169	-6.992697026155111	-6.992697026155111	-6.992697026155111	-6.992697026155111	-6.99269702611432	-6.99269702611432	-6.992697026065819	-6.992697026065819	-6.992697026065819	-6.992697026065819	-6.992697026065819	-6.9926970260146435	-6.992697025973747	-6.992697025980118	-1527.202755421111	-8.740871282652943	-8.74087128258859	-8.74087128260169	-137.1998548274241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Galactose-e0
Neu5Ac-e0##D-Glucose-e0##Muribaculum_intestinale_YL27	0.9518900343685167	1.5000000000147147	1.5000000000147147	1.5000000000147147	1.5000000000147147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	D-Glucose-e0
Sucrose##D-Glucose-e0##Muribaculum_intestinale_YL27	2.288659793814304	2.50000000000388	2.50000000000388	2.50000000000388	2.50000000000388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	D-Glucose-e0
Folate##D-Glucose-e0##Muribaculum_intestinale_YL27	-0.6861397479926088	-0.4999999999938024	-0.4999999999938024	-0.4999999999938024	-0.4999999999938024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	D-Glucose-e0
Riboflavin##D-Glucose-e0##Muribaculum_intestinale_YL27	-1.7789232531499286	-2.000000000003436	-2.000000000003436	-2.000000000003436	-2.000000000003436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Glucose-e0
PAN##D-Glucose-e0##Muribaculum_intestinale_YL27	-955.2071670582632	-984.4846744297773	-984.4846744297773	-984.4846744297773	-984.4846744297773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	D-Glucose-e0
PAN##Glycine-e0##Muribaculum_intestinale_YL27	-78.04945194279394	-78.04945194286591	-78.04945194286591	-78.04945194286591	-78.04945194286591	-78.04945194277313	-78.04945194277313	-78.04945194260728	-78.04945194260728	-78.04945194260728	-78.04945194260728	-78.04945194260728	-78.04945194253193	2921.001830371617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Glycine-e0
PAN##K+-e0##Muribaculum_intestinale_YL27	-0.9241112603219938	-0.9241112603229	-0.9241112603229	-0.9241112603229	-0.9241112603229	-0.9241112603190949	-0.9241112603190949	-0.9241112603192312	-0.9241112603192312	-0.9241112603192312	-0.9241112603192312	-0.9241112603192312	-0.9241112603166999	-0.9241112603061998	-0.9241112603087233	-0.9241112603173949	-0.9241112603200898	-0.9241112603153275	-0.9241112603160698	-0.9241112603153312	-0.9241112603148829	-0.9241112603152768	-0.924111260315134	-0.9241112603142797	-0.9241112603140005	-0.9241112603132784	-0.9241112603148632	-0.9241112603144366	-0.9241112603162144	-0.924111260313783	-0.9241112603130808	-0.9241112603131075	-0.9241112603080873	-0.9241112603081609	-0.9241112603110945	-0.9241112603112553	0.0	PAN	K+-e0
Neu5Ac-e0##D-Mannose-e0##Muribaculum_intestinale_YL27	-0.09621993126994194	1.000000000006224	1.000000000006224	1.000000000006224	1.000000000006224	2.5000000000170424	2.5000000000170424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	D-Mannose-e0
Sucrose##D-Mannose-e0##Muribaculum_intestinale_YL27	-0.42268041237117693	0.0	0.0	0.0	0.0	2.4999999999991784	2.4999999999991784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	D-Mannose-e0
Folate##D-Mannose-e0##Muribaculum_intestinale_YL27	2.2943871706770373	2.6666666666694314	2.6666666666694314	2.6666666666694314	2.6666666666694314	2.1666666666770182	2.1666666666770182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	D-Mannose-e0
Riboflavin##D-Mannose-e0##Muribaculum_intestinale_YL27	4.108820160366699	3.6666666666651837	3.6666666666651837	3.6666666666651837	3.6666666666651837	1.6666666666677539	1.6666666666677539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Mannose-e0
PAN##D-Mannose-e0##Muribaculum_intestinale_YL27	-327.7319757664706	-386.2869905081526	-386.2869905081526	-386.2869905081526	-386.2869905081526	-1370.7716649347212	-1370.7716649347212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	D-Mannose-e0
PAN##L-Methionine-e0##Muribaculum_intestinale_YL27	-20.48243529520099	-20.482435295217783	-20.482435295217783	-20.482435295217783	-20.482435295217783	-20.48243529516626	-20.48243529516626	-20.48243529506945	-20.48243529506945	-20.48243529506945	-20.48243529506945	-20.48243529506945	-20.482435295001874	-20.48243529488225	-20.482435294861713	-20.482435295059915	-20.482435295140082	-20.482435294957074	-20.482435294989397	-20.48243529497172	-20.4824352949715	-20.482435294981556	-20.48243529497898	-20.482435294950918	-20.482435294945454	-20.48243529494192	-20.482435294958883	-20.482435294964972	-20.48243529499483	-20.482435294947987	-20.48243529495415	-20.48243529495933	-20.48243529482133	-19.482435294331022	-19.48243529455608	-19.482435294558947	0.0	PAN	L-Methionine-e0
PAN##Sulfate-e0##Muribaculum_intestinale_YL27	-0.9241112603225552	-0.9241112603234561	-0.9241112603234561	-0.9241112603234561	-0.9241112603234561	-0.924111260321543	-0.924111260321543	-0.9241112603195584	-0.9241112603195584	-0.9241112603195584	-0.9241112603195584	-0.9241112603195584	-0.9241112603189885	-0.9241112603193263	-0.9241112603091288	-0.9241112603164057	-0.9241112603232055	-0.9241112603173566	-0.924111260317985	-0.9241112603181246	-0.9241112603201606	-0.9241112603180414	-0.9241112603179404	-0.9241112603167116	-0.9241112603163721	-0.9241112603164597	-0.9241112603170419	-0.9241112603178453	-0.9241112603177524	-0.9241112603190534	-0.9241112603198958	-0.9241112603206547	-0.924111260321888	-0.9241112603240282	-0.9241112603210027	-0.9241112603210702	0.0	PAN	Sulfate-e0
PAN##Cl--e0##Muribaculum_intestinale_YL27	-0.9241112603243433	-0.9241112603250818	-0.9241112603250818	-0.9241112603250818	-0.9241112603250818	-0.9241112603222509	-0.9241112603222509	-0.9241112603187778	-0.9241112603187778	-0.9241112603187778	-0.9241112603187778	-0.9241112603187778	-0.9241112603163404	-0.9241112603104891	-0.9241112603090431	-0.9241112603184723	-0.9241112603220354	-0.9241112603145262	-0.9241112603154797	-0.9241112603145255	-0.9241112603145737	-0.924111260314891	-0.9241112603148096	-0.9241112603137307	-0.9241112603135083	-0.9241112603131652	-0.9241112603138398	-0.9241112603141372	-0.9241112603153868	-0.9241112603133079	-0.9241112603140482	-0.9241112603140043	-0.9241112603091406	-0.9241112603092962	-0.9241112603118448	-0.9241112603119777	0.0	PAN	Cl--e0
PAN##Mg-e0##Muribaculum_intestinale_YL27	-0.9241112603244332	-0.9241112603252273	-0.9241112603252273	-0.9241112603252273	-0.9241112603252273	-0.9241112603229851	-0.9241112603229851	-0.9241112603196858	-0.9241112603196858	-0.9241112603196858	-0.9241112603196858	-0.9241112603196858	-0.924111260317124	-0.9241112603119329	-0.9241112603099952	-0.9241112603179723	-0.9241112603217446	-0.9241112603151628	-0.9241112603160191	-0.9241112603154399	-0.9241112603155356	-0.9241112603157341	-0.9241112603156675	-0.9241112603144338	-0.924111260314186	-0.924111260314206	-0.9241112603148386	-0.9241112603152647	-0.9241112603163916	-0.9241112603139853	-0.9241112603150834	-0.9241112603151109	-0.9241112603107857	-0.9241112603111356	-0.924111260313173	-0.9241112603133144	0.0	PAN	Mg-e0
Sucrose##Sucrose##Muribaculum_intestinale_YL27	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-1.0	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.999999999999999	-1.0000000000000013	-0.9999999999999998	-1.0000000000000009	-1.0000000000000004	-1.0000000000000002	-1.0	-1.0000000000000002	-0.9999999999999994	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-1.0000000000000013	-1.0000000000000002	-0.9999999999999993	-1.0	-1.000000000000001	-0.9999999999999984	-1.0000000000000002	-0.9999999999999998	-1.0	-1.0000000000000002	-0.9999999999999996	-1.0	-1.0	Sucrose	Sucrose
PAN##L-Phenylalanine##Muribaculum_intestinale_YL27	-22.280195972287625	-22.28019597230502	-22.28019597230502	-22.28019597230502	-22.28019597230502	-22.280195972254837	-22.280195972254837	-22.28019597217779	-22.28019597217779	-22.28019597217779	-22.28019597217779	-22.28019597217779	-22.280195972118655	-22.280195971989244	-22.280195971953216	-22.280195972132354	-22.280195972232512	-22.280195972073738	-22.28019597209577	-22.280195972074	-22.280195972078165	-22.28019597208404	-22.280195972081817	-22.280195972053676	-22.28019597204747	-22.280195972041994	-22.280195972060387	-22.280195972067975	-22.280195972094173	-22.2801959720552	-22.280195972067048	-22.280195972072306	-22.280195972006428	-22.280195972014024	-22.280195972041565	-22.2801959720448	0.0	PAN	L-Phenylalanine
PAN##L-Proline##Muribaculum_intestinale_YL27	-26.584324739662623	-26.584324739684458	-26.584324739684458	-26.584324739684458	-26.584324739684458	-26.584324739624083	-26.584324739624083	-26.584324739526856	-26.584324739526856	-26.584324739526856	-26.584324739526856	-26.584324739526856	-26.584324739454377	-26.58432473929378	-26.584324739260346	-26.58432473947561	-26.584324739595026	-26.584324739400078	-26.58432473942663	-26.58432473940255	-26.584324739405	-26.584324739415006	-26.58432473941247	-26.584324739378157	-26.584324739371244	-26.584324739363968	-26.584324739386272	-26.584324739395324	-26.58432473942846	-26.58432473937777	-26.58432473939182	-26.584324739397726	-26.584324739310308	-26.58432473932004	-26.584324739357502	-26.584324739361236	0.0	PAN	L-Proline
PAN##L-Serine##Muribaculum_intestinale_YL27	-41.36883445551744	-41.36883445555291	-41.36883445555291	-41.36883445555291	-41.36883445555291	-41.3688344553973	-41.3688344553973	-41.368834455094294	-41.368834455094294	-41.368834455094294	-41.368834455094294	-41.368834455094294	-41.36883445487436	-3040.420116768279	-3040.4201167644787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Serine
PAN##L-Threonine##Muribaculum_intestinale_YL27	-74.99313011410563	-74.99313011416966	-74.99313011416966	-74.99313011416966	-74.99313011416966	-74.99313011400146	-74.99313011400146	-74.99313011372637	-74.99313011372637	-74.99313011372637	-74.99313011372637	-74.99313011372637	-74.99313011352594	-74.99313011307635	-74.99313011297531	-74.99313011358396	-74.99313011391747	-74.99313011337378	-74.99313011344398	-74.99313011338151	-74.9931301133903	-74.9931301134173	-74.99313011341135	-1137.028831871183	-1137.028831870876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Threonine
PAN##L-Tyrosine##Muribaculum_intestinale_YL27	-17.083554956652794	-17.08355495666948	-17.08355495666948	-17.08355495666948	-17.08355495666948	-17.083554956626358	-17.083554956626358	-17.083554956539913	-17.083554956539913	-17.083554956539913	-17.083554956539913	-17.083554956539913	-17.08355495649264	-17.083554956374055	-17.083554956354337	-17.083554956533657	-17.08355495659333	-17.083554956456407	-17.083554956469634	-17.083554956453106	-17.083554956452694	-17.083554956463338	-17.083554956461708	-17.083554956439304	-17.083554956434813	-17.08355495642904	-17.08355495644296	-17.083554956448943	-17.083554956473982	-17.083554956433524	-17.08355495644101	-17.083554956443646	-17.083554956345008	-17.08355495635137	-17.08355495640082	-17.08355495640332	0.0	PAN	L-Tyrosine
