	0.0000-0.0006	0.0006-0.0012	0.0012-0.0057	0.0057-0.0080	0.0080-0.0094	0.0094-0.0096	0.0110-0.0115	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0124-0.0125	0.0125-0.0126	0.0131-0.0131	0.0291-0.0617	0.0617-0.0617	0.0617-0.0659	0.0724-0.0725	0.0729-0.0737	0.0737-0.0812	0.0812-0.1738	0.1738-0.2818	0.3446-0.3449	0.3449-0.3457	0.3457-0.4510	0.4510-0.5037	0.5038-0.5041	0.5048-0.5048	0.5048-0.5733	0.5733-0.7844	0.7844-0.7886	0.7886-0.7919	0.7919-0.7920	0.7920-0.7928	0.7928-0.7929	0.7929-1.0883	1.0935-1.7087	1.7087-3.7575	3.7575-6.3404	6.4575-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##Thiamine	1.0000000000092355	0.0	0.0	0.0	-0.6384124723898997	-102.35500374827646	-102.35500374272364	-900.6784456376436	-900.6784456351368	-183.69207005037373	-183.69207004978205	-183.69207004727795	-183.69207004972944	0.5974392295162531	0.5974392295157169	8.999999999969777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe##PAN	-169.1477606149911	-73.08423504305128	-73.08423504305128	-73.08423504322838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.8545905843421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##Spermidine-e0##Microbe##Spermidine-e0	-0.9999999999999999	-0.9999999999999993	-0.9999999999999993	-0.9999999999999999	-0.9999999999999988	-0.9999999999999997	-0.9999999999999997	-1.0000000000000013	-1.0000000000000007	-0.999999999999999	-0.9999999999999987	-0.999999999999999	-0.9999999999999994	-1.0000000000000004	-0.9999999999999998	-1.0	-0.9999999999999994	-0.9999999999999992	-1.0000000000000016	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000022	-1.0000000000000009	-0.9999999999999994	-0.9999999999999987	-1.0	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-1.0000000000000004	-1.0	-1.0000000000000022	-1.0000000000000009	-0.9999999999999993	-1.0	-0.9999999999999999	-0.9999999999999983	-0.9999999999999971	-0.9999999999999974	-0.9999999999999977	-0.9999999999999984	Limosilactobacillus_reuteri_I49	Spermidine-e0
Limosilactobacillus_reuteri_I49##fe3-e0##Microbe##PAN	-0.7060625359774058	-0.7060625359769733	-0.7060625359769733	-0.7060625359781819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359729238	-0.7060625359762001	-0.706062535977674	-0.7060625359766536	-0.7060625359826357	-0.7060625359826357	-0.7060625359722884	-0.7060625359677076	-0.7060625360179107	-0.7060625360076203	-0.7060625360362496	-0.7060625359654383	-0.7060625359806922	-0.7060625359586542	-0.7060625359867688	-0.7060625359793764	-0.70606253597004	-0.7060625359705722	-0.7060625359714747	-0.7060625359715054	-0.7060625359692032	-0.7060625359709262	-0.7060625359692725	-0.7060625359905081	-0.7060625359907736	-0.7060625359864182	-0.7060625359938376	Limosilactobacillus_reuteri_I49	fe3-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Spermidine-e0	-1.9999999999247766	-1.999999999925025	-1.999999999925025	0.0	-1.1276659296139786	0.0	6.000000000025962	4.666666666690689	4.666666666692799	6.000000000118378	6.0000000000977485	6.000000000049944	6.000000000120176	13.609698324567969	30.96785186836438	-0.9999999999678173	1.999999999965148	1.999999999959007	3.333333333311156	3.333333333286324	3.333333333286324	4.888888888886507	4.666666666665502	9.333333333672345	0.0	0.0	4.666666666662971	4.6666666666760666	5.999999999965556	2.8000000000118828	4.727272727281866	4.727272727269707	2.600000000001972	3.000000000002251	3.0000000000020544	3.5000000000000013	3.0000000000017693	3.499999999999928	13.000000000182261	13.000000000184691	13.000000000124684	21.000000000560537	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Melitose-e0	0.9999999999485254	0.9999999999481555	0.9999999999481555	6.0000000000273355	1.489336281515054	6.0000000007443735	6.000000000225948	4.0000000001250084	4.000000000125879	6.000000000328931	6.000000000307053	6.000000000228574	6.000000000333781	12.087758659659526	30.174281494706605	-0.9999999999276366	14.000000000061272	14.000000000078906	8.666666666703756	8.666666666742522	8.666666666742522	2.444444444438921	3.3333333333101187	13.666666667286478	-7.000000000359821	-7.000000000691649	3.333333333302245	3.3333333333310846	-1.9999999998938414	11.600000000112173	3.40909090908867	3.4090909090760437	1.4000000000001083	1.9999999999998663	1.999999999999487	2.9999999999945812	1.9999999999988425	2.9999999999945848	19.0000000002324	19.000000000236383	19.000000000134367	32.000000000807525	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Folate-e0	-9.000000000144096	-9.000000000143498	-9.000000000143498	8.000000000091106	0.10633849265766773	-1167.1722599281802	-490.7785087992084	-290.6976483264864	-290.69764832568757	-469.9442422358904	-469.9442422344006	-469.9442422280913	-469.94424223444673	-6.565818994744517	-4.3807111210479714	-1.999999999891721	31.00000000025771	31.000000000308685	16.000000000163205	16.000000000312983	16.000000000312983	-0.3333333333245036	1.999999999976392	31.000000002072532	-27.000000001268507	-27.0000000022602	1.9999999999626306	2.000000000042612	-11.999999999784102	21.60000000042776	2.5681818182152263	2.5681818181788674	-2.099999999998443	-1.9999999999980405	-1.9999999999980858	-1.8749999999982276	-1.999999999998168	-1.8749999999982474	11.500000000343007	11.500000000346198	11.500000000264603	23.810324164088744	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##O2-e0	-6.000000000023677	-1.999999999974041	-1.999999999974041	15.999999999998403	27.276659296208464	16.00000000074229	0.0	6.0000000001600835	6.000000000156099	0.0	0.0	0.0	0.0	-25.872974303540538	-91.49069635249539	25.99999999982407	-4.000000000040302	-4.0000000000466285	-2.0000000000253477	-2.000000000047164	-2.000000000047164	0.3333333333317264	0.0	-1.0000000000512774	1.0000000000301712	1.0000000000661098	0.0	0.0	1.999999999961343	-2.800000000034713	0.09090909091084162	0.09090909090937753	0.8000000000000101	0.6666666666664638	0.6666666666665665	0.5000000000005295	0.6666666666666764	0.5000000000003905	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Urea-e0	-1.0000000000303173	-1.000000000030688	-1.000000000030688	2.000000000015573	1.9999999999992526	2.0000000002503664	-1.999999999943001	-1.3333333333023434	-1.333333333304672	-1.9999999999903204	-1.9999999999842004	-1.9999999999570819	-1.999999999993403	-6.565818994742254	-16.380711121028458	1.9999999999859728	2.0000000000262514	2.000000000031503	0.333333333350048	0.3333333333655377	0.3333333333655377	-1.611111111111116	-1.333333333337818	0.8333333334657919	-3.500000000077883	-3.500000000151907	-1.3333333333392143	-1.3333333333331572	-2.999999999968583	1.0000000000316296	-1.409090909091318	-1.4090909090931996	-1.999999999999984	-2.0000000000001275	-2.000000000000133	-2.000000000000317	-2.0000000000001537	-2.00000000000034	-2.0000000000110694	-2.0000000000111378	-2.00000000001019	-2.000000000023061	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Thiamine	-10.000000000185716	-9.00000000016855	-9.00000000016855	10.000000000120137	-4.659657085057804	-2340.3445198578297	-975.557017598825	-576.3952966532191	-576.3952966516018	-934.888484472158	-934.8884844691897	-934.8884844566055	-934.8884844692096	4.0438793298195295	29.587140747302065	-3.999999999854034	35.000000000250076	35.00000000029789	19.333333333488024	26.33333333374378	26.33333333374378	1.055555555557186	4.666666666608823	48.833333336277256	-39.50000000176045	-39.500000003261505	4.666666666586759	4.666666666709428	-16.999999999630987	35.00000000055777	6.090909090941796	6.0909090908860595	-0.9999999999956005	-0.6666666666634342	-0.6666666666636019	-0.25000000000050326	-0.6666666666639581	-0.2500000000005778	23.000000000434333	23.000000000440057	23.000000000296957	43.620648327608436	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Riboflavin	-8.000000000086494	-8.000000000085523	-8.000000000085523	7.000000000069653	-0.8936615073383236	-3518.516779788422	-1463.33552639853	-860.7596116466829	-860.7596116442461	-1400.8327267086854	-1400.832726704213	-1400.8327266851904	-1400.8327267042798	8.326788827196532	32.77749630783963	-5.999999999887103	24.000000000168573	24.0000000002067	12.333333333437405	12.333333333531748	12.333333333531748	0.4722222222246087	2.1666666666422807	27.583333335111096	-23.25000000106963	-23.25000000193537	2.166666666629417	2.1666666666998036	-7.999999999841624	16.400000000317494	5.318181818216007	5.31818181817752	2.6000000000024266	2.6666666666691916	2.666666666669222	2.7500000000021267	2.66666666666916	2.7500000000020557	19.000000000394436	19.00000000039943	19.00000000030167	32.93097249049417	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##PAN	3314.5857522661263	3218.522226692206	3218.522226692206	-1678.2094185095582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1608.424236055258	-2596.833493771358	-2596.8334937741706	-1705.4902290672064	-3164.2395670534834	-3164.2395670534834	-589.9541145241809	-969.8746081361743	-8470.346170247221	6530.596953753823	6530.596954008699	-969.8746081323628	-969.8746081531717	1309.6483535380785	-4086.836979111921	-881.9763052434594	-881.9763052320448	10.23157017542161	-74.88334772826266	-74.88334772821861	-180.64616674842233	-80.91260812487803	-180.6461667484244	-5921.180560421539	-5921.180560423824	-5921.1805603870525	-11361.529384024047	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Folate-e0	0.9999999999958361	0.9999999999957107	0.9999999999957107	0.9999999999943401	1.396379796497971	-457.55279579207615	0.0	0.0	0.0	0.0	-265.90335367234127	-36.087179427538	-36.087179428030886	-0.3521093207862804	-0.35210932078632606	0.0	0.0	46.00000000030714	1.0000000000056095	1.0000000000056355	1.0000000000056355	1.0000000000009548	0.9999999999999934	1.0000000000121294	1.0000000000108846	1.0000000000195486	0.9999999999981023	1.000000000002061	0.9999999999910689	1.0000000000045126	1.0000000000016902	1.000000000000503	1.000000000000243	1.0000000000003837	1.000000000000375	1.0000000000002531	1.0000000000003328	1.0000000000002354	1.0000000000022748	1.0000000000022495	1.0000000000015505	1.0000000000043172	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##Thiamine	0.999999999994709	0.9999999999949976	0.9999999999949976	0.9999999999934844	1.7361339077832205	-916.6055915847306	0.0	0.0	0.0	0.0	-531.8067073449052	-73.17435885510962	-73.17435885608674	-0.7652604528091326	-0.7652604528097188	-0.999999999996046	-0.9999999999937885	46.00000000029474	-0.9999999999944978	-0.9999999999924306	-0.9999999999924306	-0.9999999999996063	-1.0000000000011322	-0.9999999999826521	-0.9999999999845719	-0.9999999999714597	-1.0000000000040716	-0.9999999999980071	-1.0000000000150473	-0.9999999999942472	-0.999999999998484	-1.0000000000003153	-1.0000000000006724	-1.0000000000003262	-1.000000000000365	-1.0000000000007703	-1.0000000000005058	-1.0000000000007994	-0.9999999999972641	-0.9999999999972695	-0.9999999999985738	-0.9999999999937114	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##PAN	84.27119748790103	84.27119748785947	84.27119748785947	84.27119748838227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.53444007311623	-51.53444007344108	-2727.064234186051	-53.03444007339755	-53.034440073821685	-53.034440073821685	-53.03444007308913	-53.03444007292654	-53.034440076074254	-53.03444007574696	-53.03444007797349	-53.03444007242351	-53.03444007345262	-53.03444007165599	-53.03444007383318	-53.034440073359356	-53.03444007298645	-53.03444007294077	-53.034440073026644	-53.03444007301201	-53.034440072916354	-53.03444007297118	-53.034440072911224	-53.034440073706634	-53.034440073744115	-53.034440073488604	-53.03444007468725	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##Spermidine-e0	0.9999999999996664	0.9999999999996537	0.9999999999996537	0.9999999999997186	0.9900895411401046	0.999999999999424	1.0000000000004798	1.0000000000007374	1.000000000000812	1.0000000000025373	1.000000000002094	1.0000000000010196	1.0000000000025662	1.1679531553412148	1.1679531553411944	1.0000000000001925	0.9999999999997339	0.999999999999681	0.9999999999997425	0.999999999999741	0.999999999999741	0.9999999999998702	0.9999999999999276	1.0000000000005698	1.0000000000004483	1.0000000000007987	0.999999999999885	1.0000000000000844	1.000000000000382	1.000000000000002	1.0000000000000937	0.9999999999998996	0.9999999999999186	1.0000000000000229	1.0000000000000229	0.9999999999998038	0.9999999999999758	0.9999999999998004	1.000000000000423	1.00000000000043	1.0000000000002776	1.0000000000007427	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##PAN	-14.748894121425044	-14.748894121415484	-14.748894121415484	-14.748894121476965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.74889412135878	-14.748894121439651	-14.74889412147203	-14.748894121430876	-14.748894121556482	-14.748894121556482	-14.748894121339223	-14.748894121254798	-14.748894122288569	-14.74889412209211	-14.748894122666343	-14.748894121188714	-14.748894121508041	-14.748894120974223	-14.748894121640765	-14.748894121478314	-14.748894121296301	-14.748894121301445	-14.748894121324968	-14.748894121324074	-14.74889412127906	-14.74889412131173	-14.74889412127935	-14.748894121649288	-14.748894121655598	-14.748894121562502	-14.748894121851446	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##Thiamine	1.000000000000469	1.000000000000442	1.000000000000442	0.9999999999998519	0.9266457002504636	-10.760703229377008	-10.760703228791739	-10.760703228814506	-10.760703228781686	-10.760703229082695	-10.760703229048307	-10.760703228903779	-10.760703229048083	1.0382504561774148	1.0382504561778718	1.0000000000003557	0.9999999999993061	0.9999999999996566	0.9999999999997722	0.9999999999999019	0.9999999999999019	0.999999999999501	0.9999999999978587	1.0000000000029399	1.000000000002468	1.0000000000041132	0.9999999999990087	1.0000000000001787	0.9999999999982583	1.0000000000011884	1.0000000000002638	0.9999999999988748	0.9999999999993311	0.9999999999993474	0.9999999999993573	0.9999999999990756	0.9999999999993414	0.9999999999990735	1.0000000000011142	1.0000000000011264	1.0000000000008495	1.0000000000003986	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##PAN	-8.39745950498236	-8.397459504977956	-8.397459504977956	-8.397459504838293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.397459504796538	-8.397459504772577	-8.397459504792899	-8.397459504798977	-8.397459504823864	-8.397459504823864	-8.397459504782812	-8.397459504609811	-8.39745950547435	-8.397459505393982	-8.397459505673403	-8.397459504804381	-8.397459505002674	-8.397459504800436	-8.397459505105566	-8.397459505002614	-8.397459504716878	-8.397459504774192	-8.397459504777984	-8.397459504780006	-8.39745950470926	-8.397459504771659	-8.397459504709158	-8.397459505214337	-8.39745950521742	-8.397459505149032	-8.397459505047394	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe##PAN	-47.2232871554369	-47.223287155413416	-47.223287155413416	-47.22328715550434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.22328715513215	-47.223287155364645	-47.22328715543828	-47.22328715538344	-47.22328715579407	-47.22328715579407	-47.22328715508644	-47.223287154808446	-47.223287158138	-47.223287157613036	-47.22328715937502	-47.22328715456638	-47.22328715559323	-47.223287154004844	-47.2232871559938	-47.22328715549957	-47.22328715494173	-47.22328715497371	-47.22328715504224	-47.22328715503997	-47.22328715489867	-47.223287155002	-47.223287154894415	-47.22328715590586	-47.22328715592393	-47.22328715560365	-47.435439345740555	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##PAN	-38.57060811267579	-38.57060811265172	-38.57060811265172	-38.57060811277771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.570608112468	-38.57060811266963	-38.57060811273059	-38.57060811265241	-38.570608112968706	-38.570608112968706	-38.570608112421816	-38.57060811219298	-38.57060811491848	-38.570608114358016	-38.57060811585582	-38.570608112027955	-38.57060811285873	-38.57060811154877	-38.570608113192506	-38.57060811278278	-38.57060811230519	-38.57060811232347	-38.57060811237984	-38.570608112379254	-38.570608112259876	-38.57060811234749	-38.57060811226025	-38.57060811322127	-38.57060811323625	-38.570608113003395	-38.57060811376301	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Thiamine	1.0000000000007856	1.0000000000007376	1.0000000000007376	1.0000000000001195	0.8866792260970519	-17.168423611871084	-17.168423610927977	-17.16842361097072	-17.168423610920016	-17.16842361138353	-17.16842361133591	-17.168423611102835	-17.168423611334394	1.059090895980252	1.0590908959807483	1.0000000000007006	0.999999999999715	1.0000000000001283	1.0000000000002227	1.000000000000582	1.000000000000582	0.9999999999993567	0.9999999999974047	1.0000000000042615	1.000000000003942	1.000000000006883	0.9999999999986128	1.00000000000032	0.9999999999965437	1.0000000000017932	1.0000000000003393	0.9999999999985979	0.9999999999991106	0.9999999999991596	0.9999999999991669	0.9999999999988058	0.9999999999991374	0.9999999999988026	1.000000000001546	1.0000000000015605	1.000000000001244	1.0000000000010263	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##PAN	-12.972744790283611	-12.97274479027562	-12.97274479027562	-12.97274479013614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.97274479005397	-12.972744790052744	-12.97274479007698	-12.972744790081395	-12.972744790154497	-12.972744790154497	-12.97274479002931	-12.972744789823349	-12.97274479099064	-12.97274479093563	-12.972744791435023	-12.972744790027752	-12.972744790317241	-12.972744789919018	-12.972744790466711	-12.972744790304608	-12.972744789946582	-12.972744790011093	-12.972744790023201	-12.972744790024047	-12.97274478993337	-12.972744790010944	-12.972744789933262	-12.972744790610344	-12.972744790615243	-12.97274479053486	-12.972744790496195	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##PAN	-19.790702065752868	-19.790702065740557	-19.790702065740557	-19.7907020658097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.79070206565057	-19.79070206575463	-19.790702065785442	-19.790702065745176	-19.790702065909457	-19.790702065909457	-19.79070206562539	-19.79070206550892	-19.790702066898664	-19.790702066633866	-19.79070206739812	-19.790702065420597	-19.790702065849942	-19.790702065170947	-19.79070206602515	-19.790702065810628	-19.79070206556588	-19.79070206557543	-19.790702065604822	-19.790702065604943	-19.790702065543137	-19.79070206558883	-19.79070206554345	-19.79070206604138	-19.79070206604881	-19.790702065925363	-19.790702066305954	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Thiamine	1.0000000000021239	1.0000000000020617	1.0000000000020617	1.0000000000012241	0.740103460530855	-40.668533153569	-40.66853315138449	358.49318779587674	358.4931877948811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.66666666674347	-21.666666666940316	-21.666666666940316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.000000000188859	1.00000000000204	0.9999999999972242	0.9999999999980105	0.9999999999983915	0.9999999999984046	0.9999999999973933	0.9999999999982496	0.9999999999973606	1.0000000000054592	1.000000000005503	1.0000000000036806	0.7728315939670612	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##PAN	-29.752457226360775	-29.75245722635119	-29.75245722635119	-29.752457226179718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	891.3432647030668	2141.6998401152996	2141.6998401152996	-64.83054775907887	-64.83054775868487	-64.83054776332041	-64.83054776253162	-64.83054776506036	-64.83054775840806	-64.83054775982102	-64.83054775763428	-1395.864099746506	-65.54457474797694	-65.54457474699048	-65.54457474708889	-65.54457474717663	-65.54457474717596	-65.54457474692815	-65.5445747471216	-65.54457474692525	-65.54457474892281	-65.5445747489425	-65.54457474848145	-65.38237037653825	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Spermidine-e0	-2.999999999950491	-2.9999999999486704	-2.9999999999486704	-2.0000000000001616	-2.0000688758171625	-2.4999999999724043	-1.0000000000344693	-0.33333333337746573	-0.33333333338181736	-1.0000000001694018	-1.0000000001393639	-1.0000000000698637	-1.0000000001714149	-12.093490088929768	-12.093490088931288	0.9999999999851418	-1.9999999999955855	-1.9999999999946985	-0.66666666665067	-0.6666666666364547	-0.6666666666364547	-1.5555555555525056	-1.3333333333312591	-1.3333333333706987	1.000000000087912	1.0000000001559075	-1.3333333333290265	-1.333333333341273	-1.999999999993902	-1.2000000000031459	-1.2727272727365286	-1.2727272727224594	1.9999999999980194	2.0000000000001155	2.000000000000242	0.4999999999978574	1.99999999999925	0.49999999999787265	10.000000000173987	10.000000000176348	10.000000000117579	-22.00000000078621	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Melitose-e0	-2.5000000000376597	-2.500000000039102	-2.500000000039102	0.0	-0.0002755032681658522	-2.0000000003303686	-2.0000000003174017	-1.0000000002540304	-1.0000000002555964	-2.0000000004755636	-2.0000000004437903	-2.0000000003295866	-2.000000000481769	-10.874792071149585	-10.874792071151223	0.9999999999632213	0.0	0.0	-5.333333333359414	-5.333333333381716	-5.333333333381716	-1.7777777777727053	-2.666666666644644	-2.6666666667324543	2.50000000015617	2.5000000003006706	-2.6666666666375383	-2.6666666666645265	0.0	-3.4000000000316772	-3.0909090909066514	-3.0909090908920747	0.0	0.0	0.0	-3.000000000003729	0.0	-3.00000000000371	13.00000000022369	13.000000000227592	13.000000000127823	-39.00000000113611	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Folate-e0	-7.500000000110472	-7.500000000112621	-7.500000000112621	0.99999999999977	0.9995178692805697	518.4922314599036	687.5906691981415	587.5502389626515	587.5502389610106	677.173535928259	677.1735359260922	677.1735359169087	677.1735359260991	1.6560940533717203	1.6560940533714785	-2.000000000056226	3.9999999999660036	3.9999999999555516	-11.000000000112909	-11.000000000198545	-11.000000000198545	-1.6666666666736092	-3.9999999999764917	-4.000000000221286	10.500000000550518	10.500000000982375	-3.9999999999643197	-4.000000000039169	2.9999999999619846	-5.400000000120563	-4.681818181856563	-4.681818181814505	2.499999999998327	2.499999999999106	2.49999999999919	2.124999999997383	2.499999999998898	2.1249999999973905	15.500000000330068	15.500000000333143	15.50000000025347	-36.04119184329357	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##O2-e0	-9.000000000016309	-8.999999999979794	-8.999999999979794	0.0	0.0006887581697775947	4.999999999670484	0.9999999995832395	-2.0000000003273644	-2.0000000003191936	1.000000000168494	1.0000000000746938	0.9999999997308943	1.00000000018931	38.71786630238367	38.71786630239078	-7.999999999909158	0.0	0.0	2.000000000017376	2.000000000029852	2.000000000029852	0.666666666668061	0.9999999999966949	1.0000000000052933	0.4999999999868012	0.4999999999711613	0.9999999999955641	0.9999999999982621	0.0	1.2000000000097488	1.090909090907001	1.0909090909086856	0.0	0.0	0.0	0.5000000000001138	0.0	0.5000000000000752	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Urea-e0	0.4999999999779178	0.4999999999770059	0.4999999999770059	1.9999999999999736	1.9999999999999598	1.999999999888717	0.9999999999194211	0.6666666666030028	0.6666666666078006	0.9999999999858	0.9999999999768914	0.9999999999374461	0.9999999999899677	7.6560940533618655	7.656094053363031	0.0	1.9999999999964004	1.999999999995287	0.3333333333216901	0.3333333333128781	0.3333333333128781	1.4444444444444784	1.1666666666709364	1.1666666666526626	2.25000000003384	2.2500000000660765	1.1666666666721928	1.1666666666665246	1.999999999994468	0.9999999999910738	1.0909090909095476	1.090909090911722	1.9999999999993527	1.9999999999994318	1.9999999999994071	1.9999999999999536	1.999999999999403	1.999999999999949	1.9999999999892442	1.9999999999891744	1.9999999999900855	2.0000000000324443	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Sucrose	-2.00000000001699	-2.000000000017149	-2.000000000017149	0.0	-0.00013775163412668137	-1.0000000002102936	-1.000000000217809	-0.33333333349616784	-0.333333333499398	-1.0000000003094094	-1.0000000002894458	-1.000000000212704	-1.00000000031283	-7.656094053362719	-7.656094053363844	0.9999999999768879	0.0	0.0	-3.0000000000125873	-3.0000000000232077	-3.0000000000232077	-0.9999999999962007	-1.4999999999859126	-1.5000000000413372	1.7500000000975062	1.7500000001944547	-1.4999999999834006	-1.5000000000005171	0.0	-2.0000000000226956	-1.8181818181846285	-1.8181818181736529	0.0	0.0	0.0	-2.00000000000253	0.0	-2.0000000000025198	9.000000000169788	9.000000000171992	9.000000000103782	-27.000000000825697	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Thiamine	-9.500000000149356	-9.500000000139575	-9.500000000139575	0.0	-0.0008953856216767766	1035.4844629204613	1376.6813383968608	1177.100477925807	1177.1004779224909	1356.347071857064	1356.3470718527476	1356.347071834431	1356.3470718526592	-12.437396035551519	-12.437396035553915	-2.0000000000737965	1.999999999967529	1.999999999957009	-13.666666666772736	-17.6666666669267	-17.6666666669267	-3.222222222221359	-6.833333333276138	-6.833333333648863	15.250000000763396	15.250000001417034	-6.83333333325651	-6.833333333371281	3.9999999999349387	-9.000000000157003	-7.909090909126551	-7.909090909062112	2.9999999999892477	2.999999999991102	2.999999999991193	1.7499999999947349	2.999999999990808	1.7499999999947617	25.000000000414595	25.00000000042015	25.000000000279872	-62.08238368578391	Limosilactobacillus_reuteri_I49	NH3-e0
