	0.0000-0.0006	0.0006-0.0012	0.0012-0.0057	0.0057-0.0080	0.0080-0.0094	0.0094-0.0096	0.0110-0.0115	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0124-0.0125	0.0125-0.0126	0.0131-0.0131	0.0291-0.0617	0.0617-0.0617	0.0617-0.0659	0.0724-0.0725	0.0729-0.0737	0.0737-0.0812	0.0812-0.1738	0.1738-0.2818	0.3446-0.3449	0.3449-0.3457	0.3457-0.4510	0.4510-0.5037	0.5038-0.5041	0.5048-0.5048	0.5048-0.5733	0.5733-0.7844	0.7844-0.7886	0.7886-0.7919	0.7919-0.7920	0.7920-0.7928	0.7928-0.7929	0.7929-1.0883	1.0935-1.7087	1.7087-3.7575	3.7575-6.3404	6.4575-20.0000	Source	Target
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe	-6.992697026089294	-6.992697026089294	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.9926970260830315	-6.992697025911176	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	-6.992697025836412	Bacteroides_caecimuris_I48	Neu5Ac-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe	2415.3697639180587	2415.3697639165093	2415.3697639165093	8.503941318182695	-0.8275743724237393	38.93101721585961	38.931017213987815	38.93101721406197	38.931017213950945	38.93101721493473	38.931017214812634	38.93101721434419	38.931017214833496	-0.9458868943139568	-0.9458868943150875	8.503941318156825	8.503941318090872	8.503941318100594	8.503941318190307	8.503941318271458	8.503941318271458	8.50394131814016	8.503941317914812	8.50394131886412	8.50394131931966	8.503941319510226	8.503941318155494	8.503941318390492	8.503941318152867	8.503941318480354	8.503941318403339	8.503941318060475	8.50394131815883	8.50394131816221	8.50394131816189	8.503941318066008	8.50394131815356	8.503941318062335	8.503941318650737	8.503941318651346	8.503941318617814	5.846859065546158	Limosilactobacillus_reuteri_I49	Fumarate-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe	-0.9241112603166932	-0.9241112603166932	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603166803	-0.9241112603062802	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	-0.924111260305141	Bacteroides_caecimuris_I48	Co2+-e0
Limosilactobacillus_reuteri_I49##D-Glucose-e0##Microbe	-3778.0173564902116	-3869.080882059801	-3869.080882059801	-1462.2150594664124	-1.0000000000000002	-1.0000000000000002	-1.0000000000000007	-0.9999999999999982	-1.0000000000000013	-0.9999999999999994	-0.9999999999999998	-0.9999999999999997	-0.9999999999999992	-0.9999999999999999	-0.9999999999999993	-0.9999999999999992	-1.0000000000000009	-1.0000000000000016	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999997	-0.9999999999999997	-1.000000000000001	-0.9999999999999996	-1.000000000000001	-1.0000000000000007	-0.9999999999999997	-0.9999999999999992	-1.0000000000000016	-1.0000000000000004	-1.0000000000000004	-1.000000000000002	-0.9999999999999992	-0.9999999999999994	-1.0	-1.0	-1.0000000000000007	-1.0000000000000042	-1.0000000000000044	-0.9999999999999986	-1.0000000000000004	Limosilactobacillus_reuteri_I49	D-Glucose-e0
Bacteroides_caecimuris_I48##Uracil-e0##Microbe	-39.64223087747768	-39.64223087747768	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087746805	-39.64223087689684	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	-39.64223087676276	Bacteroides_caecimuris_I48	Uracil-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe	-38.57060811267579	-38.57060811265172	-38.57060811265172	-38.57060811277771	-0.6997687682438263	-162.05525318647008	-162.05525317763713	-162.0552531779639	-162.05525317751045	-162.05525318193503	-162.05525318142654	-162.05525317921268	-162.055253181394	-0.21961156147310568	-0.21961156147328242	-38.570608112468	-38.57060811266963	-38.57060811273059	-38.57060811265241	-38.570608112968706	-38.570608112968706	-38.570608112421816	-38.57060811219298	-38.57060811491848	-38.570608114358016	-38.57060811585582	-38.570608112027955	-38.57060811285873	-38.57060811154877	-38.570608113192506	-38.57060811278278	-38.57060811230519	-38.57060811232347	-38.57060811237984	-38.570608112379254	-38.570608112259876	-38.57060811234749	-38.57060811226025	-38.57060811322127	-38.57060811323625	-38.570608113003395	-38.57060811376301	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe	1988.9453093008533	1988.9453093008533	1733.1286861281956	1733.1286861281956	1733.1286861281956	1733.1286861281956	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	1734.1286861281997	-360.10033791944056	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	-360.10033791877	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Cl--e0##Microbe	-0.9241112603180015	-0.9241112603180015	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603180778	-0.9241112603058186	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	-0.9241112603053323	Bacteroides_caecimuris_I48	Cl--e0
Limosilactobacillus_reuteri_I49##Thiamine##Microbe	-0.9999999999999982	-1.0000000000000009	-1.0000000000000009	-0.9999999999999997	-0.9999999999999996	-1.0000000000001432	-1.00000000000002	-1.0000000000000484	-0.9999999999999993	-0.9999999999999806	-1.0000000000000477	-1.0000000000000053	-1.000000000000045	-1.0000000000000004	-0.9999999999999992	-0.9999999999999934	-0.9999999999999984	-0.9999999999999969	-0.9999999999999999	-1.0000000000000036	-1.0000000000000036	-0.9999999999999989	-1.000000000000002	-0.9999999999999982	-0.9999999999999998	-0.999999999999997	-1.0000000000000002	-1.0	-1.000000000000007	-0.9999999999999982	-0.999999999999998	-1.0000000000000013	-1.0	-1.0	-1.0	-0.9999999999999998	-0.9999999999999989	-1.0000000000000002	-0.9999999999999923	-0.9999999999999942	-0.9999999999999992	-0.9999999999999984	Limosilactobacillus_reuteri_I49	Thiamine
Limosilactobacillus_reuteri_I49##Mg-e0##Microbe	-0.7060625359769042	-0.7060625359764816	-0.7060625359764816	-0.7060625359789136	-0.012809767210829043	-2.9665371803049263	-2.966537180141928	-2.9665371801481157	-2.966537180139814	-2.966537180219861	-2.966537180211456	-2.9665371801708647	-2.966537180211178	-0.004020146521168896	-0.004020146521172136	-0.7060625359730788	-0.7060625359769198	-0.7060625359783003	-0.7060625359765518	-0.7060625359826451	-0.7060625359826451	-0.7060625359721033	-0.7060625359680045	-0.706062536015734	-0.7060625360050392	-0.7060625360342482	-0.7060625359657066	-0.7060625359801153	-0.7060625359565413	-0.7060625359869305	-0.7060625359787766	-0.7060625359700962	-0.7060625359702383	-0.7060625359712487	-0.7060625359713311	-0.7060625359691814	-0.706062535970787	-0.7060625359692777	-0.7060625359928832	-0.70606253599315	-0.7060625359887395	-0.706062535996432	Limosilactobacillus_reuteri_I49	Mg-e0
Limosilactobacillus_reuteri_I49##Ca2+-e0##Microbe	-0.7060625359793605	-0.706062535978928	-0.706062535978928	-0.7060625359772894	-0.012809767210854422	-2.966537180301116	-2.96653718014137	-2.9665371801487397	-2.966537180140352	-2.966537180219425	-2.966537180211138	-2.966537180170195	-2.9665371802102354	-0.004020146521193247	-0.004020146521196356	-0.7060625359729974	-0.7060625359752526	-0.7060625359777079	-0.7060625359768488	-0.7060625359827778	-0.7060625359827778	-0.7060625359724335	-0.7060625359671999	-0.7060625360163955	-0.7060625360083024	-0.706062536036886	-0.706062535964433	-0.7060625359795355	-0.7060625359584471	-0.7060625359842202	-0.7060625359785666	-0.7060625359696481	-0.7060625359705034	-0.706062535971379	-0.706062535971391	-0.7060625359688607	-0.7060625359708202	-0.7060625359689621	-0.7060625359940039	-0.7060625359943126	-0.7060625359872718	-0.7060625360001345	Limosilactobacillus_reuteri_I49	Ca2+-e0
Bacteroides_caecimuris_I48##Cu2+-e0##Microbe	-0.9241112603174788	-0.9241112603174788	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603173518	-0.9241112603049662	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	-0.9241112603048264	Bacteroides_caecimuris_I48	Cu2+-e0
Limosilactobacillus_reuteri_I49##PAN##Microbe	-0.9999999999997561	-0.9999999999994339	-0.9999999999994339	-0.9999999999998386	-0.018142539163613438	-4.201521861247162	-4.201521861031982	-4.201521861017309	-4.201521861005542	-4.201521861146665	-4.201521861126969	-4.201521861071939	-4.201521861130303	-0.0056937541878614925	-0.005693754187934953	-1.0000000000000333	-1.0000000000001517	-1.0000000000000386	-0.9999999999999336	-0.9999999999999284	-0.9999999999999284	-1.0000000000000673	-1.0000000000000397	-1.000000000000203	-0.9999999999961074	-1.0000000000001643	-1.0000000000000653	-1.0000000000000477	-0.9999999999994519	-1.0000000000002025	-1.000000000000098	-1.0000000000000455	-1.0000000000000118	-0.9999999999999496	-1.0000000000000036	-0.9999999999999917	-0.9999999999999943	-0.9999999999999413	-1.000000000001734	-1.000000000001575	-0.9999999999931674	-0.9999999999993172	Limosilactobacillus_reuteri_I49	PAN
Limosilactobacillus_reuteri_I49##CO2-e0##Microbe	1246.2205841940274	1337.2841097651294	1337.2841097651294	1337.284109768956	-0.2847071867757222	2585.7824151146115	1564.6917883750214	963.7825402902699	963.7825402875698	1502.6889886878196	1502.6889886830866	1502.6889886626116	1502.6889886830284	-0.46022098865583727	-29.67416980732296	656.9527443783174	951.4224969508579	951.4224969519997	951.4224969505237	1364.2080220930843	1364.2080220930843	649.0867816817355	281.52739917287306	7644.248961228034	3963.5131801593493	3963.513180313789	283.11073250569297	283.1107325116128	1386.538879999095	1368.4510988684738	196.3424397779111	196.34243977508274	64.00696243977278	-17.30795546384437	-17.30795546385784	-117.82077448430054	-23.337215860568314	-117.57077448430621	-5746.605168153382	-5746.605168155602	-5746.60516811979	10295.565135387362	Limosilactobacillus_reuteri_I49	CO2-e0
Limosilactobacillus_reuteri_I49##Fe2+-e0##Microbe	-1.7060625359837387	-1.706062535982953	-1.706062535982953	-1.706062535986137	-0.030952306374410987	-7.168059041558482	-7.168059041165975	-7.168059041181943	-7.168059041161855	-7.1680590413557566	-7.168059041333635	-7.168059041234798	-7.1680590413305385	-0.00971390070915536	-0.009713900709155631	-1.7060625359695216	-1.7060625359810886	-1.7060625359882484	-1.7060625359785209	-1.7060625359905885	-1.7060625359905885	-1.7060625359697321	-1.7060625359584165	-1.7060625360900066	-1.706062536081674	-1.7060625361548287	-1.7060625359517534	-1.706062535989198	-1.706062535924108	-1.7060625359973483	-1.7060625359860169	-1.7060625359641743	-1.7060625359653774	-1.706062535968285	-1.7060625359677766	-1.7060625359622263	-1.7060625359665103	-1.7060625359623909	-1.7060625360082897	-1.706062536008719	-1.7060625360016777	-1.7060625360290336	Limosilactobacillus_reuteri_I49	Fe2+-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe	-13.748894121425378	-13.74889412141583	-13.74889412141583	-13.748894121477246	0.7324176107837734	-60.9678010802457	-60.96780107685015	-60.96780107698136	-60.96780107680772	-60.967801078488804	-60.96780107830115	-60.96780107745234	-60.967801078288545	0.9160234223285703	0.9160234223285124	-13.748894121358589	-13.748894121439918	-13.74889412147235	-13.748894121431134	-13.748894121556742	-13.748894121556742	-13.748894121339353	-13.748894121254871	-13.748894122287998	-13.748894122091663	-13.748894122665543	-13.74889412118883	-13.748894121507956	-13.74889412097384	-13.748894121640763	-13.74889412147822	-13.748894121296402	-13.748894121301527	-13.748894121324945	-13.748894121324051	-13.748894121279255	-13.748894121311755	-13.748894121279548	-13.748894121648865	-13.748894121655168	-13.748894121562225	-13.748894121850704	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##K+-e0##Microbe	-0.7060625358318477	-0.7060625358205703	-0.7060625358205703	-0.7060625359838605	-0.012809767210266217	-2.9665371803419007	-2.96653718002125	-2.966537180010067	-2.966537180000847	-2.9665371800657234	-2.9665371801066764	-2.9665371800700067	-2.966537180128543	-0.004020146520988364	-0.004020146520720903	-0.7060625359694167	-0.7060625360130921	-0.706062536025547	-0.7060625359379643	-0.7060625359054755	-0.7060625359054755	-0.7060625359556644	-0.7060625359581795	-0.7060625359625791	-0.7060625355788538	-0.7060625357096552	-0.7060625359749982	-0.7060625359841235	-0.7060625359579988	-0.706062536031558	-0.7060625359779397	-0.7060625359591497	-0.706062535941124	-0.7060625359430277	-0.706062535945743	-0.7060625359443676	-0.7060625359444367	-0.7060625359497382	-0.7060625362333963	-0.7060625362339105	-0.7060625362257749	-2.7990247715645675	Limosilactobacillus_reuteri_I49	K+-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe	-1071.1513280394056	-1071.1513280394056	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280395852	-1071.1513280275979	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	-1038.0033223842663	Bacteroides_caecimuris_I48	L-Aspartate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe	1032.4135806147049	1032.4135806147049	1032.4135806149015	1032.4135806149015	1032.4135806149015	1032.4135806149015	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806149043	1033.4135806036486	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	1000.2655749605508	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe	-1047.614512026944	-1047.614512026944	-1047.6145120272213	-1047.6145120272213	-1047.6145120272213	-1047.6145120272213	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-1048.1145120272233	-0.9999999999999998	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	Bacteroides_caecimuris_I48	D-Glucose-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe	86.27119748789158	86.27119748785017	86.27119748785017	86.27119748837009	3.5288935007776883	-2756.8167747537273	0.0	0.0	0.0	0.0	-1598.9201220344285	-217.52307656533378	-217.52307656828395	-1.2934244339879886	-1.2934244339888856	-52.53444007311228	-52.53444007343487	-2576.064234185192	-54.034440073386456	-54.0344400738085	-54.0344400738085	-54.034440073088064	-54.034440072928035	-54.034440076045094	-54.034440075720966	-54.034440077925694	-54.03444007242987	-54.034440073448934	-54.03444007168096	-54.034440073823106	-54.03444007335652	-54.03444007298659	-54.03444007294154	-54.03444007302675	-54.0344400730122	-54.03444007291727	-54.034440072971634	-54.03444007291219	-54.03444007370178	-54.0344400737393	-54.03444007348586	-54.034440074676596	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe	-164.14776061498074	-73.08423504305128	-73.08423504305128	-73.08423504322838	-1.3259335965021637	-307.0650112448691	-307.06501122817946	-2710.702003578979	-2710.7020035714513	-555.0762101511716	-555.0762101493917	-555.0762101418468	-555.0762101492471	-4.746799036907206	-4.746799036908326	264.8545905842663	-1.000000000000003	-0.9999999999999984	-0.9999999999999993	-0.9999999999999996	-0.9999999999999996	-1.0000000000000024	-0.9999999999999987	-1.0000000000000002	-1.0	-1.0000000000000018	-0.9999999999999997	-1.0	-0.9999999999999988	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-1.000000000000001	-0.9999999999999999	-0.9999999999999997	-1.0000000000000002	-1.0000000000000013	-1.0000000000000018	-1.0000000000000009	-0.9999999999999993	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Bacteroides_caecimuris_I48##Mg-e0##Microbe	-0.9241112603172534	-0.9241112603172534	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603172864	-0.9241112603073426	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	-0.9241112603068453	Bacteroides_caecimuris_I48	Mg-e0
Limosilactobacillus_reuteri_I49##Riboflavin##Microbe	-0.9999999999999993	-0.9999999999999999	-0.9999999999999999	-0.9999999999999996	-1.0000000000000024	-1.0000000000004983	-0.999999999999944	-0.9999999999996134	-0.9999999999995977	-0.9999999999996884	-0.999999999999884	-0.99999999999986	-1.0000000000001592	-0.9999999999999981	-1.0000000000000016	-1.0000000000000027	-1.0000000000000042	-1.0000000000000022	-0.9999999999999989	-1.0000000000000004	-1.0000000000000004	-0.9999999999999994	-0.9999999999999988	-1.0000000000000013	-0.9999999999999997	-1.0000000000000095	-1.0000000000000027	-1.0000000000000018	-0.9999999999999949	-1.0000000000000044	-0.9999999999999991	-1.0000000000000007	-0.9999999999999996	-0.9999999999999989	-1.0000000000000018	-1.0	-1.0000000000000007	-1.0000000000000002	-1.0000000000000024	-1.0000000000000024	-0.9999999999999954	-0.9999999999999981	Limosilactobacillus_reuteri_I49	Riboflavin
Bacteroides_caecimuris_I48##L-Threonine##Microbe	-75.99313011345495	-75.99313011345495	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.9931301134841	-75.99313011289769	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	-75.99313011295725	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##H2-e0##Microbe	2342.7966887642374	2342.7966887642374	2086.980065591809	2086.980065591809	2086.980065591809	2086.980065591809	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	2087.9800655918125	-6.248958457254518	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	-6.248958454482468	Bacteroides_caecimuris_I48	H2-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe	-21.723747383716205	-21.72374738369264	-21.72374738369264	-21.72374738390185	0.5877335231484778	-94.47432140236731	-94.47432139704509	-94.47432139723202	-94.47432139696697	-94.4743213995591	-94.47432139928178	-94.47432139798448	-94.47432139928247	0.8706165681681617	15.47759097750171	-20.723747383703476	-20.723747383866367	-20.72374738390964	-20.7237473838046	-20.723747383978154	-20.723747383978154	-20.723747383671963	-20.723747383554645	-20.72374738511132	-20.7237473845015	-20.723747385493887	-20.723747383434677	-20.723747383931688	-20.72374738316914	-38.811528574736656	-331.83869334304586	-331.83869333859474	-0.9999999999999977	-0.9999999999999998	-0.9999999999999992	-0.9999999999999991	-0.9999999999999992	-0.999999999999999	-0.9999999999999999	-0.9999999999999997	-1.0000000000000004	-1.0	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Bacteroides_caecimuris_I48##Mn2+-e0##Microbe	-0.9241112603168885	-0.9241112603168885	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603170236	-0.9241112603074391	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	-0.9241112603065328	Bacteroides_caecimuris_I48	Mn2+-e0
Bacteroides_caecimuris_I48##K+-e0##Microbe	-0.9241112603192252	-0.9241112603192252	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.9241112603191125	-0.924111260308558	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	-0.9241112603062744	Bacteroides_caecimuris_I48	K+-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe	-18.482435295021837	-18.482435295021837	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.482435295005775	-18.48243529458742	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	-18.48243529442118	Bacteroides_caecimuris_I48	L-Methionine-e0
