	0.0000-0.0000	0.0029-0.0033	0.0033-0.0033	0.0033-0.0229	0.0284-0.0300	0.0300-0.0395	0.0395-0.0767	0.0767-0.2344	0.2375-0.3273	0.3273-0.3273	0.3273-0.3275	0.3589-0.3684	0.3684-0.4725	0.4725-0.4796	0.4796-0.5798	0.5798-0.5802	0.5802-0.6056	0.6056-0.6111	0.6143-0.6143	0.6143-0.6649	0.6649-0.6649	0.6818-0.6819	0.6819-0.6872	0.6872-0.6872	0.6872-0.8082	0.9518-1.0082	1.0082-4.9381	4.9381-5.2359	5.3547-5.3566	5.3566-5.3618	5.3618-5.4844	5.4844-5.5262	5.5262-5.5264	5.5264-5.5464	5.5464-5.5925	5.5925-7.1042	7.1042-7.1408	7.1408-7.1655	7.1655-10.1773	10.1773-10.4017	10.4017-15.9471	15.9471-16.2721	16.2721-16.2729	16.2729-17.0678	17.0678-17.1934	17.1934-17.9633	17.9633-18.1061	18.1061-18.2519	18.2519-18.5850	18.5850-18.6081	18.6081-19.7882	19.7882-19.7899	19.7899-19.8008	19.8008-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe	-0.9241112603359387	-0.924111260336789	-0.9241112603387102	-0.9241112603355739	-0.9241112603029957	-0.9241112603365865	-0.9241112603277857	-0.9241112603200338	-0.9241112603355927	-0.9241112603245184	-0.9241112603332495	-0.002086679334503936	-0.13215376797657935	-0.1321537679765461	-0.13215376797666084	-0.1321537679765697	-0.13215376797666123	-0.009912548902824905	-1.8482225207474485	-1.8482225207476413	-1.8482225208102931	-1.848222520802029	-1.8482225208019134	-1.8482225208014584	-1.8482225207603575	-1.8482225207923968	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	-1.8482225207263852	Enterocloster_clostridioformis_YL32	Co2+-e0
Turicimonas_muris_YL45##Cl--e0##Microbe	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603209058	-0.9241112603209058	-0.9241112603209058	-0.9241112603209058	-0.9241112603209058	-0.9241112603209058	-0.9241112603330061	-0.9241112603293338	-0.9241112603168137	-0.924111260315958	-0.9241112603279196	-0.9241112602789925	-0.924111260326868	-0.9241112603427347	-0.9241112603096722	-0.9241112603128755	-0.924111260308589	-0.9241112602981483	-0.9241112603220454	-0.924111260324579	-0.9241112603191501	-0.9241112603260032	-0.9241112603272423	-0.9241112603004926	-0.924111260306588	-0.9241112603245346	-0.9241112603197602	-0.9241112603178984	-0.9241112603331222	-0.924111260338234	-0.9241112603217765	-0.9241112603305157	-0.9241112603432716	Turicimonas_muris_YL45	Cl--e0
Turicimonas_muris_YL45##Formate-e0-e0##Microbe	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867373502	6893.195867381902	6893.195867381902	6893.195867381902	6893.195867381902	6893.195867381902	6893.195867381902	14297.311011291633	14297.311011182032	7284.86495083847	7284.864950830522	387.5884618976846	387.58846187547226	387.58846189751137	14072.317746570343	470.12646059639656	19025.144445318077	19025.144445223374	622.1127208125505	622.1127208249056	7792.708164449506	7793.45816438068	7793.458164425683	15660.290966211116	1637.185761464351	1637.1857614761068	13949.730567310484	1892.6263162432904	13694.290012427058	24941.674955251106	24941.674955453604	9995.857822072896	24937.978510178225	24937.978510603556	Turicimonas_muris_YL45	Formate-e0-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe	3622.104031137735	3422.316100685874	2883.3375205649627	3613.0522758527636	19445.071409802502	3872.333025147073	1740.229279393241	1740.2292793798422	4305.842994344441	2554.445586192367	4299.758289798995	1.8165445600395889	239.7097519104136	82.28795233152866	-241.99272499256156	78.4142901050884	2.4224922705589003	-0.7432867596518841	619.7050524773821	619.7050524774521	-1400.2356704203492	-1400.2356704136578	-1400.2356704134513	-2129.1581886073345	48.228050396162466	-2853.9536015941417	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1220.5271059595718	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	-1221.5271059595214	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe	-0.9241112603357129	-0.9241112603367897	-0.9241112603382207	-0.9241112603352685	-0.9241112603011401	-0.9241112603364945	-0.9241112603272341	-0.9241112603200131	-0.924111260334578	-0.9241112603221712	-0.924111260333883	-0.0020866793344866785	-0.13215376797655057	-0.1321537679766533	-0.13215376797691816	-0.13215376797683398	-0.1321537679767891	-0.009912548902815026	-1.8482225207502718	-1.8482225207505392	-1.848222520814271	-1.8482225208030072	-1.8482225208027347	-1.8482225208042946	-1.84822252076214	-1.8482225207917014	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	-1.848222520732768	Enterocloster_clostridioformis_YL32	Cl--e0
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe	-0.9241112603352115	-0.9241112603362428	-0.9241112603384898	-0.9241112603347085	-0.924111260302641	-0.9241112603361172	-0.9241112603259137	-0.9241112603202921	-0.9241112603351723	-0.9241112603246994	-0.9241112603329121	-0.002086679334506128	-0.13215376797671224	-0.13215376797674033	-0.1321537679769581	-0.13215376797674863	-0.13215376797686285	-0.009912548902839956	-1.8482225207496035	-1.8482225207498137	-1.848222520812895	-1.8482225208042689	-1.848222520803965	-1.8482225208039065	-1.8482225207622343	-1.8482225207942746	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	-1.8482225207302028	Enterocloster_clostridioformis_YL32	Cu2+-e0
Enterocloster_clostridioformis_YL32##Folate-e0##Microbe	-1.0000000000000007	-0.9999999999999993	-175.13154127236865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Folate-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe	-737.6206364165279	-853.3399645756356	-805.6610901816291	-703.5010244367194	-358.51230686723574	-768.3212117600951	-235.29527532382664	-235.2952753218347	-876.6987040597546	-1.0000000000000018	-1.0000000000000013	-0.9999999999999999	-0.9999999999999991	-1.000000000000001	-0.9999999999999997	-0.999999999999999	-1.0	-0.9999999999999996	-1.0000000000000004	-1.0000000000000013	-1.0000000000000013	-0.9999999999999992	-1.0000000000000007	-1.000000000000001	-1.0000000000000007	-0.9999999999999982	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##L-Proline-e0##Microbe	-26.58432473997377	-26.584324740002863	-26.584324740062915	-26.584324739958102	-26.58432473900607	-26.58432473998426	-26.584324739703984	-26.584324739520472	-26.584324739955512	-26.584324739624794	-26.584324739883787	-0.06002844401717977	-3.801726950305794	-3.8017269503071267	-3.801726950312006	-3.8017269503081237	-3.801726950311247	-0.2851587577647027	-53.168649482140445	-53.16864948214961	-53.16864948397882	-53.16864948371465	-53.16864948370622	-53.16864948367079	-53.168649482500406	-53.168649483413496	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	-53.16864948155722	Enterocloster_clostridioformis_YL32	L-Proline-e0
Enterocloster_clostridioformis_YL32##L-Isoleucine-e0##Microbe	-45.48445267529659	-45.48445267534187	-45.48445267545784	-45.48445267528135	-45.484452673646246	-45.484452675298556	-45.48445267483835	-45.48445267453706	-45.48445267525225	-45.484452674726526	-45.48445267512736	-0.10270567139772639	-6.504565049026682	-6.504565049028659	-6.504565049038772	-6.504565049031184	-6.504565049036832	-0.4878924008552417	-90.96890535437639	-90.9689053543886	-90.96890535749526	-90.96890535707169	-90.96890535706433	-90.96890535701503	-90.96890535500727	-90.96890535659817	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	-90.96890535338	Enterocloster_clostridioformis_YL32	L-Isoleucine-e0
Turicimonas_muris_YL45##Ca2+-e0##Microbe	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603177986	-0.9241112603177986	-0.9241112603177986	-0.9241112603177986	-0.9241112603177986	-0.9241112603177986	-0.9241112603353802	-0.9241112603260847	-0.9241112603133909	-0.9241112603118898	-0.924111260349519	-0.9241112602938621	-0.9241112603490085	-0.9241112603409282	-0.9241112603100964	-0.9241112603185611	-0.9241112603118914	-0.9241112602952508	-0.9241112603242029	-0.9241112603271455	-0.9241112603174418	-0.9241112603249635	-0.9241112603235747	-0.924111260300507	-0.9241112603088306	-0.9241112603260695	-0.9241112603186198	-0.9241112603155117	-0.9241112603324608	-0.9241112603386645	-0.9241112603219872	-0.9241112603246365	-0.9241112603445047	Turicimonas_muris_YL45	Ca2+-e0
Turicimonas_muris_YL45##O2-e0##Microbe	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.4999999999870595	-0.4999999999870595	-0.4999999999870595	-0.4999999999870595	-0.4999999999870595	-0.4999999999870595	-0.499999999969071	-0.49999999999330375	-0.5000000000315069	-0.5000000000404307	-0.49999999988596716	-0.5000000002408365	-0.4999999998720104	-0.4999999999972143	-0.4999999999816803	-0.49999999995107386	-0.4999999999568391	-0.4999999999719398	-0.49999999995694877	-0.4999999999807878	-0.4999999999955551	-0.4999999999414333	-0.4999999999275294	-0.5000000000211635	-0.500000000040325	-0.5000000000348932	-0.4999999999728868	-0.5000000000153226	-0.4999999999706945	-0.4999999999696732	-0.49999999998560507	-0.49999999996675176	-0.49999999994561856	Turicimonas_muris_YL45	O2-e0
Turicimonas_muris_YL45##Mg##Microbe	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.9241112603325929	-0.9241112603256176	-0.9241112603135087	-0.924111260311971	-0.9241112603364391	-0.9241112602967476	-0.9241112603370549	-0.9241112603397594	-0.9241112603072655	-0.924111260309939	-0.9241112603055001	-0.9241112602884175	-0.9241112603126722	-0.9241112603249131	-0.9241112603158925	-0.924111260321402	-0.9241112603172605	-0.9241112603010848	-0.9241112603097857	-0.9241112603224614	-0.9241112603171295	-0.9241112603094838	-0.9241112603267364	-0.9241112603325331	-0.9241112603191307	-0.9241112603231165	-0.9241112603405642	Turicimonas_muris_YL45	Mg
Turicimonas_muris_YL45##PAN##Microbe	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000771374	-0.9999999999963157	-0.9999999999973059	-0.9999999999938917	-1.0000000002644165	-1.0000000001954832	-1.0000000002679328	-1.0000000000127012	-0.9999999999433618	-1.0000000001004368	-1.000000000105633	-0.9999999999931706	-1.0000000000164968	-1.0000000000249425	-0.9999999999921457	-1.0000000000031135	-1.0000000000082696	-0.9999999999745774	-0.9999999999980363	-1.00000000003336	-0.9999999999929342	-0.9999999999541495	-1.0000000000854135	-1.000000000064359	-1.0000000000294262	-1.0000000000959688	-1.0000000001071074	Turicimonas_muris_YL45	PAN
Turicimonas_muris_YL45##CO2-e0##Microbe	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.912609748252	1158.9126097506073	1158.9126097506073	1158.9126097506073	1158.9126097506073	1158.9126097506073	1158.9126097506073	8563.027753592907	8563.02775352588	8563.027753427103	8563.027753417564	1665.7512645229438	1665.751264440686	1665.7512645222157	29035.209833867895	1830.8272618871267	20385.84524661966	20385.845246517216	1982.8135220823183	1982.8135221248594	1982.8135221541806	1988.8135221361345	1988.8135221491555	1988.8135221444777	1988.8135221025047	1988.813522116393	1988.8135221451366	1988.8135221408093	1988.813522124196	1988.813522160129	1988.8135221765128	1988.8135221440994	1988.813522155953	1988.8135221919829	Turicimonas_muris_YL45	CO2-e0
Turicimonas_muris_YL45##Fe2+-e0##Microbe	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.9241112603285586	-1.9241112603285586	-1.9241112603285586	-1.9241112603285586	-1.9241112603285586	-1.9241112603285586	-1.924111260514078	-1.9241112604377386	-1.9241112603434047	-1.9241112603023602	-1.9241112604252772	-1.9241112597059458	-1.9241112604533477	-1.924111260542122	-1.9241112601458306	-1.9241112604702941	-1.9241112603604622	-1.9241112600345203	-1.9241112601683872	-1.9241112603929067	-1.9241112603238748	-1.924111260457242	-1.924111260590502	-1.9241112601469494	-1.9241112601430215	-1.9241112603662323	-1.9241112603603583	-1.9241112604357993	-1.924111260488762	-1.9241112605889037	-1.924111260399667	-1.9241112605212922	-1.9241112605838298	Turicimonas_muris_YL45	Fe2+-e0
Turicimonas_muris_YL45##L-Methionine-e0##Microbe	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295167658	-18.982435295167658	-18.982435295167658	-18.982435295167658	-18.982435295167658	-18.982435295167658	-18.982435295484542	-18.98243529531126	-18.982435295061435	-18.982435295080744	-18.98243529539675	-18.98243529351776	-18.982435295423517	-18.98243529555662	-18.982435294698444	-18.98243529515577	-18.98243529495486	-18.982435294341048	-18.982435294779197	-18.982435295273927	-18.982435295086322	-18.98243529536566	-18.98243529542106	-18.982435294605693	-18.9824352947618	-18.98243529536044	-18.98243529505182	-18.98243529507446	-18.982435295431628	-18.982435295711223	-18.98243529520435	-18.982435295520784	-18.98243529576339	Turicimonas_muris_YL45	L-Methionine-e0
Turicimonas_muris_YL45##K+-e0##Microbe	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603192301	-0.9241112603192301	-0.9241112603192301	-0.9241112603192301	-0.9241112603192301	-0.9241112603192301	-0.9241112603353093	-0.9241112603285329	-0.9241112603138611	-0.924111260312526	-0.9241112603360402	-0.9241112602873814	-0.9241112603343502	-0.924111260339256	-0.9241112603027452	-0.9241112603113123	-0.9241112603068168	-0.9241112602812098	-0.9241112603044844	-0.9241112603277385	-0.9241112603167259	-0.9241112603231716	-0.9241112603217794	-0.9241112603021708	-0.924111260306332	-0.9241112603198102	-0.9241112603186842	-0.9241112603149959	-0.9241112603269183	-0.9241112603351043	-0.9241112603208936	-0.9241112603265381	-0.9241112603376908	Turicimonas_muris_YL45	K+-e0
Enterocloster_clostridioformis_YL32##Mg-e0##Microbe	-0.924111260335348	-0.9241112603362501	-0.9241112603384769	-0.9241112603346325	-0.9241112602947947	-0.924111260335405	-0.9241112603260612	-0.9241112603193344	-0.9241112603338485	-0.9241112603220405	-0.9241112603316176	-0.0020866793345043345	-0.13215376797651077	-0.13215376797654158	-0.13215376797671743	-0.13215376797657893	-0.13215376797666295	-0.009912548902825717	-1.848222520746966	-1.8482225207472074	-1.8482225208111696	-1.8482225208019696	-1.848222520801664	-1.8482225207997238	-1.8482225207591334	-1.8482225207910792	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	-1.848222520727618	Enterocloster_clostridioformis_YL32	Mg-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe	-16.083554956846086	-16.083554956862898	-16.083554956901338	-16.08355495683699	-16.083554956217842	-16.083554956864877	-16.083554956676323	-16.083554956532023	-16.0835549568251	-16.08355495658421	-16.08355495677558	0.961424665385743	-1.443056647917764	-1.4430566479165117	-1.443056647916787	-1.4430566479166087	-1.4430566479181945	0.8167519635222373	-33.167109915024504	-33.16710991502951	-33.16710991615996	-33.167109916025126	-33.16710991602042	-33.16710991596779	-33.16710991525495	-33.167109915792295	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	-33.16710991465521	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe	1688.6375565334527	1583.8018036638525	1318.4585026810491	1697.9101754313504	9958.90845995443	1762.7303627557442	1229.7044263096052	1229.7044262997717	1871.1078550539607	1871.1078550298414	1871.1078550491056	-3.756901039139909	260.72433454572126	155.77646815981024	-60.41065005613232	-60.410650056068846	15.581147778464242	0.243713597692912	230.89388553356926	230.8938855335922	-1115.7332630715107	343.1117733244692	343.11177332441895	343.1117733240955	1794.7025992880322	-1107.4790526733575	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1107.4790526345923	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	-1106.4790526345462	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##L-Methionine-e0##Microbe	-18.982435295434183	-18.982435295452074	-18.982435295496877	-18.98243529542487	-18.982435294718023	-18.982435295429806	-18.982435295220558	-18.9824352951028	-18.98243529542335	-18.982435295197327	-18.982435295362695	-0.042863080615682114	-2.71460857294206	-2.71460857294289	-2.71460857294655	-2.714608572945515	-2.7146085729465734	-0.20361651917577075	-37.964870592400395	-37.96487059240858	-37.964870593703374	-37.96487059352372	-37.96487059351984	-37.96487059349228	-37.96487059264489	-37.96487059332532	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	-37.96487059200088	Enterocloster_clostridioformis_YL32	L-Methionine-e0
Enterocloster_clostridioformis_YL32##K+-e0##Microbe	-0.9241112603522087	-0.9241112603562899	-0.9241112603553154	-0.92411126034925	-0.9241112603777986	-0.9241112603466913	-0.9241112603329085	-0.9241112603261525	-0.9241112603570827	-0.924111260357323	-0.924111260345201	-0.0020866793345765077	-0.1321537679761551	-0.1321537679775126	-0.13215376797758246	-0.13215376797842893	-0.1321537679783457	-0.00991254890294119	-1.8482225207654883	-1.8482225207685816	-1.8482225208481589	-1.8482225208086422	-1.848222520806903	-1.8482225208126666	-1.8482225207729555	-1.8482225208350886	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	-1.8482225207540142	Enterocloster_clostridioformis_YL32	K+-e0
Turicimonas_muris_YL45##Riboflavin##Microbe	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000015197	-1.000000000002313	-1.0000000000007563	-1.000000000001057	-1.0000000000013054	-1.0000000000001499	-1.0000000000001559	-1.0000000000023417	-0.9999999999978335	-0.9999999999989028	-0.9999999999976805	-0.9999999999987171	-0.9999999999951167	-1.0000000000001088	-1.0000000000007911	-1.0000000000003435	-0.999999999999208	-1.0000000000000462	-0.99999999999969	-1.0000000000006717	-1.000000000000014	-0.9999999999977901	-0.9999999999993883	-1.0000000000000844	-0.99999999999947	-0.9999999999969066	-1.0000000000002156	Turicimonas_muris_YL45	Riboflavin
