	0.0000-0.0000	0.0000-0.0006	0.0010-0.0049	0.0049-0.0060	0.0072-0.0108	0.0175-0.0333	0.0333-0.0378	0.0378-0.0379	0.0379-0.0395	0.0395-0.0408	0.0802-0.0989	0.0989-0.1172	0.1172-0.1174	0.1180-0.1216	0.1349-0.1862	0.1862-0.2181	0.2181-0.2247	0.2247-0.2268	0.2361-0.2617	0.2617-0.2985	0.2985-0.3608	0.3608-0.3747	0.3747-0.3855	0.3855-0.4670	0.4670-0.4712	0.4713-0.6562	0.6562-0.6563	0.6563-0.6565	0.6592-0.6592	0.6592-0.6597	0.6597-0.6641	0.6641-0.6641	0.6641-0.6649	0.6662-0.6662	0.6909-0.7248	0.7248-0.7258	0.7258-0.7273	0.7273-0.8530	0.8530-0.8969	0.8969-0.8983	0.8983-0.8983	0.8993-0.9006	0.9061-0.9513	0.9521-0.9766	0.9766-0.9767	0.9768-0.9769	0.9769-0.9769	0.9769-0.9880	1.0650-1.0664	1.0688-1.0689	1.0690-1.0692	1.0731-1.0790	1.0790-1.1222	1.1222-1.4591	1.4591-1.4944	1.4944-4.2531	4.2531-8.5218	8.5218-11.6128	11.6128-20.0000	Source	Target
Muribaculum_intestinale_YL27##CO2-e0##Microbe##Folate	0.0	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.000000000018557	-3.0000000000217866	-3.0000000000203464	18.999999999984862	-5.999999999998124	-6.00000000001417	-5.999999999940259	-3.222222222214381	-6.000000000030242	-1.8333333333252497	-1.8333333333252497	-0.8333333333229912	-0.8333333333229912	-0.8333333333229912	-0.8333333333229912	-0.6666666666544654	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333232014	-0.8333333333231763	-0.8333333333225434	-0.8333333333225434	-0.8333333333225434	-0.8333333333225434	-0.8333333333225434	-0.8333333333225434	-0.33333333331846215	-0.3333333333211254	-0.33333333331925613	-0.3333333333159649	-0.33333333331793386	-0.3333333333154912	0.7333333333403459	1.0000000000036997	2.7777777777755217	0.2222222222343124	0.7333333333412292	3.8333333333324786	19.333333333174018	19.333333333174018	19.333333333174018	19.333333333174018	Muribaculum_intestinale_YL27	CO2-e0
Muribaculum_intestinale_YL27##CO2-e0##Microbe##Riboflavin	0.0	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-0.9999999999915179	-1.000000000012776	-1.0000000000135447	10.999999999993184	-3.0000000000014975	-3.000000000002648	-2.9999999999468634	-0.888888888877185	-3.000000000011693	0.166666666677343	0.166666666677343	0.16666666667677835	0.16666666667677835	0.16666666667677835	0.16666666667677835	-0.9999999999949609	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666667528215	0.16666666666967575	0.16666666666849683	0.16666666666849683	0.16666666666849683	0.16666666666849683	0.16666666666849683	0.16666666666849683	-3.333333333316643	-3.3333333333106836	-3.3333333333208115	-3.3333333333391186	-3.3333333333311215	-3.33333333332681	-0.6666666666641659	0.0	1.111111111109864	-1.1111111111055525	-0.6666666666637594	-0.1666666666681132	2.333333333291746	2.333333333291746	2.333333333291746	2.333333333291746	Muribaculum_intestinale_YL27	CO2-e0
Muribaculum_intestinale_YL27##CO2-e0##Microbe##PAN	0.0	2476.628870259934	2476.628870259934	2476.628870259934	2476.628870259934	2476.628870259934	2476.628870259934	2476.628870259934	2476.628870259934	2476.628870259934	2476.6288702484567	2476.6288702480233	-285.2380204481197	2561.4591778505132	2561.459177851697	2561.4591778243307	1533.6668896932274	2590.4487510262984	1005.2759590335801	1005.2759590335801	958.8228628577568	958.8228628577568	958.8228628577568	958.8228628577568	1098.4558773268882	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.7090967680074	954.709096768809	954.7090967687054	954.7090967687054	954.7090967687054	954.7090967687054	954.7090967687054	954.7090967687054	1482.5073111545485	1482.5073111539723	1482.507311155681	1482.5073111584506	1482.507311157063	1482.5073111561558	559.9573585011701	342.3654150203876	-117.01340483644314	729.2000493348856	559.9573585010309	-317.73769694067	-4706.212974115638	-4706.212974115638	-4706.212974115638	-4706.212974115638	Muribaculum_intestinale_YL27	CO2-e0
Muribaculum_intestinale_YL27##O2-e0##Microbe##O2-e0	0.0	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	-0.9999999999999998	-1.0	-1.0000000000000002	-0.9999999999999989	-0.9999999999999996	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000009	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-1.0000000000000004	-1.0	-1.0	-0.9999999999999988	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999996	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	-1.000000000000002	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	O2-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe##O2-e0	0.0	0.0	-4.000000000000894	-4.00000000000074	-3.9999999999977454	-3.999999999999609	-4.0607894235069875	-10.105493447127857	-3.9999999999656826	-0.9999999999916908	-0.999999999997052	-0.999999999997052	-0.999999999997052	-0.999999999997052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe##Thiamine	0.0	0.0	-1.000000000005173	-1.0000000000047715	-0.9999999999980751	-0.9999999999971515	-0.6251318883689382	4.087911205948685	133.5376675738086	219.42768530807288	219.4276853083869	219.4276853083869	219.4276853083869	219.4276853083869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe##O2-e0	0.0	0.0	4.000000000000456	3.99999999999912	5.999999999969487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999937359	-0.6666666666563447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08990032867112838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Folate-e0	0.0	0.0	1.0000000000082327	1.000000000008722	1.000000000000395	0.9999999999990584	0.5864435765116457	-2.461356005620098	-113.40912213005208	-157.10413099690203	-157.1041309971202	-157.1041309971202	-157.1041309971202	-157.1041309971202	-46.140288343885366	-46.140288343885366	-46.140288343885366	-46.140288343885366	-46.140288344636566	-46.14028834062531	-46.14028834062531	0.11278112652199106	0.5101322357540695	-46.14028834290278	-46.14028834290278	-46.14028834290278	-46.14028834376606	-46.140288343751834	-46.14028834326572	-46.14028834267462	-46.14028834268327	-46.14028834337183	-46.14028834364685	-22.956624874474812	-22.95662487433794	-22.95662487450148	-22.95662487450148	-22.95662487450148	-22.956624874347625	-22.95662487496118	-22.956624874406874	0.9429428397004402	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	0.9999999999991134	1.000000000066245	0.9999999998153596	1.0000000000009988	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##O2-e0	0.0	0.0	4.000000000001818	4.000000000002652	3.9999999999958176	3.9999999999995137	4.103389105871279	14.38406801684152	3.9999999999415508	0.9999999999880383	0.9999999999957114	0.9999999999957114	0.9999999999957114	0.9999999999957114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04224851778463301	0.054429751582946294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11411432059905392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Thiamine	0.0	0.0	1.0000000000093197	1.0000000000097333	0.9999999999990754	0.9999999999963118	0.3624338471213598	-7.653390014047836	-227.81824426015714	-313.708261993882	-313.7082619943351	-313.7082619943351	-313.7082619943351	-313.7082619943351	-94.28057668777679	-94.28057668777679	-94.28057668777679	-94.28057668777679	-94.28057668928699	-94.28057668121296	-94.28057668121296	-1.0773372035091358	-0.5715123916203213	-94.2805766858098	-94.2805766858098	-94.2805766858098	-94.28057668753634	-94.28057668750793	-94.28057668653376	-94.28057668534917	-94.28057668536704	-94.28057668674705	-94.28057668729683	-47.913249748953504	-47.91324974868737	-47.91324974900625	-47.91324974900625	-47.91324974900625	-47.91324974870721	-47.91324974992659	-47.913249748824974	-0.3994001220968497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-134.63775249073473	-134.6377522569926	-0.7674696262263827	Limosilactobacillus_reuteri_I49	Succinate-e0
Muribaculum_intestinale_YL27##Formate-e0-e0##Microbe##Folate	0.0	0.0	-1.0000000000000855	-1.0000000000000855	-1.0000000000000855	-1.0000000000000855	-1.0000000000000855	-1.0000000000000855	-1.0000000000000855	-1.0000000000000855	-1.0000000000001046	-1.0000000000001967	-0.9999999999995909	-1.000000000000011	-1.000000000000059	-0.999999999999783	-0.9999999999999112	-1.0000000000001448	-0.9999999999999005	-0.9999999999999005	-0.9999999999998836	-0.9999999999998836	-0.9999999999998836	-0.9999999999998836	-0.9999999999998753	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-0.4999999999954822	-1.0000000000009934	-1.00000000000104	-1.00000000000104	-1.00000000000104	-1.00000000000104	-1.00000000000104	-1.00000000000104	-1.0000000000009386	-1.5000000000054226	-1.5000000000062457	-1.5000000000076186	-1.0000000000011013	-1.0000000000013096	-1.0000000000013731	-1.000000000001252	-1.0000000000015987	-1.0000000000017777	-1.0000000000015339	-1.000000000000138	-1.000000000004006	-1.000000000004006	-1.000000000004006	-1.000000000004006	Muribaculum_intestinale_YL27	Formate-e0-e0
Muribaculum_intestinale_YL27##Formate-e0-e0##Microbe##Riboflavin	0.0	0.0	-2.9999999999999223	-2.9999999999999223	-2.9999999999999223	-2.9999999999999223	-2.9999999999999223	-2.9999999999999223	-2.9999999999999223	-2.9999999999999223	-2.9999999999999813	-3.000000000000086	-2.999999999999765	-2.9999999999999964	-3.000000000000001	-2.9999999999997913	-2.99999999999988	-3.000000000000057	-2.9999999999998717	-2.9999999999998717	-2.9999999999998743	-2.9999999999998743	-2.9999999999998743	-2.9999999999998743	-2.999999999999949	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-6.4999999999955715	-3.000000000000352	-3.0000000000002474	-3.0000000000002474	-3.0000000000002474	-3.0000000000002474	-3.0000000000002474	-3.0000000000002474	-3.0000000000010614	0.4999999999900427	0.49999999999426986	0.5000000000019067	-3.0000000000001945	-3.000000000000553	-3.000000000000545	-3.00000000000015	-3.00000000000073	-3.000000000000864	-3.000000000000631	-3.0000000000003904	-3.000000000001011	-3.000000000001011	-3.000000000001011	-3.000000000001011	Muribaculum_intestinale_YL27	Formate-e0-e0
Muribaculum_intestinale_YL27##Formate-e0-e0##Microbe##PAN	0.0	0.0	5.500000000011349	5.500000000011349	5.500000000011349	5.500000000011349	5.500000000011349	5.500000000011349	5.500000000011349	5.500000000011349	5.499999999983399	5.499999999975353	5.499999999899189	5.499999999947872	5.499999999951358	5.499999999851204	5.499999999898273	5.499999999987162	5.499999999894693	5.499999999894693	5.499999999893012	5.499999999893012	5.499999999893012	5.499999999893012	5.499999999902758	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	445.99455205989995	-81.8036623276469	-81.8036623276388	-81.8036623276388	-81.8036623276388	-81.8036623276388	-81.8036623276388	-81.8036623276388	-81.80366232751352	-647.0984417711218	-647.0984417718374	-647.0984417729865	-94.51547205457427	-94.51547205448789	-94.51547205451777	-94.51547205465317	-94.51547205445645	-94.51547205441196	-94.51547205448766	-94.51547205485964	-94.5154720537605	-94.5154720537605	-94.5154720537605	-94.5154720537605	Muribaculum_intestinale_YL27	Formate-e0-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe##Sucrose	0.0	0.0	0.0	4.000000000017005	4.000000000002256	6.6666666666543355	3.745303830813281	4.999999999993117	5.000000000278235	5.000000000238005	5.000000000237371	5.000000000237371	5.000000000237371	5.000000000237371	5.000000000344186	5.000000000344186	5.000000000344186	5.000000000344186	4.000000000150769	0.999999999703157	0.999999999703157	3.477855664141218	3.545041855875504	3.333333333275217	3.333333333275217	3.333333333275217	18.000000000276216	18.00000000027272	-15.000000000400506	-0.3333333333773122	-0.333333333378111	-15.000000000476161	6.999999999952367	3.3333333333112565	6.999999999997309	12.500000000022101	12.500000000022101	12.500000000022101	-4.000000000014145	12.000000000330354	20.000000000117144	0.5489297240863444	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	3.9999999999938503	4.000000000528704	3.9999999991679953	3.999999999994233	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Folate-e0	0.0	0.0	0.0	-1.0000000000000122	-0.9999999999999719	-1.0000000000000944	-0.9962031734846732	-0.9682215835259317	0.05038046522236288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.28052410048669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##PAN	0.0	0.0	0.0	1.5000000000046698	1.4999999999952498	1.500000000028455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##5-Methylthio-D-ribose-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	-0.9999999999999797	-0.9999999999999996	-0.9999999999999815	-0.9992617281775712	-0.9894071945086879	-1.0000000000000804	-1.0000000000000326	-1.0000000000000278	-1.0000000000000278	-1.0000000000000278	-1.0000000000000278	-1.000000000000087	-1.000000000000087	-1.000000000000087	-1.000000000000087	-1.0000000000000955	-1.0000000000000453	-1.0000000000000453	-0.9996862060081618	-1.0004042681239167	-1.000000000000081	-1.000000000000081	-1.000000000000081	-1.0000000000001459	-1.0000000000001423	-1.0000000000001081	-1.0000000000000844	-1.0000000000000855	-1.0000000000001146	-1.0000000000001241	-1.0000000000000606	-1.0000000000000522	-1.000000000000066	-1.000000000000066	-1.000000000000066	-1.000000000000055	-1.0000000000000764	-1.0000000000000548	-0.9991524344506387	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-0.9999999999999826	-1.0000000000003868	-0.9999999999986869	-0.9999999999999878	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0
Limosilactobacillus_reuteri_I49##5-Methylthio-D-ribose-e0##Microbe##PAN	0.0	0.0	0.0	0.5000000000028012	0.49999999999586264	0.49999999998889455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999999422584	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0
Limosilactobacillus_reuteri_I49##Homocysteine-e0##Microbe##PAN	0.0	0.0	0.0	1.000000000013544	1.0000000000044422	0.9999999999873467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999936273	Limosilactobacillus_reuteri_I49	Homocysteine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe##Thiamine	0.0	0.0	0.0	-0.9999999999993417	-0.9999999999989654	-1.0000000000001015	-0.994146559122259	-0.9205539588231773	1.100760930208817	1.1007609302026466	1.1007609302031078	1.1007609302031078	1.1007609302031078	1.1007609302031078	1.1007609302273285	1.1007609302273285	1.1007609302273285	1.1007609302273285	1.100760930198978	1.1007609301220627	1.1007609301220627	-0.9759947596272533	-0.9872655540971405	1.1007609302115935	1.1007609302115935	1.1007609302115935	1.100760930222879	1.100760930222467	1.1007609302221748	1.1007609302050658	1.1007609302054586	1.100760930214839	1.1007609302261174	0.06760360033941576	0.06760360033922601	0.06760360033979104	0.06760360033979104	0.06760360033979104	0.06760360033977221	0.06760360034196254	0.06760360034841223	-0.9911005617321528	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	-0.9999999999990733	2.0000000010168515	1.9999999957813146	-0.9999999999997846	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe##PAN	0.0	0.0	0.0	1.4999999998231035	1.4999999998077092	1.5000000000055476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999997756366	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Muribaculum_intestinale_YL27##5-Methylthio-D-ribose-e0##Microbe##PAN	0.0	0.0	0.0	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000012161	0.5000000000010545	0.4999999999962529	0.5000000000006901	0.5000000000003798	0.49999999999505024	0.49999999999832867	0.4999999999993113	0.4999999999980055	0.4999999999980055	0.49999999999795686	0.49999999999795686	0.49999999999795686	0.49999999999795686	0.49999999999818734	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999983752	0.499999999998287	0.499999999998287	0.499999999998287	0.499999999998287	0.499999999998287	0.499999999998287	0.4999999999976841	0.49999999999710043	0.49999999999769684	0.4999999999990091	0.4999999999990252	0.49999999999821837	0.4999999999973409	0.4999999999983156	0.4999999999960518	0.4999999999963661	0.49999999999680445	0.4999999999989949	0.4999999999913035	0.4999999999913035	0.4999999999913035	0.4999999999913035	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0
Muribaculum_intestinale_YL27##H2S-e0##Microbe##PAN	0.0	0.0	0.0	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	1.0000000001053126	1.000000000109291	1.0000000002556266	1.0000000001871914	1.0000000001592773	1.0000000001816494	1.0000000001972345	1.0000000000541132	1586.172791973626	1586.172791973626	1632.6258881491985	1632.6258881491985	1632.6258881491985	1632.6258881491985	1492.9928736822428	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021795641	1196.2451021805782	1196.2451021804438	1196.2451021804438	1196.2451021804438	1196.2451021804438	1196.2451021804438	1196.2451021804438	1196.2451021789464	1761.5398816219918	1761.5398816240042	1761.5398816272736	2314.122851343549	-12.013505963568086	-12.013505963528539	-12.013505963534037	-12.013505963526145	-12.013505963530157	-12.013505963531912	-12.013505963538725	-12.013505963566251	-12.013505963566251	-12.013505963566251	-12.013505963566251	Muribaculum_intestinale_YL27	H2S-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe##Folate	0.0	0.0	0.0	-1.0000000000000162	-1.0000000000000162	-1.0000000000000162	-1.0000000000000162	-1.0000000000000162	-1.0000000000000162	-1.0000000000000162	-1.0000000000000187	-1.0000000000000147	-0.999999999999886	-1.0000000000000295	-1.0000000000000202	-0.999999999999967	-1.0000000000000029	-1.0000000000000246	-0.9999999999999903	-0.9999999999999903	-0.9999999999999877	-0.9999999999999877	-0.9999999999999877	-0.9999999999999877	-0.9999999999999881	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999879	-0.9999999999999883	-0.9999999999999883	-0.9999999999999883	-0.9999999999999883	-0.9999999999999883	-0.9999999999999883	-0.9999999999999882	-0.9999999999999912	-0.9999999999999906	-0.9999999999999862	-0.99999999999999	-0.9999999999999835	-0.9999999999999841	-0.9999999999999859	-0.999999999999985	-0.9999999999999792	-0.999999999999983	-1.0000000000000018	-0.9999999999999549	-0.9999999999999549	-0.9999999999999549	-0.9999999999999549	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe##PAN	0.0	0.0	0.0	1.5000000000116271	1.5000000000116271	1.5000000000116271	1.5000000000116271	1.5000000000116271	1.5000000000116271	1.5000000000116271	1.500000000004988	1.5000000000051197	1.4999999999889493	1.5000000000052196	1.5000000000042815	1.499999999984703	1.4999999999979663	1.500000000005964	1.4999999999930604	1.4999999999930604	1.4999999999929756	1.4999999999929756	1.4999999999929756	1.4999999999929756	1.4999999999941636	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.499999999992686	1.4999999999946603	1.4999999999944138	1.4999999999944138	1.4999999999944138	1.4999999999944138	1.4999999999944138	1.4999999999944138	1.4999999999940152	1.4999999999916784	1.499999999993713	1.4999999999967264	1.4999999999951619	1.4999999999922962	1.4999999999941473	1.4999999999962768	1.499999999994802	1.4999999999932612	1.4999999999942926	1.4999999999991225	1.4999999999864606	1.4999999999864606	1.4999999999864606	1.4999999999864606	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##5'-Deoxyadenosine-e0##Microbe##PAN	0.0	0.0	0.0	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.4999999999951883	1.4999999999942428	1.499999999979058	1.499999999985977	1.4999999999874762	1.4999999999535927	1.4999999999758484	1.499999999995552	1.4999999999722367	1.4999999999722367	1.4999999999719482	1.4999999999719482	1.4999999999719482	1.4999999999719482	1.4999999999751312	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999741964	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999731028	1.499999999969022	1.4999999999723372	1.4999999999773743	1.4999999999785092	1.4999999999823543	1.499999999968047	1.4999999999738483	1.499999999962266	1.4999999999627298	1.4999999999653302	1.499999999979014	1.4999999998908407	1.4999999998908407	1.4999999998908407	1.4999999998908407	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0
