	0.0000-0.0020	0.0084-0.0084	0.0084-0.0085	0.0085-0.0086	0.0086-0.0087	0.0087-0.0254	0.0329-0.0337	0.0337-0.0348	0.0463-0.0464	0.0464-0.0495	0.0495-0.0497	0.0497-0.0498	0.0498-0.0499	0.0499-0.0499	0.0499-0.0522	0.0622-0.0750	0.0750-0.0750	0.0750-0.0751	0.0751-0.0752	0.0752-0.1059	0.1059-0.1133	0.1133-0.1195	0.1195-0.1205	0.1205-0.1453	0.1453-0.1453	0.1453-0.1454	0.1454-0.1879	0.1879-0.2089	0.2091-0.2162	0.2164-0.2410	0.2410-0.2700	0.2700-0.3483	0.3483-0.3483	0.3483-0.4735	0.4735-0.5060	0.5060-0.5077	0.5077-0.5130	0.5130-0.5600	0.5600-0.5814	0.5814-0.5818	0.5818-0.8009	0.8011-0.8014	0.8014-0.8091	0.8091-0.8091	0.8091-0.9883	1.0265-1.0833	1.0833-1.0838	1.0838-18.3854	18.3854-20.0000	Source	Target
Flavonifractor_plautii_YL31##H2-e0##Microbe	2800.4396409601404	-328.3215836213919	-374.3832371462338	-293.44735314432927	-286.9667847143452	-240.95211629974256	-476.84528186721093	-735.631364671674	2939.812034166191	-677.6522183337139	27.124759013186633	27.124759013171314	27.124759013212632	27.12475901321631	27.124759013172962	27.12475901315567	27.12475901317736	-691.2866380040964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1223.2987412691425	-0.9999999999999997	-0.9999999999999996	-0.9999999999999992	-0.9999999999999996	-1.0	-1.0	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	-1.0	-0.9999999999999998	-1.0000000000000002	-1.0000000000000007	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##O2-e0##Microbe	-1.0	-1.0000000000000002	-1.0000000000000016	-1.0000000000000007	-1.0000000000000007	-1.0000000000000018	-0.9999999999999996	-1.0000000000000004	-1.0000000000000007	-0.999999999999999	-1.0000000000000013	-1.0000000000000009	-1.0000000000000004	-0.9999999999999988	-1.0000000000000007	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-0.9999999999999984	-0.9999999999999994	-0.9999999999999998	-0.999999999999999	-1.0000000000000016	-0.9999999999999982	-1.0000000000000004	-1.0000000000000009	-0.9999999999999992	-0.9999999999999991	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	-1.000000000000001	-1.0000000000000004	-1.0000000000000002	-0.9999999999999992	-1.0000000000000002	-0.9999999999999993	-0.9999999999999994	-1.000000000000003	-1.0000000000000004	-1.0000000000000007	-1.0000000000000022	-1.0000000000000013	-0.9999999999999987	-1.0	-1.0000000000000002	-1.000000000000001	646.0075909329458	647.0075909329474	Flavonifractor_plautii_YL31	O2-e0
Flavonifractor_plautii_YL31##PAN##Microbe	-1.000000000003412	-0.9999999999854512	-0.9999999999851985	-0.9999999999855463	-0.9999999999855164	-0.999999999985635	-0.9999999999889072	-0.9999999999865052	-1.00000000002247	-0.9999999999785292	-0.9999999999861764	-0.9999999999851047	-0.9999999999878507	-0.9999999999879979	-0.9999999999853582	-0.9999999999831239	-0.9999999999849892	-0.9999999999740208	-0.9999999999746034	-0.9999999999742597	-0.9999999999539775	-0.9999999999513612	-0.9999999999903718	-0.9999999999964932	-0.9999999999716334	-0.9999999999871413	-0.9999999999949499	-0.9999999999946324	-1.0000000000044555	-1.0000000000206968	-1.0000000000490759	-0.9999999999912879	-0.9999999999944954	-0.9999999999910777	-0.9999999999978857	-0.9999999999933207	-0.9999999999895782	-0.999999999996999	-0.999999999991258	-0.9999999999956508	-0.9999999999955834	-0.9999999999813463	-0.9999999999896088	-0.9999999999977536	-0.9999999999942075	-0.9999999999959419	-0.9999999999981743	-0.999999999981098	-0.9999999999810717	Flavonifractor_plautii_YL31	PAN
Flavonifractor_plautii_YL31##CO2-e0##Microbe	1565.8334577461926	-125.5980384518604	-83.72380797480855	-25.912462259217783	-19.43189382924401	-17.43189382923911	-17.431893829300922	-17.431893829306446	1820.2898055912774	11.557679339221535	363.9461680130789	30.789520362827894	30.789520362819175	30.789520362825616	30.789520362828203	30.789520362803188	30.78952036283058	30.78952036278358	30.7895203627412	361.47995934283273	1297.7270366902733	3491.9816863298765	-1133.5604869242297	-1133.5604869282652	1848.9297465969964	-1123.015432481157	361.9571570525288	814.5847422150255	6533.835440601493	4141.790556569268	9034.192664581862	855.8967331970492	242.24736256042675	854.8967331944164	854.8967331987168	-368.40200807348936	849.9423377803109	241.7701648528796	241.77016485309557	241.7701648538477	241.77016485381915	241.77016485272108	241.77016485296178	239.79296714526265	825.6412946495724	952.8330075106977	2390.926594206458	-197.10376954518975	-195.10376954519066	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##Fe2+-e0##Microbe	-1.9241112602926798	-1.9241112603766066	-1.9241112603777746	-1.92411126037537	-1.9241112603752621	-0.9241112603735855	-0.9241112603870809	-0.9241112603883992	-0.9241112603566202	-0.9241112603733628	-0.9241112603662025	-0.9241112603736927	-0.9241112603943327	-0.9241112603932689	-0.9241112603754025	-0.9241112603740262	-0.9241112603748804	-0.9241112603620316	-0.9241112603537529	-0.9241112603639303	-0.924111260383035	-0.9241112604549229	-0.9241112603151903	-0.9241112603340944	-0.9241112605388413	-0.9241112603725354	-0.9241112603435964	-0.9241112603463715	-0.9241112604869033	-0.9241112604413573	-0.9241112606135173	-0.9241112603694333	-0.9241112603620856	-0.9241112603613524	-0.9241112603787167	-0.9241112603525647	-0.9241112603753343	-0.9241112603466024	-0.924111260366966	-0.9241112603988628	-0.9241112603960429	-0.9241112603512894	-0.924111260359178	-0.9241112604027668	-0.9241112603830659	-0.9241112603909563	-0.9241112603443914	-0.9241112603694279	-0.9241112603696673	Flavonifractor_plautii_YL31	Fe2+-e0
Flavonifractor_plautii_YL31##K+-e0##Microbe	-0.9241112603168031	-0.9241112603220347	-0.924111260322211	-0.924111260321988	-0.9241112603219471	-0.924111260322012	-0.9241112603239259	-0.9241112603233722	-0.9241112603268512	-0.924111260322956	-0.9241112603239705	-0.9241112603231978	-0.9241112603238579	-0.9241112603239693	-0.9241112603231625	-0.924111260322685	-0.9241112603222492	-0.9241112603204543	-0.9241112603197786	-0.9241112603202523	-0.9241112603177938	-0.9241112603245407	-0.9241112603189862	-0.9241112603225542	-0.9241112603283888	-0.9241112603230317	-0.9241112603225223	-0.9241112603226763	-0.9241112603435584	-0.9241112603371721	-0.9241112603678229	-0.9241112603232151	-0.9241112603194842	-0.9241112603199081	-0.9241112603252257	-0.9241112603215709	-0.9241112603233363	-0.9241112603226564	-0.9241112603226836	-0.924111260324099	-0.9241112603239489	-0.9241112603204271	-0.9241112603215403	-0.9241112603250394	-0.9241112603256263	-0.9241112603265706	-0.924111260327923	-0.9241112603197593	-0.924111260319811	Flavonifractor_plautii_YL31	K+-e0
Acutalibacter_muris_KB1##H2O-e0##Microbe	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.655369089614	-4122.988702422949	-4122.988702422949	-4122.988702422949	-4122.988702422949	-4122.988702422949	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4122.988702413013	-4120.822035746346	Acutalibacter_muris_KB1	H2O-e0
Flavonifractor_plautii_YL31##Riboflavin##Microbe	-1.0000000000000149	-0.9999999999999689	-0.9999999999999661	-1.0000000000000127	-1.000000000000007	-1.0000000000000089	-0.999999999999989	-0.9999999999999948	-0.9999999999999464	-0.9999999999999504	-0.999999999999943	-0.9999999999999126	-0.9999999999999578	-1.0000000000000147	-0.9999999999999075	-0.9999999999999403	-0.9999999999999808	-0.9999999999999502	-0.9999999999999218	-1.0000000000000198	-0.9999999999998902	-0.9999999999993663	-1.000000000000079	-1.0000000000001388	-1.0000000000004288	-0.9999999999999427	-0.9999999999999896	-0.9999999999999973	-1.0000000000000273	-0.9999999999996783	-0.9999999999994972	-1.0000000000004658	-0.9999999999991939	-0.9999999999996424	-0.9999999999999726	-1.0000000000004958	-1.000000000000059	-1.0000000000000284	-1.0000000000000575	-1.0000000000000406	-0.9999999999999378	-0.9999999999999926	-0.9999999999999313	-0.9999999999999684	-1.0000000000000544	-1.000000000000007	-0.9999999999999258	-0.9999999999999317	-0.9999999999999359	Flavonifractor_plautii_YL31	Riboflavin
Flavonifractor_plautii_YL31##L-Arginine-e0##Microbe	-34.572358341811004	-34.57235834204267	-34.57235834205061	-34.572358342040374	-34.57235834203834	-34.57235834204183	-34.57235834212411	-34.57235834209897	-34.57235834226399	-1843.304484583274	-1490.9159959115698	-1157.759348260308	-1157.7593482610118	-1157.7593482611196	-1157.7593482603343	-1157.7593482594027	-419.8138512558022	-1856.6366452892976	-1165.350007284559	-1496.0404462647764	-2432.2875236066257	-4626.542173250632	-1.000000000000001	-1.000000000000001	-1.0	-1.0000000000000016	-0.9999999999999991	-0.9999999999999981	-0.9999999999999987	-1.0000000000000004	-1.0000000000000007	-0.9999999999999999	-0.9999999999999988	-0.9999999999999992	-1.0000000000000009	-1.0000000000000007	-0.9999999999999989	-0.9999999999999983	-1.0000000000000004	-1.0	-0.9999999999999992	-0.9999999999999989	-0.9999999999999998	-1.0000000000000007	-0.9999999999999988	-1.0000000000000018	-0.9999999999999988	-1.0000000000000007	-1.0000000000000007	Flavonifractor_plautii_YL31	L-Arginine-e0
Flavonifractor_plautii_YL31##L-Histidine-e0##Microbe	-11.393282031188912	-11.393282031254461	-11.393282031256685	-11.393282031253735	-11.393282031253067	-11.393282031254182	-11.393282031279615	-11.393282031271564	-11.393282031328347	-11.393282031258314	-11.393282031271852	-11.393282031260982	-11.393282031269413	-11.393282031270479	-11.393282031261313	-11.393282031253003	-11.393282031254097	-11.393282031226857	-11.393282031218154	-11.393282031220952	-11.393282031166473	-11.39328203121985	-11.393282031238469	-11.393282031281492	-11.393282031325702	-11.393282031266523	-11.393282031264658	-11.393282031260194	-11.393282031538018	-11.3932820314263	-11.393282031829342	-11.393282031268457	-11.393282031222798	-11.39328203123415	-11.393282031293761	-11.393282031257485	-11.3932820312697	-11.393282031261496	-11.393282031271719	-11.393282031294643	-11.393282031293008	-11.39328203123256	-11.393282031246844	-11.39328203130056	-11.39328203129797	-11.393282031311294	-11.393282031322634	-11.393282031221888	-11.393282031221862	Flavonifractor_plautii_YL31	L-Histidine-e0
Flavonifractor_plautii_YL31##L-Cysteine-e0##Microbe	-13.013505963490127	-13.013505963537828	-13.013505963540453	-13.013505963538401	-13.013505963537945	-13.013505963539373	-13.013505963567399	-13.013505963558105	-13.013505963685777	-13.013505963538835	-13.013505963566487	-13.01350596354505	-13.013505963544747	-13.013505963545624	-13.013505963544738	-13.013505963534124	-13.013505963543652	-13.013505963501332	-13.013505963507301	-13.013505963505045	-13.013505963423551	-13.013505963460076	-13.013505963550045	-13.013505963598314	-13.013505963653898	-13.013505963540474	-13.013505963560284	-13.013505963550376	-13.013505963893259	-13.01350596371664	-13.013505964201618	-13.013505963556108	-13.013505963497437	-13.013505963511479	-13.013505963576593	-13.01350596352062	-13.013505963562144	-13.013505963536478	-13.01350596354126	-13.013505963585606	-13.013505963584635	-13.013505963512108	-13.013505963532229	-13.013505963584421	-1184.7101609720066	-1439.093586693798	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	Flavonifractor_plautii_YL31	L-Cysteine-e0
Acutalibacter_muris_KB1##Puryvate##Microbe	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	Acutalibacter_muris_KB1	Puryvate
Flavonifractor_plautii_YL31##Spermidine-e0##Microbe	-1.0000000000000009	-1.0	-0.9999999999999998	-1.0	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-1.000000000000001	-1.0000000000000002	-1.0	-0.9999999999999988	-1.0000000000000007	-0.9999999999999996	-0.9999999999999992	-0.9999999999999993	-1.0000000000000007	-1.0000000000000009	-1.0000000000000013	-1.0000000000000004	-0.9999999999999997	-1.0000000000000016	-0.9999999999999987	-1.0000000000000013	-1.0000000000000004	-1.000000000000001	-0.9999999999999999	-1.0000000000000004	-1.0000000000000013	-1.0000000000000022	-1.0000000000000027	-1.0000000000000002	-0.9999999999999989	-0.9999999999999993	-0.9999999999999988	-1.0000000000000004	-1.0000000000000004	-0.9999999999999997	-1.0000000000000022	-1.0000000000000022	-1.0000000000000004	-0.9999999999999993	-1.0000000000000004	-1.0000000000000007	-0.9999999999999999	-1.0000000000000024	-1.0000000000000022	-1.0000000000000004	0.0	Flavonifractor_plautii_YL31	Spermidine-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe	1969.2936836389038	-377.2772347983242	-402.4017730846523	-437.0885805138949	-437.0885805138987	-426.08858051392576	-544.0351632983628	-673.4282047003912	-673.4282047034898	-673.4282046994459	-321.03971602640377	12.116931623736889	12.116931623734535	12.11693162373554	12.116931623737251	12.11693162373412	12.116931623782715	-706.294465393421	-15.007827389317782	-676.3887053494578	-676.3887053462018	-676.3887053490928	-675.3887053505786	-675.3887053531333	-9603.087428856395	798.7206979306092	-687.751891603036	-687.7518916026922	-9266.627939169375	-4482.5381711465625	-9374.940279172124	-1188.735556935621	-881.9108716141232	-1188.2355569319016	-576.086186301245	-576.0861862992367	-1181.303963810391	35.040382043823	35.04038204383395	-1728.4817981767137	-1728.4817981764456	34.040382043633926	34.04038204359102	467.9950345462617	614.4571164225304	741.6488292834684	-2134.53834410603	-840.5231622222124	-845.5231622222058	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##L-Leucine-e0##Microbe	-64.72644010485547	-64.7264401052369	-64.72644010524989	-64.7264401052327	-64.72644010522848	-64.72644010523511	-64.72644010538325	-64.72644010533884	-64.72644010566461	-64.72644010525673	-64.72644010533381	-64.72644010527189	-64.72644010532255	-64.72644010532852	-64.72644010527424	-64.72644010522615	-64.72644010522998	-64.72644010507165	-64.72644010502384	-64.72644010504376	-64.72644010473132	-64.72644010503974	-64.72644010514239	-64.72644010539265	-64.72644010571211	-64.7264401052883	-64.72644010528634	-64.72644010525745	-64.72644010686781	-64.72644010622481	-64.72644010853233	-64.72644010528741	-64.72644010501351	-64.72644010509941	-64.72644010542979	-64.72644010519592	-64.72644010530624	-64.72644010523827	-64.72644010530358	-64.72644010545719	-64.72644010544828	-64.72644010511537	-64.72644010518175	-64.72644010547344	-64.72644010547887	-64.72644010555271	-64.72644010561555	-64.72644010505209	-64.72644010505176	Flavonifractor_plautii_YL31	L-Leucine-e0
Acutalibacter_muris_KB1##Inosine-e0##Microbe	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	-81.3047162743862	Acutalibacter_muris_KB1	Inosine-e0
Acutalibacter_muris_KB1##Phosphate-e0##Microbe	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	-259.7283712382796	Acutalibacter_muris_KB1	Phosphate-e0
Flavonifractor_plautii_YL31##D-Mannose-e0##Microbe	-47.658858997535795	-47.65885899779992	-60.22112814093119	-48.65885899779727	-48.65885899779358	-50.6588589977968	-50.65885899791092	-50.658858997886846	-50.65885899803045	-50.65885899783544	-50.65885899788553	-50.6588589978331	-50.658858997875925	-50.65885899787986	-50.65885899783411	-50.658858997795726	-50.658858997791796	-50.65885899769037	-50.658858997641524	-50.65885899766252	-50.65885899745248	-50.65885899771583	-50.65885899770791	-50.658858997894384	2925.2407155017104	-46.704463580822186	-45.70446358078566	-45.704463580773385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000002	-1.0000000000000018	-0.9999999999999989	-0.9999999999999994	Flavonifractor_plautii_YL31	D-Mannose-e0
Flavonifractor_plautii_YL31##H2O-e0##Microbe	-1826.477743311128	1429.3343651840235	1479.5834417567958	1375.523019468371	1369.0424510383937	1343.0424510384905	1578.9356166083612	1837.7216994120997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-381.57513858080097	-3257.7623119702603	624.283233653848	624.2832336538531	Flavonifractor_plautii_YL31	H2O-e0
Acutalibacter_muris_KB1##L-Valine-e0##Microbe	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	-69.1293825641295	Acutalibacter_muris_KB1	L-Valine-e0
Acutalibacter_muris_KB1##L-Asparagine-e0##Microbe	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.25906502280478	-112.75906502280479	Acutalibacter_muris_KB1	L-Asparagine-e0
Acutalibacter_muris_KB1##L-Lactate-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	Acutalibacter_muris_KB1	L-Lactate-e0
Acutalibacter_muris_KB1##Glycine-e0##Microbe	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	-107.87094859962725	Acutalibacter_muris_KB1	Glycine-e0
Flavonifractor_plautii_YL31##L-Lysine-e0##Microbe	-41.2689993574145	-41.26899935766655	-41.26899935767474	-41.268999357663766	-41.26899935766112	-41.26899935766489	-41.26899935776064	-41.26899935773397	-41.26899935793514	-41.26899935768196	-41.26899935773045	-41.26899935769085	-41.26899935772494	-41.268999357728575	-41.268999357692024	-41.26899935766139	-41.268999357667504	-41.26899935756275	-41.26899935753177	-41.2689993575458	-41.26899935734652	-41.26899935754544	-41.26899935760812	-41.26899935776641	-41.268999357978196	-41.268999357707266	-41.268999357697695	-41.26899935767885	-41.26899935870155	-41.26899935828981	-41.268999359752826	-41.26899935770416	-41.26899935753487	-41.26899935758464	-41.26899935779351	-41.268999357649925	-41.2689993577166	-41.2689993576723	-41.2689993577182	-41.268999357813335	-41.26899935780706	-41.26899935758238	-41.2689993576317	-41.2689993578229	-41.268999357822544	-41.268999357870854	-41.26899935790016	-41.26899935754917	-41.268999357549106	Flavonifractor_plautii_YL31	L-Lysine-e0
Flavonifractor_plautii_YL31##Niacin##Microbe	-0.9999999999982634	-0.9999999999872652	-0.9999999999871636	-0.9999999999870274	-0.999999999986882	-0.999999999987228	-0.999999999987838	-0.9999999999874196	-0.9999999999585961	-0.9999999999856494	-0.9999999999814996	-0.9999999999887672	-0.9999999999942434	-0.9999999999943582	-0.9999999999890641	-0.9999999999892215	-0.9999999999842024	-0.999999999982252	-0.9999999999828072	-0.9999999999811929	-0.9999999999875705	-0.9999999999972919	-0.9999999999751861	-0.9999999999689655	-0.9999999999415067	-0.999999999999923	-0.999999999986539	-0.9999999999919681	-1.0000000000621645	-1.0000000000010993	-1.0000000000717055	-0.9999999999934338	-0.9999999999886494	-0.999999999985109	-0.9999999999889544	-0.9999999999914775	-0.9999999999919679	-0.9999999999933277	-0.9999999999926774	-0.9999999999682684	-0.9999999999680629	-0.9999999999911015	-0.9999999999938378	-0.9999999999949608	-0.9999999999886573	-0.9999999999884503	-0.9999999999977393	-0.9999999999855108	-0.9999999999854945	Flavonifractor_plautii_YL31	Niacin
Acutalibacter_muris_KB1##L-Serine-e0##Microbe	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	-58.50491445222433	Acutalibacter_muris_KB1	L-Serine-e0
Acutalibacter_muris_KB1##L-Glutamine-e0##Microbe	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-121.63775242578396	-121.63775242578396	-121.63775242578396	-121.63775242578396	-121.63775242578396	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	-121.63775242546777	Acutalibacter_muris_KB1	L-Glutamine-e0
