	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
bc1003##bc1010##O2.D-Glucose	0.0	0.0	0.0	-0.11426252613911947	-0.11426252613911947	-0.11426252613911947	-0.2080909981860497	-0.2080909981860497	-0.2080909981860497	-0.2080909981860497	-0.2080909981860497	0.0	0.0	0.0	bc1003	bc1010
bc1008##bc1010##O2.D-Glucose	0.0	0.0	0.0	-2.3011095120489498	-2.3011095120489498	-2.3011095120489498	-2.3011095120489498	-2.3011095120489498	-2.3011095120489498	-2.3011095120489498	-2.3011095120489498	0.0	0.0	0.0	bc1008	bc1010
bc1009##bc1010##O2.D-Glucose	0.0	0.0	0.0	-0.11367340662409564	-0.11367340662409564	-0.11367340662409564	-0.11367340662409564	-0.2071135975376026	-0.2071135975376026	-0.2071135975376026	-0.2071135975376026	0.0	0.0	0.0	bc1009	bc1010
bc1011##bc1010##O2.D-Glucose	0.0	0.0	0.0	-0.2697152546933448	-0.2697152546933448	-0.2697152546933448	-0.2697152546933448	-0.2697152546933448	-0.2697152546933448	-0.2697152546933448	-0.2697152546933448	0.0	0.0	0.0	bc1011	bc1010
bc1012##bc1010##D-Glucose.O2	0.0	0.0	0.0	-1.1635969549792315	-1.1635969549792315	-1.1635969549792315	-1.1635969549792315	-1.1635969549792315	-1.1635969549792315	-1.1635969549792662	-1.1635969549777017	0.0	0.0	0.0	bc1012	bc1010
bc1015##bc1010##D-Glucose.O2	0.0	0.0	0.0	-0.11594323483410895	-0.11594323483410895	-1.1635969549792324	-1.1635969549792324	-1.1635969549792324	-0.18937118060107805	-0.18937118060107805	-0.18937118060107805	0.0	0.0	0.0	bc1015	bc1010
bc1016##bc1010##D-Glucose.O2	0.0	0.0	0.0	-2.30110951223645	-2.30110951223645	-2.30110951223645	-2.30110951223645	-2.30110951223645	-2.30110951223645	-2.30110951223645	-2.30110951223645	0.0	0.0	0.0	bc1016	bc1010
bc1001##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.1486232850950465	-0.1486232850950465	-0.1486232850950465	-0.270870869647358	-0.270870869647358	-0.270870869647358	-0.270870869647358	-0.270870869647358	-0.2708708696473616	-0.2708708696473616	bc1001	bc1002
bc1003##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.14873488086080838	-0.14873488086080838	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	bc1003	bc1002
bc1008##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	-0.2708708696473618	bc1008	bc1002
bc1009##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.14866631102024722	-0.14866631102024722	-0.14866631102024722	-0.27087086964736107	-0.27087086964736107	-0.27087086964736107	-0.27087086964736107	-0.27087086964736107	-0.27087086964736107	-0.27087086964736107	bc1009	bc1002
bc1010##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.2708708696473601	-0.2708708696473601	-0.2708708696473601	-0.2708708696473601	-0.2708708696473601	-0.2708708696473601	-0.2708708696473601	-0.270870869647362	-0.270870869647362	-0.270870869647362	bc1010	bc1002
bc1011##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	-0.27087086964736146	bc1011	bc1002
bc1012##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.2708708696473614	-0.2708708696473614	-0.2708708696473614	-0.2708708696473614	-0.2708708696473614	-0.2708708696473634	-0.2708708696471788	-0.2708708696471788	-0.2708708696473615	-0.2708708696473615	bc1012	bc1002
bc1015##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.14893050487988482	-0.270870869647355	-0.270870869647355	-0.270870869647355	-0.2708708696473615	-0.2708708696473615	-0.2708708696473615	-0.2708708696473615	-0.2708708696473615	-0.2708708696473615	bc1015	bc1002
bc1016##bc1002##D-Glucose	0.0	0.0	0.0	0.0	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	-0.2708708696473613	bc1016	bc1002
bc1001##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.14975978209669094	-0.14975978209669094	-1.5379899521209155	0.0	0.0	0.0	0.0	0.0	0.0	bc1001	bc1015
bc1002##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.35135393180619623	-0.35135393180619623	-0.35135393180619623	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	bc1015
bc1003##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.15102705138013284	-0.27504529207172856	-0.27504529207172856	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	bc1015
bc1008##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-3.0415027240471892	-3.0415027240471892	-3.0415027240471892	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1015
bc1009##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.150248379786994	-0.150248379786994	-0.2737534079961672	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	bc1015
bc1010##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-1.5379899521209561	-1.5379899521209561	-1.5379899521209561	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1015
bc1011##bc1015##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.3564974537585015	-0.3564974537585015	-0.3564974537585015	0.0	0.0	0.0	0.0	0.0	0.0	bc1011	bc1015
bc1012##bc1015##D-Glucose.O2	0.0	0.0	0.0	0.0	0.0	-1.537989952120957	-1.537989952120957	-1.537989952120957	0.0	0.0	0.0	0.0	0.0	0.0	bc1012	bc1015
bc1016##bc1015##D-Glucose.O2	0.0	0.0	0.0	0.0	0.0	-3.0415027242950186	-3.0415027242950186	-3.0415027242950186	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1015
bc1001##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.1528615523424536	-0.27859525236685523	-0.27859525236685523	-0.27859525236685523	-0.27859525236685523	-0.27859525236685523	-0.2785952523668589	-0.2785952523668589	bc1001	bc1003
bc1002##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.27859525236685884	-0.27859525236685884	-0.27859525236685884	-0.27859525236685884	-0.27859525236685884	-0.27859525236685884	-0.27859525236685884	-0.27859525236685884	bc1002	bc1003
bc1008##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.27859525236685906	-0.27859525236685906	-0.27859525236685906	-0.27859525236685906	-0.27859525236685906	-0.27859525236685906	-0.27859525236685906	-0.27859525236685906	bc1008	bc1003
bc1009##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.15290580523131247	-0.27859525236685834	-0.27859525236685834	-0.27859525236685834	-0.27859525236685834	-0.27859525236685834	-0.27859525236685834	-0.27859525236685834	bc1009	bc1003
bc1010##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.27859525236685734	-0.27859525236685734	-0.27859525236685734	-0.27859525236685734	-0.27859525236685734	-0.2785952523668593	-0.2785952523668593	-0.2785952523668593	bc1010	bc1003
bc1011##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.2785952523668587	-0.2785952523668587	-0.2785952523668587	-0.2785952523668587	-0.2785952523668587	-0.2785952523668587	-0.2785952523668587	-0.2785952523668587	bc1011	bc1003
bc1012##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.27859525236685867	-0.27859525236685867	-0.27859525236685867	-0.2785952523668607	-0.2785952523666709	-0.2785952523666709	-0.2785952523668588	-0.2785952523668588	bc1012	bc1003
bc1015##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.27859525236685206	-0.27859525236685206	-0.2785952523668588	-0.2785952523668588	-0.2785952523668588	-0.2785952523668588	-0.2785952523668588	-0.2785952523668588	bc1015	bc1003
bc1016##bc1003##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	-0.27859525236685856	-0.27859525236685856	-0.27859525236685856	-0.27859525236685856	-0.27859525236685856	-0.27859525236685856	-0.27859525236685856	-0.27859525236685856	bc1016	bc1003
bc1002##bc1001##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.35745755592441597	-0.35745755592441597	-0.35745755592441597	-0.35745755592441597	-0.35745755592441597	0.0	0.0	bc1002	bc1001
bc1003##bc1001##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2798233034340898	-0.2798233034340898	-0.2798233034340898	-0.2798233034340898	-0.2798233034340898	0.0	0.0	bc1003	bc1001
bc1008##bc1001##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0943388750006515	-3.0943388750006515	-3.0943388750006515	-3.0943388750006515	-3.0943388750006515	0.0	0.0	bc1008	bc1001
bc1009##bc1001##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27850897710276756	-0.27850897710276756	-0.27850897710276756	-0.27850897710276756	-0.27850897710276756	0.0	0.0	bc1009	bc1001
bc1010##bc1001##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5647074916564077	-1.5647074916564077	-1.5647074916564077	-1.5647074916564077	-0.17633922865428975	0.0	0.0	bc1010	bc1001
bc1011##bc1001##O2.D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3626904297290636	-0.3626904297290636	-0.3626904297290636	-0.3626904297290636	-0.3626904297290636	0.0	0.0	bc1011	bc1001
bc1012##bc1001##D-Glucose.O2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5647074916564088	-1.5647074916564088	-1.5647074916564558	-1.5647074916543517	-1.5647074916543517	0.0	0.0	bc1012	bc1001
bc1015##bc1001##D-Glucose.O2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5647074916564099	-0.25465046442630346	-0.25465046442630346	-0.25465046442630346	-0.25465046442630346	0.0	0.0	bc1015	bc1001
bc1016##bc1001##D-Glucose.O2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.094338875252786	-3.094338875252786	-3.094338875252786	-3.094338875252786	-3.094338875252786	0.0	0.0	bc1016	bc1001
bc1001##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27912176357069385	-0.27912176357069385	-0.27912176357069385	-0.27912176357069385	-0.27912176357069385	-0.27912176357069757	-0.27912176357069757	bc1001	bc1009
bc1002##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2791217635706975	-0.2791217635706975	-0.2791217635706975	-0.2791217635706975	-0.2791217635706975	-0.2791217635706975	-0.2791217635706975	bc1002	bc1009
bc1003##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	bc1003	bc1009
bc1008##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27912176357069773	-0.27912176357069773	-0.27912176357069773	-0.27912176357069773	-0.27912176357069773	-0.27912176357069773	-0.27912176357069773	bc1008	bc1009
bc1010##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.279121763570696	-0.279121763570696	-0.279121763570696	-0.279121763570696	-0.27912176357069796	-0.27912176357069796	-0.27912176357069796	bc1010	bc1009
bc1011##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2791217635706974	-0.2791217635706974	-0.2791217635706974	-0.2791217635706974	-0.2791217635706974	-0.2791217635706974	-0.2791217635706974	bc1011	bc1009
bc1012##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27912176357069735	-0.27912176357069735	-0.2791217635706994	-0.27912176357050916	-0.27912176357050916	-0.27912176357069746	-0.27912176357069746	bc1012	bc1009
bc1015##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27912176357069074	-0.27912176357069746	-0.27912176357069746	-0.27912176357069746	-0.27912176357069746	-0.27912176357069746	-0.27912176357069746	bc1015	bc1009
bc1016##bc1009##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	-0.27912176357069723	bc1016	bc1009
bc1001##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25030228184980324	-0.25030228184980324	-0.25030228184980324	-0.25030228184980324	-0.2503022818498066	-0.2503022818498066	bc1001	bc1015
bc1002##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2503022818498065	-0.2503022818498065	-0.2503022818498065	-0.2503022818498065	-0.2503022818498065	-0.2503022818498065	bc1002	bc1015
bc1003##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	bc1003	bc1015
bc1008##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2503022818498067	-0.2503022818498067	-0.2503022818498067	-0.2503022818498067	-0.2503022818498067	-0.2503022818498067	bc1008	bc1015
bc1009##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.250302281849806	-0.250302281849806	-0.250302281849806	-0.250302281849806	-0.250302281849806	-0.250302281849806	bc1009	bc1015
bc1010##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25030228184980513	-0.25030228184980513	-0.25030228184980513	-0.2503022818498069	-0.2503022818498069	-0.2503022818498069	bc1010	bc1015
bc1011##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2503022818498064	-0.2503022818498064	-0.2503022818498064	-0.2503022818498064	-0.2503022818498064	-0.2503022818498064	bc1011	bc1015
bc1012##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25030228184980635	-0.2503022818498082	-0.2503022818496376	-0.2503022818496376	-0.25030228184980646	-0.25030228184980646	bc1012	bc1015
bc1016##bc1015##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	-0.25030228184980624	bc1016	bc1015
bc1001##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1311349185707034	-0.13113491857070514	-0.13113491857070514	bc1001	bc1010
bc1002##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1311349185707051	-0.1311349185707051	-0.1311349185707051	bc1002	bc1010
bc1003##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070497	-0.13113491857070497	-0.13113491857070497	bc1003	bc1010
bc1008##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1311349185707052	-0.1311349185707052	-0.1311349185707052	bc1008	bc1010
bc1009##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070486	-0.13113491857070486	-0.13113491857070486	bc1009	bc1010
bc1011##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070506	-0.13113491857070506	-0.13113491857070506	bc1011	bc1010
bc1012##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857061663	-0.13113491857070508	-0.13113491857070508	bc1012	bc1010
bc1015##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070508	-0.13113491857070508	-0.13113491857070508	bc1015	bc1010
bc1016##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070497	-0.13113491857070497	-0.13113491857070497	bc1016	bc1010
bc1002##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13296422013010373	-0.13296422013010373	bc1002	bc1001
bc1003##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1329642201301036	-0.1329642201301036	bc1003	bc1001
bc1008##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1329642201301038	-0.1329642201301038	bc1008	bc1001
bc1009##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13296422013010348	-0.13296422013010348	bc1009	bc1001
bc1010##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13296422013010395	-0.13296422013010395	bc1010	bc1001
bc1011##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13296422013010367	-0.13296422013010367	bc1011	bc1001
bc1012##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1329642201301037	-0.1329642201301037	bc1012	bc1001
bc1015##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1329642201301037	-0.1329642201301037	bc1015	bc1001
bc1016##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1329642201301036	-0.1329642201301036	bc1016	bc1001
bc1001##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17147181143926715	-0.17147181143926715	bc1001	bc1012
bc1002##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17147181143926712	-0.17147181143926712	bc1002	bc1012
bc1003##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17147181143926693	-0.17147181143926693	bc1003	bc1012
bc1008##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17147181143926724	-0.17147181143926724	bc1008	bc1012
bc1009##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1714718114392668	-0.1714718114392668	bc1009	bc1012
bc1010##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1714718114392674	-0.1714718114392674	bc1010	bc1012
bc1011##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17147181143926704	-0.17147181143926704	bc1011	bc1012
bc1015##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1714718114392671	-0.1714718114392671	bc1015	bc1012
bc1016##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17147181143926693	-0.17147181143926693	bc1016	bc1012
