	0.0000-0.0000	0.0000-0.0805	0.0805-0.0843	0.1213-0.1215	0.1215-0.1885	0.1885-0.2207	0.2207-0.2207	0.2273-0.2294	0.2294-0.4758	0.4758-0.4760	0.4760-0.4760	0.4802-0.4803	0.4803-0.4979	0.4979-0.7269	0.7269-0.7283	0.9461-0.9461	0.9706-0.9725	0.9725-0.9726	0.9726-0.9727	0.9727-0.9728	0.9808-1.0567	1.0567-1.3064	1.3064-1.3621	1.3629-1.6015	1.6015-1.6015	1.6015-1.6688	1.6688-1.6701	1.6701-1.6702	1.6702-1.6703	1.6703-1.6703	1.6876-1.6878	1.6878-1.6878	1.6878-1.7052	1.7052-1.7056	1.7056-1.7276	1.7276-1.7675	1.7675-1.7675	1.7675-1.7676	1.7676-6.3268	6.3268-6.5370	6.5370-10.2751	10.2751-12.9607	12.9607-16.6732	16.6732-20.0000	Source	Target
Acutalibacter_muris_KB1##Puryvate##Microbe	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.000000000000001	-0.9999999999999989	-0.9999999999999998	Acutalibacter_muris_KB1	Puryvate
Muribaculum_intestinale_YL27##L-Lysine-e0##Microbe	-41.2689993577712	-41.26899935776664	-41.26899935768763	-41.26899935746035	-41.26899935758114	-41.26899935712577	-41.268999357583084	-41.26899935763855	-41.26899935735656	-41.268999357373495	-41.26899935741166	-41.268999357360016	-41.2689993573672	-41.26899935737607	-41.26899935741501	-41.26899935734832	-41.268999357423816	-41.26899935733276	-41.268999357375094	-41.26899935745405	-41.26899935734817	-41.26899935740745	-41.268999357370326	-41.26899935739149	-41.268999357362695	-41.268999357362695	-41.268999357215996	-41.268999357403	-41.268999357090536	-41.26899935781869	-41.26899935718802	-41.2689993571654	-41.26899935763472	-41.26899935793465	-41.26899935768079	-41.26899935727112	-41.26899935718735	-41.268999357380665	-41.26899935732677	-41.26899935732677	-41.26899935733011	-41.26899935733011	-41.26899935733011	-41.26899935733011	Muribaculum_intestinale_YL27	L-Lysine-e0
Acutalibacter_muris_KB1##Inosine-e0##Microbe	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627459659	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-81.30471627448455	-40.485691470475324	-40.485691470475324	-40.65235813716554	-40.652358137044686	-40.65235813704814	Acutalibacter_muris_KB1	Inosine-e0
Muribaculum_intestinale_YL27##Zn2+-e0##Microbe	-0.9241112603243139	-0.9241112603244703	-0.9241112603236565	-0.924111260317226	-0.9241112603201118	-0.9241112603100404	-0.9241112603204408	-0.9241112603233789	-0.9241112603142908	-0.9241112603149885	-0.9241112603157781	-0.92411126031455	-0.9241112603145005	-0.9241112603148671	-0.9241112603157816	-0.9241112603146961	-0.924111260316432	-0.9241112603142625	-0.9241112603150913	-0.9241112603166572	-0.9241112603136532	-0.9241112603156472	-0.9241112603140064	-0.9241112603152803	-0.9241112603130708	-0.9241112603130708	-0.9241112603096088	-0.9241112603146974	-0.9241112603090619	-0.9241112603238533	-0.9241112603113075	-0.9241112603089071	-0.9241112603219329	-0.924111260335391	-0.9241112603226534	-0.9241112603120486	-0.9241112603100587	-0.9241112603156415	-0.924111260312903	-0.924111260312903	-0.9241112603136828	-0.9241112603136828	-0.9241112603136828	-0.9241112603136828	Muribaculum_intestinale_YL27	Zn2+-e0
Acutalibacter_muris_KB1##Phosphate-e0##Microbe	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712389129	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-259.7283712385601	-129.86418561896016	-129.86418561896016	-129.86418561906058	-129.86418561895377	-129.86418561896622	Acutalibacter_muris_KB1	Phosphate-e0
Muribaculum_intestinale_YL27##Asparagine##Microbe	-28.989573168502133	-28.989573168504712	-28.98957316844233	-28.98957316828889	-28.98957316836434	-28.98957316803679	-28.989573168387924	-1.0000000000000002	-1.0	-1.000000000000001	-1.0000000000000009	-1.0	-1.0	-1.0000000000000002	-0.9999999999999999	-0.9999999999999994	-0.9999999999999996	-1.0000000000000007	-1.0	-0.9999999999999993	-0.9999999999999996	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0000000000000004	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.0	-0.9999999999999972	-0.9999999999999993	-0.9999999999999996	-0.9999999999999998	-1.0	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	Muribaculum_intestinale_YL27	Asparagine
Acutalibacter_muris_KB1##L-Valine-e0##Microbe	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256425586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-69.12938256415586	-34.564691281979066	-34.564691281979066	-34.56469128200515	-34.564691281935715	-34.56469128193544	Acutalibacter_muris_KB1	L-Valine-e0
Acutalibacter_muris_KB1##L-Asparagine-e0##Microbe	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502307537	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-112.25906502291825	-54.796199177995	-54.796199177995	-55.879532511354746	-55.879532511148476	-55.87953251115533	Acutalibacter_muris_KB1	L-Asparagine-e0
Muribaculum_intestinale_YL27##L-Cysteine-e0##Microbe	-13.013505963569264	-13.013505963605088	-13.013505963565096	-13.013505963549063	-13.013505963529143	-13.01350596338895	-13.013505963592197	-13.01350596352075	-1558.626416515619	-428.608930564797	-428.60893056497764	-1145.8810892681856	-1145.881089268343	-1145.8810892685856	-1145.8810892696085	-1145.8810892679096	-131.33571592143502	-1750.7200542518326	-1750.7200542535145	-1750.7200542567148	-1.0000000000000002	-1.0	-1.0000000000000002	-1.0000000000000013	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000009	-0.9999999999999989	-0.9999999999999996	-1.0	-0.9999999999999997	-0.9999999999999998	-0.9999999999999992	-0.9999999999999996	-0.9999999999999994	-1.0	-0.9999999999999989	-0.9999999999999999	-0.9999999999999999	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Muribaculum_intestinale_YL27	L-Cysteine-e0
Muribaculum_intestinale_YL27##L-Histidine-e0##Microbe	-11.393282031288837	-11.393282031283647	-11.393282031265064	-11.393282031194115	-11.39328203123065	-11.39328203110152	-11.393282031220757	-11.39328203124693	-11.393282031167011	-11.393282031168393	-11.393282031182814	-11.393282031166764	-11.3932820311699	-11.393282031175994	-11.393282031185612	-11.393282031168074	-11.393282031187997	-11.393282031159183	-11.39328203117225	-11.393282031194932	-11.39328203117042	-11.393282031181956	-11.393282031182281	-11.393282031178112	-11.393282031171058	-11.393282031171058	-11.393282031132975	-11.393282031171918	-11.393282031090768	-11.393282031306667	-11.393282031115428	-11.393282031121235	-11.393282031239734	-11.393282031317158	-11.393282031247832	-11.39328203114571	-11.39328203112056	-11.393282031181537	-11.393282031162816	-11.393282031162816	-11.39328203116436	-11.39328203116436	-11.39328203116436	-11.39328203116436	Muribaculum_intestinale_YL27	L-Histidine-e0
Acutalibacter_muris_KB1##L-Lactate-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0	-0.9999999999999998	-0.999999999999999	-0.9999999999999991	Acutalibacter_muris_KB1	L-Lactate-e0
Acutalibacter_muris_KB1##Glycine-e0##Microbe	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.87094859988498	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-107.8709485997301	-53.26880763307095	-53.26880763307095	-53.93547429976014	-53.93547429940381	-53.935474299409975	Acutalibacter_muris_KB1	Glycine-e0
Muribaculum_intestinale_YL27##L-Phenylalanine##Microbe	-22.280195972292976	-22.280195972289505	-22.280195972244424	-22.28019597209885	-22.28019597216673	-22.280195971910196	-22.280195972190942	-22.28019597221239	-22.280195972035937	-22.280195972048887	-22.280195972070175	-22.28019597203896	-22.280195972042538	-22.2801959720481	-22.280195972069535	-22.280195972032633	-22.28019597207896	-22.280195972024405	-22.28019597204691	-22.280195972089306	-22.280195972032562	-22.280195972065243	-22.28019597204428	-22.280195972052258	-22.28019597203193	-22.28019597203193	-22.280195971922716	-22.28019597205384	-22.28019597188679	-22.28019597227908	-22.280195971897545	-22.280195971945986	-22.28019597221335	-22.280195972418245	-22.28019597221326	-22.280195971983378	-22.28019597193857	-22.280195972049007	-22.28019597200184	-22.28019597200184	-22.28019597200394	-22.28019597200394	-22.28019597200394	-22.28019597200394	Muribaculum_intestinale_YL27	L-Phenylalanine
Acutalibacter_muris_KB1##L-Serine-e0##Microbe	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445238028	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-58.50491445228472	-28.752457226073346	-28.752457226073346	-29.252457226088428	-29.25245722596972	-29.25245722597244	Acutalibacter_muris_KB1	L-Serine-e0
Acutalibacter_muris_KB1##L-Glutamine-e0##Microbe	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242578393	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-122.63775242562002	-60.81887621264248	-60.81887621264248	-60.81887621268679	-60.81887621246824	-60.818876212469945	Acutalibacter_muris_KB1	L-Glutamine-e0
Muribaculum_intestinale_YL27##Sucrose##Microbe	-1.0000000000000009	-1.0000000000000004	-0.9999999999999997	-1.0000000000000007	-1.0000000000000002	-1.0000000000000018	-0.9999999999999981	-1.0000000000000004	-0.999999999999999	-0.9999999999999999	-1.0	-1.0000000000000009	-1.0000000000000002	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000009	-0.9999999999999996	-0.9999999999999991	-1.0000000000000016	-0.9999999999999998	-1.0	-1.0000000000000009	-1.000000000000001	-1.000000000000001	-1.0000000000000013	-1.0000000000000018	-1.0000000000000007	-1.0000000000000016	-1.0000000000000013	-1.0000000000000007	-1.0000000000000002	-0.9999999999999991	-1.0000000000000002	-1.0000000000000007	-0.9999999999999991	-0.9999999999999991	-1.0	-1.0	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	Muribaculum_intestinale_YL27	Sucrose
Acutalibacter_muris_KB1##Co2+-e0##Microbe	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071936898	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-1.412125071939957	-0.7060625359688785	-0.7060625359688785	-0.7060625359679825	-0.7060625359701431	-0.7060625359708892	Acutalibacter_muris_KB1	Co2+-e0
Muribaculum_intestinale_YL27##Folate##Microbe	-1.0	-1.0000000000000004	-1.0000000000000002	-0.9999999999999982	-0.9999999999999989	-1.0000000000000009	-0.9999999999999999	-0.9999999999999994	-1.0000000000000004	-0.9999999999999992	-0.9999999999999984	-1.0000000000000002	-0.9999999999999992	-1.0000000000000004	-0.9999999999999981	-0.9999999999999986	-0.9999999999999998	-0.9999999999999992	-0.9999999999999991	-0.9999999999999996	-1.0000000000000002	-0.9999999999999993	-0.9999999999999998	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-0.9999999999999988	-0.9999999999999993	-0.9999999999999984	-0.9999999999999994	-0.9999999999999983	-1.000000000000002	-1.0000000000000004	-1.000000000000002	-0.9999999999999986	-0.9999999999999982	-0.9999999999999994	-0.9999999999999991	-0.9999999999999993	-0.9999999999999993	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	Muribaculum_intestinale_YL27	Folate
Acutalibacter_muris_KB1##Uracil-e0##Microbe	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.15762242384341	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-7.1576224238415485	-3.9954778785776437	-3.9954778785776437	-3.5788112119199016	-3.5788112118764883	-3.578811211877419	Acutalibacter_muris_KB1	Uracil-e0
Muribaculum_intestinale_YL27##L-Serine##Microbe	-41.36883445550357	-41.368834455468225	-41.36883445540647	-41.3688344552315	-41.368834455400204	-3012.753450095656	-0.9999999999999996	-1.0000000000000009	-1.0000000000000002	-1.0	-0.9999999999999996	-1.0	-1.0000000000000002	-1.0	-1.0000000000000002	-0.9999999999999993	-0.9999999999999996	-0.9999999999999996	-0.9999999999999998	-1.0	-0.9999999999999991	-1.0000000000000002	-1.0	-0.9999999999999993	-0.9999999999999997	-0.9999999999999997	-1.0	-0.9999999999999986	-1.0000000000000007	-0.9999999999999994	-0.9999999999999997	-1.0000000000000004	-1.0	-1.0000000000000007	-1.0000000000000009	-1.0000000000000007	-0.9999999999999992	-1.0000000000000002	-1.0	-1.0	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	Muribaculum_intestinale_YL27	L-Serine
Muribaculum_intestinale_YL27##D-Mannose-e0##Microbe	-321.84766877912483	-378.9536571744691	-1361.938331600867	-0.9999999999999997	-1.0000000000000004	-1.0	-0.9999999999999994	-1.000000000000001	-0.9999999999999998	-0.9999999999999998	-0.9999999999999986	-0.9999999999999986	-0.9999999999999997	-0.999999999999999	-0.9999999999999984	-0.9999999999999981	-1.0000000000000004	-0.999999999999999	-1.0000000000000007	-1.0000000000000004	-1.0000000000000024	-1.0000000000000007	-0.9999999999999999	-1.0000000000000013	-0.9999999999999999	-0.9999999999999999	-0.9999999999999977	-0.9999999999999996	-1.0000000000000002	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	-1.0000000000000018	-0.9999999999999992	-0.9999999999999992	-1.0000000000000016	-0.9999999999999992	-0.9999999999999988	-0.9999999999999988	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Muribaculum_intestinale_YL27	D-Mannose-e0
Acutalibacter_muris_KB1##Cl--e0##Microbe	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-0.7060625359724076	-0.7060625359724076	-0.7060625359727543	-0.7060625359698776	-0.7060625359699444	Acutalibacter_muris_KB1	Cl--e0
Acutalibacter_muris_KB1##Cu2+-e0##Microbe	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719424934	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-1.4121250719396188	-0.7060625359684607	-0.7060625359684607	-0.7060625359686098	-0.7060625359685679	-0.7060625359688886	Acutalibacter_muris_KB1	Cu2+-e0
Acutalibacter_muris_KB1##Pyridoxal##Microbe	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.49999999999818073	-0.49999999999818073	-0.4999999999985656	-0.4999999999969009	-0.4999999999969482	Acutalibacter_muris_KB1	Pyridoxal
Acutalibacter_muris_KB1##D-Glucose-e0##Microbe	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041862957	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-3712.6901041812644	-1853.1228298638414	-1853.1228298638414	-1855.7617187541339	-606.2014840755144	-606.2014840755683	Acutalibacter_muris_KB1	D-Glucose-e0
Acutalibacter_muris_KB1##L-Proline-e0##Microbe	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238053251	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-36.17556238048378	-18.08778119019736	-18.08778119019736	-18.087781190211267	-18.08778119013801	-18.08778119013972	Acutalibacter_muris_KB1	L-Proline-e0
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe	-1650.710487984511	-1764.922464775002	-1764.9224647716378	-548.8702027574467	-1486.6923078370758	-1.0000000000000007	-0.9999999999999996	-0.9999999999999993	-1.0000000000000002	-1.0000000000000004	-0.9999999999999996	-0.9999999999999983	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	-1.0	-0.9999999999999994	-1.0000000000000016	-0.9999999999999992	-0.9999999999999993	-0.9999999999999991	-0.9999999999999993	-0.9999999999999996	-0.9999999999999992	-0.9999999999999997	-0.9999999999999997	-0.9999999999999996	-1.0000000000000004	-0.9999999999999999	-0.9999999999999994	-0.9999999999999994	-0.9999999999999984	-0.9999999999999987	-1.0000000000000004	-0.9999999999999993	-0.9999999999999993	-0.9999999999999994	-1.000000000000001	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	Muribaculum_intestinale_YL27	L-Aspartate-e0
Acutalibacter_muris_KB1##Thiamine##Microbe	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000013	-1.0000000000000013	-0.5000000000068906	-0.5000000002259369	-0.5000000002259327	Acutalibacter_muris_KB1	Thiamine
Acutalibacter_muris_KB1##Mg-e0##Microbe	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-0.7060625359733207	-0.7060625359733207	-0.7060625359738903	-0.706062535970814	-0.7060625359708446	Acutalibacter_muris_KB1	Mg-e0
