	0.0000-0.0020	0.0020-0.0084	0.0084-0.0085	0.0085-0.0252	0.0252-0.0253	0.0253-0.0411	0.0411-0.0414	0.0414-0.0416	0.0416-0.0419	0.0419-0.0419	0.0421-0.0421	0.0421-0.0423	0.0423-0.0423	0.0423-0.0426	0.0431-0.0431	0.0431-0.0463	0.0464-0.0464	0.0465-0.0469	0.0469-0.0536	0.0536-0.0538	0.0593-0.0593	0.0702-0.0756	0.0820-0.0884	0.0884-0.0986	0.1110-0.1819	0.1819-0.1833	0.1833-0.3447	0.3447-8.5368	8.5368-9.4824	9.4824-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##K+-e0##Microbe	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.9241112603558553	Enterocloster_clostridioformis_YL32	K+-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe	1969.2936836390984	-186.70090893634878	-472.56539773021876	-472.56539773033023	-378.0753669824923	-378.07536698289226	2107.956680958498	301.2614817971594	889.7368817269898	2037.6981084050067	2029.7893176310242	-1320.3586741534184	332.48894924200476	-1319.4042787486387	-1319.4042787485714	181.16101695678708	2956.0066258898305	2956.0066258817524	1271.391330837383	-272.3711766065868	1232.1223315026639	1232.122331498538	-837.491514954217	-1532.7816339957524	-1550.3530858869296	-565.1528959774477	-565.1528959777229	-565.1528959796898	-570.1528959956706	-570.1528959956706	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##L-Leucine-e0##Microbe	-64.7264401048614	-64.72644010523362	-64.72644010530588	-64.7264401053136	-64.72644010529908	-64.72644010536526	-64.72644010493678	-64.7264401056306	-64.72644010471517	-64.72644010397929	-64.72644010599284	-64.72644010623512	-64.72644010663902	-64.72644010683985	-64.72644010684431	-64.72644010518937	-64.72644010308794	-64.72644010291418	-64.72644010417369	-64.7264401045675	-64.72644010536398	-64.72644010513054	-64.72644010453001	-64.7264401052008	-64.72644010532085	-64.72644010500423	-64.72644010503103	-64.72644010524886	-64.72644010706709	-64.72644010706709	Flavonifractor_plautii_YL31	L-Leucine-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.50867743965312	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Flavonifractor_plautii_YL31##D-Mannose-e0##Microbe	-47.65885899754039	-47.6588589977968	-47.658858997846	-47.65885899785135	-47.65885899783416	-47.65885899788993	-47.65885899754182	-47.6588589980171	-47.65885899735258	-47.65885899689147	-43.70446358128387	1631.3695323145787	-21.47809107884206	-21.478091078979087	-21.47809107898313	-21.478091078402596	-47.65885899615379	-47.658858996007574	-47.6588589969811	-47.658858997322284	-47.658858997950624	-47.65885899766636	-47.65885899729827	-47.658858997787156	-47.65885899791003	-47.65885899762102	-47.65885899764036	-47.65885899783929	-47.658858999205805	-47.658858999205805	Flavonifractor_plautii_YL31	D-Mannose-e0
Flavonifractor_plautii_YL31##H2O-e0##Microbe	-1828.4777433113252	1048.1817134603768	1334.046202255184	1388.6936625179771	1118.9895969123963	1243.0160239777513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2O-e0
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603319834	Enterocloster_clostridioformis_YL32	Sulfate-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-36.57235834252739	-36.57235834251698	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Flavonifractor_plautii_YL31##L-Lysine-e0##Microbe	-41.268999357417286	-41.268999357661244	-41.26899935770879	-41.26899935771257	-41.268999357699236	-41.268999357744896	-41.26899935747134	1765.4261998244601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1543.7625074532825	-41.268999357741656	-41.26899935759804	-41.268999357207704	-41.26899935763433	-41.26899935771773	-41.268999357515256	-41.26899935753241	-41.268999357677444	-41.268999358836695	-41.268999358836695	Flavonifractor_plautii_YL31	L-Lysine-e0
Flavonifractor_plautii_YL31##Niacin##Microbe	-0.9999999999981661	-1.0000000000126477	-1.0000000000139122	-1.0000000000141647	-1.0000000000143454	-1.0000000000166105	-1.0000000000168405	-1.0000000000328138	-1.0000000000030727	-0.9999999999764863	-1.000000000035004	-1.0000000000585725	-1.0000000000548297	-1.0000000000611384	-1.0000000000821834	-1.0000000000224758	-0.9999999999706185	-0.999999999979139	-1.000000000025841	-1.0000000000026135	-1.0000000000176563	-1.0000000000076679	-0.9999999999685175	-0.9999999999961703	-1.0000000000096847	-1.0000000000081006	-1.0000000000098122	-1.0000000000218934	-1.0000000000499318	-1.0000000000499318	Flavonifractor_plautii_YL31	Niacin
Enterocloster_clostridioformis_YL32##H+-e0##Microbe	781.0869193034848	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	771.2012050177542	773.1987706933812	Enterocloster_clostridioformis_YL32	H+-e0
Flavonifractor_plautii_YL31##Zn2+-e0##Microbe	-0.9241112603181117	-0.9241112603231935	-0.9241112603240198	-0.9241112603249745	-0.9241112603235357	-0.9241112603249027	-0.9241112603190712	-0.9241112603291891	-0.9241112603159927	-0.9241112603062752	-0.9241112603353036	-0.9241112603372537	-0.9241112603428684	-0.9241112603462748	-0.924111260348418	-0.9241112603223786	-0.9241112602924824	-0.9241112602904105	-0.9241112603098051	-0.9241112603112788	-0.9241112603255197	-0.9241112603228218	-0.9241112603106589	-0.924111260321726	-0.9241112603237318	-0.9241112603194435	-0.9241112603191175	-0.9241112603225371	-0.9241112603484665	-0.9241112603484665	Flavonifractor_plautii_YL31	Zn2+-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615912	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Flavonifractor_plautii_YL31##Putrescine-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000022	-0.9999999999999989	-1.0000000000000004	-0.9999999999999982	-0.9999999999999994	-0.9999999999999996	-1.0000000000000002	-0.9999999999999993	-0.9999999999999987	-1.0	-0.9999999999999988	-1.0000000000000004	-0.9999999999999986	-0.9999999999999986	-1.0000000000000004	-0.999999999999999	-0.9999999999999989	-1.0000000000000004	-0.9999999999999994	-1.0000000000000013	-0.9999999999999988	-0.9999999999999999	-0.9999999999999996	-0.9999999999999989	-0.9999999999999998	-1.0000000000000004	0.0	0.0	Flavonifractor_plautii_YL31	Putrescine-e0
Flavonifractor_plautii_YL31##Puryvate##Microbe	-1.0000000000000009	-0.9999999999999989	-0.9999999999999996	-0.9999999999999993	-0.9999999999999993	-1.0000000000000002	-1.0000000000000002	-0.9999999999999991	-0.9999999999999996	-0.9999999999999998	-1.0	-1.0000000000000002	-0.9999999999999998	-1.0000000000000002	-1.0000000000000004	-0.9999999999999997	-1.0000000000000007	-0.9999999999999993	-0.9999999999999996	-1.0000000000000009	-0.9999999999999998	-0.9999999999999996	-1.0000000000000002	-1.0000000000000009	-0.9999999999999998	-1.0000000000000004	-1.0	-1.0	-1.0000000000000002	-1.0000000000000002	Flavonifractor_plautii_YL31	Puryvate
Flavonifractor_plautii_YL31##Inosine-e0##Microbe	-1628.9060542439315	-191.57632586214763	-1.0000000000000007	-0.9999999999999998	-1.000000000000002	-1.0000000000000018	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-0.9999999999999996	-0.9999999999999988	-1.0000000000000004	-1.0000000000000002	-0.9999999999999998	-0.999999999999999	-0.9999999999999993	-1.000000000000002	-0.9999999999999998	-0.999999999999998	-1.0000000000000024	-0.999999999999999	-0.9999999999999994	-0.9999999999999993	-0.9999999999999997	-1.0	-0.9999999999999993	-0.9999999999999992	-1.0000000000000002	-1.0000000000000009	-1.0000000000000009	Flavonifractor_plautii_YL31	Inosine-e0
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603367265	Enterocloster_clostridioformis_YL32	Ca2+-e0
Flavonifractor_plautii_YL31##L-Tryptophan##Microbe	-6.835969218713673	-6.835969218752967	-6.835969218761284	-6.835969218761789	-6.835969218760077	-6.835969218766924	-6.835969218721388	-6.835969218794479	-6.835969218698778	-6.835969218623466	-6.835969218837187	-6.835969218859818	-6.835969218902125	-6.835969218923161	-6.835969218921787	-6.835969218750325	-6.835969218535758	-6.8359692185158565	-6.835969218648935	-6.8359692186813605	-6.835969218767522	-6.835969218740408	-6.835969218679963	-6.835969218750123	-6.835969218762692	-6.8359692187290335	-6.835969218731064	-6.835969218753431	-6.835969218945387	-6.835969218945387	Flavonifractor_plautii_YL31	L-Tryptophan
Enterocloster_clostridioformis_YL32##PAN##Microbe	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.0000000000002238	Enterocloster_clostridioformis_YL32	PAN
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.9241112603530635	Enterocloster_clostridioformis_YL32	Fe2+-e0
Flavonifractor_plautii_YL31##L-Valine-e0##Microbe	-50.88999307263849	-50.8899930729508	-50.889993073010515	-50.88999307302056	-50.88999307300623	-50.889993073055344	-50.88999307272033	-50.889993073248746	-50.889993072543284	-50.88999307197777	-50.88999307353211	-50.889993073743334	-50.8899930740454	-50.88999307421544	-50.88999307421148	-50.88999307292309	-50.889993071280045	-50.889993071138655	-50.88999307213189	-50.889993072462936	-50.889993073039285	-50.88999307285931	-50.88999307239821	-50.889993072922785	-50.88999307301512	-50.88999307277344	-50.889993072792905	-50.88999307296862	-50.8899930743969	-50.8899930743969	Flavonifractor_plautii_YL31	L-Valine-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822506	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Flavonifractor_plautii_YL31##L-Phenylalanine##Microbe	-22.280195972105467	-22.28019597223632	-22.280195972263378	-22.280195972265478	-22.28019597225883	-22.28019597228198	-22.280195972133484	-22.280195972367803	-22.28019597205678	-22.280195971809746	-22.2801959724903	-22.28019597257876	-22.280195972717095	-22.280195972788956	-22.28019597278971	-22.28019597222034	-22.280195971496227	-22.28019597143483	-22.280195971871706	-22.280195972014027	-22.280195972274626	-22.280195972197347	-22.28019597199762	-22.28019597222452	-22.28019597226567	-22.28019597215787	-22.280195972166773	-22.280195972241955	-22.2801959728675	-22.2801959728675	Flavonifractor_plautii_YL31	L-Phenylalanine
Flavonifractor_plautii_YL31##L-Glutamate-e0##Microbe	-68.22864673318402	-68.22864673380198	-258.80497259623434	-149.51005207109478	-316.8389020893182	-192.8124750254622	-2057.3365109783804	-3864.0317101814535	-2687.080910262501	-3835.0421369210453	-406.43590247879115	-406.4359024806058	-406.43590248298915	2890.350553499601	2890.3505534988058	-1611.3453335890183	-6218.634169822615	-6218.634169805656	-2849.4035797236866	-1305.6410722896574	-706.9298168910111	-1905.1133018731507	867.9189189279838	172.62879990491015	155.05734801672654	-1322.7429368373062	-1322.7429368378698	-1.0000000000000033	-1.000000000000003	-1.000000000000003	Flavonifractor_plautii_YL31	L-Glutamate-e0
Flavonifractor_plautii_YL31##Glycine-e0##Microbe	-68.54945194223784	-68.5494519426218	-68.5494519426884	-68.54945194270356	-68.54945194268244	-68.54945194275372	-68.5494519423026	-68.54945194301283	-68.54945194206705	-68.54945194125652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Glycine-e0
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603364158	Enterocloster_clostridioformis_YL32	Zn2+-e0
Flavonifractor_plautii_YL31##Cytosine-e0##Microbe	-19.231841023528695	-19.231841023649604	-19.23184102367256	-19.231841023678555	-19.231841023675923	-19.2318410236926	-19.231841023570336	-19.231841023780774	-19.231841023500877	3424.651839037986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Cytosine-e0
Flavonifractor_plautii_YL31##L-Serine-e0##Microbe	-35.53286523642163	-35.53286523667941	-35.53286523673322	-35.53286523673239	88.49356182733656	-35.532865236765986	-35.532865236516635	-35.532865236870634	-35.53286523643101	-35.53286523611291	1640.5411306525052	-34.53286523719753	-34.532865237389096	-34.532865237494526	-34.53286523750012	-34.53286523663039	1797.9103621112142	1797.9103621062811	1797.910362141367	-1289.614652752654	511.23448305247996	-87.85725944170478	-87.85725944084211	-87.85725944175582	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Serine-e0
Flavonifractor_plautii_YL31##L-Glutamine-e0##Microbe	-40.64070266831821	-40.64070266853721	54.64746026259348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Glutamine-e0
Flavonifractor_plautii_YL31##Co2+-e0##Microbe	-0.9241112603191931	-0.9241112603199192	-0.9241112603204019	-0.9241112603204173	-0.9241112603206688	-0.9241112603214872	-0.9241112603153416	-0.9241112603183992	-0.9241112603114388	-0.9241112603069136	-0.9241112603295101	-0.9241112603281267	-0.9241112603340453	-0.9241112603406451	-0.9241112603371561	-0.9241112603184517	-0.924111260293939	-0.9241112602896954	-0.924111260305645	-0.9241112603145867	-0.9241112603235961	-0.9241112603167567	-0.924111260315993	-0.9241112603210222	-0.9241112603217386	-0.9241112603170197	-0.9241112603166425	-0.9241112603220033	-0.9241112603479456	-0.9241112603479456	Flavonifractor_plautii_YL31	Co2+-e0
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.835969218851302	Enterocloster_clostridioformis_YL32	L-Tryptophan
Flavonifractor_plautii_YL31##Uracil-e0##Microbe	-42.06160133095986	-42.061601331148104	-42.061601331199306	-42.06160133119195	-20.41038985407853	-20.410389854105862	-20.41038985395935	-20.41038985412593	-20.410389853885604	-3464.2940699149203	-39.64223087815422	-39.64223087828609	-39.64223087853567	-1688.0354588705998	-1688.035458870267	-187.47016315595275	1644.9730641970516	1644.9730641925303	-39.64223087703784	-39.642230877335905	-39.642230877776264	-39.642230877648885	-39.64223087730645	-39.64223087770011	-39.64223087776806	-39.642230877573326	-39.642230877594464	-39.64223087772431	-39.64223087883774	-39.64223087883774	Flavonifractor_plautii_YL31	Uracil-e0
Riboflavin##Flavonifractor_plautii_YL31##Metabolite	126.68907411730731	126.68907411806605	126.68907411821382	126.68907411823041	126.68907411819897	126.68907411832758	126.68907411750124	126.6890741188424	126.68907411705668	126.68907411560505	126.68907411954049	126.68907412005663	126.68907412082201	126.68907412120681	126.68907412122353	126.68907411798726	126.68907411389634	126.68907411355886	126.68907411603281	126.68907411678832	126.68907411830142	126.68907411785811	126.68907411668535	126.68907411799057	126.68907411823184	126.6890741176209	126.68907411767479	126.68907411810565	0.0	0.0	Riboflavin	Flavonifractor_plautii_YL31
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.39328203142249	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963701858	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972557827	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Flavonifractor_plautii_YL31##Cu2+-e0##Microbe	-0.9241112603168137	-0.9241112603224333	-0.9241112603234775	-0.924111260323392	-0.9241112603233441	-0.9241112603241854	-0.9241112603190247	-0.9241112603283043	-0.9241112603166299	-0.9241112603083177	-0.9241112603325843	-0.9241112603361625	-0.9241112603397184	-0.9241112603427994	-0.9241112603435477	-0.9241112603224353	-0.9241112602969327	-0.924111260293641	-0.9241112603120353	-0.9241112603150037	-0.9241112603241879	-0.9241112603204797	-0.9241112603126854	-0.9241112603219859	-0.9241112603238268	-0.92411126032013	-0.9241112603204142	-0.924111260322493	-0.9241112603484298	-0.9241112603484298	Flavonifractor_plautii_YL31	Cu2+-e0
Flavonifractor_plautii_YL31##Folate-e0##Microbe	-1.0000000000000007	-1.0	-0.9999999999999994	-1.0000000000000004	-1.0	-0.9999999999999992	-0.9999999999999987	-0.9999999999999999	-0.999999999999999	-0.9999999999999996	-0.9999999999999993	-0.9999999999999983	-0.9999999999999986	-0.9999999999999996	-0.999999999999999	-0.9999999999999993	-0.9999999999999987	-1.0000000000000016	-1.0000000000000009	-0.9999999999999996	-1.0000000000000013	-0.9999999999999991	-1.0000000000000004	-1.0000000000000002	-1.0000000000000007	-1.000000000000001	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Flavonifractor_plautii_YL31	Folate-e0
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-1.0000000000000007	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe	2497.852909119849	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2496.910051977	2500.9100519769386	2504.9051833283365	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe	-2529.8353430865495	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.949628800844	-2528.9496288007817	-2530.947194476794	Enterocloster_clostridioformis_YL32	Glycine-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe	-57.8288367899436	-57.82883679022679	-57.82883679028899	-57.82883679029833	-57.82883679029051	-57.82883679034237	1806.695199164184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3476.450595125319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Aspartate-e0
