	0.0000-0.0000	0.0000-0.0805	0.0805-0.0843	0.1213-0.1215	0.1215-0.1885	0.1885-0.2207	0.2207-0.2207	0.2273-0.2294	0.2294-0.4758	0.4758-0.4760	0.4760-0.4760	0.4802-0.4803	0.4803-0.4979	0.4979-0.7269	0.7269-0.7283	0.9461-0.9461	0.9706-0.9725	0.9725-0.9726	0.9726-0.9727	0.9727-0.9728	0.9808-1.0567	1.0567-1.3064	1.3064-1.3621	1.3629-1.6015	1.6015-1.6015	1.6015-1.6688	1.6688-1.6701	1.6701-1.6702	1.6702-1.6703	1.6703-1.6703	1.6876-1.6878	1.6878-1.6878	1.6878-1.7052	1.7052-1.7056	1.7056-1.7276	1.7276-1.7675	1.7675-1.7675	1.7675-1.7676	1.7676-6.3268	6.3268-6.5370	6.5370-10.2751	10.2751-12.9607	12.9607-16.6732	16.6732-20.0000	Source	Target
Pyridoxal##Fe2+-e0##Acutalibacter_muris_KB1	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844736861	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	-4.413438844730652	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Fe2+-e0
Pyridoxal##K+-e0##Acutalibacter_muris_KB1	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	0.0	0.0	0.0	0.0	0.0	Pyridoxal	K+-e0
L-Lactate-e0##L-Lactate-e0##Acutalibacter_muris_KB1	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0	-0.9999999999999998	-0.999999999999999	-0.9999999999999991	L-Lactate-e0	L-Lactate-e0
Thiamine##L-Alanine-e0##Acutalibacter_muris_KB1	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-0.9999999999998849	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000000526	-1.0000000000001295	-1.0000000000001295	0.0	0.0	0.0	Thiamine	L-Alanine-e0
Pyridoxal##L-Alanine-e0##Acutalibacter_muris_KB1	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014609693	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	-106.06888014595471	0.0	0.0	0.0	0.0	0.0	Pyridoxal	L-Alanine-e0
Spermidine-e0##L-Asparagine-e0##Acutalibacter_muris_KB1	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.49999999999999317	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000000903	0.5000000000002902	0.5000000000002902	0.5000000000002085	0.4999999999999114	0.4999999999998914	Spermidine-e0	L-Asparagine-e0
Thiamine##L-Asparagine-e0##Acutalibacter_muris_KB1	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666665795	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663748	2.1666666666663326	2.1666666666663326	0.0	0.0	0.0	Thiamine	L-Asparagine-e0
Pyridoxal##L-Asparagine-e0##Acutalibacter_muris_KB1	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168974194	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	-114.92573168958471	0.0	0.0	0.0	0.0	0.0	Pyridoxal	L-Asparagine-e0
Pyridoxal##Cl--e0##Acutalibacter_muris_KB1	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719496163	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	-1.4121250719482912	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Cl--e0
Pyridoxal##Mg-e0##Acutalibacter_muris_KB1	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719516125	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	-1.4121250719501297	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Mg-e0
Thiamine##L-Serine-e0##Acutalibacter_muris_KB1	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	1.0000000000000078	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998779	0.9999999999998536	0.9999999999998536	0.0	0.0	0.0	Thiamine	L-Serine-e0
Pyridoxal##L-Serine-e0##Acutalibacter_muris_KB1	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.504914452380284	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	-59.5049144522846	0.0	0.0	0.0	0.0	0.0	Pyridoxal	L-Serine-e0
Pyridoxal##L-Phenylalanine##Acutalibacter_muris_KB1	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	-39.58140413132437	0.0	0.0	0.0	0.0	0.0	Pyridoxal	L-Phenylalanine
Pyridoxal##L-Tryptophan##Acutalibacter_muris_KB1	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	-12.24262034759814	0.0	0.0	0.0	0.0	0.0	Pyridoxal	L-Tryptophan
Thiamine##Thiamine##Acutalibacter_muris_KB1	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000013	-1.0000000000000013	0.0	0.0	0.0	Thiamine	Thiamine
Thiamine##Riboflavin##Acutalibacter_muris_KB1	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666357	0.6666666666666381	0.6666666666666381	0.0	0.0	0.0	Thiamine	Riboflavin
Pyridoxal##Riboflavin##Acutalibacter_muris_KB1	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	1.762594697876801	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Riboflavin
Pyridoxal##Niacin##Acutalibacter_muris_KB1	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	-1.9999999999984315	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Niacin
Pyridoxal##PAN##Acutalibacter_muris_KB1	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	-2.0000000000035927	0.0	0.0	0.0	0.0	0.0	Pyridoxal	PAN
Pyridoxal##Pyridoxal##Acutalibacter_muris_KB1	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	-0.9999999999990588	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Pyridoxal
Puryvate##Puryvate##Acutalibacter_muris_KB1	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.000000000000001	-0.9999999999999989	-0.9999999999999998	Puryvate	Puryvate
O2-e0##H+-e0##Muribaculum_intestinale_YL27	0.0	2.000000000011916	2.0000000000074167	-4.000000000016791	-1.000000000007757	0.0	2.000000000007698	0.0	0.9999999999994241	-3.9999999999993974	-4.00000000000274	-1.0000000000000393	0.0	0.0	0.0	0.0	-4.000000000004703	0.0	0.0	0.0	-2.000000000002214	-1.000000000003626	1.0000000000004514	0.0	0.0	0.0	0.0	1.0000000000033191	0.999999999997967	1.0000000000120555	-1.9999999999953473	4.000000000001423	0.0	0.0	2.0000000000144844	0.0	-1.9999999999919165	-2.0000000000044316	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
Neu5Ac-e0##Acetate-e0##Muribaculum_intestinale_YL27	0.0	-1.0000000000259197	-1.0000000000204363	2.9999999999997033	1.499999999997676	-0.9999999999743354	-1.0000000000109697	-1.0000000000165474	1.500000000001728	8.999999999997108	9.000000000002705	1.5000000000019422	4.00000000000022	3.999999999999846	1.4999999999993414	3.9999999999995186	9.00000000000236	1.5000000000052076	1.5000000000019516	1.4999999999962228	3.9999999999983826	4.000000000000903	6.499999999996405	2.3333333333332256	2.3333333333332007	2.3333333333332007	2.333333333332286	1.5000000000004474	1.5000000000055247	1.4999999999936635	1.5000000000048637	1.5000000000026679	1.4999999999939846	-1.000000000049917	-1.000000000019746	3.9999999999934195	3.9999999999878697	3.999999999998555	3.999999999995189	3.999999999995189	3.9999999999960876	3.9999999999960876	3.9999999999960876	3.9999999999960876	Neu5Ac-e0	Acetate-e0
O2-e0##Acetate-e0##Muribaculum_intestinale_YL27	0.0	2.0000000000122893	2.0000000000078866	3.999999999994027	1.0000000000013465	1.9999999999914662	2.0000000000074114	2.000000000008864	0.9999999999998237	-1.9999999999991243	-2.0000000000015876	0.9999999999999774	0.0	0.0	1.0000000000011164	0.0	-2.0000000000025895	0.999999999998951	1.0000000000001787	1.0000000000025397	0.0	0.0	-1.0000000000016211	0.6666666666663017	0.6666666666664534	0.6666666666664534	0.6666666666666677	1.0000000000011657	0.9999999999994074	1.0000000000040457	0.9999999999992728	1.00000000000024	1.0000000000038	2.0000000000240865	2.0000000000127613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Sucrose##Acetate-e0##Muribaculum_intestinale_YL27	0.0	-1.0000000000066476	-0.9999999999978516	-2.999999999998122	1.5000000000027554	-0.9999999999546967	-0.9999999999891378	-0.9999999999951381	1.5000000000068292	17.999999999989353	18.000000000002377	1.5000000000066027	7.000000000000696	6.999999999999959	1.5000000000018214	6.999999999999211	17.999999999999375	1.5000000000150326	1.5000000000078069	1.4999999999952365	3.9999999999912537	3.9999999999961	7.999999999983245	1.3333333333319874	1.333333333331946	1.333333333331946	1.3333333333318544	1.5000000000049412	1.5000000000043754	1.500000000006221	1.50000000000503	1.500000000004296	1.5000000000006013	-1.000000000028148	-0.9999999999974023	3.9999999999837574	3.9999999999747864	3.9999999999919336	3.9999999999865303	3.9999999999865303	3.9999999999878195	3.9999999999878195	3.9999999999878195	3.9999999999878195	Sucrose	Acetate-e0
Folate##Acetate-e0##Muribaculum_intestinale_YL27	0.0	-2.0000000000107225	-2.0000000000115685	8.666666666654141	-1.3333333333354949	-4.999999999954064	-5.00000000000916	-5.00000000001526	-1.3333333333290474	-4.333333333339822	-4.33333333334377	-1.3333333333282371	-2.33333333333312	-2.3333333333327997	-1.3333333333264383	-2.333333333332616	-4.333333333347954	-2.8333333333254918	-2.833333333324395	-2.8333333333231785	2.3333333333146355	2.333333333316859	4.666666666629596	0.7777777777739789	0.7777777777738959	0.7777777777738959	0.7777777777706714	-2.8333333333217343	-2.8333333333012534	-2.8333333333509936	-2.833333333303419	-2.8333333333105677	-2.8333333333396817	-9.00000000009314	-9.000000000021728	3.333333333305059	3.333333333296714	3.3333333333130044	3.33333333330773	3.33333333330773	3.33333333330838	3.33333333330838	3.33333333330838	3.33333333330838	Folate	Acetate-e0
PAN##Acetate-e0##Muribaculum_intestinale_YL27	0.0	1822.2495611084685	1822.2495611049674	-461.0613003340494	480.2608047424878	1979.7864458906633	1979.7864459137245	2037.7655922531426	475.81934835275183	-711.1981375984595	-711.1981375993388	436.1918430222425	29.219383732949602	29.219383732922296	523.4955053503767	29.21938373298858	-1034.3259896155714	661.5583487171897	661.55834871786	661.5583487191432	-1111.995038868114	-1111.99503886972	-2311.635575861884	-250.99846543603317	-250.99846543597346	-250.99846543597346	-250.99846543503762	823.4408626456667	823.4408626394688	823.4408626542576	823.440862640362	823.4408626422696	823.4408626513098	2813.0725837908044	2813.0725837676687	-1196.69953589214	-1196.699535889055	-1196.6995358949716	-1196.6995358931604	-1196.6995358931604	-1193.3662025600063	-1193.3662025600063	-1193.3662025600063	-1193.3662025600063	PAN	Acetate-e0
O2-e0##D-Glucose-e0##Muribaculum_intestinale_YL27	0.0	-1.0000000000069693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
Neu5Ac-e0##Succinate-e0##Muribaculum_intestinale_YL27	0.0	-3.0000000000246216	-3.000000000019615	-0.999999999999962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999999999969622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	Succinate-e0
Sucrose##Succinate-e0##Muribaculum_intestinale_YL27	0.0	-1.000000000006365	-0.999999999998282	2.999999999996172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999676081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Succinate-e0
Folate##Succinate-e0##Muribaculum_intestinale_YL27	0.0	-6.000000000010246	-6.000000000011014	-6.666666666650198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.99999999981193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Succinate-e0
Riboflavin##Succinate-e0##Muribaculum_intestinale_YL27	0.0	-1.9999999999927467	-2.000000000000811	0.33333333333298765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999931478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Succinate-e0
PAN##Succinate-e0##Muribaculum_intestinale_YL27	0.0	1694.1400028222035	1694.1400028190033	627.5480700500543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5201.2378955875165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Succinate-e0
Neu5Ac-e0##H2-e0##Muribaculum_intestinale_YL27	0.0	-2.000000000031438	-2.0000000000248273	0.9999999999997746	0.0	0.0	-5.00000000002375	-5.000000000035072	2.4999999999986833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4999999999811107	2.499999999992123	-2.500000000022846	-10.000000000161032	-5.00000000003654	4.999999999984756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	H2-e0
