	0.0000-0.0000	0.0029-0.0033	0.0033-0.0033	0.0033-0.0229	0.0284-0.0300	0.0300-0.0395	0.0395-0.0767	0.0767-0.2344	0.2375-0.3273	0.3273-0.3273	0.3273-0.3275	0.3589-0.3684	0.3684-0.4725	0.4725-0.4796	0.4796-0.5798	0.5798-0.5802	0.5802-0.6056	0.6056-0.6111	0.6143-0.6143	0.6143-0.6649	0.6649-0.6649	0.6818-0.6819	0.6819-0.6872	0.6872-0.6872	0.6872-0.8082	0.9518-1.0082	1.0082-4.9381	4.9381-5.2359	5.3547-5.3566	5.3566-5.3618	5.3618-5.4844	5.4844-5.5262	5.5262-5.5264	5.5264-5.5464	5.5464-5.5925	5.5925-7.1042	7.1042-7.1408	7.1408-7.1655	7.1655-10.1773	10.1773-10.4017	10.4017-15.9471	15.9471-16.2721	16.2721-16.2729	16.2729-17.0678	17.0678-17.1934	17.1934-17.9633	17.9633-18.1061	18.1061-18.2519	18.2519-18.5850	18.5850-18.6081	18.6081-19.7882	19.7882-19.7899	19.7899-19.8008	19.8008-20.0000	Source	Target
Riboflavin##Mg##Turicimonas_muris_YL45	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.924111260319667	-0.9241112603325929	-0.9241112603256176	-0.9241112603135087	-0.924111260311971	-0.9241112603364391	-0.9241112602967476	-0.9241112603370549	-0.9241112603397594	-0.9241112603072655	-0.924111260309939	-0.9241112603055001	-0.9241112602884175	-0.9241112603126722	-0.9241112603249131	-0.9241112603158925	-0.924111260321402	-0.9241112603172605	-0.9241112603010848	-0.9241112603097857	-0.9241112603224614	-0.9241112603171295	-0.9241112603094838	-0.9241112603267364	-0.9241112603325331	-0.9241112603191307	-0.9241112603231165	-0.9241112603405642	Riboflavin	Mg
Riboflavin##Mn2+##Turicimonas_muris_YL45	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603212761	-0.9241112603212761	-0.9241112603212761	-0.9241112603212761	-0.9241112603212761	-0.9241112603212761	-0.9241112603363496	-0.9241112603308671	-0.9241112603202875	-0.9241112603188643	-0.9241112603318039	-0.9241112602900361	-0.9241112603307367	-0.9241112603487665	-0.9241112603056608	-0.9241112603180369	-0.9241112603140752	-0.924111260291769	-0.9241112603141135	-0.9241112603257214	-0.9241112603188982	-0.9241112603245768	-0.9241112603242171	-0.9241112603011811	-0.9241112603105457	-0.9241112603282233	-0.9241112603184786	-0.9241112603147387	-0.9241112603339495	-0.9241112603405781	-0.9241112603229367	-0.9241112603316997	-0.9241112603461775	Riboflavin	Mn2+
Folate##Folate##Turicimonas_muris_YL45	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999943	-1.0000000000000002	-1.0000000000000042	-0.9999999999999996	-0.9999999999999909	-0.9999999999999889	-0.9999999999999923	-0.9999999999999988	-1.0000000000000033	-1.0000000000000007	-1.000000000000005	-0.9999999999999986	-1.0000000000000155	-0.9999999999999937	-0.9999999999999943	-0.9999999999999986	-0.9999999999999968	-1.000000000000001	-0.9999999999999982	-1.000000000000002	-0.9999999999999937	-0.9999999999999938	-0.9999999999999757	-0.9999999999999774	-0.999999999999999	-0.999999999999994	-0.9999999999999934	Folate	Folate
Riboflavin##Riboflavin##Turicimonas_muris_YL45	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000008635	-1.0000000000015197	-1.000000000002313	-1.0000000000007563	-1.000000000001057	-1.0000000000013054	-1.0000000000001499	-1.0000000000001559	-1.0000000000023417	-0.9999999999978335	-0.9999999999989028	-0.9999999999976805	-0.9999999999987171	-0.9999999999951167	-1.0000000000001088	-1.0000000000007911	-1.0000000000003435	-0.999999999999208	-1.0000000000000462	-0.99999999999969	-1.0000000000006717	-1.000000000000014	-0.9999999999977901	-0.9999999999993883	-1.0000000000000844	-0.99999999999947	-0.9999999999969066	-1.0000000000002156	Riboflavin	Riboflavin
Riboflavin##Niacin##Turicimonas_muris_YL45	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000036129	-1.0000000000036129	-1.0000000000036129	-1.0000000000036129	-1.0000000000036129	-1.0000000000036129	-1.0000000000575957	-1.000000000049876	-1.0000000000378924	-1.0000000000369471	-1.0000000000791376	-0.9999999999453882	-1.0000000000786333	-1.0000000001321432	-1.0000000000461893	-1.0000000001102112	-1.000000000118901	-0.9999999999847741	-0.9999999999866706	-1.000000000028681	-1.000000000005589	-1.0000000000248668	-1.0000000000559375	-0.9999999999699647	-0.9999999999716415	-1.000000000028856	-1.0000000000018108	-1.0000000000420743	-1.0000000000656502	-1.0000000000639886	-1.0000000000219063	-1.0000000000582272	-1.0000000000950113	Riboflavin	Niacin
Riboflavin##PAN##Turicimonas_muris_YL45	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000483222	-1.0000000000771374	-0.9999999999963157	-0.9999999999973059	-0.9999999999938917	-1.0000000002644165	-1.0000000001954832	-1.0000000002679328	-1.0000000000127012	-0.9999999999433618	-1.0000000001004368	-1.000000000105633	-0.9999999999931706	-1.0000000000164968	-1.0000000000249425	-0.9999999999921457	-1.0000000000031135	-1.0000000000082696	-0.9999999999745774	-0.9999999999980363	-1.00000000003336	-0.9999999999929342	-0.9999999999541495	-1.0000000000854135	-1.000000000064359	-1.0000000000294262	-1.0000000000959688	-1.0000000001071074	Riboflavin	PAN
Riboflavin##Pyridoxal##Turicimonas_muris_YL45	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.49999999999719497	-0.49999999999719497	-0.49999999999719497	-0.49999999999719497	-0.49999999999719497	-0.49999999999719497	-0.49999999998818423	-0.4999999999988617	-0.4999999999903641	-0.49999999998987665	-0.49999999996645955	-0.4999999999086035	-0.4999999999653895	-0.4999999999765495	-0.500000000002942	-0.49999999994998484	-0.4999999999521907	-0.5000000000045451	-0.5000000000497089	-0.5000000000050151	-0.5000000000116221	-0.5000000000196778	-0.5000000000389656	-0.49999999998592387	-0.49999999999386735	-0.5000000000148628	-0.5000000000022597	-0.500000000009582	-0.5000000000322188	-0.5000000000435451	-0.5000000000110989	-0.5000000000308745	-0.5000000000324532	Riboflavin	Pyridoxal
Riboflavin##carbonate##Turicimonas_muris_YL45	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878876781	-272.0871878876781	-272.0871878876781	-272.0871878876781	-272.0871878876781	-272.0871878876781	-272.08718789098106	-272.08718788875365	-272.0871878858268	-272.08718788554944	-272.08718789289094	-272.0871878795412	-272.08718789272405	-272.0871878934156	-272.08718788313337	-272.0871878853546	-272.0871878839173	-272.0871878795534	-272.08718788486135	-272.0871878888247	-272.0871878865907	-272.08718788841355	-272.0871878878565	-272.0871878818583	-272.087187883772	-272.0871878879524	-272.0871878868131	-272.08718788478217	-272.08718789000756	-272.0871878921175	-272.08718788753964	-272.08718788911864	-272.08718789400393	Riboflavin	carbonate
Spermidine-e0##Formate-e0-e0##Turicimonas_muris_YL45	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999810509	0.9999999999810509	0.9999999999810509	0.9999999999810509	0.9999999999810509	0.9999999999810509	1.9999999999856197	2.0000000000449543	-1.0000000000140532	-1.000000000015688	-3.999999999994937	-4.000000000009403	-3.9999999999948055	5.000000000149677	-4.000000000005773	6.666666666479411	6.666666666430044	-4.0000000000127285	-4.000000000007016	-0.7500000000409981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Formate-e0-e0
Folate##Formate-e0-e0##Turicimonas_muris_YL45	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.49999999998666	-23.49999999998666	-23.49999999998666	-23.49999999998666	-23.49999999998666	-23.49999999998666	-47.000000000532104	-47.000000000254204	-20.99999999982043	-20.999999999792742	2.9999999999681513	3.000000000048465	2.9999999999689586	-47.50000000093578	3.0000000000294933	-62.999999999126665	-62.99999999879464	3.0000000000712914	3.0000000000259055	-23.000000000088747	-22.999999999826542	-23.000000000033655	-57.99999999977826	10.000000000176552	10.000000000110635	-56.00000000003977	14.000000000015943	-59.99999999922025	-124.00000000067338	-124.00000000183636	-39.33333333331536	-124.00000000056122	-124.00000000289674	Folate	Formate-e0-e0
Riboflavin##Formate-e0-e0##Turicimonas_muris_YL45	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867381907	6915.695867381907	6915.695867381907	6915.695867381907	6915.695867381907	6915.695867381907	14344.311011292211	14344.31101118224	7306.864950838304	7306.86495083033	386.5884618977135	386.5884618754288	386.5884618975393	14116.817746571194	469.12646059637007	19086.144445317317	19086.1444452223	621.1127208124852	621.1127208248834	7816.958164449646	7816.958164380495	7816.958164425722	15721.290966210885	1625.1857614641615	1625.185761475988	14008.730567310527	1876.626316243274	13757.290012426234	25073.674955251856	25073.674955455608	10035.857822072878	25069.978510178855	25069.97851060671	Riboflavin	Formate-e0-e0
Putrescine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	0.33333333330489084	-1.6190476190590193	-1.6190476190558392	-1.6190476190611662	-2.000000000042748	-1.6190476190611016	-2.000000000014413	-2.0000000000190568	-4.000000000108981	-2.0000000000267897	-4.000000000100686	-0.6408834526911596	-1.9999999999987388	-1.3333333333328892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Glycine-e0
Spermidine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	-0.3333333333680466	1.6190476190073406	5.68253968248875	-2.095238095256387	-1.9999999999913205	-2.2857142857359447	-2.000000000009232	-2.0000000000094653	-2.0000000000160916	-2.00000000000615	-2.000000000015702	-1.9999999999997935	-1.9999999999994014	-2.6666666666664565	-4.000000000001657	-3.999999999998921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999360543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Glycine-e0
Thiamin-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	6.571428571450407	-1.2380952380333683	-9.365079364989747	6.190476190491709	18.000000000795332	8.857142857152155	7.999999999992517	7.999999999984154	10.000000000032605	7.999999999994818	12.0000000000559	5.961325179036376	7.999999999997379	6.999999999998927	5.000000000000343	4.99999999999852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2929.181651942611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Glycine-e0
Folate-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	5.976190476140288	3.047619047594527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Glycine-e0
O2-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	1.2000000000339364	-3.2380952380671975	-7.301587301546194	0.4761904761951674	0.0	0.6666666666744935	0.0	0.0	-2.0000000000934914	0.0	-2.0000000000846256	1.359116547308894	0.0	0.6666666666667703	2.0000000000007607	1.999999999999349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000282068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Glycine-e0
PAN##Glycine-e0##Enterocloster_clostridioformis_YL32	-2542.287724038302	-2094.818280125825	-1550.925328951352	-2591.970430808035	-1913.3453765793356	-2724.37271021788	-1656.9113135235848	-1656.9113135108726	-2939.718171005919	-1186.3207628714972	-2935.6334664640967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Glycine-e0
Puryvate##Glycine-e0##Enterocloster_clostridioformis_YL32	0.23809523809608554	-1.7142857142735615	-3.7460317460121777	0.14285714285717993	0.0	0.04761904761876221	0.0	0.0	1.0000000000325642	0.0	1.0000000000283447	-0.679558273654443	0.0	-0.3333333333334852	-1.0000000000002847	-0.9999999999996605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000106257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	Glycine-e0
N-acetyl-D-gluosamine##Glycine-e0##Enterocloster_clostridioformis_YL32	-0.33333333333132886	1.6190476190374294	3.650793650775974	-0.23809523809238234	0.0	-0.14285714285441872	0.0	0.0	-1.000000000027118	0.0	-1.0000000000225373	0.6795582736545042	-172.15138893280655	-64.2035225468791	159.98359566918757	159.983595669066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetyl-D-gluosamine	Glycine-e0
PAN##Phosphate-e0##Enterocloster_clostridioformis_YL32	-127.45775496145392	-127.45775496156706	-127.45775496185576	-127.45775496139562	-127.4577549564674	-127.45775496165015	-127.45775496021696	-127.45775495925562	-127.45775496131205	-127.45775495972168	-127.4577549609728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Phosphate-e0
Putrescine-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	0.3333333333321718	-1.190476190474807	-1.190476190472431	-1.190476190477073	-4.999999999809104	-1.1904761904766965	-1.000000000005444	-1.0000000000072617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Glutamate-e0
Spermidine-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	1.6666666666652097	3.1904761904799166	6.492063492085546	0.04761904761766446	2.9999999999517737	0.14285714285606488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Glutamate-e0
Thiamin-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	1.7142857142861483	-4.380952380960321	-10.98412698417131	1.9047619047625828	91.99999999638267	0.5714285714286288	0.9999999999968082	0.9999999999935111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Glutamate-e0
Folate-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	4.7619047619031285	2.476190476193949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamate-e0
O2-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	-1.599999999998926	-4.380952380955592	-7.682539682559285	-1.2380952380950223	-7.999999999761446	-1.333333333333086	-1.000000000002133	-1.0000000000038132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Glutamate-e0
PAN##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	-102.10964628944225	246.79333432701574	688.706357160914	-173.87387009941227	8002.600604970603	-107.67273039603337	-641.4034287285878	-641.4034287235992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Glutamate-e0
Puryvate##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	0.3809523809523906	-1.1428571428583716	-2.793650793659664	0.4285714285714441	0.0	0.4761904761904582	0.4999999999996492	0.49999999999880584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	L-Glutamate-e0
N-acetyl-D-gluosamine##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	-0.3333333333332785	1.1904761904770031	2.841269841277419	-0.38095238095226586	0.9999999999337786	-0.42857142857139785	-0.49999999999850225	-0.4999999999973582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetyl-D-gluosamine	L-Glutamate-e0
Putrescine-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.3333333333415734	0.1904761904715291	0.19047619047187997	0.19047619047253098	0.0	0.19047619047240025	0.0	0.0	-1.000000000032493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	D-Glucose-e0
Spermidine-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.6666666666767069	-1.1904761904919894	-0.8253968254230574	-0.04761904762392331	0.0	-0.14285714286319634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Glucose-e0
Thiamin-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.7142857142796196	1.3809523809778053	0.6507936508421065	-0.9047619047579443	5.000000000150107	0.42857142857413594	0.0	0.0	1.000000000009682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	D-Glucose-e0
Folate-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-0.511904761919492	0.2738095237992459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	D-Glucose-e0
O2-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	0.6000000000098382	1.380952380963707	1.0158730158949734	0.23809523809646413	0.0	0.33333333333555226	0.0	0.0	-1.0000000000278673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
PAN##D-Glucose-e0##Enterocloster_clostridioformis_YL32	-735.946826892702	-855.794726480406	-806.9293441499312	-702.8248339605236	-363.51230686738586	-769.02597366485	-235.29527532382664	-235.2952753218347	-876.6987040597282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	D-Glucose-e0
