	0.0000-0.0000	0.0067-0.0071	0.0071-0.0078	0.0078-0.0113	0.0113-0.0176	0.0176-0.2791	0.2791-0.3051	0.3051-8.5359	8.5359-9.4819	9.4819-11.8500	11.8500-16.1491	16.1491-20.0000	Source	Target
PAN##L-Threonine-e0##Enterocloster_clostridioformis_YL32	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.50867743964871	-30.50867743964871	-23.87673056499862	PAN	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Enterocloster_clostridioformis_YL32	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	0.0	0.0	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Enterocloster_clostridioformis_YL32	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-1.0000000000000009	-1.0000000000000009	-1.0000000000000018	Thiamin-e0	Thiamin-e0
PAN##L-Isoleucine-e0##Enterocloster_clostridioformis_YL32	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531884	-45.48445267531884	-50.02950510894866	PAN	L-Isoleucine-e0
PAN##fe3-e0##Enterocloster_clostridioformis_YL32	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603365028	-0.9241112603365028	-0.9241112603359276	PAN	fe3-e0
Putrescine-e0##H+-e0##Enterocloster_clostridioformis_YL32	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.6666666666749297	0.0	0.0	Putrescine-e0	H+-e0
Spermidine-e0##H+-e0##Enterocloster_clostridioformis_YL32	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333343972	0.0	0.0	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Enterocloster_clostridioformis_YL32	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.4285714285613196	0.4285714285613196	0.4285714285639063	Thiamin-e0	H+-e0
Folate-e0##H+-e0##Enterocloster_clostridioformis_YL32	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.476190476176891	-1.476190476176891	-1.4761904761749967	Folate-e0	H+-e0
PAN##H+-e0##Enterocloster_clostridioformis_YL32	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	774.370199264785	774.370199264785	766.7196264171072	PAN	H+-e0
Puryvate##H+-e0##Enterocloster_clostridioformis_YL32	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809550376	-0.23809523809550376	-0.23809523809571242	Puryvate	H+-e0
N-acetyl-D-gluosamine##H+-e0##Enterocloster_clostridioformis_YL32	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.0	0.0	0.0	N-acetyl-D-gluosamine	H+-e0
Putrescine-e0##Uracil-e0##Enterocloster_clostridioformis_YL32	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.0000000000004297	0.0	0.0	Putrescine-e0	Uracil-e0
Spermidine-e0##Uracil-e0##Enterocloster_clostridioformis_YL32	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005722	0.0	0.0	Spermidine-e0	Uracil-e0
PAN##Uracil-e0##Enterocloster_clostridioformis_YL32	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878271505	-38.642230878271505	-38.88054242936608	PAN	Uracil-e0
PAN##L-Methionine-e0##Enterocloster_clostridioformis_YL32	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295450262	-18.982435295450262	-18.08900883528056	PAN	L-Methionine-e0
Thiamin-e0##L-Cysteine-e0##Enterocloster_clostridioformis_YL32	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001434	1.0000000000001434	1.0000000000001135	Thiamin-e0	L-Cysteine-e0
PAN##L-Cysteine-e0##Enterocloster_clostridioformis_YL32	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596369923	-13.01350596369923	-12.612779104468302	PAN	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Enterocloster_clostridioformis_YL32	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.0000000000002223	1.0000000000002223	1.0000000000001639	Thiamin-e0	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Enterocloster_clostridioformis_YL32	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956852616	-17.083554956852616	-16.870209514776025	PAN	L-Tyrosine-e0
Thiamin-e0##Inosine-e0##Enterocloster_clostridioformis_YL32	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014877	2.0000000000014877	2.000000000001037	Thiamin-e0	Inosine-e0
Folate-e0##Inosine-e0##Enterocloster_clostridioformis_YL32	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998136	1.499999999998136	1.4999999999977673	Folate-e0	Inosine-e0
PAN##Inosine-e0##Enterocloster_clostridioformis_YL32	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631906	-113.71788777631906	-114.31030451528467	PAN	Inosine-e0
Putrescine-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.6666666666397312	0.0	0.0	Putrescine-e0	NH3-e0
Spermidine-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.3333333332991564	0.0	0.0	Spermidine-e0	NH3-e0
Thiamin-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.285714285743878	-7.285714285743878	-7.2857142857344295	Thiamin-e0	NH3-e0
Folate-e0##NH3-e0##Enterocloster_clostridioformis_YL32	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238051429	-7.738095238051429	-7.738095238044117	Folate-e0	NH3-e0
PAN##NH3-e0##Enterocloster_clostridioformis_YL32	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2521.4908976139905	2521.4908976139905	2519.836160906895	PAN	NH3-e0
Puryvate##NH3-e0##Enterocloster_clostridioformis_YL32	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190482844	-0.6190476190482844	-0.6190476190489961	Puryvate	NH3-e0
N-acetyl-D-gluosamine##NH3-e0##Enterocloster_clostridioformis_YL32	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.0	0.0	0.0	N-acetyl-D-gluosamine	NH3-e0
PAN##Neu5Ac-e0##Enterocloster_clostridioformis_YL32	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	0.0	0.0	0.7459954737642425	PAN	Neu5Ac-e0
N-acetyl-D-gluosamine##Neu5Ac-e0##Enterocloster_clostridioformis_YL32	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	0.0	0.0	0.0	N-acetyl-D-gluosamine	Neu5Ac-e0
Putrescine-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337206184	0.0	0.0	Putrescine-e0	Acetate-e0
Spermidine-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666715816	0.0	0.0	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142901118	-6.142857142901118	-6.142857142887747	Thiamin-e0	Acetate-e0
Folate-e0##Acetate-e0##Enterocloster_clostridioformis_YL32	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.452380952317196	-4.452380952317196	-4.4523809523069575	Folate-e0	Acetate-e0
PAN##Acetate-e0##Enterocloster_clostridioformis_YL32	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3630.577894035263	3630.577894035263	3622.198230143508	PAN	Acetate-e0
Puryvate##Acetate-e0##Enterocloster_clostridioformis_YL32	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.5238095238084852	0.5238095238084852	0.5238095238074698	Puryvate	Acetate-e0
N-acetyl-D-gluosamine##Acetate-e0##Enterocloster_clostridioformis_YL32	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	0.0	0.0	0.0	N-acetyl-D-gluosamine	Acetate-e0
PAN##L-Asparagine-e0##Enterocloster_clostridioformis_YL32	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885565	-28.98957316885565	-25.273465711325535	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603368438	-0.9241112603368438	-0.924111260336186	PAN	Ca2+-e0
PAN##Cu2+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603354461	-0.9241112603354461	-0.9241112603350157	PAN	Cu2+-e0
PAN##Fe2+-e0##Enterocloster_clostridioformis_YL32	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.924111260352992	-1.924111260352992	-1.9241112603517032	PAN	Fe2+-e0
PAN##K+-e0##Enterocloster_clostridioformis_YL32	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603523167	-0.9241112603523167	0.9993065554992508	PAN	K+-e0
PAN##Cl--e0##Enterocloster_clostridioformis_YL32	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360989	-0.9241112603360989	-0.924111260335526	PAN	Cl--e0
PAN##Mg-e0##Enterocloster_clostridioformis_YL32	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.9241112603355723	-0.9241112603355723	-0.9241112603350354	PAN	Mg-e0
Thiamin-e0##L-Serine-e0##Enterocloster_clostridioformis_YL32	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003764	1.0000000000003764	1.0000000000001787	Thiamin-e0	L-Serine-e0
PAN##L-Serine-e0##Enterocloster_clostridioformis_YL32	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.53286523713003	-35.53286523713003	-38.347171390010686	PAN	L-Serine-e0
Folate-e0##Folate-e0##Enterocloster_clostridioformis_YL32	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000022	-1.0000000000000022	-0.9999999999999994	Folate-e0	Folate-e0
PAN##L-Phenylalanine##Enterocloster_clostridioformis_YL32	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.28019597255738	-22.28019597255738	-22.280195972543634	PAN	L-Phenylalanine
PAN##L-Tryptophan##Enterocloster_clostridioformis_YL32	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218851267	-6.835969218851267	-6.835969218846705	PAN	L-Tryptophan
PAN##PAN##Enterocloster_clostridioformis_YL32	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.000000000000436	-1.000000000000436	-0.9999999999998352	PAN	PAN
Puryvate##Puryvate##Enterocloster_clostridioformis_YL32	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999999	-0.9999999999999999	-0.9999999999999991	Puryvate	Puryvate
N-acetyl-D-gluosamine##N-acetyl-D-gluosamine##Enterocloster_clostridioformis_YL32	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	0.0	0.0	0.0	N-acetyl-D-gluosamine	N-acetyl-D-gluosamine
O2-e0##Succinate-e0##Akkermansia_muciniphilaYL44	0.0	0.5000000000016466	-0.3999999999998288	0.6666666666639974	0.4999999999971529	0.6666666666654223	0.4999999999999129	0.0	0.0	0.0	0.0	0.0	O2-e0	Succinate-e0
Folate##Succinate-e0##Akkermansia_muciniphilaYL44	0.0	0.7500000000038927	-1.4666666666658028	1.6666666666589327	0.749999999993706	0.33333333332943754	-0.24999999999996936	-3.9999999999964313	-4.000000000079681	-4.000000000079681	0.0	0.0	Folate	Succinate-e0
Riboflavin##Succinate-e0##Akkermansia_muciniphilaYL44	0.0	1183.806012129235	2321.4812736839185	850.6954758724698	1183.806012134563	666.0851669118122	216.2004218362941	1250.5227844790943	0.0	0.0	0.0	0.0	Riboflavin	Succinate-e0
O2-e0##CO2-e0##Akkermansia_muciniphilaYL44	0.0	1.500000000001655	0.6000000000000095	1.666666666661254	1.499999999995106	1.3333333333286224	1.4999999999994695	0.0	0.0	0.0	0.0	0.0	O2-e0	CO2-e0
Folate##CO2-e0##Akkermansia_muciniphilaYL44	0.0	1.2500000000045746	-0.9666666666652702	2.1666666666520515	1.2499999999899374	1.666666666650815	2.249999999997442	-8.999999999987708	-9.00000000038301	-9.00000000038301	0.0	0.0	Folate	CO2-e0
Riboflavin##CO2-e0##Akkermansia_muciniphilaYL44	0.0	1870.6852674472739	3008.360529001938	1537.5747311939929	1870.6852674549655	2388.406112672062	2838.2908577605817	5937.761597175891	0.0	0.0	0.0	0.0	Riboflavin	CO2-e0
O2-e0##H2-e0##Akkermansia_muciniphilaYL44	0.0	1.0000000000009415	-2.5999999999997825	1.6666666666644234	0.999999999994963	0.6666666666609206	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2-e0
Folate##H2-e0##Akkermansia_muciniphilaYL44	0.0	-2.4999999999965414	-11.366666666663727	1.1666666666609133	-2.500000000009649	-1.666666666685774	-4.000000000000691	-3.9999999999965783	-4.000000000077824	-4.000000000077824	0.0	0.0	Folate	H2-e0
Riboflavin##H2-e0##Akkermansia_muciniphilaYL44	0.0	1981.0326364568373	6531.733682669727	648.5904914117303	1981.032636463774	3016.474326901447	1216.9353466014145	1220.4316951140108	0.0	0.0	0.0	0.0	Riboflavin	H2-e0
Thiamin-e0##XAN-e0##Enterocloster_clostridioformis_YL32	0.0	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007385	-2.0000000000007385	-2.0000000000005116	Thiamin-e0	XAN-e0
Folate-e0##XAN-e0##Enterocloster_clostridioformis_YL32	0.0	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.49999999999910705	-0.49999999999910705	-0.4999999999989099	Folate-e0	XAN-e0
PAN##XAN-e0##Enterocloster_clostridioformis_YL32	0.0	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216124011	55.13310216124011	55.72551890024228	PAN	XAN-e0
Putrescine-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327106	0.0	0.0	Putrescine-e0	Succinate-e0
Spermidine-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658474	0.0	0.0	Spermidine-e0	Succinate-e0
Thiamin-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859607	-1.7142857142859607	-1.714285714285554	Thiamin-e0	Succinate-e0
Folate-e0##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.7619047619041557	-3.7619047619041557	-3.7619047619037156	Folate-e0	Succinate-e0
PAN##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	56.487449121499616	56.487449121499616	63.35032681986235	PAN	Succinate-e0
Puryvate##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095236683	-0.38095238095236683	-0.3809523809523928	Puryvate	Succinate-e0
N-acetyl-D-gluosamine##Succinate-e0##Enterocloster_clostridioformis_YL32	0.0	0.33333333333333703	0.33333333333333703	0.33333333333333703	0.33333333333333703	0.33333333333333703	0.33333333333333703	0.33333333333333703	0.33333333333333703	0.0	0.0	0.0	N-acetyl-D-gluosamine	Succinate-e0
Putrescine-e0##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	-1.6666666666480805	-1.6666666666480805	-1.6666666666480805	-1.6666666666480805	-1.6666666666480805	-1.6666666666480805	-1.6666666666480805	-1.6666666666480805	-1.6666666666484877	0.0	0.0	Putrescine-e0	CO2-e0
Spermidine-e0##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	-3.3333333333096236	-3.3333333333096236	-3.3333333333096236	-3.3333333333096236	-3.3333333333096236	-3.3333333333096236	-3.3333333333096236	-3.3333333333096236	-3.333333333310321	0.0	0.0	Spermidine-e0	CO2-e0
Thiamin-e0##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	-4.285714285732429	-4.285714285732429	-4.285714285732429	-4.285714285732429	-4.285714285732429	-4.285714285732429	-4.285714285732429	-4.285714285732429	-4.285714285733679	-4.285714285733679	-4.285714285727255	Thiamin-e0	CO2-e0
Folate-e0##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	-2.2380952380633916	-2.2380952380633916	-2.2380952380633916	-2.2380952380633916	-2.2380952380633916	-2.2380952380633916	-2.2380952380633916	-2.2380952380633916	-2.2380952380653425	-2.2380952380653425	-2.238095238060342	Folate-e0	CO2-e0
PAN##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	1699.7137470101952	1699.7137470101952	1699.7137470101952	1699.7137470101952	1699.7137470101952	1699.7137470101952	1699.7137470101952	1699.7137470101952	1697.3828480015568	1697.3828480015568	1697.9407773144446	PAN	CO2-e0
Puryvate##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	0.3809523809517368	0.3809523809517368	0.3809523809517368	0.3809523809517368	0.3809523809517368	0.3809523809517368	0.3809523809517368	0.3809523809517368	0.38095238095193024	0.38095238095193024	0.3809523809514484	Puryvate	CO2-e0
N-acetyl-D-gluosamine##CO2-e0##Enterocloster_clostridioformis_YL32	0.0	-0.3333333333347029	-0.3333333333347029	-0.3333333333347029	-0.3333333333347029	-0.3333333333347029	-0.3333333333347029	-0.3333333333347029	-0.3333333333347029	0.0	0.0	0.0	N-acetyl-D-gluosamine	CO2-e0
O2-e0##L-Cysteine-e0##Akkermansia_muciniphilaYL44	0.0	0.0	-1.799999999999638	0.33333333333561466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Cysteine-e0
Folate##L-Cysteine-e0##Akkermansia_muciniphilaYL44	0.0	0.0	-4.433333333332336	1.8333333333390451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Cysteine-e0
O2-e0##H2S-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	-0.33333333333561466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2S-e0
Folate##H2S-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	-1.8333333333391368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	H2S-e0
Riboflavin##H2S-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	667.2210725274373	1.000000000025283	0.999999999988915	1.0000000000322236	0.9999999999690141	0.0	0.0	0.0	0.0	Riboflavin	H2S-e0
Riboflavin##5'-Deoxyadenosine-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	0.0	1.4999999999196423	1.4999999999685276	1.4999999998920557	1.4999999999217029	0.0	0.0	0.0	0.0	Riboflavin	5'-Deoxyadenosine-e0
Riboflavin##Adenosine-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	0.0	0.0	0.9999999999988423	1.0000000000057494	1.0000000000034044	0.0	0.0	0.0	0.0	Riboflavin	Adenosine-e0
Folate##Formate-e0-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	0.0	0.0	-0.9999999999997623	-0.9999999999998804	-1.0000000000001403	-1.0000000000002423	-1.0000000000002423	0.0	0.0	Folate	Formate-e0-e0
Riboflavin##Formate-e0-e0##Akkermansia_muciniphilaYL44	0.0	0.0	0.0	0.0	0.0	1.499999999981743	1.499999999891834	1.4999999999658549	0.0	0.0	0.0	0.0	Riboflavin	Formate-e0-e0
Adenosine-e0##Glycine-e0##Enterocloster_clostridioformis_YL32	0.0	0.0	0.0	0.0	0.0	-0.21904761904911815	-0.21904761904911815	-0.21904761904911815	-0.21904761904911815	-0.21904761904911377	-0.21904761904911377	-1.006780527720782	Adenosine-e0	Glycine-e0
Adenosine-e0##L-Glutamate-e0##Enterocloster_clostridioformis_YL32	0.0	0.0	0.0	0.0	0.0	0.6095238095239177	0.6095238095239177	0.6095238095239177	0.6095238095239177	0.6095238095239176	0.6095238095239176	4.28635962407936	Adenosine-e0	L-Glutamate-e0
Adenosine-e0##D-Glucose-e0##Enterocloster_clostridioformis_YL32	0.0	0.0	0.0	0.0	0.0	-0.10952380952421749	-0.10952380952421749	-0.10952380952421749	-0.10952380952421749	-0.10952380952420782	-0.10952380952420782	1.3752065573548815	Adenosine-e0	D-Glucose-e0
Adenosine-e0##L-Aspartate-e0##Enterocloster_clostridioformis_YL32	0.0	0.0	0.0	0.0	0.0	0.9999999999998821	0.9999999999998821	0.9999999999998821	0.9999999999998821	0.9999999999998798	0.9999999999998798	0.423017626178231	Adenosine-e0	L-Aspartate-e0
Adenosine-e0##H+-e0##Enterocloster_clostridioformis_YL32	0.0	0.0	0.0	0.0	0.0	-0.7809523809517233	-0.7809523809517233	-0.7809523809517233	-0.7809523809517233	-0.7809523809517206	-0.7809523809517206	1.0215053421471487	Adenosine-e0	H+-e0
