	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0013-0.0017	0.0017-0.0069	0.0069-0.0111	0.0111-0.0111	0.0111-0.0185	0.0185-0.0232	0.0232-0.0242	0.0244-0.0246	0.0246-0.0415	0.0415-0.0416	0.0417-0.0562	0.0562-0.0562	0.0562-0.0563	0.0563-0.0564	0.0564-0.0564	0.0565-0.0907	0.0907-0.1180	0.1180-11.2878	11.2878-13.6805	13.6805-14.1362	14.1362-20.0000	Source	Target
Muribaculum_intestinale_YL27##D-Mannose-e0##Microbe	-320.78237668289444	-378.9536571747286	-378.9536571747286	-418.69473304448576	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.999999999999998	-0.9999999999999978	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.999999999999999	-1.0000000000000009	-0.9999999999999991	-0.9999999999999991	-1.0000000000000009	Muribaculum_intestinale_YL27	D-Mannose-e0
Enterococcus_faecalis_KB1##Thiamin-e0##Microbe	-0.999999999999998	-0.999999999999998	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-1.000000000000001	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.999999999999999	-1.0000000000000007	-1.0000000000000004	-0.9999999999999994	-1.0000000000000002	-1.0000000000000007	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0	-1.0	Enterococcus_faecalis_KB1	Thiamin-e0
Riboflavin-e0##Enterococcus_faecalis_KB1##Metabolite	96.79614652086046	96.79614652086046	96.79614654367401	96.79614649740785	96.79614649740785	96.79614633931494	96.79614634195993	96.79614631476632	96.79614631476632	96.79614631476632	96.79614631476632	96.79614631476632	96.7961464196893	96.79614653004326	96.79614652804048	96.79614652861902	96.79614652770702	96.79614652983457	96.7961465311724	96.7961465311724	96.7961465311724	96.7961465311724	96.79614595827918	96.79614595827918	Riboflavin-e0	Enterococcus_faecalis_KB1
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe	-1238.904839609092	-1238.904839609092	-1042.9931561728877	-1042.9931556553145	-1042.9931556553145	-1.0	-1.0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999996	-0.9999999999999994	-0.9999999999999996	-1.0000000000000013	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999991	-0.9999999999999991	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe	-65.08615085052602	-65.08615085052602	-65.08615086595452	-65.08615083507691	-65.08615083507691	-1107.0793046739682	-1413.7627855503972	-1413.7627851445861	-1413.7627851445861	-1413.7627851445861	-1413.7627851445861	-1413.7627851445861	-0.9999999999999998	-1.0000000000000018	-1.0000000000000009	-0.9999999999999999	-1.000000000000001	-1.0000000000000004	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-1.0000000000000004	-1.0000000000000004	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##Riboflavin-e0##Microbe	-0.999999999999935	-0.999999999999935	-0.9999999999999937	-0.9999999999999098	-0.9999999999999098	-1.0000000000000837	-1.0000000000000577	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-0.9999999999999837	-0.9999999999999825	-1.0000000000000056	-0.9999999999999983	-0.9999999999999812	-0.99999999999997	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999554	-0.9999999999999554	Enterococcus_faecalis_KB1	Riboflavin-e0
Enterococcus_faecalis_KB1##L-Glutamine-e0##Microbe	-47.96635953652645	-47.96635953652645	-47.96635954950381	-47.96635952369156	-47.96635952369156	-47.96635943801177	-47.96635943949888	-47.966359424577774	-47.966359424577774	-47.966359424577774	-47.966359424577774	-47.966359424577774	-47.966359481014706	-67.81887622221183	-67.81887622080478	-67.81887622120666	-67.81887622056392	-67.81887622206817	-67.81887622300911	-67.81887622300911	-67.81887622300911	-67.81887622300911	-67.81887582517159	-67.81887582517159	Enterococcus_faecalis_KB1	L-Glutamine-e0
Enterococcus_faecalis_KB1##Co2+-e0##Microbe	-0.7060625360044545	-0.7060625360044545	-0.7060625361706483	-0.7060625358329352	-0.7060625358329352	-0.7060625346794924	-0.7060625346988092	-0.7060625345002187	-0.7060625345002187	-0.7060625345002187	-0.7060625345002187	-0.7060625345002187	-0.7060625352663161	-0.7060625360704279	-0.7060625360559211	-0.706062536060309	-0.7060625360534022	-0.7060625360690876	-0.706062536078805	-0.706062536078805	-0.706062536078805	-0.706062536078805	-0.7060625318998065	-0.7060625318998065	Enterococcus_faecalis_KB1	Co2+-e0
Enterococcus_faecalis_KB1##Uracil-e0##Microbe	-6.585114892922943	-6.585114892922943	-6.585114893903793	-6.585114891905311	-6.585114891905311	-6.585114884966934	-6.585114885081779	-6.58511488387043	-6.58511488387043	-6.58511488387043	-6.58511488387043	-6.58511488387043	-6.585114888537738	-6.5851148933342145	-6.585114893242994	-6.585114893275138	-6.585114893237419	-6.585114893332447	-6.585114893386747	-6.585114893386747	-6.585114893386747	-6.585114893386747	-6.585114889245747	-6.585114889245747	Enterococcus_faecalis_KB1	Uracil-e0
Enterococcus_faecalis_KB1##L-Phenylalanine-e0##Microbe	-19.790702066506846	-19.790702066506846	-19.790702071195344	-19.79070206168342	-19.79070206168342	-19.79070202918694	-19.790702029731094	-19.79070202414167	-19.79070202414167	-19.79070202414167	-19.79070202414167	-19.79070202414167	-19.790702045704357	-19.79070206838318	-19.790702067972816	-19.79070206809122	-19.790702067904526	-19.790702068340238	-19.79070206861249	-19.79070206861249	-19.79070206861249	-19.79070206861249	-19.790701957768313	-19.790701957768313	Enterococcus_faecalis_KB1	L-Phenylalanine-e0
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe	-1648.5799037919107	-1764.9224647758726	-1764.9224647758726	-1764.922464775974	-1764.9224647767091	-1764.9224647767091	-1764.9224647767091	-1764.9224647767091	-1764.9224647660892	-1764.9224647685999	-388.77860184713023	-1434.6858393000546	-1434.6858393000546	-1434.6858393000546	-1434.6858393000546	-1434.6858393000546	-1434.6858393000546	-1434.6858393000546	-1434.6858393000546	-1.0	-0.9999999999999991	-0.9999999999999988	-0.9999999999999988	-0.9999999999999997	Muribaculum_intestinale_YL27	L-Aspartate-e0
Enterococcus_faecalis_KB1##Cytosine##Microbe	-6.580314084790898	-6.580314084790898	-6.580314086392519	-6.5803140831536755	-6.5803140831536755	-6.58031407222768	-6.580314072411367	-6.5803140705384475	-6.5803140705384475	-6.5803140705384475	-6.5803140705384475	-6.5803140705384475	-6.580314077757917	-6.580314085391389	-6.580314085257277	-6.580314085289445	-6.580314085227914	-6.580314085366083	-6.58031408546546	-6.58031408546546	-6.58031408546546	-6.58031408546546	-6.580314029780877	-6.580314029780877	Enterococcus_faecalis_KB1	Cytosine
Enterococcus_faecalis_KB1##Cu2+-e0##Microbe	-0.7060625360044133	-0.7060625360044133	-0.7060625361705342	-0.7060625358333971	-0.7060625358333971	-0.7060625346796113	-0.7060625346987948	-0.7060625345004992	-0.7060625345004992	-0.7060625345004992	-0.7060625345004992	-0.7060625345004992	-0.7060625352663954	-0.7060625360711029	-0.7060625360565372	-0.7060625360607251	-0.7060625360540704	-0.7060625360696072	-0.7060625360793066	-0.7060625360793066	-0.7060625360793066	-0.7060625360793066	-0.7060625319005225	-0.7060625319005225	Enterococcus_faecalis_KB1	Cu2+-e0
Muribaculum_intestinale_YL27##Inosine-e0##Microbe	-58.08478561438846	-58.08478561441513	-58.08478561441513	-58.084785614416546	-58.08478561444895	-58.08478561444895	-58.08478561444895	-58.08478561444895	-58.08478561417587	-58.08478561426111	-58.084785614063634	-58.08478561415067	-58.08478561415067	-58.08478561415067	-58.08478561415067	-58.08478561415067	-58.08478561415067	-58.08478561415067	-58.08478561415067	1.611376381524675	-58.084785614207995	-58.08478561420185	-58.08478561420185	-58.08478561419097	Muribaculum_intestinale_YL27	Inosine-e0
Enterococcus_faecalis_KB1##Folate-e0##Microbe	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	-0.999999999999999	-0.999999999999999	-0.9999999999999994	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-0.9999999999999991	-1.0000000000000004	-0.9999999999999988	-0.9999999999999993	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000013	-1.0000000000000013	Enterococcus_faecalis_KB1	Folate-e0
Muribaculum_intestinale_YL27##Phosphate-e0##Microbe	-127.45775496005653	-127.45775496010481	-127.45775496010481	-127.45775496011636	-127.45775496016572	-127.45775496016572	-127.45775496016572	-127.45775496016572	-127.45775495946765	-127.45775495963905	-127.45775495923743	-127.45775495941584	-127.45775495941584	-127.45775495941584	-127.45775495941584	-127.45775495941584	-127.45775495941584	-127.45775495941584	-127.45775495941584	-0.8243866301397158	-127.45775495945111	-127.45775495943818	-127.45775495943818	-127.45775495953531	Muribaculum_intestinale_YL27	Phosphate-e0
Enterococcus_faecalis_KB1##L-Aspartate-e0##Microbe	-25.848119197740573	-25.848119197740573	-25.848119204688054	-25.84811919077444	-25.84811919077444	-25.848119143963757	-25.848119144792314	-25.848119136469897	-25.848119136469897	-25.848119136469897	-25.848119136469897	-25.848119136469897	-25.84811916803082	-25.848119200591924	-25.848119199980417	-25.84811920016366	-25.848119199896118	-25.84811920054745	-25.84811920093919	-25.84811920093919	-25.84811920093919	-25.84811920093919	-25.84811904011318	-25.84811904011318	Enterococcus_faecalis_KB1	L-Aspartate-e0
Enterococcus_faecalis_KB1##Pyridoxal##Microbe	-0.500000000021638	-0.500000000021638	-0.5000000001391502	-0.499999999900665	-0.499999999900665	-0.4999999990848563	-0.4999999990993498	-0.4999999989584502	-0.4999999989584502	-0.4999999989584502	-0.4999999989584502	-0.4999999989584502	-0.49999999949858887	-0.5000000000697743	-0.5000000000591136	-0.5000000000623996	-0.500000000057575	-0.5000000000685031	-0.5000000000756625	-0.5000000000756625	-0.5000000000756625	-0.5000000000756625	-0.4999999971163727	-0.4999999971163727	Enterococcus_faecalis_KB1	Pyridoxal
Enterococcus_faecalis_KB1##Phosphate-e0##Microbe	-129.864185624708	-129.864185624708	-129.86418565451282	-129.86418559350776	-129.86418559350776	-129.8641853814125	-129.864185384971	-129.86418534846456	-129.86418534846456	-129.86418534846456	-129.86418534846456	-129.86418534846456	-129.86418548929007	-129.8641856372637	-129.86418563457948	-129.86418563536722	-129.86418563414753	-129.8641856369747	-129.86418563877282	-129.86418563877282	-129.86418563877282	-129.86418563877282	-129.86418487015052	-129.86418487015052	Enterococcus_faecalis_KB1	Phosphate-e0
Enterococcus_faecalis_KB1##L-Proline-e0##Microbe	-18.087781191012475	-18.087781191012475	-18.08778119527516	-18.087781186630576	-18.087781186630576	-18.087781157089562	-18.087781157583994	-18.08778115250237	-18.08778115250237	-18.08778115250237	-18.08778115250237	-18.08778115250237	-18.087781172108507	-18.08778119272953	-18.087781192355166	-18.0877811924633	-18.087781192293242	-18.087781192690603	-18.087781192940422	-18.087781192940422	-18.087781192940422	-18.087781192940422	-18.087781085887112	-18.087781085887112	Enterococcus_faecalis_KB1	L-Proline-e0
Muribaculum_intestinale_YL27##Glutamine##Microbe	-120.81298238317316	-62.64170189156333	-62.64170189156333	-62.64170189156139	-62.64170189158725	-62.64170189158725	-62.64170189158725	-62.64170189158725	-62.641701891197144	-62.64170189129438	-741.7245878097716	-44.453096175947884	-44.453096175947884	-44.453096175947884	-44.453096175947884	-44.453096175947884	-44.453096175947884	-44.453096175947884	-44.453096175947884	1.699545065514004	-44.45309617597769	-44.45309617596529	-44.45309617596529	-44.453096175997395	Muribaculum_intestinale_YL27	Glutamine
Muribaculum_intestinale_YL27##NH3-e0##Microbe	1431.5502469829596	1431.5502469835071	1431.5502469835071	1431.550246983582	1431.5502469842127	1431.5502469842127	1431.5502469842127	1431.5502469842127	1431.5502469757403	1431.5502469777946	1419.5648529209388	1070.9291071055277	1070.9291071055277	1070.9291071055277	1070.9291071055277	1070.9291071055277	1070.9291071055277	1070.9291071055277	1070.9291071055277	-2.34628171592808	-362.75673219405843	-374.06182272785736	-374.06182272785736	9.204227951806121	Muribaculum_intestinale_YL27	NH3-e0
Muribaculum_intestinale_YL27##Glycine-e0##Microbe	-78.04945194283506	-78.04945194283917	-78.04945194283917	-78.04945194285082	-78.04945194292053	-78.04945194292053	-78.04945194292053	-78.04945194292053	-78.04945194267917	-685.0755829469894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Glycine-e0
Muribaculum_intestinale_YL27##fe3-e0##Microbe	-0.9241112603212659	-0.9241112603247145	-0.9241112603247145	-0.9241112603212989	-0.9241112603196918	-0.9241112603196918	-0.9241112603196918	-0.9241112603196918	-0.9241112603066206	-0.9241112603070469	-0.9241112603063038	-0.9241112603060188	-0.9241112603060188	-0.9241112603060188	-0.9241112603060188	-0.9241112603060188	-0.9241112603060188	-0.9241112603060188	-0.9241112603060188	-0.005977078193537546	-0.9241112603031048	-0.9241112603043383	-0.9241112603043383	-0.9241112603048329	Muribaculum_intestinale_YL27	fe3-e0
Muribaculum_intestinale_YL27##Mn2+-e0##Microbe	-0.9241112603260884	-0.9241112603263472	-0.9241112603263472	-0.9241112603263897	-0.9241112603268525	-0.9241112603268525	-0.9241112603268525	-0.9241112603268525	-0.9241112603208502	-0.9241112603220168	-0.9241112603192391	-0.9241112603205539	-0.9241112603205539	-0.9241112603205539	-0.9241112603205539	-0.9241112603205539	-0.9241112603205539	-0.9241112603205539	-0.9241112603205539	-0.005977078193574251	-0.9241112603209136	-0.9241112603208314	-0.9241112603208314	-0.9241112603215179	Muribaculum_intestinale_YL27	Mn2+-e0
Enterococcus_faecalis_KB1##Inosine##Microbe	-31.67381898571518	-31.67381898571518	-31.67381899395325	-31.673818977395424	-31.673818977395424	-31.67381892150771	-31.673818922505966	-31.673818912591344	-31.673818912591344	-31.673818912591344	-31.673818912591344	-31.673818912591344	-31.67381895016543	-31.673818989085376	-31.6738189883692	-31.673818988585094	-31.67381898825893	-31.673818989024912	-31.673818989506337	-31.673818989506337	-31.673818989506337	-31.673818989506337	-31.673818813447305	-31.673818813447305	Enterococcus_faecalis_KB1	Inosine
Muribaculum_intestinale_YL27##Neu5Ac-e0##Microbe	-1.0000000000000004	-1.0	-1.0	-0.999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999987	-0.9999999999999983	-6.992697026117216	-6.992697026120193	-6.992697026120193	-6.992697026120193	-6.992697026120193	-6.992697026120193	-6.992697026120193	-6.992697026120193	-6.992697026120193	-0.045228208662492976	-6.992697026127584	4.3123935076825735	4.3123935076825735	-378.9536571725718	Muribaculum_intestinale_YL27	Neu5Ac-e0
Enterococcus_faecalis_KB1##L-Asparagine-e0##Microbe	-16.66100964668537	-16.66100964668537	-16.66100965061174	-16.661009642648235	-16.661009642648235	-16.66100961543622	-16.66100961589161	-16.66100961121077	-16.66100961121077	-16.66100961121077	-16.66100961121077	-16.66100961121077	-16.661009629270207	-16.661009648264148	-16.661009647919837	-16.661009648019338	-16.661009647862393	-16.66100964822829	-16.66100964845865	-16.66100964845865	-16.66100964845865	-16.66100964845865	-16.661009549849464	-16.661009549849464	Enterococcus_faecalis_KB1	L-Asparagine-e0
Enterococcus_faecalis_KB1##L-Tyrosine-e0##Microbe	-11.972744790766535	-11.972744790766535	-11.972744793864521	-11.972744787626313	-11.972744787626313	-11.97274476652977	-11.97274476689664	-11.972744763201426	-11.972744763201426	-11.972744763201426	-11.972744763201426	-11.972744763201426	-11.972744777268675	-11.972744792014712	-11.972744791744976	-11.972744791824303	-11.972744791701777	-11.972744791990385	-11.972744792171198	-11.972744792171198	-11.972744792171198	-11.972744792171198	-11.972744718418562	-11.972744718418562	Enterococcus_faecalis_KB1	L-Tyrosine-e0
Enterococcus_faecalis_KB1##Mn2+-e0##Microbe	-0.7060625360043157	-0.7060625360043157	-0.7060625361704544	-0.7060625358330322	-0.7060625358330322	-0.7060625346789368	-0.7060625346982767	-0.7060625344998318	-0.7060625344998318	-0.7060625344998318	-0.7060625344998318	-0.7060625344998318	-0.7060625352653078	-0.7060625360695926	-0.7060625360552516	-0.7060625360594286	-0.7060625360527334	-0.7060625360680608	-0.7060625360777218	-0.7060625360777218	-0.7060625360777218	-0.7060625360777218	-0.7060625318987317	-0.7060625318987317	Enterococcus_faecalis_KB1	Mn2+-e0
Muribaculum_intestinale_YL27##Co2+-e0##Microbe	-0.9241112603252524	-0.9241112603253675	-0.9241112603253675	-0.9241112603252224	-0.9241112603257566	-0.9241112603257566	-0.9241112603257566	-0.9241112603257566	-0.9241112603198083	-0.924111260320963	-0.9241112603170822	-0.9241112603191497	-0.9241112603191497	-0.9241112603191497	-0.9241112603191497	-0.9241112603191497	-0.9241112603191497	-0.9241112603191497	-0.9241112603191497	-0.005977078193566658	-0.924111260317952	-0.9241112603179052	-0.9241112603179052	-0.9241112603189009	Muribaculum_intestinale_YL27	Co2+-e0
Enterococcus_faecalis_KB1##L-Tryptophan-e0##Microbe	-6.121310174057741	-6.121310174057741	-6.121310175501301	-6.121310172574617	-6.121310172574617	-6.121310162577584	-6.121310162744743	-6.121310161025735	-6.121310161025735	-6.121310161025735	-6.121310161025735	-6.121310161025735	-6.121310167658122	-6.121310174640362	-6.121310174513073	-6.121310174549723	-6.1213101744918665	-6.12131017462634	-6.121310174711332	-6.121310174711332	-6.121310174711332	-6.121310174711332	-6.121310138482017	-6.121310138482017	Enterococcus_faecalis_KB1	L-Tryptophan-e0
Muribaculum_intestinale_YL27##Cl--e0##Microbe	-0.9241112603242618	-0.9241112603248528	-0.9241112603248528	-0.9241112603245901	-0.924111260325144	-0.924111260325144	-0.924111260325144	-0.924111260325144	-0.9241112603192025	-0.924111260320585	-0.9241112603175562	-0.9241112603188651	-0.9241112603188651	-0.9241112603188651	-0.9241112603188651	-0.9241112603188651	-0.9241112603188651	-0.9241112603188651	-0.9241112603188651	-0.005977078193567634	-0.924111260317881	-0.9241112603178147	-0.9241112603178147	-0.9241112603191832	Muribaculum_intestinale_YL27	Cl--e0
Enterococcus_faecalis_KB1##L-Threonine-e0##Microbe	-72.58423504577222	-72.58423504577222	-72.58423506322256	-72.58423502816207	-72.58423502816207	-72.58423490962804	-72.58423491163572	-72.58423489128234	-72.58423489128234	-72.58423489128234	-72.58423489128234	-72.58423489128234	-72.5842349691155	-72.58423505271362	-72.584235051214	-72.58423505165094	-403.1355937061305	-76.34819057475603	-76.3481905758235	-76.3481905758235	-76.3481905758235	-76.3481905758235	-76.34819009485565	-76.34819009485565	Enterococcus_faecalis_KB1	L-Threonine-e0
Muribaculum_intestinale_YL27##Cu2+-e0##Microbe	-0.9241112603262541	-0.9241112603270489	-0.9241112603270489	-0.9241112603271449	-0.9241112603278047	-0.9241112603278047	-0.9241112603278047	-0.9241112603278047	-0.9241112603209183	-0.9241112603225494	-0.9241112603186894	-0.924111260320636	-0.924111260320636	-0.924111260320636	-0.924111260320636	-0.924111260320636	-0.924111260320636	-0.924111260320636	-0.924111260320636	-0.0059770781935762594	-0.9241112603207398	-0.9241112603203229	-0.9241112603203229	-0.92411126032117	Muribaculum_intestinale_YL27	Cu2+-e0
PAN##Muribaculum_intestinale_YL27##Metabolite	126.68907411837442	126.68907411842397	126.68907411842397	126.68907411842912	126.68907411848711	126.68907411848711	126.68907411848711	126.68907411848711	126.68907411776819	126.68907411794865	126.68907411754378	126.68907411771707	126.68907411771707	126.68907411771707	126.68907411771707	126.68907411771707	126.68907411771707	126.68907411771707	126.68907411771707	0.0	0.0	0.0	0.0	0.0	PAN	Muribaculum_intestinale_YL27
Enterococcus_faecalis_KB1##Sulfate-e0##Microbe	-0.7060625360053697	-0.7060625360053697	-0.7060625361709932	-0.70606253583463	-0.70606253583463	-0.706062534682328	-0.7060625347014023	-0.7060625345029818	-0.7060625345029818	-0.7060625345029818	-0.7060625345029818	-0.7060625345029818	-0.7060625352696445	-0.7060625360736192	-0.7060625360587574	-0.7060625360634883	-0.7060625360568212	-0.7060625360722733	-0.7060625360822792	-0.7060625360822792	-0.7060625360822792	-0.7060625360822792	-0.7060625319033235	-0.7060625319033235	Enterococcus_faecalis_KB1	Sulfate-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe	0.0	1682.1400028230303	1682.1400028230303	1682.1400028231212	1577.248931166957	1577.248931166957	1577.248931166957	1577.248931166957	321.70167121688564	18.188605715257474	697.271491633883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe	0.0	2176.1911539519083	2176.1911539519083	2176.191153951981	2070.3000822960807	2070.3000822960807	2070.3000822960807	2070.3000822960807	814.7528223433994	1118.265887846625	439.1830019243739	1136.4544935598128	1136.4544935598128	1136.4544935598128	1136.4544935598128	1136.4544935598128	1136.4544935598128	1136.4544935598128	1136.4544935598128	9.99991623005156	1136.4544935595961	1136.4544935595268	1136.4544935595268	1136.4544935605325	Muribaculum_intestinale_YL27	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe	0.0	2324.604210142982	1932.780843232376	1932.7808422727041	1932.7808422727041	890.7876851665803	1197.4711660370463	584.6042041630931	584.6042041630931	584.6042041630931	584.6042041630931	584.6042041630931	1997.3669914893496	-724.9648110415666	1.000000000000003	1.0000000000000067	1.000000000000007	-652.5748062798813	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##CO2-e0##Microbe	0.0	2361.030737507077	1969.2073706056292	1969.2073696279826	1969.2073696279826	927.2142124512123	1847.2646550146774	1234.3976929610476	1234.3976929610476	1234.3976929610476	1234.3976929610476	1234.3976929610476	-178.36509237584752	-178.3650925774271	63.623177768358275	183.35565622290733	183.35565622113077	-143.431746914791	-119.04338354074636	-119.04338354074636	-119.04338354074636	-119.04338354074636	-119.04338273347427	-119.04338273347427	Enterococcus_faecalis_KB1	CO2-e0
Muribaculum_intestinale_YL27##CO2-e0##Microbe	0.0	2471.6288702596166	2471.6288702596166	2471.628870259697	2471.6288702608376	2471.6288702608376	2471.6288702608376	2471.6288702608376	2471.6288702465713	3078.6550012542443	1023.4282524099124	2417.971235681123	2417.971235681123	2417.971235681123	2417.971235681123	2417.971235681123	2417.971235681123	2417.971235681123	2417.971235681123	10.671585401334836	-449.40044291846203	-483.31571451983456	-483.31571451983456	666.4824375201152	Muribaculum_intestinale_YL27	CO2-e0
Enterococcus_faecalis_KB1##Ethanol-e0##Microbe	0.0	982.818244085059	786.9065605882417	786.9065601920367	786.9065601920367	-255.08659505282054	51.5968857833455	51.596885769040306	51.596885769040306	51.596885769040306	51.596885769040306	51.596885769040306	-1361.1659008503455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Ethanol-e0
Enterococcus_faecalis_KB1##Succinate-e0##Microbe	0.0	0.500000000094782	0.5000000007363403	0.4999999994467572	0.4999999994467572	0.4999999950750431	0.49999999514731686	0.49999999438576026	0.49999999438576026	0.49999999438576026	0.49999999438576026	0.49999999438576026	0.4999999973204168	0.500000000354599	0.5000000002982699	0.5000000003153349	0.5000000002906666	0.5000000003481522	0.5000000003835927	0.5000000003835927	0.5000000003835927	0.5000000003835927	0.499999985450565	0.499999985450565	Enterococcus_faecalis_KB1	Succinate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe	0.0	1820.249561109387	1820.249561109387	1820.2495611094812	1714.3584894533824	1714.3584894533824	1714.3584894533824	1714.3584894533824	458.8112295026769	762.3242950054164	-589.848779808342	456.0584576431717	456.0584576431717	456.0584576431717	456.0584576431717	456.0584576431717	456.0584576431717	456.0584576431717	456.0584576431717	7.255055539236013	-977.6273816569822	-1022.8477437921161	-1022.8477437921161	510.2164589281869	Muribaculum_intestinale_YL27	Acetate-e0
Enterococcus_faecalis_KB1##Acetate-e0##Microbe	0.0	1195.111979311456	999.2002958604215	999.2002953717632	999.2002953717632	999.2002937449943	999.2002937740492	999.2002934854308	999.2002934854308	999.2002934854308	999.2002934854308	999.2002934854308	999.2002945689802	-361.9656067069816	-119.97733635707255	-0.24485790379158123	165.03082142375678	-325.15028328301594	-300.7619199114859	-300.7619199114859	-300.7619199114859	-300.7619199114859	-300.76191798890517	-300.76191798890517	Enterococcus_faecalis_KB1	Acetate-e0
Muribaculum_intestinale_YL27##Formate-e0-e0##Microbe	0.0	0.0	1.5000000000360556	1.5000000000323226	1.500000000031255	1.500000000031255	1.500000000031255	1.500000000031255	1.4999999999519673	-605.526131004234	79.54945194250952	79.54945194260183	79.54945194260183	79.54945194260183	79.54945194260183	79.54945194260183	79.54945194260183	79.54945194260183	79.54945194260183	-3.4596087844258414	79.54945194287201	79.54945194286564	79.54945194286564	79.54945194270093	Muribaculum_intestinale_YL27	Formate-e0-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe	0.0	0.0	0.5000000008641613	0.4999999993721851	0.4999999993721851	0.49999999439989096	-612.8669616993745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe	0.0	0.0	0.0	12.165428974599758	12.165428974599758	12.165428953280669	12.165428953666767	12.165428949884102	12.165428949884102	12.165428949884102	12.165428949884102	12.165428949884102	12.165428964087928	12.165428979146045	12.165428978866665	12.16542897895636	12.165428978828281	12.165428979127809	12.16542897931104	12.16542897931104	12.16542897931104	12.16542897931104	12.165428930205966	12.165428930205966	Enterococcus_faecalis_KB1	XAN-e0
Enterococcus_faecalis_KB1##Glycerol-e0##Microbe	0.0	0.0	0.0	0.0	2.523313435391348	2.523313433664638	2.5233134336859457	2.5233134334227136	2.5233134334227136	2.5233134334227136	2.5233134334227136	2.5233134334227136	2.523313434455868	2.5233134356134506	-239.4649569066551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Glycerol-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe	0.0	0.0	0.0	0.0	9.503941316712275	9.503941303392427	9.503941303636754	9.503941301263156	9.503941301263156	9.503941301263156	9.503941301263156	9.503941301263156	9.503941310233895	9.503941319393439	9.503941319237347	9.503941319279228	9.503941319216528	9.503941319382092	9.503941319489146	9.503941319489146	9.503941319489146	9.503941319489146	9.503941272517023	9.503941272517023	Enterococcus_faecalis_KB1	Fumarate-e0
Muribaculum_intestinale_YL27##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	0.0	0.0	0.5000000000046951	0.5000000000046951	0.5000000000046951	0.5000000000046951	0.5000000000016046	0.5000000000022741	0.49999999999945005	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.003233960265502411	0.49999999999855227	0.49999999999852135	0.49999999999852135	0.4999999999990977	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0
