	0.0000-0.0012	0.0728-0.0746	0.0751-0.0835	0.0835-0.0991	0.0991-0.1234	0.1234-0.1246	0.1246-0.1247	0.1247-0.2303	0.2303-0.2303	0.2303-0.2355	0.2355-0.2366	0.2366-5.0797	5.0797-12.5617	12.5617-14.4252	14.4252-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603359369	-0.9241112603359369	-0.9241112603354421	Enterocloster_clostridioformis_YL32	Zn2+-e0
PAN##Bacteroides_caecimuris_I48##Metabolite	126.68907411730311	126.68907411644406	126.68907411552685	126.68907411572773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.68907411573066	126.68907411573066	PAN	Bacteroides_caecimuris_I48
Bacteroides_caecimuris_I48##Ca2+-e0##Microbe	-0.9241112603168803	-0.924111260310076	-0.9241112603030354	-0.9241112603044593	-0.005418039238939312	-0.9241112603185	-0.9241112603176436	-0.9241112603180944	-0.9241112603190459	-0.003370330857925938	-0.6160741733069071	-0.6160741733660555	-0.6160741733660555	-0.9241112603038966	-0.9241112603038966	Bacteroides_caecimuris_I48	Ca2+-e0
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218847628	-6.835969218847628	-6.835969218845954	Enterocloster_clostridioformis_YL32	L-Tryptophan
Bacteroides_caecimuris_I48##O2-e0##Microbe	-0.9999999999999988	-1.0000000000000007	-0.9999999999999981	-1.0000000000000007	-0.9999999999999977	-0.9999999999999984	-0.9999999999999992	-1.0000000000000018	-1.0	-0.9999999999999977	-0.9999999999999998	910.3805298846586	910.3805298846586	1369.0707952039095	1369.0707952039095	Bacteroides_caecimuris_I48	O2-e0
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031416021	-11.393282031416021	-11.39328203141335	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.013505963712607	-12.01350596369606	-12.01350596369606	-12.01350596363147	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Bacteroides_caecimuris_I48##PAN##Microbe	-1.000000000000282	-1.0000000000000202	-1.0000000000000038	-1.0000000000000218	-0.005862972860082846	-1.0000000000093965	-1.0000000000016653	-1.0000000000063483	-0.9999999999980904	-0.0036471050647883954	-0.6666666664240679	-0.6666666664829223	-0.6666666664829223	-1.0000000000001026	-1.0000000000001026	Bacteroides_caecimuris_I48	PAN
Bacteroides_caecimuris_I48##CO2-e0##Microbe	2629.0317691837827	1325.967300642183	2261.884355062266	2261.884355065586	5.308270369450441	2261.884355098431	4447.769622411709	2295.032360740481	2293.284186482461	2.385731001889016	-291.07768833989985	-291.0776883685786	-291.0776883685786	-440.11653267511645	-440.11653267511645	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##Fe2+-e0##Microbe	-1.9241112603159987	-1.9241112605362662	-1.9241112605853683	-1.9241112604994528	-0.011281012099178759	-1.9241112606388369	-1.9241112604175845	-1.9241112606132207	-1.924111260282487	-0.007017435923018775	-1.2827408402019174	-1.2827408402101932	-1.2827408402101932	-1.9241112608461302	-1.9241112608461302	Bacteroides_caecimuris_I48	Fe2+-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999997	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Bacteroides_caecimuris_I48##L-Lysine-e0##Microbe	-41.268999357415524	-41.26899935726744	-41.26899935701071	-41.268999357019	-0.24195902319565676	-41.268999357686546	-41.26899935750023	-41.26899935766166	-41.268999357475714	-0.15051237657525013	-27.512666228038963	-27.512666230562253	-27.512666230562253	-41.26899935722265	-41.26899935722265	Bacteroides_caecimuris_I48	L-Lysine-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972545386	-22.280195972545386	-22.280195972539904	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2498.5671948345753	2502.913412357638	2506.9134123575777	2510.9085437077742	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2530.263914515552	-2532.8716450288694	-2532.8716450288084	-2534.8692107038232	Enterocloster_clostridioformis_YL32	Glycine-e0
Bacteroides_caecimuris_I48##Zn2+-e0##Microbe	-0.9241112603160194	-0.9241112603099716	-0.9241112603029121	-0.924111260304708	-0.005418039238939274	-0.9241112603175015	-0.9241112603170548	-0.9241112603175813	-0.9241112603183357	-0.003370330857925839	-0.6160741733072221	-0.6160741733663553	-0.6160741733663553	-0.9241112603043602	-0.9241112603043602	Bacteroides_caecimuris_I48	Zn2+-e0
Bacteroides_caecimuris_I48##Sucrose-e0##Microbe	-6.992697026108399	-6.992697026169707	-6.9926970261535955	-6.992697026114999	-0.040997992882925535	-6.9926970262801715	-6.992697026161782	-6.992697026265522	-8.740871282659413	-0.03187887592525589	-1823.7610595962522	-0.9999999999999986	-0.9999999999999986	-0.9999999999999991	-0.9999999999999991	Bacteroides_caecimuris_I48	Sucrose-e0
Bacteroides_caecimuris_I48##L-Tryptophan##Microbe	-6.835969218711587	-6.835969218696611	-6.835969218654753	-6.835969218654356	-0.04007910200172854	-6.835969218774505	-6.835969218734819	-6.835969218769892	-6.835969218724308	-0.024931497960326374	-4.557312810790405	-4.557312811213261	-4.557312811213261	-6.8359692187048315	-6.8359692187048315	Bacteroides_caecimuris_I48	L-Tryptophan
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.64223087827226	-40.642230878251844	-38.64223087825085	-38.64223087823522	Enterocloster_clostridioformis_YL32	Uracil-e0
Bacteroides_caecimuris_I48##L-Cysteine-e0##Microbe	-13.01350596349274	-13.013505963690932	-13.013505963704098	-13.013505963608228	-0.07629783227870413	-13.013505963889243	-13.013505963614481	-13.01350596384944	-13.013505963467578	-0.04746162351040619	-8.675670639638252	-8.67567064027315	-8.67567064027315	-13.013505963997735	-13.013505963997735	Bacteroides_caecimuris_I48	L-Cysteine-e0
Bacteroides_caecimuris_I48##L-Histidine-e0##Microbe	-11.393282031193825	-11.393282031206173	-11.393282031153257	-11.393282031131957	-0.06679850333627761	-11.393282031340968	-11.393282031238567	-11.393282031327159	-11.393282031203242	-0.04155249660060521	-7.595521351416392	-7.5955213520863225	-7.5955213520863225	-11.393282031271145	-11.393282031271145	Bacteroides_caecimuris_I48	L-Histidine-e0
PAN##Enterocloster_clostridioformis_YL32##Metabolite	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411979959	126.68907411979959	126.68907411976828	PAN	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##N-acetyl-D-gluosamine##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-6.992697026259866	Enterocloster_clostridioformis_YL32	N-acetyl-D-gluosamine
Bacteroides_caecimuris_I48##Spermidine-e0##Microbe	-1.0000000000000022	-0.9999999999999996	-1.0000000000000004	-0.9999999999999984	-0.9999999999999986	-1.0000000000000007	-0.9999999999999996	-0.9999999999999984	-0.9999999999999994	-0.9999999999999999	-0.9999999999999994	-1.0	-1.0	0.0	0.0	Bacteroides_caecimuris_I48	Spermidine-e0
Bacteroides_caecimuris_I48##L-Phenylalanine##Microbe	-22.28019597210415	-22.280195971951585	-22.280195971793027	-22.28019597182808	-0.13062818430191675	-22.280195972150114	-22.280195972119884	-22.28019597214584	-22.28019597214528	-0.08125821557428384	-14.853463975714376	-14.853463977121143	-14.853463977121143	-22.28019597182525	-22.28019597182525	Bacteroides_caecimuris_I48	L-Phenylalanine
Bacteroides_caecimuris_I48##5'-Deoxyadenosine-e0##Microbe	0.0	1.5000000000257498	1.5000000000380913	1.5000000000158464	0.008794459290141315	1.500000000067038	1.500000000022965	1.5000000000632845	1.4999999999751912	0.005470657597240679	0.9999999997644583	0.9999999997887855	0.9999999997887855	1.5000000000966431	1.5000000000966431	Bacteroides_caecimuris_I48	5'-Deoxyadenosine-e0
Bacteroides_caecimuris_I48##5-Methylthio-D-ribose-e0##Microbe	0.0	-0.5000000000043414	-0.5000000000113525	-0.5000000000082603	-0.9970685135699614	-0.5000000000002023	-0.4999999999989414	-0.4999999999999568	-0.5000000000007778	-0.9981764474676103	-0.6666666667979613	-0.6666666667653002	-0.6666666667653002	0.49999999998962896	0.49999999998962896	Bacteroides_caecimuris_I48	5-Methylthio-D-ribose-e0
Bacteroides_caecimuris_I48##Glycolaldehyde-e0##Microbe	0.0	0.49999999997595557	0.499999999965001	0.49999999997034816	-0.9912055407098882	0.49999999999803113	0.4999999999985393	0.5000000000003849	0.49999999999778566	-0.9945293424028357	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Glycolaldehyde-e0
Bacteroides_caecimuris_I48##Glutamine##Microbe	0.0	0.0	-33.14800564211472	-33.148005642033844	0.7997911696934574	-33.148005642687075	2152.7372616748407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Glutamine
Riboflavin##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.30679820567757693	126.68907411757395	126.68907411739525	126.68907411754816	126.68907411754388	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Bacteroides_caecimuris_I48
D-Glucose-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.09688364389818903	0.0	0.0	0.0	0.0	0.09240967277324576	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Bacteroides_caecimuris_I48
O2-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	-0.09688364389799513	0.0	0.0	0.0	0.0	-0.09240967277330693	0.0	0.0	0.0	0.0	0.0	O2-e0	Bacteroides_caecimuris_I48
L-Serine##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.04844182194905598	0.0	0.0	0.0	0.0	0.04620483638662509	0.0	0.0	0.0	0.0	0.0	L-Serine	Bacteroides_caecimuris_I48
Folate##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.3552400276266135	0.0	0.0	0.0	0.0	0.20022095767542405	84.45938271253512	84.45938272053168	84.45938272053168	0.0	0.0	Folate	Bacteroides_caecimuris_I48
Spermidine-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.03229454796617496	0.0	0.0	0.0	0.0	0.12321289703099421	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Bacteroides_caecimuris_I48
L-Aspartate-e0##Bacteroides_caecimuris_I48##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09240967277328022	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	Bacteroides_caecimuris_I48
