	0.0000-0.0012	0.0728-0.0746	0.0751-0.0835	0.0835-0.0991	0.0991-0.1234	0.1234-0.1246	0.1246-0.1247	0.1247-0.2303	0.2303-0.2303	0.2303-0.2355	0.2355-0.2366	0.2366-5.0797	5.0797-12.5617	12.5617-14.4252	14.4252-20.0000	Source	Target
Bacteroides_caecimuris_I48##Riboflavin##Microbe##Riboflavin	-0.9999999999999991	-1.0000000000000009	-0.999999999999999	-0.9999999999999981	-0.9999999999999996	-1.0000000000000169	-1.000000000000225	-0.9999999999999453	-1.0000000000001827	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Riboflavin
Bacteroides_caecimuris_I48##PAN##Microbe##PAN	-1.000000000000282	-1.0000000000000202	-1.0000000000000038	-1.0000000000000218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000001026	-1.0000000000001026	Bacteroides_caecimuris_I48	PAN
Bacteroides_caecimuris_I48##Sorbitol-e0-e0##Microbe##PAN	6.992697026037586	6.992697024491373	6.992697022668823	6.992697023713359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.045930337764107	-14.045930337764107	Bacteroides_caecimuris_I48	Sorbitol-e0-e0
PAN##Enterocloster_clostridioformis_YL32##Metabolite##None	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411986531	126.68907411979959	126.68907411979959	126.68907411976828	PAN	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Putrescine-e0	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.3333333333058315	0.33333333330638043	0.0	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Spermidine-e0	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.333333333368562	-0.33333333336724025	0.0	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Thiamin-e0	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	6.571428571457095	5.714285714323888	5.714285714323888	5.7142857143209715	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Formate-e0	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	-0.4285714285625497	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Folate-e0	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.97619047614256	5.5476190475774265	5.5476190475774265	5.54761904757627	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##PAN	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2542.2877240392913	-2544.038311695475	-2544.038311695475	-2546.3692107038164	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##Puryvate	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.2380952380963147	0.238095238096222	0.238095238096222	0.23809523809569666	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe##N-acetyl-D-gluosamine	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333157406	-0.33333333333137666	-0.33333333333137666	0.0	Enterocloster_clostridioformis_YL32	Glycine-e0
Enterocloster_clostridioformis_YL32##Phosphate-e0##Microbe##PAN	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496150274	-127.45775496143675	-127.45775496143675	-127.45775496140595	Enterocloster_clostridioformis_YL32	Phosphate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Putrescine-e0	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.3333333333322542	0.33333333333224197	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Spermidine-e0	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652838	1.6666666666652907	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Thiamin-e0	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.7142857142864951	1.1428571428581042	1.1428571428581042	1.1428571428643919	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Formate-e0	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	-0.2857142857140043	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Folate-e0	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.761904761903293	4.476190476189122	4.476190476189122	4.476190476191387	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##PAN	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-102.10964628947087	-103.27670472771952	-103.27670472771952	-105.6076037362592	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##Puryvate	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095238865	0.38095238095239264	0.38095238095239264	0.38095238095245293	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##L-Glutamate-e0##Microbe##N-acetyl-D-gluosamine	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332794	-0.3333333333332761	-0.3333333333332761	0.0	Enterocloster_clostridioformis_YL32	L-Glutamate-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Putrescine-e0	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333413096	-0.3333333333411116	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Spermidine-e0	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666768839	-0.6666666666764272	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Thiamin-e0	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.7142857142777376	-0.14285714284626094	-0.14285714284626094	-0.1428571428420248	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Formate-e0	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.2857142857168939	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Folate-e0	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.5119047619188802	-0.22619047620262192	-0.22619047620262192	-0.22619047620111898	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##PAN	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-735.9468268930021	-734.7797684542887	-734.7797684542887	-735.9452179583876	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##Puryvate	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904794871	0.11904761904792298	0.11904761904792298	0.11904761904783205	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe##N-acetyl-D-gluosamine	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666614752	-0.16666666666608168	-0.16666666666608168	0.0	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Enterocloster_clostridioformis_YL32##Mn2+-e0##Microbe##PAN	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603364866	-0.9241112603360371	-0.9241112603360371	-0.9241112603357	Enterocloster_clostridioformis_YL32	Mn2+-e0
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe##PAN	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603361725	-0.9241112603359369	-0.9241112603359369	-0.9241112603354421	Enterocloster_clostridioformis_YL32	Zn2+-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe##PAN	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.268999358227795	-41.26899935820405	-41.26899935820405	-41.26899935814942	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##Putrescine-e0	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.9999999999977941	0.999999999997838	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##Spermidine-e0	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999972056	1.9999999999973166	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##L-Aspartate-e0##Microbe##PAN	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161060757	-204.40724161051287	-204.40724161051287	-204.40724161050014	Enterocloster_clostridioformis_YL32	L-Aspartate-e0
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe##PAN	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603320996	-0.9241112603317201	-0.9241112603317201	-0.924111260331436	Enterocloster_clostridioformis_YL32	Sulfate-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##Putrescine-e0	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996183	0.9999999999996267	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##Spermidine-e0	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995278	0.9999999999995473	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##PAN	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342530805	-36.572358342506284	-36.572358342506284	-36.57235834242658	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe##PAN	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.7264401061606	-64.72644010612505	-64.72644010612505	-64.72644010609422	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Enterocloster_clostridioformis_YL32##Putrescine-e0##Microbe##Putrescine-e0	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-1.0000000000000013	0.0	0.0	Enterocloster_clostridioformis_YL32	Putrescine-e0
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe##PAN	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031421904	-11.393282031416021	-11.393282031416021	-11.39328203141335	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Proline-e0##Microbe##PAN	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739982332	-26.584324739969286	-26.584324739969286	-26.584324739980868	Enterocloster_clostridioformis_YL32	L-Proline-e0
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe##PAN	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603364029	-0.9241112603359763	-0.9241112603359763	-0.9241112603357137	Enterocloster_clostridioformis_YL32	Co2+-e0
Enterocloster_clostridioformis_YL32##L-Valine-e0##Microbe##PAN	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307371503	-50.88999307368934	-50.88999307368934	-50.88999307371525	Enterocloster_clostridioformis_YL32	L-Valine-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe##PAN	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439676013	-30.508677439643765	-30.508677439643765	-30.508677439500595	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe##Spermidine-e0	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999997	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe##Thiamin-e0	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##L-Isoleucine-e0##Microbe##PAN	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267530978	-45.48445267528745	-45.48445267528745	-45.48445267528861	Enterocloster_clostridioformis_YL32	L-Isoleucine-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe##PAN	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603364698	-0.9241112603359937	-0.9241112603359937	-0.924111260335761	Enterocloster_clostridioformis_YL32	fe3-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Putrescine-e0	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666675038	3.666666666674714	0.0	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Spermidine-e0	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333344193	6.333333333343542	0.0	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Thiamin-e0	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	0.42857142856193203	-2.714285714298504	-2.714285714298504	-2.7142857142893506	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Formate-e0	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	-1.5714285714313583	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Folate-e0	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-1.476190476175856	-3.0476190476068017	-3.0476190476068017	-3.0476190476032987	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##PAN	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	772.0393002559657	765.6204788447826	765.6204788447826	767.9513778536444	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Puryvate	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380956069	-0.2380952380955846	-0.2380952380955846	-0.23809523809531555	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##N-acetyl-D-gluosamine	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.3333333333328359	0.33333333333277126	0.33333333333277126	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe##Putrescine-e0	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004376	-1.0000000000004297	0.0	0.0	Enterocloster_clostridioformis_YL32	Uracil-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe##Spermidine-e0	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005866	-1.0000000000005669	0.0	0.0	Enterocloster_clostridioformis_YL32	Uracil-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe##PAN	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.642230878271235	-38.64223087825085	-38.64223087825085	-38.64223087823522	Enterocloster_clostridioformis_YL32	Uracil-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe##Thiamin-e0	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000006857	-2.0000000000008877	-2.0000000000008877	-2.0000000000006435	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe##Folate-e0	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999901834	-0.49999999999915545	-0.49999999999915545	-0.49999999999907113	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe##PAN	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216123367	55.13310216120833	55.13310216120833	55.133102161205024	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##L-Methionine-e0##Microbe##PAN	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437472	-18.982435295437128	-18.982435295437128	-18.98243529550852	Enterocloster_clostridioformis_YL32	L-Methionine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe##Thiamin-e0	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000151	1.000000000000181	1.000000000000181	1.0000000000023046	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe##PAN	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963712758	-13.013505963696241	-13.013505963696241	-13.013505963633774	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe##Thiamin-e0	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002112	1.0000000000002789	1.0000000000002789	1.0000000000005604	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe##PAN	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956852115	-17.083554956843866	-17.083554956843866	-17.083554956831293	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
