	0.0000-0.0000	0.0000-0.0029	0.0029-0.0034	0.0229-0.0237	0.0237-0.1958	0.1958-0.2278	0.2278-0.3278	0.3278-0.3308	0.3308-0.3308	0.4703-0.4773	0.4773-0.5024	0.5024-0.5151	0.5152-0.5163	0.5163-0.5164	0.5164-0.5179	0.5179-0.5179	0.5179-0.5510	0.5510-0.5511	0.5511-0.5512	0.5521-0.5618	0.5618-0.5627	0.5627-0.5627	0.5627-0.5633	0.5633-0.5641	0.5641-2.6933	2.6933-3.2348	3.2348-3.2349	3.2349-3.6623	3.6623-4.3631	4.3631-4.3883	4.3909-5.1401	5.1401-5.9606	5.9606-7.1779	7.1779-9.2831	9.2831-14.4463	14.4463-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##D-Glucose-e0##Microbe	-737.6206364166866	-737.7539697498465	-853.8066312426075	-18.081323435907336	-18.081323436324656	-1.0000000000000004	-0.9999999999999997	-0.9999999999999999	-1.0000000000000067	-0.9999999999999996	-1.0000000000000002	-0.9999999999999996	-1.0000000000000018	-1.000000000000002	-1.0000000000000007	-0.9999999999999999	-0.9999999999999993	-1.0000000000000027	-1.0	-1.0000000000000016	-1.0	-1.0000000000000022	-1.0000000000000022	-1.0000000000000013	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	Enterocloster_clostridioformis_YL32	D-Glucose-e0
Blautia_coccoides_YL58##Ca2+-e0##Microbe	-0.706062536005403	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.70606253601045	-0.7060625360133548	-0.7060625360133548	-0.7060625360133548	-0.7060625354831339	-0.05097947059881004	-0.7060625359701451	-0.706062535970073	-0.7060625359701821	-0.706062535970109	-0.706062535970109	-0.7060625359705227	-0.7060625359712046	-0.7060625359709476	-0.7060625359714722	Blautia_coccoides_YL58	Ca2+-e0
Enterocloster_clostridioformis_YL32##L-Proline-e0##Microbe	-26.58432473997918	-26.584324739974004	-26.584324740010928	-26.584324740051798	-26.584324739394493	-26.584324739373827	-26.584324739385536	-0.06811171448794057	-3.8017269503211875	-3.801726950303509	-3.801726950309606	-3.801726950317899	-3.801726950304634	-3.8017269502990914	-3.8017269503062696	-3.8017269503018807	-3.8017269503021414	-3.801726950302926	-3.801726950302957	-3.8017269503018007	-3.801726950304833	-3.8017269503114948	-3.8017269503114948	-3.8017269502913145	-3.801726950314492	-3.801726950314492	-3.801726950314492	-3.801726950314492	-3.801726950314492	-3.801726950314492	-3.801726950313745	-26.5843247390949	-26.5843247390949	-26.5843247390949	-26.5843247390949	-26.5843247390949	Enterocloster_clostridioformis_YL32	L-Proline-e0
Enterocloster_clostridioformis_YL32##L-Isoleucine-e0##Microbe	-45.48445267530443	-45.48445267528902	-45.48445267535327	-45.48445267542778	-45.48445267433259	-45.48445267429167	-45.484452674311754	-0.11653574369727678	-6.5045650490556195	-6.504565049023972	-6.504565049034477	-6.504565049048384	-6.504565049026135	-6.504565049016684	-6.504565049028924	-6.504565049026658	-6.504565049027067	-6.504565049018073	-6.5045650490177245	-6.504565049020714	-6.50456504902725	-6.50456504903418	-6.50456504903418	-6.504565049001001	-6.504565049043932	-6.504565049043932	-6.504565049043932	-6.504565049043932	-6.504565049043932	-6.504565049043932	-6.504565049042923	-45.48445267381675	-45.48445267381675	-45.48445267381675	-45.48445267381675	-45.48445267381675	Enterocloster_clostridioformis_YL32	L-Isoleucine-e0
Blautia_coccoides_YL58##PAN##Microbe	-1.0000000000000235	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.999999999999968	-0.999999999999968	-0.999999999999968	-1.0000000000000897	-0.999999999999999	-1.0000000000000386	-0.9999999999998864	-0.9999999999998195	-0.9999999999998866	-0.9999999999998866	-1.0000000000001303	-1.0000000000000027	-0.9999999999999846	-0.9999999999999948	Blautia_coccoides_YL58	PAN
Blautia_coccoides_YL58##CO2-e0##Microbe	1447.8766099745594	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466759557	1447.4557466822184	1448.50610639439	1448.50610639439	1448.506105304845	91.06719226442918	1458.424704441235	1458.4247044409497	1413.762340981677	1401.3152405958433	1401.3152405958433	1345.577629052544	1345.5776290539116	1348.5776290535907	1340.8537980816473	Blautia_coccoides_YL58	CO2-e0
Blautia_coccoides_YL58##Fe2+-e0##Microbe	-1.7060625360472659	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360592065	-1.7060625360668993	-1.7060625360668993	-1.7060625360668993	-1.7060625347852874	-0.1231819569244369	-1.7060625359624046	-1.706062535962324	-1.7060625359626693	-1.7060625359625565	-1.7060625359625565	-1.7060625359636057	-1.7060625359653174	-1.7060625359647927	-1.7060625359659791	Blautia_coccoides_YL58	Fe2+-e0
Blautia_coccoides_YL58##K+-e0##Microbe	-0.7060625359916567	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359925679	-0.7060625359957626	-0.7060625359957626	-0.7060625359957626	-0.7060625354864183	-0.07133537753070697	-0.7060625359642358	-0.70606253596118	-0.7060625359635754	-0.7060625359631452	-0.7060625359631452	-0.7060625359545949	-0.7060625359711643	-0.7060625359681849	1.626634427437553	Blautia_coccoides_YL58	K+-e0
Blautia_coccoides_YL58##L-Methionine-e0##Microbe	-14.24889412199934	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122101738	-14.248894122162682	-14.248894122162682	-14.248894122162682	-14.248894111459663	-1.0288055829555902	-14.248894121290842	-14.248894121287966	-14.248894121290798	-14.248894121289927	-14.248894121289927	-14.248894121298928	-14.248894121309947	-14.248894121306225	-14.248894121316312	Blautia_coccoides_YL58	L-Methionine-e0
Enterocloster_clostridioformis_YL32##Mg-e0##Microbe	-0.9241112603354117	-0.9241112603353404	-0.9241112603364559	-0.9241112603398953	-0.924111260315175	-0.9241112603144968	-0.9241112603148987	-0.0023676660187811095	-0.1321537679768511	-0.1321537679764156	-0.13215376797659484	-0.13215376797678605	-0.1321537679764715	-0.13215376797604472	-0.1321537679763792	-0.13215376797629483	-0.1321537679763209	-0.13215376797632186	-0.13215376797629305	-0.13215376797637504	-0.13215376797643252	-0.13215376797669973	-0.13215376797669973	-0.13215376797602527	-0.1321537679768647	-0.1321537679768647	-0.1321537679768647	-0.1321537679768647	-0.1321537679768647	-0.1321537679768647	-0.1321537679768667	-0.9241112603055373	-0.9241112603055373	-0.9241112603055373	-0.9241112603055373	-0.9241112603055373	Enterocloster_clostridioformis_YL32	Mg-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe	-16.08355495685011	-16.083554956846186	-16.083554956869094	-16.08355495702054	-16.083554956448815	-16.08355495643492	-16.083554956441954	0.9562302135171187	-1.4430566479439255	-1.4430566479135918	-1.4430566479192444	-1.4430566479297902	-1.44305664791322	-1.4430566479115243	-1.4430566479133502	-1.4430566479140263	-1.443056647914292	-1.4430566479103786	-1.4430566479103217	-1.4430566479119695	-1.4430566479154938	-1.443056647916444	-1.443056647916444	-1.4430566478960505	-1.4430566479206934	-1.4430566479206934	-1.4430566479206934	-1.4430566479206934	-1.4430566479206934	-1.4430566479206934	-1.4430566479204825	-16.083554956243702	-16.083554956243702	-16.083554956243702	-16.083554956243702	-17.083554956242704	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe	1688.6375565338294	1688.7708898667756	1583.268470331003	1009.7404744353828	1009.7404744096347	1026.8217978451444	1026.8217978455964	-4.849963496377002	551.5349582313594	154.9431348263161	-62.910650056069244	267.2329615305861	70.34679457822149	244.65470964724076	244.65470964759547	244.654709647527	244.65470964753823	-45.72453825664504	-45.72453825664288	25.959391588233135	25.959391588242426	-41.105037305351836	-41.105037305351836	-41.10503730507835	-162.97528762224428	-162.97528762224428	-162.97528762224428	-162.97528762224428	-162.97528762224428	-162.97528762224428	-162.97528762221475	-1289.454234716267	-1289.454234716267	-1289.454234716267	-1293.454234716229	-1302.4542347161382	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##L-Methionine-e0##Microbe	-18.982435295435298	-18.982435295440204	-18.982435295461496	-18.98243529543004	-18.982435295012316	-18.982435294993916	-18.982435295005153	-0.04863490894618846	-2.714608572958389	-2.7146085729413008	-2.7146085729499503	-2.7146085729536655	-2.7146085729405725	-2.714608572943515	-2.71460857295162	-2.714608572940734	-2.714608572940936	-2.7146085729461586	-2.7146085729460774	-2.714608572939756	-2.714608572940386	-2.7146085729464837	-2.7146085729464837	-2.714608572933977	-2.7146085729523155	-2.7146085729523155	-2.7146085729523155	-2.7146085729523155	-2.7146085729523155	-2.7146085729523155	-2.7146085729516245	-18.98243529481324	-18.98243529481324	-18.98243529481324	-18.98243529481324	-18.98243529481324	Enterocloster_clostridioformis_YL32	L-Methionine-e0
Enterocloster_clostridioformis_YL32##K+-e0##Microbe	-0.9241112603518519	-0.9241112603527097	-0.9241112603554554	-0.9241112602806599	-0.9241112603175059	-0.9241112603162532	-0.9241112603164336	-0.0023676660187514718	-0.13215376797187442	-0.13215376797739825	-0.13215376797926678	-0.13215376798075304	-0.1321537679776244	-0.13215376798217657	-0.13215376798203865	-0.13215376797655226	-0.13215376797683015	-0.13215376798427858	-0.13215376798460984	-0.13215376797686945	-0.1321537679773899	-0.1321537679788471	-0.1321537679788471	-0.13215376797932496	-0.13215376798007406	-0.13215376798007406	-0.13215376798007406	-0.13215376798007406	-0.13215376798007406	-0.13215376798007406	-0.13215376798000425	-0.9241112603277735	-0.9241112603277735	-0.9241112603277735	-0.9241112603277735	-0.9241112603277735	Enterocloster_clostridioformis_YL32	K+-e0
Blautia_coccoides_YL58##L-Alanine-e0##Microbe	-53.03444007532266	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007571049	-53.03444007593854	-53.03444007593854	-53.03444007593854	-53.03444003598718	-3.4375921424831057	-53.03444007264377	-53.03444007263653	-53.034440072642255	-53.03444007264118	-53.03444007264118	-53.03444007269648	-53.03444007272426	-53.034440072710204	-55.45568544480989	Blautia_coccoides_YL58	L-Alanine-e0
Blautia_coccoides_YL58##L-Threonine-e0##Microbe	-58.55795728235885	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.55795728278127	-58.557957283033076	-58.557957283033076	-58.557957283033076	-58.557957238937966	-4.0927747602084565	-58.55795727944294	-58.55795727943142	-58.557957279442924	-58.55795727944025	-58.55795727944025	-58.557957279484185	-58.55795727953163	-58.557957279514	-58.83867944972379	Blautia_coccoides_YL58	L-Threonine-e0
Blautia_coccoides_YL58##Riboflavin##Microbe	-1.0000000000000002	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0	-1.0	-1.0	-1.0000000000000009	-0.9999999999999996	-0.9999999999999994	-1.0000000000000002	-1.0000000000000013	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999992	-0.9999999999929255	-0.9999999999938584	Blautia_coccoides_YL58	Riboflavin
Blautia_coccoides_YL58##L-Arginine-e0##Microbe	-21.723747384709537	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.72374738487423	-21.723747384969688	-21.723747384969688	-21.723747384969688	-21.7237473679783	-0.696849198188473	-21.72374738357833	-21.723747383574405	-21.72374738357836	-21.72374738357567	-21.72374738357567	-21.72374738359703	-21.723747383605552	-22.723747383600678	-23.10249579992032	Blautia_coccoides_YL58	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe	-30.508677439668055	-30.508677439650334	-30.50867743970086	-30.50867743994036	-30.50867743897823	-30.508677438966153	-30.508677438975383	-0.07816630091252397	-4.3629342620295715	-4.362934262010527	-331.14361158606783	-0.9999999999999998	-1.0000000000000004	-0.9999999999999998	-0.999999999999999	-0.9999999999999998	-1.0000000000000002	-1.0000000000000004	-1.0	-0.9999999999999992	-0.9999999999999993	-1.0000000000000007	-1.0000000000000007	-1.0	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999993	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Blautia_coccoides_YL58##L-Histidine-e0##Microbe	-9.204977705361685	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770542894	-9.20497770546951	-9.20497770546951	-9.20497770546951	-9.204977698408818	-0.47822774480723024	-9.204977704902864	-9.2049777049004	-9.204977704902575	-9.20497770490278	-9.20497770490278	-9.20497770490806	-9.204977704917795	-9.204977704913796	-8.849792747385013	Blautia_coccoides_YL58	L-Histidine-e0
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe	-0.9241112603322729	-0.9241112603317742	-0.9241112603338669	-0.9241112603448454	-0.9241112603142202	-0.9241112603135853	-0.9241112603138869	-0.002367666018784962	-0.13215376797656764	-0.13215376797620484	-0.13215376797622944	-0.13215376797621758	-0.1321537679765554	-0.13215376797542672	-0.13215376797563003	-0.13215376797595674	-0.13215376797595804	-0.13215376797580042	-0.13215376797583228	-0.13215376797632758	-0.13215376797639783	-0.1321537679767596	-0.1321537679767596	-0.1321537679758878	-0.13215376797668632	-0.13215376797668632	-0.13215376797668632	-0.13215376797668632	-0.13215376797668632	-0.13215376797668632	-0.13215376797664868	-0.9241112603039898	-0.9241112603039898	-0.9241112603039898	-0.9241112603039898	-0.9241112603039898	Enterocloster_clostridioformis_YL32	Sulfate-e0
Blautia_coccoides_YL58##L-Cysteine-e0##Microbe	-6.397459505279516	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.3974595053323435	-6.397459505364015	-6.397459505364015	-6.397459505364015	-6.3974594998270025	0.4658850312481669	-6.397459504911303	-6.397459504909602	-6.3974595049107075	-6.397459504910082	-6.397459504910082	-6.397459504907813	-6.397459504919836	-6.397459504918294	-7.3974595049212555	Blautia_coccoides_YL58	L-Cysteine-e0
Blautia_coccoides_YL58##Spermidine-e0##Microbe	-0.9999999999999984	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.0000000000000002	-1.0	-1.000000000000001	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999997	-1.0000000000000007	0.0	0.0	Blautia_coccoides_YL58	Spermidine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe	-34.57235834251092	-34.5723583424961	-34.572358342560584	-34.57235834287846	-34.572358341762005	-34.572358341738365	-34.57235834175498	1.9062979385806063	-3.230079067577457	-3.23007906753448	-3.2300790675412205	-3.2300790675373587	-3.2300790675365607	-3.2300790675047932	-3.230079067512121	-3.2300790675305	-3.2300790675312037	-3.2300790675111264	-3.2300790675105016	-3.2300790675335467	-3.230079067534828	-3.2300790675461077	-3.2300790675461077	-3.2300790675152014	-3.230079067544541	-3.230079067544541	-3.230079067544541	-3.230079067544541	-3.230079067544541	-3.230079067544541	-3.230079067543601	-34.57235834132122	-34.57235834132122	-34.57235834132122	-35.57235834132007	-36.572358341319436	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Blautia_coccoides_YL58##H+-e0##Microbe	892.681523693204	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654263791	893.1293654302153	892.755264710755	892.755264710755	892.7552640444035	62.559940195029306	878.897036419564	878.8970364193801	830.5887657388333	939.7532002027358	939.7532002027358	800.4091713431237	800.409171344034	798.4091713438394	786.44370455568	Blautia_coccoides_YL58	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe	779.8869193034675	780.1535859699836	1012.2589089545545	-659.1917066619874	-659.1917066420355	-693.3543535141285	-744.283433005259	3.3296199381191935	350.2943912052683	-164.10719329880223	271.6003764662583	271.6003764668425	-187.80067975394041	218.9177887411235	218.9177887414888	-213.8519989320402	-213.85199893205083	294.3116849002178	294.3116849002038	-46.18698186305201	7.075965520672312	-61.40222239979135	-61.40222239979135	-61.402222399441115	-0.4670972413606116	-0.4670972413606116	-0.4670972413606116	-0.4670972413606116	-0.4670972413606116	-0.4670972413606116	-0.4670972413607277	-9.258966516477534	-9.258966516477534	-9.258966516477534	-9.758966516475779	-4.2589665164713555	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe	-64.72644010614857	-64.72644010613165	-64.72644010622022	-64.72644010643837	-64.72644010474383	-64.72644010469456	-64.7264401047233	-0.16583565132663608	-9.25629122262681	-9.256291222576344	-9.25629122258914	-9.256291222606912	-9.256291222578811	-9.25629122255677	-9.2562912225737	-9.256291222571535	-9.256291222572123	-9.256291222563974	-9.256291222563405	-9.256291222572374	-9.256291222579824	-9.256291222592312	-9.256291222592312	-9.256291222541128	-9.256291222600042	-9.256291222600042	-9.256291222600042	-9.256291222600042	-9.256291222600042	-9.256291222600042	-9.25629122259831	-64.72644010398366	-64.72644010398366	-64.72644010398366	-64.72644010398366	-64.72644010398366	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Blautia_coccoides_YL58##O2-e0##Microbe	-1.0000000000000018	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000299556	-0.5000000000317637	-0.5000000000317637	-0.5000000000317637	-0.49999999970573145	-0.10162666486851137	-0.49999999999768446	-0.49999999999838807	-0.49999999999736117	-0.49999999999736333	-0.49999999999736333	-0.4999999999993648	-0.4999999999937735	-0.49999999999479144	-1.0789282691838977	Blautia_coccoides_YL58	O2-e0
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe	-0.9241112603365678	-0.9241112603362647	-0.9241112603375561	-0.9241112603418234	-0.9241112603151418	-0.9241112603145573	-0.9241112603148824	-0.0023676660187778083	-0.13215376797770326	-0.13215376797631248	-0.13215376797652895	-0.132153767977057	-0.1321537679763779	-0.13215376797617767	-0.1321537679763601	-0.13215376797633446	-0.13215376797629097	-0.13215376797630665	-0.13215376797632267	-0.13215376797630193	-0.13215376797644043	-0.13215376797658798	-0.13215376797658798	-0.13215376797586167	-0.13215376797674774	-0.13215376797674774	-0.13215376797674774	-0.13215376797674774	-0.13215376797674774	-0.13215376797674774	-0.13215376797675416	-0.9241112603047061	-0.9241112603047061	-0.9241112603047061	-0.9241112603047061	-0.9241112603047061	Enterocloster_clostridioformis_YL32	Ca2+-e0
Blautia_coccoides_YL58##L-Lysine-e0##Microbe	-36.35966193618233	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193644345	-36.35966193659886	-36.35966193659886	-36.35966193659886	-36.359661909317325	-2.664853552946418	-36.359661934371026	-36.3596619343644	-36.35966193437169	-36.35966193436881	-36.35966193436881	-36.35966193439469	-36.3596619344246	-36.35966193441536	-36.80057432686706	Blautia_coccoides_YL58	L-Lysine-e0
Enterocloster_clostridioformis_YL32##O2-e0##Microbe	-0.9999999999999998	-1.000000000000001	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-1.0000000000000013	-1.0000000000000002	-1.0000000000000009	-1.000000000000002	-0.999999999999999	-1.0000000000000002	-0.9999999999999991	-1.0000000000000007	-1.0000000000000009	-0.9999999999999998	-0.9999999999999992	-1.0000000000000009	-1.0000000000000016	-1.0000000000000013	-0.9999999999999998	-1.0000000000000007	-0.9999999999999992	-0.9999999999999992	-1.0	181.80537547532253	181.80537547532253	181.80537547532253	181.80537547532253	181.80537547532253	181.80537547532253	181.80537547528948	1421.1273340456796	1421.1273340456796	1421.1273340456796	1427.1273340456385	1437.627334045539	Enterocloster_clostridioformis_YL32	O2-e0
Enterocloster_clostridioformis_YL32##PAN##Microbe	-1.00000000000013	-1.0000000000001157	-1.0000000000001117	-1.0000000000001024	-1.0000000000001543	-0.9999999999999609	-0.9999999999999956	-0.002562100604563498	-0.14300633879450603	-0.14300633879427227	-0.14300633879401112	-0.1430063387909815	-0.14300633879575403	-0.1430063387910878	-0.14300633879072042	-0.14300633879469957	-0.14300633879467234	-0.14300633879279667	-0.14300633879278057	-0.1430063387952981	-0.14300633879523275	-0.14300633879577823	-0.14300633879577823	-0.14300633879637142	-0.14300633879648175	-0.14300633879648175	-0.14300633879648175	-0.14300633879648175	-0.14300633879648175	-0.14300633879648175	-0.14300633879646346	-1.0000000000000453	-1.0000000000000453	-1.0000000000000453	-1.0000000000000453	-1.0000000000000453	Enterocloster_clostridioformis_YL32	PAN
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe	-1.9241112603528143	-1.9241112603520045	-1.9241112603545942	-1.9241112603609951	-1.9241112603112351	-1.9241112603096715	-1.9241112603106119	-0.004929766623379394	-0.2751601067716794	-0.2751601067702465	-0.275160106770469	-0.27516010677101865	-0.27516010677030084	-0.27516010676960206	-0.2751601067698729	-0.27516010677012814	-0.27516010677013797	-0.27516010676984004	-0.2751601067698299	-0.27516010677007574	-0.2751601067702833	-0.27516010677061664	-0.27516010677061664	-0.27516010676904357	-0.27516010677093283	-0.27516010677093283	-0.27516010677093283	-0.27516010677093283	-0.27516010677093283	-0.27516010677093283	-0.2751601067708598	-1.9241112602883232	-1.9241112602883232	-1.9241112602883232	-1.9241112602883232	-1.9241112602883232	Enterocloster_clostridioformis_YL32	Fe2+-e0
Blautia_coccoides_YL58##Zn2+-e0##Microbe	-0.7060625360035622	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360085032	-0.7060625360116562	-0.7060625360116562	-0.7060625360116562	-0.7060625354811851	-0.05097947059867558	-0.7060625359682986	-0.706062535968238	-0.7060625359684524	-0.7060625359684999	-0.7060625359684999	-0.7060625359690728	-0.7060625359694828	-0.7060625359690106	-0.7060625359696603	Blautia_coccoides_YL58	Zn2+-e0
