	0.0000-0.0000	0.0000-0.0806	0.0806-0.0872	0.0992-0.1103	0.3358-0.3465	0.3465-0.3466	0.4479-0.4804	0.4804-0.4829	0.4829-0.4891	0.4892-0.4938	0.4938-0.4939	0.4939-0.4980	0.7431-0.7435	0.7435-0.9633	0.9633-0.9658	0.9814-1.0067	1.0067-1.0834	1.0834-1.1441	1.1441-1.1441	1.1938-1.4440	1.4440-1.4442	1.7046-1.7046	1.7048-1.7048	1.7048-1.7773	1.7773-1.7778	1.7778-1.8141	1.8141-20.0000	Source	Target
Muribaculum_intestinale_YL27##Acetate-e0##Microbe	0.0	1820.2495611096128	837.2648866721066	1476.4461974643848	459.3112295048639	-276.36099655232204	834.3319523573293	102.48018637040022	606.7101801319446	572.3916978566352	442.52517636035225	57.55271706661637	528.8288386853566	528.8288386854028	-881.9995261688056	-1086.3283722082135	-1086.3283722053138	-2266.6581474139302	-1050.586642945654	-1124.5797730560394	-270.1072865863572	804.0198572595863	804.0198572594337	804.0198572645103	804.0198572624563	-1167.032869231655	-1167.0328692342675	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##H2S-e0##Microbe	0.0	0.9999999999844293	983.9846744209942	344.80336364959743	752.4297748220868	629.8177371458388	1137.454493567064	412.5954246070143	1421.0554121298192	1393.6006263099139	1133.8675833169352	1133.8675833146692	1133.8675833096452	1133.8675833097257	193.31534007154892	-11.013505963592324	-11.013505963518746	-11.013505963612792	-11.0135059636046	-11.013505963526786	-11.013505963591552	-11.013505963540936	-11.013505963556062	-11.01350596362336	-11.013505963619206	-11.013505963572156	-11.013505963629077	Muribaculum_intestinale_YL27	H2S-e0
Muribaculum_intestinale_YL27##5-Methylthio-D-ribose-e0##Microbe	0.0	0.5000000000033472	0.4999999999977642	0.5000000000038693	0.5000000000033856	0.5000000000025129	0.5000000000032824	0.5000000000041169	0.5000000000032128	0.5000000000034075	0.5000000000025029	0.5000000000014266	0.499999999999788	0.4999999999998004	0.49999999999860334	0.4999999999997689	0.49999999999880146	0.5000000000004009	0.4999999999989647	0.4999999999986641	0.49999999999837275	0.49999999999697087	0.49999999999840894	0.4999999999982047	0.49999999999824013	0.4999999999981161	0.4999999999976955	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0
Riboflavin##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	126.68907411875298	126.68907411837148	126.68907411836491	126.68907411850019	126.6890741187016	126.68907411851127	126.68907411855758	126.68907411835757	126.6890741180958	126.6890741175524	126.68907411756099	126.6890741172153	126.6890741176984	126.68907411739957	126.68907411824875	126.68907411774778	126.6890741173496	126.68907411758413	126.689074117188	126.68907411713944	126.6890741179444	126.6890741176177	126.68907411729758	126.68907411757851	Riboflavin	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##lactate##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-252.1149968808918	-0.9999999999999996	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999992	-0.9999999999999991	-0.9999999999999998	-1.0000000000000004	-1.0000000000000002	-1.0	-1.0000000000000007	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999993	-1.0000000000000002	-1.0000000000000002	-0.9999999999999993	Muribaculum_intestinale_YL27	lactate
Muribaculum_intestinale_YL27##Propionate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.59108936529138	20.591089365243587	20.591089365160002	20.591089365162187	961.1433326003441	-44.45309617591269	-44.45309617584431	-44.45309617607389	-44.453096175917615	1239.255633529757	-897.9255826479646	-1972.0527264905422	-1972.0527264899524	-1972.0527265022768	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Propionate-e0
Muribaculum_intestinale_YL27##L-Alanine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-471.27612161893455	-471.27612161896616	-1.0000000000000004	-1.0000000000000007	-1.0000000000000016	-0.999999999999999	-0.9999999999999993	-0.9999999999999991	-1.0000000000000007	-0.9999999999999996	-1.000000000000001	-1.0000000000000009	-1.0000000000000009	-0.9999999999999989	-1.0000000000000009	Muribaculum_intestinale_YL27	L-Alanine-e0
Muribaculum_intestinale_YL27##H2O-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1005.5964287801113	-1005.5964287774755	1355.0631216190159	3787.206130532081	1293.7818012228292	2148.254287697302	0.0	0.0	0.0	0.0	3942.1054529843486	1200.4883475111828	Muribaculum_intestinale_YL27	H2O-e0
Muribaculum_intestinale_YL27##Ethanol-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.99313011355451	-73.99313011406512	-73.99313011376888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Ethanol-e0
Muribaculum_intestinale_YL27##GABA-e0-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1144.7574168518581	-35.572358342098475	-35.57235834194909	-35.57235834183646	-34.57235834190206	-34.572358341789915	-34.572358341767846	-34.57235834200862	-34.57235834191549	-34.57235834181912	-34.572358341904206	Muribaculum_intestinale_YL27	GABA-e0-e0
Muribaculum_intestinale_YL27##L-Glutamate##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1283.7087297055682	-1.0000000000000004	-1.0000000000000002	-1.0000000000000004	-0.9999999999999994	-1.0000000000000002	-1.0000000000000018	-1.0	Muribaculum_intestinale_YL27	L-Glutamate
Muribaculum_intestinale_YL27##Putrescine##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000002	-0.9999999999999994	-0.9999999999999996	-0.9999999999999993	-1.000000000000001	-1.0	-0.9999999999999988	Muribaculum_intestinale_YL27	Putrescine
