	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0018-0.0020	0.0020-0.0029	0.0030-0.0030	0.0031-0.0038	0.0039-0.0074	0.0074-0.0084	0.0084-0.0085	0.0085-0.0087	0.0087-0.0089	0.0089-0.0095	0.0095-0.0124	0.0128-0.0147	0.0147-0.0251	0.0253-0.0332	0.0333-0.0333	0.0333-0.0335	0.0336-0.0339	0.0339-0.0341	0.0341-0.0464	0.0464-0.0486	0.0490-0.0724	0.0746-0.0749	0.0749-0.0751	0.0751-0.0753	0.0753-0.0754	0.0759-0.1071	0.1071-0.1137	0.1138-0.1139	0.1139-0.1139	0.1140-0.1140	0.1140-0.1188	0.1189-0.1197	0.1197-0.1450	0.1453-0.1453	0.1453-0.1554	0.1554-0.1557	0.1889-0.1917	0.1917-0.1981	0.2101-0.2125	0.2125-0.2126	0.2126-0.2146	0.2146-0.2209	0.2237-0.2268	0.2268-0.2271	0.2271-0.2365	0.2365-0.2485	0.2485-0.2487	0.2487-0.2498	0.2498-0.2498	0.2536-0.2760	0.2760-0.3020	0.3020-0.3185	0.3185-0.3194	0.3194-0.3195	0.3195-0.3415	0.3415-0.3419	0.3419-0.4680	0.4680-0.4681	0.4681-0.4778	0.4778-0.4782	0.4782-0.4829	0.4829-0.5735	0.5758-0.6230	0.6230-0.6474	0.6474-0.7189	0.7189-0.7193	0.7193-0.7246	0.7304-0.7316	0.7316-0.7334	0.7335-0.7343	0.7343-0.7346	0.7346-0.7560	0.7560-0.7566	0.7566-0.7567	0.7567-0.7568	0.7568-0.7568	0.7568-0.7572	0.7572-0.7572	0.7572-0.7593	0.7593-0.7622	0.7622-0.7732	0.7732-0.7797	0.7797-0.7838	0.7838-0.7838	0.7838-0.7875	0.7875-0.7958	0.8269-0.8320	0.8381-0.8382	0.8382-0.8382	0.8384-0.8384	0.8384-0.8535	0.8535-0.9694	0.9694-0.9719	0.9719-20.0000	Source	Target
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##Thiamin-e0	6.222222222150073	0.0	0.0	8.444444444250419	8.444444444250419	-3.888888888978975	-1.5641025640863002	-1.7380952380762784	-4.261287226334382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8000000000180623	1.9999999999990679	1.9999999999987383	1.9999999999983422	1.999999999998714	1.9999999999996052	-1.9999999999995417	6.000000000045919	0.0	7.000000000039585	0.0	0.0	0.0	0.0	-2.5000000000355005	-2.500000000018552	10.871899633980261	-2.4999999999586193	1.9999999999972262	2.000000000002094	2.000000000002094	2.000000000002094	2.000000000002094	2.000000000002094	-9.999999999930616	-9.999999999930616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1317.2320247050154	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##N-Acetyl-D-glucosamine-e0	1.9999999999847844	0.0	0.0	1.9999999999679523	1.9999999999679523	-10.333333333192561	-0.0769230769252183	-0.11904761904852423	-1.101764498677787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.53983695694316	38.92122472295858	19.19494471462017	37.72237165135138	33.51380550711745	75.59946695001624	1.9535284062177	98.74261176285071	-12.558589286778577	79.20577470183423	-12.272576609189402	-12.272576609189402	-12.272576609189402	-12.27257660919794	-123.79831151703566	-123.79831151685707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##Folate-e0	7.83333333329617	1.000000000003153	1.0000000000020348	6.49999999994758	6.49999999994758	0.3333333333496522	-0.07692307692637593	0.07142857142211018	2.2227817403485046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10000000001098364	-1.2500000000013658	-3.0000000000001394	-1.249999999993121	-1.8333333333169428	4.000000000012197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999838094	2.217080048800794	-1153.0621111645864	-109.76219090838825	-109.76219090679754	-109.76219090679754	-109.76219090679754	-109.76219090679754	-109.76219090679754	-1311.7067048397794	-1311.7067048397794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28205128096908905	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##N-Acetyl-D-chondrosamine-e0	0.5555555555434831	0.9999999999992277	0.999999999999296	0.5555555555472	0.5555555555472	0.5555555555435527	1.1025641025666855	1.0952380952407275	0.9889984325753854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.600000000006087	-0.4999999999976444	0.0	-0.4999999999995573	-0.33333333333572984	-1.9999999999976807	0.0	-2.0000000000098357	0.0	-2.000000000007962	0.0	0.0	0.0	0.0	2.0000000000050027	1.9999999999994564	-1.5658399023954355	1.9999999999801568	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999654396	3.9999999999654396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7863247863204118	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##O2-e0	1.4444444444274778	0.0	0.0	1.4444444444154425	1.4444444444154425	-10.888888888744095	0.05128205128042316	-0.09523809523593317	-2.2200313484923693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4000000000052706	0.49999999999810946	0.0	0.5000000000003786	0.3333333333365334	1.9999999999986264	0.0	2.000000000011763	0.0	2.0000000000092935	0.0	0.0	0.0	0.0	-1.0000000000042513	-1.0000000000020317	0.7829199511974554	-0.9999999999894279	0.0	0.0	0.0	0.0	0.0	0.0	-1.99999999998353	-1.99999999998353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.615384615246902	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##Riboflavin	6.277777777687533	0.0	0.0	7.1666666664962975	7.1666666664962975	-23.666666666447178	-0.692307692299628	-0.7619047618958548	-3.258536834478616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5000000000166156	0.24999999999225864	-0.5000000000047369	0.24999999999474132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##PAN	-2583.7783724892383	-98.5004430323225	-98.50044303190555	-2638.036664653431	-2638.036664653431	-3786.9057435847512	523.662183692623	472.05845355555476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##Ca2+-e0##Microbe##PAN	-0.9241112603136096	-0.9241112603325184	-0.9241112603239477	-0.9241112603069285	-0.9241112603069285	-0.9241112603028019	-0.9241112603156805	-0.9241112603175826	0.0	0.0	0.0	0.0	0.0	-0.9241112603272438	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.9241112603037035	-0.924111260314843	-0.924111260314843	-0.924111260314843	-0.924111260314843	-0.924111260314843	-0.924111260314843	-0.9241112603144772	-0.9241112603144772	-0.9241112603144772	-0.9241112603144772	-0.9241112603248478	-0.9241112603248478	-0.9241112603248478	-0.9241112603248478	-0.9241112603248478	-0.9241112603248478	-0.9241112603248478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Ca2+-e0
Clostridium_innocuum_I46##Cu2+-e0##Microbe##PAN	-0.9241112603169	-0.9241112603302641	-0.924111260334736	-0.9241112603105869	-0.9241112603105869	-0.9241112603089837	-0.924111260314049	-0.9241112603163966	0.0	0.0	0.0	0.0	0.0	-0.9241112603290655	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603023715	-0.9241112603147646	-0.9241112603147646	-0.9241112603147646	-0.9241112603147646	-0.9241112603147646	-0.9241112603147646	-0.9241112603143362	-0.9241112603143362	-0.9241112603143362	-0.9241112603143362	-0.9241112603242175	-0.9241112603242175	-0.9241112603242175	-0.9241112603242175	-0.9241112603242175	-0.9241112603242175	-0.9241112603242175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Cu2+-e0
Clostridium_innocuum_I46##Fe2+-e0##Microbe##PAN	-1.9241112603069308	-1.9241112603386916	-1.9241112603314747	-1.9241112602905674	-1.9241112602905674	-1.9241112602800476	-1.9241112603103219	-1.924111260315681	0.0	0.0	0.0	0.0	0.0	-1.9241112603401138	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112602841164	-1.9241112603103807	-1.9241112603103807	-1.9241112603103807	-1.9241112603103807	-1.9241112603103807	-1.9241112603103807	-1.9241112603101735	-1.9241112603101735	-1.9241112603101735	-1.9241112603101735	-1.9241112603293407	-1.9241112603293407	-1.9241112603293407	-1.9241112603293407	-1.9241112603293407	-1.9241112603293407	-1.9241112603293407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Fe2+-e0
Clostridium_innocuum_I46##Fumarate-e0##Microbe##PAN	24.591089365043675	-8922.409456846446	45.62518935013759	45.62518934915886	45.62518934915886	45.62518934894493	45.625189349640706	66.6592893342987	0.0	0.0	0.0	0.0	0.0	-92.25139329961914	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.3764564972879	-488.37645650360025	-488.37645650360025	-488.37645650360025	-488.37645650360025	-488.37645650360025	-488.37645650360025	-453.7058908379173	-453.7058908379173	-453.7058908379173	-453.7058908379173	-1003.4264743342079	-1003.4264743342079	-1003.4264743342079	-1003.4264743342079	-1003.4264743342079	-1003.4264743342079	-1003.4264743342079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Fumarate-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe##Thiamin-e0	0.9999999999970456	1.0000000000017664	1.000000000000289	0.9999999999925112	0.9999999999925112	0.9999999999974092	0.9999999999966668	0.9999999999957365	1.550983622632453	1.9917424667524921	1.9917424667524921	-0.5135886572726809	-0.5135886572587937	0.9999999999806901	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999952838	0.9999999999940353	0.9999999999940353	0.9999999999940353	0.9999999999940353	0.9999999999940353	0.9999999999940353	0.9999999999980741	0.9999999999980741	0.9999999999980741	0.9999999999980741	0.999999999998824	0.999999999998824	0.999999999998824	0.999999999998824	0.999999999998824	0.999999999998824	0.999999999998824	1.1960744492587008	1.1960744492587008	1.1960744492587008	0.8188857154464625	1.5707917995245813	1.5707917995247134	0.9999999999969333	1.0000000000003024	1.0000000000017768	1.000000000000835	1.0000000000006495	1.0000000000004294	0.9999999999997251	0.9999999999886973	7.000000000009059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4274.22437564775	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe##Folate-e0	-1.0000000000016032	-0.9999999999964754	-0.9999999999980377	-1.000000000001921	-1.000000000001921	-0.9999999999995439	-0.999999999999336	-0.9999999999985438	-1.469786036139379	-1.699695605377653	-1.699695605377653	-1.2162269510342656	-1.2162269510368238	-0.9999999999888299	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000040992	-1.0000000000003386	-1.0000000000003386	-1.0000000000003386	-1.0000000000003386	-1.0000000000003386	-1.0000000000003386	-1.0000000000029434	-1.0000000000029434	-1.0000000000029434	-1.0000000000029434	-1.0000000000001164	-1.0000000000001164	-1.0000000000001164	-1.0000000000001164	-1.0000000000001164	-1.0000000000001164	-1.0000000000001164	-1.294111673887949	-1.294111673887949	-1.294111673887949	-1.2170248754564765	-0.9849791631705865	-0.9849791631705473	-1.000000000001803	-0.9999999999993987	-7.999999999999622	-1.000000000003892	-1.0000000000103109	-1.000000000003273	-1.0000000000039841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9166666660085554	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe##PAN	-103.08231717825764	-103.0823171801313	-103.08231717954335	-103.08231717748791	-103.08231717748791	-103.082317176972	-103.0823171784004	-103.08231717868011	0.0	0.0	0.0	0.0	0.0	-103.08231717992462	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717698688	-103.08231717835226	-103.08231717835226	-103.08231717835226	-103.08231717835226	-103.08231717835226	-103.08231717835226	-103.08231717833857	-103.08231717833857	-103.08231717833857	-103.08231717833857	-103.08231717938634	-103.08231717938634	-103.08231717938634	-103.08231717938634	-103.08231717938634	-103.08231717938634	-103.08231717938634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Clostridium_innocuum_I46##K+-e0##Microbe##PAN	-0.9241112603144122	-0.9241112603375535	-0.9241112603286157	-0.9241112603084057	-0.9241112603084057	-0.9241112603056886	-0.9241112603151698	-0.9241112603170886	0.0	0.0	0.0	0.0	0.0	-0.9241112603270567	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603039282	-0.9241112603141121	-0.9241112603141121	-0.9241112603141121	-0.9241112603141121	-0.9241112603141121	-0.9241112603141121	-0.9241112603140383	-0.9241112603140383	-0.9241112603140383	-0.9241112603140383	-0.924111260323589	-0.924111260323589	-0.924111260323589	-0.924111260323589	-0.924111260323589	-0.924111260323589	-0.924111260323589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	K+-e0
Clostridium_innocuum_I46##D-Mannose-e0##Microbe##D-Mannose-e0	-0.9999999999999981	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-1.000000000000001	-0.9999999999999998	-0.9999999999999983	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-1.0000000000000007	-0.9999999999999998	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999993	-1.0000000000000007	-1.0000000000000016	-0.999999999999998	-1.0000000000000013	-1.000000000000001	-0.9999999999999999	-0.9999999999999996	-0.9999999999999983	-0.9999999999999993	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-1.0000000000000002	-0.9999999999999991	-1.000000000000001	-0.9999999999999982	-1.0000000000000013	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-1.0000000000000007	-1.0000000000000002	-1.0	-0.999999999999999	-0.9999999999999993	-1.000000000000035	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999977	-0.999999999999996	-0.9999999999999984	Clostridium_innocuum_I46	D-Mannose-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##Spermidine-e0	-0.5000000000001719	0.9999999999915894	-0.5000000000000558	-0.5000000000001207	-0.5000000000001207	0.0	1.6666666666511007	1.4999999999912348	-0.9322264088016946	-1.2418440486170537	-1.2418440486170537	2.75832602034909	2.7583260203352253	0.0	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577974747	1.2752293577965683	1.2752293577965683	1.2752293577965683	1.2752293577965683	1.2752293577965683	1.2752293577965683	0.16513761468814597	0.16513761468814597	0.16513761468814597	0.16513761468814597	1.0000000000009694	1.0000000000009694	1.0000000000009694	1.0000000000009694	1.0000000000009694	1.0000000000009694	1.0000000000009694	1.1109050993973673	1.1109050993973673	1.1109050993973673	0.9970562293412863	1.050977189774174	1.0509771897741274	0.9999999999998375	-6.249999999952987	9.500000000013648	9.49999999999412	31.666666666662564	-0.9999999999912613	1.5000000000008789	-2.50000000000385	-1.999999999997868	-2.500000000002648	-0.4999999999906933	-0.4999999999906933	-0.4999999999906933	0.25000000000400247	0.0	0.0	0.5952738197292102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11816565079473129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##Thiamin-e0	1.0000000000009353	-32.60000000023339	0.9999999999994705	0.9999999999995782	0.9999999999995782	2.0000000000022102	1.5641025640803252	1.7380952380675836	5.405738235494093	6.530257249056525	6.530257249056525	0.13834357150797136	0.13834357153020713	3.9999999999501386	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660550084739	1.1192660549984608	1.1192660549984608	1.1192660549984608	1.1192660549984608	1.1192660549984608	1.1192660549984608	-2.211009174327714	-2.211009174327714	-2.211009174327714	-2.211009174327714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22181019879480476	0.22181019879480476	0.22181019879480476	-0.20488643784677	0.6457110704732084	0.6457110704722188	0.0	8.99999999999594	8.99999999999444	8.99999999999402	8.999999999993637	8.999999999996216	5.0000000000050315	-11.000000000021647	-7.999999999993782	-11.500000000019558	2.500000000022151	2.500000000022151	2.500000000022151	1.2500000000101485	0.0	0.0	1.7858214591875596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.181656507947206	-231.224771044487	-231.22477102030123	-231.2247710207596	-231.22477102187452	-231.22477090847315	-231.22477100426693	-231.22477100426693	-231.22477100426693	-231.22477100426693	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477101189838	-231.22477098300806	-231.22477111636195	-231.22477090452975	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##N-Acetyl-D-glucosamine-e0	1.000000000000248	-9.800000000114581	0.999999999999883	0.9999999999999609	0.9999999999999609	1.9999999999971254	0.0769230769260312	0.1190476190489172	1.5474980496137816	1.83824473281659	1.83824473281659	-0.10333040814077694	-0.10333040813423114	0.9999999999871799	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.24770642200705342	0.2477064220112463	0.2477064220112463	0.2477064220112463	0.2477064220112463	0.2477064220112463	0.2477064220112463	1.357798165118993	1.357798165118993	1.357798165118993	1.357798165118993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.44362039758951355	-0.44362039758951355	-0.44362039758951355	0.029437706587226373	-0.2718783454623648	-0.27187834546200923	-16.676310309854607	271.4167508570426	93.88023078200497	93.88023078219952	-66.04528270135847	169.63442137941425	95.98848283573162	-97.58968387672536	-41.93908335181591	-87.82126534620025	95.13543727530211	95.13543727530211	95.13543727530211	39.229563482792685	-16.533303970985777	-16.533303970977464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Succinate-e0
