	0.0000-8.4216	8.4216-9.7200	9.7200-10.5276	10.5276-10.7929	10.8249-10.9095	10.9095-10.9180	10.9180-10.9351	10.9351-10.9522	10.9522-10.9895	10.9895-11.0231	11.0304-11.1167	11.2721-11.3147	11.3147-11.3173	11.3173-11.3588	11.3799-15.5774	15.5774-15.9143	15.9143-20.0000	Source	Target
Bifidobacterium_animalis_YL2##L-Isoleucine-e0##Microbe	-38.57060811266368	-38.57060811257808	-38.57060811257808	-38.570608112801835	-38.570608112959164	-38.57060811295515	-38.57060811295303	-38.57060811254421	-38.57060811275787	-38.570608112958325	-38.57060811295683	-38.570608113789774	-38.570608113001505	-38.57060811281555	-38.570608112994684	-38.57060811297996	-38.570608112965175	Bifidobacterium_animalis_YL2	L-Isoleucine-e0
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe	-0.9241112603365332	-0.9241112603365332	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	-0.9241112603367265	Enterocloster_clostridioformis_YL32	Ca2+-e0
Bifidobacterium_animalis_YL2##Mg-e0##Microbe	-0.706062535976862	-0.7060625359752352	-0.7060625359752352	-0.7060625359802845	-0.7060625359794092	-0.7060625359793146	-0.7060625359792833	-0.7060625359761359	-0.7060625359778813	-0.7060625359793714	-0.7060625359793676	-0.7060625359932965	-0.7060625359841033	-0.7060625359782899	-0.706062535980452	-0.7060625359801899	-0.7060625359798235	Bifidobacterium_animalis_YL2	Mg-e0
Enterocloster_clostridioformis_YL32##PAN##Microbe	-1.000000000000266	-1.000000000000266	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	-1.0000000000002238	Enterocloster_clostridioformis_YL32	PAN
Bifidobacterium_animalis_YL2##Ca2+-e0##Microbe	-0.706062535976958	-0.7060625359753564	-0.7060625359753564	-0.7060625359809742	-0.7060625359804384	-0.7060625359803444	-0.7060625359802095	-0.7060625359765919	-0.7060625359785724	-0.7060625359803429	-0.7060625359799219	-0.7060625359934285	-0.706062535985956	-0.7060625359787674	-0.7060625359811568	-0.7060625359808369	-0.7060625359806042	Bifidobacterium_animalis_YL2	Ca2+-e0
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe	-1.924111260352592	-1.924111260352592	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	-1.9241112603530635	Enterocloster_clostridioformis_YL32	Fe2+-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe	-41.26899935822351	-41.26899935822351	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	-41.26899935822506	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Bifidobacterium_animalis_YL2##PAN##Microbe	-1.0000000000020597	-0.9999999999998499	-0.9999999999998499	-0.9999999999999589	-0.9999999999999948	-0.9999999999999674	-1.0000000000000084	-0.9999999999999069	-1.0000000000001326	-0.9999999999999086	-0.9999999999998825	-0.9999999999996791	-1.0000000000003817	-1.0000000000000258	-0.9999999999999972	-1.0000000000000124	-1.0000000000000573	Bifidobacterium_animalis_YL2	PAN
Bifidobacterium_animalis_YL2##CO2-e0##Microbe	130.2829651058034	134.6162984388524	134.6162984388524	134.6162984399031	-975.7138679401538	-975.713867940022	-975.713867939959	-975.7138679332452	-975.7138679368622	-975.713867940133	-982.213867939999	-982.2138679582098	1696.162761525934	485.43375506784673	353.71279008868817	355.21279008858846	-26.15776573351577	Bifidobacterium_animalis_YL2	CO2-e0
Bifidobacterium_animalis_YL2##Fe2+-e0##Microbe	-1.7060625359818915	-1.706062535978177	-1.706062535978177	-1.706062535989081	-1.706062535987543	-1.7060625359873196	-1.7060625359872978	-1.7060625359787756	-1.7060625359833443	-1.70606253598796	-1.706062535987321	-1.7060625360198345	-1.7060625359982122	-1.706062535983634	-1.7060625359893624	-1.706062535988919	-1.7060625359882748	Bifidobacterium_animalis_YL2	Fe2+-e0
Bifidobacterium_animalis_YL2##L-Methionine-e0##Microbe	-12.748894121423838	-13.748894121391773	-13.748894121391773	-13.748894121610794	-13.748894121474688	-13.748894121473601	-13.748894121472052	-13.748894121493798	-13.748894121485643	-13.748894121472835	-13.748894121467863	-13.748894121688705	-13.748894121751688	-13.748894121450395	-13.748894121483874	-13.748894121479042	-13.74889412153942	Bifidobacterium_animalis_YL2	L-Methionine-e0
Bifidobacterium_animalis_YL2##K+-e0##Microbe	-0.7060625359919086	-0.7060625359905394	-0.7060625359905394	-0.7060625359050345	-0.7060625358107303	-0.7060625358102656	-0.7060625358087275	-0.7060625359167458	-0.7060625358639218	-0.7060625358086046	-0.7060625358111657	-0.7060625357607176	-0.7060625358943052	-0.7060625359460218	-0.7060625359216746	-0.7060625359226225	-0.7060625358952217	Bifidobacterium_animalis_YL2	K+-e0
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe	-0.9241112603357652	-0.9241112603357652	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	-0.9241112603364158	Enterocloster_clostridioformis_YL32	Zn2+-e0
Bifidobacterium_animalis_YL2##L-Alanine-e0##Microbe	-52.53444007327853	-52.53444007316102	-52.53444007316102	-52.53444007366133	-52.53444007363912	-52.53444007363215	-52.53444007362945	-52.53444007329222	-52.53444007347401	-52.53444007363803	-52.534440073642244	-52.534440074690764	-52.53444007395591	-52.53444007342792	-52.534440073706165	-51.534440073690895	-51.53444007369324	Bifidobacterium_animalis_YL2	L-Alanine-e0
Bifidobacterium_animalis_YL2##L-Threonine-e0##Microbe	-76.2123437033841	-75.5456770365473	-75.5456770365473	-75.54567703673635	-52.57584503624381	-52.5758450362383	-52.575845036233716	-2384.689149329316	-1208.8456754133215	-20.987349167411658	-20.987349167400666	-20.987349167760904	-20.98734916753474	-20.98734916742402	-20.987349167468526	-20.98734916746159	-20.9873491674398	Bifidobacterium_animalis_YL2	L-Threonine-e0
Bifidobacterium_animalis_YL2##5-Methylthio-D-ribose-e0##Microbe	-0.499999999995296	0.5000000000034962	0.5000000000034962	0.5000000000014876	0.5000000000079666	0.5000000000080258	0.5000000000079565	0.4999999999965919	0.5000000000024512	0.5000000000081458	0.5000000000083108	0.500000000011071	0.5000000000052889	0.500000000001585	0.5000000000006787	0.5000000000005077	0.500000000002505	Bifidobacterium_animalis_YL2	5-Methylthio-D-ribose-e0
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe	-6.8359692188497565	-6.8359692188497565	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	-6.835969218851302	Enterocloster_clostridioformis_YL32	L-Tryptophan
Bifidobacterium_animalis_YL2##Riboflavin##Microbe	-0.9999999999999636	-0.9999999999976769	-0.9999999999976769	-1.0000000000069522	-1.0000000000112952	-1.0000000000111626	-1.0000000000110845	-1.0000000000026739	-1.0000000000071432	-1.0000000000112355	-1.0000000000124154	-1.0000000000346465	-1.0000000000033018	-1.0000000000050295	-1.0000000000063043	-1.0000000000061884	-1.0000000000075113	Bifidobacterium_animalis_YL2	Riboflavin
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe	-11.393282031420197	-11.393282031420197	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	-11.39328203142249	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe	-12.013505963705482	-12.013505963705482	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-12.013505963701858	-13.013505963702004	-13.013505963702004	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Bifidobacterium_animalis_YL2##L-Arginine-e0##Microbe	-21.72374738381242	-21.723747383763055	-21.723747383763055	-21.723747383867376	-21.72374738382245	-21.723747383819788	-21.723747383818193	-21.723747383744236	-21.723747383786016	-21.72374738382088	-21.723747383818274	-21.723747384201033	-21.723747383971432	-21.723747383826442	-21.72374738387617	-21.72374738386946	-21.72374738385329	Bifidobacterium_animalis_YL2	L-Arginine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe	-0.999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Bifidobacterium_animalis_YL2##L-Histidine-e0##Microbe	-9.204977705002745	-9.204977704981683	-9.204977704981683	-9.20497770504242	-9.204977705038461	-9.204977705037184	-9.204977705036825	-9.204977704987881	-9.20497770501454	-9.204977705038067	-9.20497770503727	-9.204977705214032	-9.204977705085998	-9.204977705017132	-9.204977705043733	-9.204977705040758	-9.204977705038523	Bifidobacterium_animalis_YL2	L-Histidine-e0
Bifidobacterium_animalis_YL2##L-Cysteine-e0##Microbe	-7.397459504983822	-7.397459504965657	-7.397459504965657	-7.397459504851447	-7.397459504912801	-7.39745950491174	-7.3974595049122245	-7.397459504838683	-7.39745950487732	-7.397459504912716	-7.397459504914261	-7.397459505016481	-7.397459504854902	-7.397459504892412	-7.397459504830092	-8.39745950482793	-8.397459504839343	Bifidobacterium_animalis_YL2	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe	-22.280195972553066	-22.280195972553066	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	-22.280195972557827	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe	-0.9999999999999983	-0.9999999999999983	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	0.0	0.0	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe	2496.910051977	2500.9100519769386	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2504.9051833283365	2512.1908976140803	2512.1908976140803	Enterocloster_clostridioformis_YL32	NH3-e0
Bifidobacterium_animalis_YL2##H+-e0##Microbe	4979.776141274361	4977.442807929683	4977.442807929683	-512.9767978633421	-535.9466299490252	-535.9466299493303	-535.9466299509597	1796.1666744351078	620.3232004722352	-567.5351258210266	-567.5351258212985	-640.2544497410804	-3318.6310790585303	-767.4521010977634	-635.231136119698	-683.1401669344789	-683.1401669352211	Bifidobacterium_animalis_YL2	H+-e0
Enterocloster_clostridioformis_YL32##Glycine-e0##Microbe	-2528.949628800844	-2528.9496288007817	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2530.947194476794	-2537.5186230482523	-2537.5186230482523	Enterocloster_clostridioformis_YL32	Glycine-e0
Bifidobacterium_animalis_YL2##L-Leucine-e0##Microbe	-47.223287155405885	-47.22328715529714	-47.22328715529714	-47.223287155578554	-47.22328715555729	-47.22328715555111	-47.223287155547744	-47.22328715528805	-47.22328715542955	-47.223287155554765	-47.22328715554946	-47.223287156447334	-47.223287155806126	-47.223287155452105	-47.223287155585346	-47.223287155569736	-47.22328715555723	Bifidobacterium_animalis_YL2	L-Leucine-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe	1107.9968330437734	1110.3301663745483	1110.3301663745483	1110.3301663784512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1356.4499714626932	1374.949971462318	993.5794156404805	Bifidobacterium_animalis_YL2	H2O-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe	-40.64223087826073	-38.642230878259724	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	-38.64223087827593	Enterocloster_clostridioformis_YL32	Uracil-e0
PAN##Enterocloster_clostridioformis_YL32##Metabolite	126.68907411984387	126.68907411984387	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	126.68907411987142	PAN	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##N-acetyl-D-gluosamine##Microbe	-1.0000000000000009	-1.0000000000000009	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	-6.992697026238771	Enterocloster_clostridioformis_YL32	N-acetyl-D-gluosamine
Bifidobacterium_animalis_YL2##Galactose-e0##Microbe	0.999999999999995	1.0000000000000013	1.0000000000000013	0.9999999999998661	0.9999999999996076	0.9999999999995928	0.9999999999995969	0.9999999999999396	0.9999999999997858	0.9999999999996081	0.9999999999996398	0.9999999999994447	0.9999999999997748	0.9999999999998668	0.999999999999721	0.9999999999997048	0.9999999999995399	Bifidobacterium_animalis_YL2	Galactose-e0
Bifidobacterium_animalis_YL2##Melitose-e0##Microbe	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-1.0000000000000007	-1.0000000000000007	-0.9999999999999989	-1.000000000000001	-1.0	-0.999999999999999	-0.9999999999999992	-1.0000000000000004	-1.0	-0.9999999999999993	-1.0000000000000016	-1.0000000000000009	-1.0000000000000004	Bifidobacterium_animalis_YL2	Melitose-e0
Bifidobacterium_animalis_YL2##L-Lysine-e0##Microbe	-36.35966193477925	-36.359661934697364	-36.359661934697364	-36.35966193495909	-36.35966193500314	-36.35966193499915	-36.35966193499544	-36.35966193472066	-36.35966193486809	-36.359661935004354	-36.359661935001654	0.0	0.0	0.0	0.0	0.0	0.0	Bifidobacterium_animalis_YL2	L-Lysine-e0
Bifidobacterium_animalis_YL2##Glycolaldehyde-e0##Microbe	0.5000000000029767	0.4999999999995757	0.4999999999995757	0.5000000000133178	0.5000000000151317	0.5000000000149967	0.5000000000147369	0.5000000000048432	0.5000000000102625	0.5000000000150011	0.5000000000125655	0.5000000000403841	0.5000000000206493	-85.9806433200429	1.5000000000132394	1.500000000012705	1.50000000001314	Bifidobacterium_animalis_YL2	Glycolaldehyde-e0
PAN##Bifidobacterium_animalis_YL2##Metabolite	0.0	96.79614651701738	96.79614651701738	96.79614651761115	96.7961465175709	96.79614651755834	96.79614651755159	96.79614651702502	96.79614651731218	96.79614651756586	96.79614651755297	96.79614651940814	96.79614651807442	96.79614651735181	96.79614651762458	96.79614651759337	96.79614651756914	PAN	Bifidobacterium_animalis_YL2
Bifidobacterium_animalis_YL2##Na+-e0##Microbe	0.0	0.0	0.0	0.0	-1.3530747015997818e-07	-1.3571162223035582e-07	-1.3745059958731425e-07	0.0	-9.183848449768523e-08	-1.384841076569519e-07	-1.3875751392333768e-07	-1.7642878447077237e-07	0.0	0.0	0.0	0.0	0.0	Bifidobacterium_animalis_YL2	Na+-e0
Bifidobacterium_animalis_YL2##Glycine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2332.11330429323	1156.2698303771517	-31.588495868830513	-31.588495868840283	2607.7713534884024	-70.60527588319822	15.875367437345293	-71.60527588276925	-73.60527588274904	-73.60527588289695	Bifidobacterium_animalis_YL2	Glycine-e0
Bifidobacterium_animalis_YL2##Succinate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.499999999883294	-6.499999999895661	-6.499999999957055	-6.499999999945098	-6.499999999892266	-6.49999999988966	-6.499999999823709	Bifidobacterium_animalis_YL2	Succinate-e0
