	0.0000-0.0006	0.0022-0.0057	0.0080-0.0094	0.0098-0.0098	0.0098-0.0111	0.0116-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0120-0.0121	0.0124-0.0125	0.0125-0.0125	0.0125-0.0152	0.0153-0.0154	0.0154-0.1650	0.1650-0.2723	0.2723-0.2725	0.2725-0.2739	0.2739-0.3731	0.3731-0.3813	0.5883-0.5964	0.5964-7.5314	7.5314-8.2204	8.2756-10.5441	10.5441-18.5801	Source	Target
Limosilactobacillus_reuteri_I49##Mg-e0##Microbe	-0.7060625359769533	-0.7060625359766117	-0.01280976721083012	-2.966537180126945	-2.966537180126945	-2.966537180227778	-2.9665371801835096	-2.9665371801826814	-2.9665371802460054	-2.966537180186721	-0.004020146521170694	-0.035040423080782174	-0.021190899561261155	-2.9665371800616045	-2.9665371804929137	-2.9665371796403597	-2.9665371794100652	-2.9665371792048325	-2.9665371795882436	-0.018890702450516467	-1.5075898109359775	-1.5075898109359775	-0.7060625359615855	-0.7060625359615099	-0.7060625359614827	Limosilactobacillus_reuteri_I49	Mg-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe	-16.083554956849813	-16.083554956849813	-16.083554956849813	-16.083554956849813	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.08355495684615	-16.083554956852865	-16.083554956822205	-16.083554956822205	-16.08355495682074	-16.08355495682074	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##Ca2+-e0##Microbe	-0.7060625359791283	-0.7060625359788749	-0.012809767210855822	-2.966537180130981	-2.966537180130981	-2.9665371802264184	-2.966537180183245	-2.966537180182346	-2.966537180244507	-2.966537180185627	-0.0040201465211912235	-0.03504042308080235	-0.021190899561277184	-2.9665371800605715	-2.9665371804918017	-2.9665371796388174	-2.966537179452436	-2.966537179248105	-2.96653717958589	-0.018890702450521532	-1.5075898109361419	-1.5075898109361419	-0.7060625359617995	-0.7060625359615462	-0.7060625359618499	Limosilactobacillus_reuteri_I49	Ca2+-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe	1688.2946993909625	1688.2946993909625	1688.2946993909625	1688.2946993909625	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1689.4851755810519	1682.6616675377045	1865.2728766779287	1865.2728766779287	1893.2600964735382	1893.2600964735382	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##L-Methionine-e0##Microbe	-18.98243529543746	-18.98243529543746	-18.98243529543746	-18.98243529543746	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295435184	-18.982435295442023	-18.982435295411317	-18.982435295411317	-18.982435295412106	-18.982435295412106	Enterocloster_clostridioformis_YL32	L-Methionine-e0
Enterocloster_clostridioformis_YL32##K+-e0##Microbe	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.924111260346492	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603499108	-0.9241112603511444	-0.924111260347692	-0.924111260347692	-0.9241112603466501	-0.9241112603466501	Enterocloster_clostridioformis_YL32	K+-e0
Limosilactobacillus_reuteri_I49##PAN##Microbe	-0.9999999999996372	-0.9999999999996495	-0.018142539163612702	-4.201521861016452	-4.201521861016452	-4.201521861140799	-4.201521861059986	-4.201521861058327	-4.201521861167475	-4.201521861089489	-0.00569375418783034	-0.04962793137353588	-0.03001278000400603	-4.201521860916082	-4.201521861553049	-4.201521860099584	-4.201521860055164	-4.201521859660846	-4.201521860286235	-0.02675499900941076	-2.1352072007090097	-2.1352072007090097	-1.0000000000001645	-0.9999999999999523	-1.0000000000001608	Limosilactobacillus_reuteri_I49	PAN
Limosilactobacillus_reuteri_I49##CO2-e0##Microbe	1246.220584194086	1337.2841097655912	-0.28470718677397644	46.48871693352577	46.48871693352577	1564.6917884202785	1036.2902324904971	1036.2902324902002	1502.6889887007562	1502.6889886706037	-0.46022098865609173	13.279132967494718	6.25203401888204	1500.6889886071986	1500.6889888257056	1500.688988395092	1500.6889882839241	1500.6889881766583	1500.688988367403	5.084938798910756	-1564.3396992282278	-1564.3396992282278	-719.3491660675351	-711.3491660674323	-715.3491660673659	Limosilactobacillus_reuteri_I49	CO2-e0
Limosilactobacillus_reuteri_I49##Fe2+-e0##Microbe	-1.706062535983945	-1.706062535982717	-0.030952306374412892	-7.168059041130714	-7.168059041130714	-7.168059041375738	-7.168059041266076	-7.1680590412641365	-7.168059041416967	-7.168059041272643	-0.009713900709154519	-0.0846683544543187	-0.05120367956528347	-7.168059040968766	-7.168059042006949	-7.168059039992934	-7.1680590394709345	-7.168059038977942	-7.16805903981781	-0.04564570145984613	-3.642797011602997	-3.642797011602997	-1.7060625359418604	-1.7060625359413975	-1.706062535940976	Limosilactobacillus_reuteri_I49	Fe2+-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe	-13.748894121426387	-13.748894121418834	0.7324176107837578	-60.967801076544944	-60.967801076544944	-60.96780107864774	-60.967801077714185	-60.96780107769686	-60.96780107902479	-60.96780107777998	0.9160234223285553	0.2680428947079783	0.557344685432727	-60.967801075156586	-60.967801084173416	-60.96780106650812	-60.967801061716955	-60.9678010573448	-60.96780106520915	0.6053933523939043	-30.49194492985265	-30.49194492985265	-13.748894121093734	-14.748894121091762	-14.748894121092258	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##K+-e0##Microbe	-0.7060625360007939	-0.7060625360062598	-0.012809767211085423	-2.966537180276142	-2.966537180276142	-2.9665371802920224	-2.9665371802153144	-2.9665371802108464	-2.9665371802966307	-2.966537180236838	-0.0040201465211361165	-0.03504042308162396	-0.0211908995616544	-2.9665371801382756	-2.9665371806016076	-2.9665371795224478	-2.9665371809805654	-2.966537180743641	-2.9665371795874487	-0.01889070245041528	-1.5075898109612758	-1.5075898109612758	-0.7060625359815526	-0.7060625359878575	-0.7060625359882391	Limosilactobacillus_reuteri_I49	K+-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe	52.63310216122967	52.63310216122967	52.63310216122967	52.63310216122967	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216121619	52.63310216123836	52.63310216114966	52.63310216114966	52.63310216114967	52.63310216114967	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439666787	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.508677439646668	-30.50867743966135	-30.508677439597356	-30.508677439597356	-30.508677439583362	-30.508677439583362	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Limosilactobacillus_reuteri_I49##L-Alanine-e0##Microbe	86.27119748789752	86.271197487856	3.5288935007777713	-217.52307656241078	-217.52307656241078	-217.52307656963342	-217.52307656615312	-217.52307656609287	-217.5230765709748	-217.52307656649285	-1.2934244339880285	-3.5575476553252745	-2.546691812544701	-217.52307655712207	-217.52307658924406	-217.52307652645504	-217.52307651189562	-217.52307649702777	-217.52307652191985	-2.3788038931007742	-111.0367075263448	-111.0367075263448	-52.534440072061514	-52.53444007205158	-52.03444007204325	Limosilactobacillus_reuteri_I49	L-Alanine-e0
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe	-164.1477606152048	-73.08423504302588	-1.3259335965021113	-307.065011226726	-307.065011226726	-307.0650112370395	-2420.6712348555866	-2420.671234854896	-555.0762101556559	-555.0762101445933	-4.746799036907067	-10.509253847275644	-7.936509104880807	-555.0762101211601	-555.0762102013284	-555.0762100445534	-555.0762100026691	-555.076209963246	-555.0762100329061	-1.547422563387393	-281.1053067326457	-281.1053067326457	-130.5891494926341	-130.58914949262953	-131.5891494926103	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.9241112603315199	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.924111260331895	-0.9241112603319033	-0.924111260329899	-0.924111260329899	-0.9241112603302736	-0.9241112603302736	Enterocloster_clostridioformis_YL32	Sulfate-e0
Limosilactobacillus_reuteri_I49##Riboflavin##Microbe	-1.0000000000000007	-0.9999999999999998	-1.0000000000000007	-1.0000000000000533	-1.0000000000000533	-1.0000000000000662	-0.9999999999999845	-0.9999999999999823	-1.0000000000000193	-0.9999999999999131	-1.0000000000000007	-1.0	-0.9999999999999962	-0.9999999999998931	-0.9999999999998912	-0.9999999999963637	-1.0000000000027105	-1.0000000000016067	-1.0000000000013671	-1.0000000000000004	-0.9999999999998731	-0.9999999999998731	-1.0	-0.9999999999840173	-0.9999999999839466	Limosilactobacillus_reuteri_I49	Riboflavin
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834252824	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834250877	-34.57235834252888	-34.57235834246297	-34.57235834246297	-36.57235834245636	-36.57235834245636	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe	-21.72374738380258	-21.723747383792656	0.5877335231480819	-94.47432139666675	-94.47432139666675	-94.4743213998927	-94.47432139844382	-94.47432139841632	-94.47432140047833	-94.47432139856087	0.8706165681681044	0.8722674242892938	1.3179971689054466	-93.47432139450694	-93.47432140846577	-93.47432138110042	-93.47432137395516	-93.47432136703404	-93.47432137909223	1.3920261612607334	-46.51990903992208	-46.51990903992208	-20.72374738328384	-22.723747383285335	-22.723747383282976	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##Cl##Microbe	-0.7060625359750041	-0.7060625359746782	-0.012809767210812143	-2.966537180134819	-2.966537180134819	-2.9665371802369864	-2.966537180190499	-2.966537180189774	-2.966537180255349	-2.9665371801944485	-0.004020146521121988	-0.03504042308083851	-0.021190899561266387	-2.9665371800681273	-2.966537180505479	-2.966537179638776	-2.9665371793779443	-2.966537179167643	-2.966537179592428	-0.018890702450495976	-1.5075898109380899	-1.5075898109380899	-0.7060625359625791	-0.7060625359624058	-0.7060625359624115	Limosilactobacillus_reuteri_I49	Cl
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe	-9.204977705003355	-9.20497770499863	-0.1670016685120534	-38.67491505743263	-38.67491505743263	-38.6749150587353	-38.674915058154355	-38.674915058143476	-38.67491505897371	-38.67491505820019	-0.0524108803577808	-0.45682400183744176	-0.27626697080093626	-38.674915056563734	-38.67491506219246	-38.67491505111636	-38.67491504822507	-38.67491504550446	-38.674915050357576	-0.2462791693772564	-19.654534677645266	-19.654534677645266	-9.204977704795882	-9.204977704794425	-9.204977704794247	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe	-7.397459504982844	-7.3974595049796115	0.8476487620573356	-34.28210968629783	-34.28210968629783	-34.28210968733393	-34.28210968684219	-34.2821096868318	-34.28210968753784	-34.28210968689076	0.9521869297736419	0.5832514559810174	0.7479688952881756	-34.28210968549037	-34.28210969019935	-34.282109681175186	-34.28210967853403	-34.28210967590905	-34.28210968030839	0.7753259792645143	-16.93031600229857	-16.93031600229857	-7.397459504795754	-7.397459504793948	-7.897459504798167	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##Fumarate-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999988	-0.9999999999999981	-0.9999999999999981	-0.9999999999999998	-0.9999999999999998	Enterocloster_clostridioformis_YL32	Fumarate-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe	781.2012050177732	781.2012050177732	781.2012050177732	781.2012050177732	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	779.5821573985589	800.0526815307248	540.1828839033244	540.1828839033244	498.20114133769727	498.20114133769727	Enterocloster_clostridioformis_YL32	H+-e0
Limosilactobacillus_reuteri_I49##Spermidine-e0##Microbe	-1.0000000000000016	-1.0000000000000016	-1.0000000000000002	-0.999999999999999	-0.999999999999999	-1.0000000000000007	-0.9999999999999996	-1.0000000000000002	-1.0000000000000013	-1.0000000000000016	-1.0	-0.9999999999999992	-1.0	-0.9999999999999996	-1.0000000000000002	-0.9999999999999987	-1.0000000000000004	-0.9999999999999991	-0.9999999999999999	-0.9999999999999988	-0.9999999999999978	-0.9999999999999978	-0.9999999999999996	0.0	0.0	Limosilactobacillus_reuteri_I49	Spermidine-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010615024	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.72644010613288	-64.7264401061601	-64.7264401060418	-64.7264401060418	-64.72644010603663	-64.72644010603663	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Limosilactobacillus_reuteri_I49##H+-e0##Microbe	3279.585752265888	3188.5222266921933	22.55301990025886	3159.1412329542527	3159.1412329542527	-2913.671052880571	-1856.8679410241216	-1856.8679410235882	-2789.6654534402	-2789.6654533843093	14.19515083770467	-33.45436072928069	1.3090890371930313	-7391.753735307419	-2786.6654536747783	-2786.665452869879	56033.867715742716	56033.86771179196	-2784.665452811809	5.120981656792495	-1403.85143415721	-1403.85143415721	-645.2496357655086	-654.249635765425	-654.7496357653138	Limosilactobacillus_reuteri_I49	H+-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe	-47.223287155346114	-47.223287155319525	-0.8567503366448925	-198.40967333082853	-198.40967333082853	-198.4096733375535	-198.4096733345699	-198.40967333451738	-198.40967333878427	-198.4096733347945	-0.26887778900928505	-2.3435940541724687	-1.4173021284546037	-198.40967332636774	-198.4096733552273	-198.40967329892555	-198.4096732828572	-198.40967326907094	-198.40967329444857	-1.2634590010543423	-100.83150277295468	-100.83150277295468	-47.223287154276505	-47.22328715426964	-47.223287154267425	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##Sucrose##Microbe	-0.999999999999999	-1.0000000000000002	-0.9999999999999991	-0.9999999999999998	-0.9999999999999998	-0.9999999999999992	-1.0	-0.9999999999999993	-0.9999999999999996	-1.0000000000000004	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-0.9999999999999987	-1.0000000000000002	-1.0	-0.9999999999999996	-1.0	-0.9999999999999996	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	Limosilactobacillus_reuteri_I49	Sucrose
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.9241112603365332	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.924111260336322	-0.9241112603367937	-0.9241112603352454	-0.9241112603352454	-0.9241112603349839	-0.9241112603349839	Enterocloster_clostridioformis_YL32	Ca2+-e0
Enterocloster_clostridioformis_YL32##PAN##Microbe	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000266	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.000000000000073	-1.0000000000000389	-1.0000000000000777	-1.0000000000000777	-0.999999999999968	-0.999999999999968	Enterocloster_clostridioformis_YL32	PAN
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.924111260352592	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603516566	-1.9241112603523975	-1.924111260349462	-1.924111260349462	-1.9241112603493609	-1.9241112603493609	Enterocloster_clostridioformis_YL32	Fe2+-e0
Limosilactobacillus_reuteri_I49##Pyruvate-e0##Microbe	-1.0	-1.0000000000000007	-0.999999999999999	-1.0	-1.0	-0.9999999999999987	-1.0000000000000002	-0.9999999999999998	-0.9999999999999989	-0.9999999999999996	-1.0000000000000004	-1.0000000000000002	-1.0	-0.9999999999999998	-1.0	-0.9999999999999996	-1.0000000000000007	-0.9999999999999991	-1.0000000000000007	-0.9999999999999989	-1.0	-1.0	-0.9999999999999993	-0.9999999999999996	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Pyruvate-e0
Limosilactobacillus_reuteri_I49##O2-e0##Microbe	-1.000000000000001	-0.9999999999999978	-1.0000000000000016	-0.9999999999999927	-0.9999999999999927	-0.999999999999999	-1.0000000000000007	-0.9999999999999977	-1.0000000000000004	-1.0000000000000002	-0.9999999999999994	-0.9999999999999961	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-0.9999999999999997	-0.999999999999999	-0.9999999999999981	-1.0000000000000016	-0.9999999999999991	2323.774518859186	2323.774518859186	1072.0976861068013	1069.097686106649	1074.0976861065385	Limosilactobacillus_reuteri_I49	O2-e0
Limosilactobacillus_reuteri_I49##Melitose-e0##Microbe	-1.0000000000000004	-1.0000000000000002	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-0.9999999999999989	-1.0000000000000002	-0.9999999999999994	-1.0000000000000013	-1.0000000000000002	-1.0	-1.0000000000000004	-1.000000000000001	-0.9999999999999994	-0.9999999999999979	-1.0000000000000016	-1.0000000000000002	-0.9999999999999998	-1.0000000000000002	-0.9999999999999988	-0.9999999999999988	-1.0000000000000007	-1.0000000000000002	-1.0000000000000007	Limosilactobacillus_reuteri_I49	Melitose-e0
Enterocloster_clostridioformis_YL32##L-Lysine-e0##Microbe	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.26899935822351	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358208376	-41.268999358231426	-41.26899935815213	-41.26899935815213	-41.26899935815068	-41.26899935815068	Enterocloster_clostridioformis_YL32	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe	-36.35966193476919	-36.35966193475015	-0.6596565906223387	-152.76591447712707	-152.76591447712707	-152.76591448227305	-152.7659144799822	-152.76591447993775	-152.76591448321673	-152.76591448014977	-0.2070229774122317	-1.8044548072592324	-1.0912545346644085	-152.76591447368128	-152.7659144960255	-152.7659144518933	-152.76591444127467	-152.76591443081315	-152.76591444893762	-0.97280271904001	-77.63541197670732	-77.63541197670732	-36.3596619339733	-36.35966193395489	-36.359661933940465	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##Niacin##Microbe	-1.0000000000088989	-1.0000000000082097	-0.018142539163546634	-4.201521860709915	-4.201521860709915	-4.201521860802734	-4.201521860758799	-4.201521860757639	-4.201521860820533	-4.201521860761561	-0.005693754188954139	-0.049627931371490054	-0.030012780002881122	-4.201521860624223	-4.2015218610329175	-4.201521860397566	-4.201521860036166	-4.2015218597223125	-4.201521860152976	-0.026754999009326534	-2.135207200666132	-2.135207200666132	-0.9999999999799271	-0.99999999997983	-0.9999999999798299	Limosilactobacillus_reuteri_I49	Niacin
Enterocloster_clostridioformis_YL32##Zn2+-e0##Microbe	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357652	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603357171	-0.9241112603363414	-0.9241112603347138	-0.9241112603347138	-0.9241112603344782	-0.9241112603344782	Enterocloster_clostridioformis_YL32	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe	-0.7060625359635766	-0.7060625359659278	-0.012809767210653033	-2.9665371802181637	-2.9665371802181637	-2.966537180346041	-2.966537180282834	-2.96653718028226	-2.9665371803688534	-2.9665371802967675	-0.004020146520736904	-0.03504042308123036	-0.021190899561417797	-2.966537180168238	-2.9665371806350986	-2.9665371797754485	-2.966537179702194	-2.9665371796729025	-2.966537179544127	-0.018890702450538005	-1.507589810926297	-1.507589810926297	-0.7060625359607545	-0.7060625359668903	-0.706062535965314	Limosilactobacillus_reuteri_I49	Zn2+-e0
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.8359692188497565	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218848473	-6.835969218850822	-6.835969218838312	-6.835969218838312	-6.835969218837538	-6.835969218837538	Enterocloster_clostridioformis_YL32	L-Tryptophan
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031420197	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031417492	-11.393282031422238	-11.393282031401265	-11.393282031401265	-11.393282031400634	-11.393282031400634	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963705482	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963700421	-12.013505963704667	-12.013505963682904	-12.013505963682904	-12.01350596367784	-12.01350596367784	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999999	-1.0000000000000013	-1.0000000000000013	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972553066	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.280195972547673	-22.28019597255741	-22.280195972516474	-22.280195972516474	-22.280195972515187	-22.280195972515187	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe	-34.56469128228262	-34.56469128226482	-0.6270912652627656	-145.22430604069493	-145.22430604069493	-145.2243060455741	-145.2243060433923	-145.22430604335165	-145.2243060464737	-145.2243060435597	-0.19680285574346895	-1.7153741268995708	-1.0373824753575276	-145.2243060374031	-145.22430605854518	-145.22430601708626	-145.2243060060037	-145.22430599580088	-145.22430601407672	-0.9247782810115429	-73.80277771452745	-73.80277771452745	-34.564691281494135	-34.56469128148944	-34.56469128148889	Limosilactobacillus_reuteri_I49	L-Valine-e0
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	Enterocloster_clostridioformis_YL32	Thiamin-e0
