	0.0000-0.0000	0.0067-0.0071	0.0071-0.0078	0.0078-0.0113	0.0113-0.0176	0.0176-0.2791	0.2791-0.3051	0.3051-8.5359	8.5359-9.4819	9.4819-11.8500	11.8500-16.1491	16.1491-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##N-acetyl-D-gluosamine##Microbe	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-6.992697026239559	-6.992697026239559	-6.880049663499835	Enterocloster_clostridioformis_YL32	N-acetyl-D-gluosamine
Akkermansia_muciniphilaYL44##Phosphate-e0##Microbe	-127.457754959254	-127.45775496207834	-127.45775495884563	-127.45775495928314	-127.45775495914046	-127.45775495895064	-127.45775495942273	-127.45775495931916	-127.45775496070232	-127.45775496070232	-127.45775491862055	-127.45775491862055	Akkermansia_muciniphilaYL44	Phosphate-e0
Akkermansia_muciniphilaYL44##L-Proline-e0##Microbe	-26.584324739477978	-26.584324739380847	-26.584324739432073	-26.584324739604515	-26.584324739547714	-26.584324739472397	-26.584324739620634	-26.58432473959012	-26.584324739878237	-26.584324739878237	-26.58432473197063	-26.58432473197063	Akkermansia_muciniphilaYL44	L-Proline-e0
Akkermansia_muciniphilaYL44##H2-e0##Microbe	0.0	1979.5326364568416	6517.767016003064	651.4238247450556	1979.5326364637592	3015.474326901422	1214.9353466014081	1218.431695114006	1218.431695127225	1218.431695127225	1216.4316947259542	1216.4316947259542	Akkermansia_muciniphilaYL44	H2-e0
Akkermansia_muciniphilaYL44##CO2-e0##Microbe	0.0	1873.43526744728	3007.9938623352728	1541.4080645273061	1873.4352674549505	2391.4061126720417	2841.5408577605654	5932.761597175864	5932.76159724018	5932.76159724018	5928.261595265235	5928.261595265235	Akkermansia_muciniphilaYL44	CO2-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe	0.0	46.632740588944955	46.632740588944955	46.632740588944955	46.632740588944955	45.02321677942108	45.02321677942108	45.02321677942108	45.02321677942108	47.020782454834695	49.02078245483325	54.26678163216248	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe	0.0	1688.237556534059	1688.237556534059	1688.237556534059	1688.237556534059	1687.8470803435835	1687.8470803435835	1687.8470803435835	1687.8470803435835	1685.8495146682756	1690.8495146682344	1691.2759970919765	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe	0.0	52.63310216123669	52.63310216123669	52.63310216123669	52.63310216123669	52.63310216123669	52.63310216123669	52.63310216123669	52.63310216123669	52.63310216124027	52.63310216124027	53.085946851467845	Enterocloster_clostridioformis_YL32	XAN-e0
Akkermansia_muciniphilaYL44##Succinate-e0##Microbe	0.0	1185.0560121292403	2319.614607017253	853.0288092057928	1185.0560121345538	667.085166911807	216.9504218362932	1248.5227844790895	1248.5227844926346	1248.5227844926346	1246.5227840804218	1246.5227840804218	Akkermansia_muciniphilaYL44	Succinate-e0
Akkermansia_muciniphilaYL44##H2S-e0##Microbe	0.0	0.0	0.0	665.0544058607626	1.000000000025283	0.999999999988915	1.0000000000322236	0.9999999999690141	0.9999999999788927	0.9999999999788927	1.000000000765916	1.000000000765916	Akkermansia_muciniphilaYL44	H2S-e0
Akkermansia_muciniphilaYL44##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.0	0.0	1.4999999999196423	1.4999999999685276	1.4999999998920557	1.4999999999217029	1.4999999999376035	1.4999999999376035	1.4999999993536601	1.4999999993536601	Akkermansia_muciniphilaYL44	5'-Deoxyadenosine-e0
Akkermansia_muciniphilaYL44##Formate-e0-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.49999999998198075	0.49999999989195365	0.49999999996571454	0.49999999998163625	0.49999999998163625	0.0	0.0	Akkermansia_muciniphilaYL44	Formate-e0-e0
Akkermansia_muciniphilaYL44##Adenosine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.9999999999988423	1.0000000000057494	1.0000000000034044	1.0000000000142633	1.0000000000142633	0.9999999996839474	0.9999999996839474	Akkermansia_muciniphilaYL44	Adenosine-e0
Enterocloster_clostridioformis_YL32##Adenosine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0	Enterocloster_clostridioformis_YL32	Adenosine-e0
PAN##Akkermansia_muciniphilaYL44##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.6890741194635	126.6890741194635	126.68907407763268	126.68907407763268	PAN	Akkermansia_muciniphilaYL44
Enterocloster_clostridioformis_YL32##H2S-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9892537135580367	Enterocloster_clostridioformis_YL32	H2S-e0
Enterocloster_clostridioformis_YL32##Maltodextrin-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.255084166743415	Enterocloster_clostridioformis_YL32	Maltodextrin-e0
Enterocloster_clostridioformis_YL32##Urea-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.101627502374349	Enterocloster_clostridioformis_YL32	Urea-e0
Enterocloster_clostridioformis_YL32##Na+-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3602254009813153	Enterocloster_clostridioformis_YL32	Na+-e0
Enterocloster_clostridioformis_YL32##O2-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6925758343504507	Enterocloster_clostridioformis_YL32	O2-e0
Enterocloster_clostridioformis_YL32##Galactose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9167348814989031	Enterocloster_clostridioformis_YL32	Galactose-e0
Enterocloster_clostridioformis_YL32##L-Fucose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009648523441032238	Enterocloster_clostridioformis_YL32	L-Fucose-e0
Enterocloster_clostridioformis_YL32##D-Mannose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21773332330102152	Enterocloster_clostridioformis_YL32	D-Mannose-e0
Enterocloster_clostridioformis_YL32##H2O-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34019881970187116	Enterocloster_clostridioformis_YL32	H2O-e0
Enterocloster_clostridioformis_YL32##Cytosine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7894332179099164	Enterocloster_clostridioformis_YL32	Cytosine-e0
