	0.0000-0.0000	0.0067-0.0071	0.0071-0.0078	0.0078-0.0113	0.0113-0.0176	0.0176-0.2791	0.2791-0.3051	0.3051-8.5359	8.5359-9.4819	9.4819-11.8500	11.8500-16.1491	16.1491-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##Sulfate-e0##Microbe##PAN	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.9241112603321119	-0.924111260332246	-0.924111260332246	-0.9241112603314425	Enterocloster_clostridioformis_YL32	Sulfate-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##Putrescine-e0	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996083	0.9999999999996201	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##Spermidine-e0	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995235	0.9999999999995438	0.0	0.0	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Arginine-e0##Microbe##PAN	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834251757	-36.57235834252086	-36.57235834252086	-42.361061589193405	Enterocloster_clostridioformis_YL32	L-Arginine-e0
Enterocloster_clostridioformis_YL32##L-Leucine-e0##Microbe##PAN	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615595	-64.72644010615939	-64.72644010615939	-64.58189299197244	Enterocloster_clostridioformis_YL32	L-Leucine-e0
Enterocloster_clostridioformis_YL32##Putrescine-e0##Microbe##Putrescine-e0	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000007	0.0	0.0	Enterocloster_clostridioformis_YL32	Putrescine-e0
Enterocloster_clostridioformis_YL32##L-Histidine-e0##Microbe##PAN	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031421622	-11.393282031422627	-11.393282031422627	-11.393282031415097	Enterocloster_clostridioformis_YL32	L-Histidine-e0
Enterocloster_clostridioformis_YL32##L-Proline-e0##Microbe##PAN	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.584324739983792	-26.58432473998557	-26.58432473998557	-25.7808291887929	Enterocloster_clostridioformis_YL32	L-Proline-e0
Enterocloster_clostridioformis_YL32##Co2+-e0##Microbe##PAN	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603367272	-0.9241112603364838	-0.9241112603364838	-0.9241112603360635	Enterocloster_clostridioformis_YL32	Co2+-e0
Enterocloster_clostridioformis_YL32##L-Valine-e0##Microbe##PAN	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.889993073710976	-50.88999307371518	-50.88999307371518	-45.18148419592412	Enterocloster_clostridioformis_YL32	L-Valine-e0
Enterocloster_clostridioformis_YL32##L-Threonine-e0##Microbe##PAN	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.5086774396536	-30.50867743964871	-30.50867743964871	-23.87673056499862	Enterocloster_clostridioformis_YL32	L-Threonine-e0
Enterocloster_clostridioformis_YL32##Spermidine-e0##Microbe##Spermidine-e0	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	0.0	0.0	Enterocloster_clostridioformis_YL32	Spermidine-e0
Enterocloster_clostridioformis_YL32##Thiamin-e0##Microbe##Thiamin-e0	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-1.0000000000000009	-1.0000000000000009	-1.0000000000000018	Enterocloster_clostridioformis_YL32	Thiamin-e0
Enterocloster_clostridioformis_YL32##L-Isoleucine-e0##Microbe##PAN	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531629	-45.48445267531884	-45.48445267531884	-50.02950510894866	Enterocloster_clostridioformis_YL32	L-Isoleucine-e0
Enterocloster_clostridioformis_YL32##fe3-e0##Microbe##PAN	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603364433	-0.9241112603365028	-0.9241112603365028	-0.9241112603359276	Enterocloster_clostridioformis_YL32	fe3-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Putrescine-e0	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.666666666675064	3.6666666666749297	0.0	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Spermidine-e0	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333344229	6.333333333343972	0.0	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Thiamin-e0	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.42857142856184205	0.4285714285613196	0.4285714285613196	0.4285714285639063	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Folate-e0	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.4761904761761377	-1.476190476176891	-1.476190476176891	-1.4761904761749967	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##PAN	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	772.039300255977	774.370199264785	774.370199264785	766.7196264171072	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##Puryvate	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809559152	-0.23809523809550376	-0.23809523809550376	-0.23809523809571242	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##H+-e0##Microbe##N-acetyl-D-gluosamine	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.333333333332799	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	H+-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe##Putrescine-e0	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.000000000000437	-1.0000000000004297	0.0	0.0	Enterocloster_clostridioformis_YL32	Uracil-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe##Spermidine-e0	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005873	-1.0000000000005722	0.0	0.0	Enterocloster_clostridioformis_YL32	Uracil-e0
Enterocloster_clostridioformis_YL32##Uracil-e0##Microbe##PAN	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878267796	-38.642230878271505	-38.642230878271505	-38.88054242936608	Enterocloster_clostridioformis_YL32	Uracil-e0
Enterocloster_clostridioformis_YL32##L-Methionine-e0##Microbe##PAN	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295444454	-18.982435295450262	-18.982435295450262	-18.08900883528056	Enterocloster_clostridioformis_YL32	L-Methionine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe##Thiamin-e0	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001308	1.0000000000001434	1.0000000000001434	1.0000000000001135	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##L-Cysteine-e0##Microbe##PAN	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596370288	-13.01350596369923	-13.01350596369923	-12.612779104468302	Enterocloster_clostridioformis_YL32	L-Cysteine-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe##Thiamin-e0	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.00000000000021	1.0000000000002223	1.0000000000002223	1.0000000000001639	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Enterocloster_clostridioformis_YL32##L-Tyrosine-e0##Microbe##PAN	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956851874	-17.083554956852616	-17.083554956852616	-16.870209514776025	Enterocloster_clostridioformis_YL32	L-Tyrosine-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe##Thiamin-e0	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014007	2.0000000000014877	2.0000000000014877	2.000000000001037	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe##Folate-e0	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998005	1.499999999998136	1.499999999998136	1.4999999999977673	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe##PAN	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631158	-113.71788777631906	-113.71788777631906	-114.31030451528467	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Putrescine-e0	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.666666666639214	-1.6666666666397312	0.0	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Spermidine-e0	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.333333333298231	-2.3333333332991564	0.0	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Thiamin-e0	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.2857142857419674	-7.285714285743878	-7.285714285743878	-7.2857142857344295	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Folate-e0	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238048703	-7.738095238051429	-7.738095238051429	-7.738095238044117	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##PAN	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2516.829099596328	2521.4908976139905	2521.4908976139905	2519.836160906895	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Puryvate	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190485584	-0.6190476190482844	-0.6190476190482844	-0.6190476190489961	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##N-acetyl-D-gluosamine	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.6666666666647069	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe##PAN	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	-6.992697026228912	0.0	0.0	0.7459954737642425	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe##N-acetyl-D-gluosamine	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	1.000000000000016	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Putrescine-e0	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337290616	0.33333333337206184	0.0	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Spermidine-e0	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666717275	1.666666666715816	0.0	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Thiamin-e0	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142898432	-6.142857142901118	-6.142857142901118	-6.142857142887747	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Folate-e0	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.45238095231309	-4.452380952317196	-4.452380952317196	-4.4523809523069575	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##PAN	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3632.9087930437604	3630.577894035263	3630.577894035263	3622.198230143508	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Puryvate	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.52380952380808	0.5238095238084852	0.5238095238084852	0.5238095238074698	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##N-acetyl-D-gluosamine	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	-0.33333333333622905	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##L-Asparagine-e0##Microbe##PAN	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885288	-28.98957316885565	-28.98957316885565	-25.273465711325535	Enterocloster_clostridioformis_YL32	L-Asparagine-e0
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe##PAN	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603366911	-0.9241112603368438	-0.9241112603368438	-0.924111260336186	Enterocloster_clostridioformis_YL32	Ca2+-e0
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe##PAN	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603353981	-0.9241112603354461	-0.9241112603354461	-0.9241112603350157	Enterocloster_clostridioformis_YL32	Cu2+-e0
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe##PAN	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.9241112603529968	-1.924111260352992	-1.924111260352992	-1.9241112603517032	Enterocloster_clostridioformis_YL32	Fe2+-e0
Enterocloster_clostridioformis_YL32##K+-e0##Microbe##PAN	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603514761	-0.9241112603523167	-0.9241112603523167	0.9993065554992508	Enterocloster_clostridioformis_YL32	K+-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe##PAN	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360411	-0.9241112603360989	-0.9241112603360989	-0.924111260335526	Enterocloster_clostridioformis_YL32	Cl--e0
Enterocloster_clostridioformis_YL32##Mg-e0##Microbe##PAN	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.924111260335428	-0.9241112603355723	-0.9241112603355723	-0.9241112603350354	Enterocloster_clostridioformis_YL32	Mg-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe##Thiamin-e0	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003602	1.0000000000003764	1.0000000000003764	1.0000000000001787	Enterocloster_clostridioformis_YL32	L-Serine-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe##PAN	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.532865237130686	-35.53286523713003	-35.53286523713003	-38.347171390010686	Enterocloster_clostridioformis_YL32	L-Serine-e0
Enterocloster_clostridioformis_YL32##Folate-e0##Microbe##Folate-e0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000022	-1.0000000000000022	-0.9999999999999994	Enterocloster_clostridioformis_YL32	Folate-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe##PAN	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.280195972556353	-22.28019597255738	-22.28019597255738	-22.280195972543634	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe##PAN	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218850911	-6.835969218851267	-6.835969218851267	-6.835969218846705	Enterocloster_clostridioformis_YL32	L-Tryptophan
Enterocloster_clostridioformis_YL32##PAN##Microbe##PAN	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.0000000000005405	-1.000000000000436	-1.000000000000436	-0.9999999999998352	Enterocloster_clostridioformis_YL32	PAN
Enterocloster_clostridioformis_YL32##Puryvate##Microbe##Puryvate	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999999	-0.9999999999999999	-0.9999999999999991	Enterocloster_clostridioformis_YL32	Puryvate
Enterocloster_clostridioformis_YL32##N-acetyl-D-gluosamine##Microbe##N-acetyl-D-gluosamine	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	N-acetyl-D-gluosamine
Akkermansia_muciniphilaYL44##Succinate-e0##Microbe##O2-e0	0.0	0.5000000000016466	-0.3999999999998288	0.6666666666639974	0.4999999999971529	0.6666666666654223	0.4999999999999129	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Succinate-e0
Akkermansia_muciniphilaYL44##Succinate-e0##Microbe##Folate	0.0	0.7500000000038927	-1.4666666666658028	1.6666666666589327	0.749999999993706	0.33333333332943754	-0.24999999999996936	-3.9999999999964313	-4.000000000079681	-4.000000000079681	0.0	0.0	Akkermansia_muciniphilaYL44	Succinate-e0
Akkermansia_muciniphilaYL44##Succinate-e0##Microbe##Riboflavin	0.0	1183.806012129235	2321.4812736839185	850.6954758724698	1183.806012134563	666.0851669118122	216.2004218362941	1250.5227844790943	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	Succinate-e0
Akkermansia_muciniphilaYL44##CO2-e0##Microbe##O2-e0	0.0	1.500000000001655	0.6000000000000095	1.666666666661254	1.499999999995106	1.3333333333286224	1.4999999999994695	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	CO2-e0
Akkermansia_muciniphilaYL44##CO2-e0##Microbe##Folate	0.0	1.2500000000045746	-0.9666666666652702	2.1666666666520515	1.2499999999899374	1.666666666650815	2.249999999997442	-8.999999999987708	-9.00000000038301	-9.00000000038301	0.0	0.0	Akkermansia_muciniphilaYL44	CO2-e0
Akkermansia_muciniphilaYL44##CO2-e0##Microbe##Riboflavin	0.0	1870.6852674472739	3008.360529001938	1537.5747311939929	1870.6852674549655	2388.406112672062	2838.2908577605817	5937.761597175891	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	CO2-e0
Akkermansia_muciniphilaYL44##H2-e0##Microbe##O2-e0	0.0	1.0000000000009415	-2.5999999999997825	1.6666666666644234	0.999999999994963	0.6666666666609206	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	H2-e0
Akkermansia_muciniphilaYL44##H2-e0##Microbe##Folate	0.0	-2.4999999999965414	-11.366666666663727	1.1666666666609133	-2.500000000009649	-1.666666666685774	-4.000000000000691	-3.9999999999965783	-4.000000000077824	-4.000000000077824	0.0	0.0	Akkermansia_muciniphilaYL44	H2-e0
Akkermansia_muciniphilaYL44##H2-e0##Microbe##Riboflavin	0.0	1981.0326364568373	6531.733682669727	648.5904914117303	1981.032636463774	3016.474326901447	1216.9353466014145	1220.4316951140108	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	H2-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe##Thiamin-e0	0.0	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007003	-2.0000000000007385	-2.0000000000007385	-2.0000000000005116	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe##Folate-e0	0.0	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.4999999999990438	-0.49999999999910705	-0.49999999999910705	-0.4999999999989099	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##XAN-e0##Microbe##PAN	0.0	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216123644	55.13310216124011	55.13310216124011	55.72551890024228	Enterocloster_clostridioformis_YL32	XAN-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Putrescine-e0	0.0	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327297	-0.3333333333327106	0.0	0.0	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Spermidine-e0	0.0	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658714	-1.6666666666658474	0.0	0.0	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Thiamin-e0	0.0	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859311	-1.7142857142859607	-1.7142857142859607	-1.714285714285554	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Folate-e0	0.0	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.76190476190417	-3.7619047619041557	-3.7619047619041557	-3.7619047619037156	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##PAN	0.0	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	54.1565501127527	56.487449121499616	56.487449121499616	63.35032681986235	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Puryvate	0.0	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095236683	-0.38095238095236683	-0.3809523809523928	Enterocloster_clostridioformis_YL32	Succinate-e0
