	0.0000-0.0009	0.0009-0.0010	0.0010-0.0017	0.0017-0.0019	0.0019-0.0025	0.0029-0.0030	0.0030-0.0031	0.0031-0.0031	0.0031-0.0043	0.0043-0.0044	0.0045-0.0321	0.0321-0.4541	0.4541-0.9787	0.9787-5.1447	5.1447-6.3270	6.3270-6.5371	6.5371-7.3519	7.3519-7.9983	7.9983-10.2915	10.2915-17.3043	17.3043-19.8381	19.8381-20.0000	Source	Target
Clostridium_innocuum_I46##Zn2+-e0##Microbe	-0.9241112603129362	-0.9241112603271957	-0.9241112603337306	-0.92411126028527	-0.9241112603331426	-0.9241112603218629	-0.9241112603214173	-0.9241112603217645	-0.9241112603221773	-0.9241112603114422	-0.9241112603167992	-0.9241112603209874	-0.9241112603209874	-0.9241112603209874	-0.9241112603209874	-0.9241112603209874	-0.924111260320939	-0.924111260320946	-0.9241112603209446	-0.9241112603209446	-0.9241112603209687	0.0	Clostridium_innocuum_I46	Zn2+-e0
Acutalibacter_muris_KB1##Cu2+-e0##Microbe	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719381293	-1.4121250719366696	-1.412125071948423	-1.4121250719481409	-0.7060625359695416	-0.7060625359695416	-0.7060625359695416	-0.7060625359695416	-0.7060625359694473	-0.7060625359694473	0.0	Acutalibacter_muris_KB1	Cu2+-e0
Clostridium_innocuum_I46##N-Acetyl-D-chondrosamine-e0##Microbe	-1.000000000000002	-0.9999999999999989	-1.000000000000002	-1.000000000000001	-0.9999999999999998	-0.9999999999999986	-0.9999999999999991	-0.9999999999999997	-1.0000000000000009	-0.9999999999999996	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-1.0000000000000007	-0.9999999999999998	-0.9999999999999998	-0.9999999999999984	-0.9999999999999999	Clostridium_innocuum_I46	N-Acetyl-D-chondrosamine-e0
Clostridium_innocuum_I46##Sucrose-e0##Microbe	-6.992697026096703	-6.992697026219338	-6.9926970262608945	-6.9926970257554295	-6.992697026189623	-6.992697026114794	-6.992697026111265	-6.99269702611335	-6.992697026116944	-6.992697026137264	-6.992697026010724	-6.992697026114158	-6.992697026114158	-6.992697026114158	-6.992697026114158	-6.992697026114158	-6.992697026113774	-6.992697026113937	-6.992697026114106	-6.992697026114106	-6.992697026114374	0.0	Clostridium_innocuum_I46	Sucrose-e0
Acutalibacter_muris_KB1##Pyridoxal##Microbe	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984521	-0.9999999999984418	-0.9999999999999909	-1.0000000000001397	-0.4999999999967896	-0.4999999999967896	-0.4999999999967896	-0.4999999999967896	-0.49999999999666134	-0.49999999999666134	0.0	Acutalibacter_muris_KB1	Pyridoxal
Clostridium_innocuum_I46##L-Tryptophan##Microbe	-6.835969218704735	-6.8359692188727585	-6.835969218845438	-6.835969218486156	-6.835969218822922	-6.835969218730589	-6.835969218727949	-6.835969218728913	-6.8359692187314955	-6.835969218715942	-6.835969218699045	-6.835969218745027	-6.835969218745027	-6.835969218745027	-6.835969218745027	-6.835969218745027	-6.8359692187441805	-6.835969218744351	-6.835969218744649	-6.835969218744649	-6.8359692188074455	0.0	Clostridium_innocuum_I46	L-Tryptophan
Acutalibacter_muris_KB1##D-Glucose-e0##Microbe	-3712.6901041783162	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.3567708449846	-3712.356770844597	49.3665041553654	-0.9999999999999996	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0	-1.0	Acutalibacter_muris_KB1	D-Glucose-e0
Acutalibacter_muris_KB1##L-Proline-e0##Microbe	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045492	-36.17556238045267	-36.17556238048417	-36.17556238048847	-18.08778119012555	-18.08778119012555	-18.08778119012555	-18.08778119012555	-18.087781190121916	-18.087781190121916	0.0	Acutalibacter_muris_KB1	L-Proline-e0
Clostridium_innocuum_I46##Spermidine-e0##Microbe	-0.9999999999999993	-0.9999999999999989	-0.9999999999999993	-1.0000000000000004	-0.9999999999999996	-1.000000000000001	-1.000000000000001	-0.9999999999999994	-0.9999999999999992	-1.0000000000000004	-0.9999999999999998	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999992	-0.9999999999999999	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Spermidine-e0
Clostridium_innocuum_I46##L-Phenylalanine##Microbe	-22.280195972042044	-22.28019597241307	-22.280195972528613	-22.280195971327164	-22.28019597250476	-22.280195972205533	-22.28019597219512	-22.280195972203128	-22.280195972214546	-22.28019597206122	-22.28019597203351	-22.28019597217934	-22.28019597217934	-22.28019597217934	-22.28019597217934	-22.28019597217934	-22.280195972178053	-22.28019597217822	-22.28019597217876	-22.28019597217876	-22.28019597217948	0.0	Clostridium_innocuum_I46	L-Phenylalanine
Acutalibacter_muris_KB1##Thiamine##Microbe	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000013	-0.9999999999999991	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.5000000003273745	-0.5000000003273745	0.0	Acutalibacter_muris_KB1	Thiamine
Acutalibacter_muris_KB1##Mg-e0##Microbe	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719483696	-1.4121250719489664	-1.4121250719496459	-1.4121250719495337	-0.7060625359701321	-0.7060625359701321	-0.7060625359701321	-0.7060625359701321	-0.7060625359701028	-0.7060625359701028	0.0	Acutalibacter_muris_KB1	Mg-e0
Clostridium_innocuum_I46##Thiamin-e0##Microbe	-0.9999999999999994	-0.9999999999999973	-0.9999999999999987	-0.9999999999999984	-0.9999999999999993	-1.0000000000000018	-1.0000000000000004	-1.0000000000000004	-1.0000000000000016	-1.0000000000000027	-1.0000000000000027	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.0000000000000007	-1.000000000000001	-0.9999999999999991	-0.9999999999999991	-0.4999999999631952	0.0	Clostridium_innocuum_I46	Thiamin-e0
Acutalibacter_muris_KB1##L-Tyrosine-e0##Microbe	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041965	-24.94548958041706	-24.94548958111768	-24.945489581111925	-11.972744790470593	-11.972744790470593	-11.972744790470593	-11.972744790470593	-12.472744790140831	-12.472744790140831	0.0	Acutalibacter_muris_KB1	L-Tyrosine-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe	-103.08231717831346	-103.08231718011659	-103.08231718059196	-103.08231717505296	-103.08231718065005	-103.08231717923438	-103.08231717918395	-103.08231717923013	88.98654247275861	88.98654247301458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Pyridoxal##Acutalibacter_muris_KB1##Metabolite	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303329607	193.59229303328271	193.5922930334782	193.59229303350062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Acutalibacter_muris_KB1
Acutalibacter_muris_KB1##Mn2+-e0##Microbe	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.4121250719503045	-1.412125071950353	-1.4121250719489504	-1.4121250719492393	-0.706062535969981	-0.706062535969981	-0.706062535969981	-0.706062535969981	-0.7060625359698564	-0.7060625359698564	0.0	Acutalibacter_muris_KB1	Mn2+-e0
Acutalibacter_muris_KB1##fe3-e0##Microbe	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719453609	-1.4121250719450351	-1.4121250719477463	-1.4121250719479015	-0.7060625359693186	-0.7060625359693186	-0.7060625359693186	-0.7060625359693186	-0.7060625359691753	-0.7060625359691753	0.0	Acutalibacter_muris_KB1	fe3-e0
Clostridium_innocuum_I46##D-Mannose-e0##Microbe	-0.9999999999999988	-1.0000000000000007	-0.9999999999999988	-0.9999999999999999	-1.0000000000000018	-1.0000000000000007	-1.0000000000000013	-1.0000000000000002	-0.9999999999999997	-0.9999999999999993	-1.0000000000000002	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-1.0000000000000002	-1.0000000000000018	-1.0	-1.0	-1.0000000000000004	-1.0000000000000007	Clostridium_innocuum_I46	D-Mannose-e0
Acutalibacter_muris_KB1##L-Methionine-e0##Microbe	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.49778824270426	-28.497788242701844	-28.497788242730223	-28.497788242733673	-14.24889412127337	-14.24889412127337	-14.24889412127337	-14.24889412127337	-14.248894121270501	-14.248894121270501	0.0	Acutalibacter_muris_KB1	L-Methionine-e0
Acutalibacter_muris_KB1##K+-e0##Microbe	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719514076	-1.4121250719488252	-1.4121250719517517	-1.4121250719518927	-0.7060625359712835	-0.7060625359712835	-0.7060625359712835	-0.7060625359712835	-0.7060625359711685	-0.7060625359711685	0.0	Acutalibacter_muris_KB1	K+-e0
Clostridium_innocuum_I46##L-Glutamine-e0##Microbe	-108.05147981768546	-4541.851752924867	-2567.0440537816576	7473.161735026506	-98.5344298274056	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999978	-0.9999999999999992	-0.9999999999999991	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999994	-1.0000000000000009	-1.0000000000000009	-1.0000000000000018	-1.0	Clostridium_innocuum_I46	L-Glutamine-e0
Acutalibacter_muris_KB1##L-Alanine-e0##Microbe	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587877	-107.06888014587862	-107.06888014571884	-107.06888014573917	-54.03444007252229	-54.03444007252229	-54.03444007252229	-54.03444007252229	-53.53444007283943	-53.53444007283943	0.0	Acutalibacter_muris_KB1	L-Alanine-e0
Clostridium_innocuum_I46##Uracil-e0##Microbe	-39.64223087750258	-39.64223087806079	-39.642230878321755	-39.642230875495876	-39.64223087778333	-39.64223087741125	-39.64223087738839	-39.64223087740025	-39.64223087741231	-39.64223087765666	-39.642230876866314	-39.64223087760928	-39.64223087760928	-39.64223087760928	-39.64223087760928	-39.64223087760928	-39.64223087760665	-39.64223087760839	-39.64223087760929	-39.64223087760929	-39.64223087730174	0.0	Clostridium_innocuum_I46	Uracil-e0
Acutalibacter_muris_KB1##L-Threonine-e0##Microbe	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455948653	-117.11591455947206	-117.1159145596225	-117.11591455963485	-58.5579572794333	-58.5579572794333	-58.5579572794333	-58.5579572794333	-58.55795727942225	-58.55795727942225	0.0	Acutalibacter_muris_KB1	L-Threonine-e0
Acutalibacter_muris_KB1##Sulfate-e0##Microbe	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.41212507194993	-1.4121250719506975	-1.4121250719409773	-1.412125071941098	-0.7060625359659483	-0.7060625359659483	-0.7060625359659483	-0.7060625359659483	-0.7060625359658097	-0.7060625359658097	0.0	Acutalibacter_muris_KB1	Sulfate-e0
Acutalibacter_muris_KB1##L-Arginine-e0##Microbe	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.447494767361555	-43.44749476736078	-43.44749476739299	-43.44749476739784	-21.723747383556415	-21.723747383556415	-21.723747383556415	-21.723747383556415	-21.72374738355203	-21.72374738355203	0.0	Acutalibacter_muris_KB1	L-Arginine-e0
Clostridium_innocuum_I46##L-Aspartate-e0##Microbe	-1.0000000000000002	-1.0000000000000009	-0.999999999999999	-0.9999999999999993	-0.9999999999999988	-1.0000000000000009	-0.9999999999999996	-1.0000000000000002	-1.0000000000000018	-1.000000000000001	-0.9999999999999979	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999993	-0.9999999999999999	-0.9999999999999998	-0.9999999999999998	-0.9999999999999994	-1.0000000000000009	Clostridium_innocuum_I46	L-Aspartate-e0
Clostridium_innocuum_I46##Phosphate-e0##Microbe	-127.4577549587282	-127.45775496091387	-127.4577549614425	-127.45775495458362	-127.45775496615948	-127.45775496441104	-127.45775496435296	-127.45775496463321	-127.45775496481137	-127.45775495873991	-127.4577549585378	-127.45775495942021	-127.45775495942021	-127.45775495942021	-127.45775495942021	-127.45775495942021	-127.45775495941518	-127.45775495941605	-127.45775495942488	-127.45775495942488	-127.45775495943113	0.0	Clostridium_innocuum_I46	Phosphate-e0
Acutalibacter_muris_KB1##H+-e0##Microbe	6070.283352456054	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.61668578939	6068.616685788865	-1454.8298642148945	-1354.0968559042772	-673.2984279476844	-673.2984279476844	-673.2984279476844	-676.7984279476829	-678.2984279465555	-678.2984279465555	0.9999999999955556	Acutalibacter_muris_KB1	H+-e0
Clostridium_innocuum_I46##L-Proline-e0##Microbe	-26.584324739363517	-26.58432473982452	-26.584324739945355	-26.58432473850604	-26.584324739901703	-26.584324739541554	-26.58432473952915	-26.5843247395379	-26.58432473955072	-26.58432473938016	-26.5843247393585	-26.584324739533113	-26.584324739533113	-26.584324739533113	-26.584324739533113	-26.584324739533113	-26.58432473953161	-26.584324739531926	-26.58432473953231	-26.58432473953231	-26.584324739533294	0.0	Clostridium_innocuum_I46	L-Proline-e0
Acutalibacter_muris_KB1##CO2-e0##Microbe	0.0	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703765166	7121.026703764412	-402.41984623400094	-301.6868379233214	-149.5100856273341	-149.5100856273341	-149.5100856273341	-148.51008562733327	-147.34341896139932	-147.34341896139932	5.999999999997809	Acutalibacter_muris_KB1	CO2-e0
Clostridium_innocuum_I46##XAN-e0##Microbe	0.0	38.89405662178385	38.894056621797745	38.89405661930405	38.89405662185665	38.89405662132308	38.89405662130237	38.89405662132747	38.89405662135309	38.894056620967305	38.89405662079421	36.89405662103351	36.89405662103351	36.89405662103351	36.89405662103351	36.89405662103351	36.894056621046204	36.8940566210465	38.894056621050275	38.894056621050275	39.89405662121244	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##Acetate-e0##Microbe	0.0	4.496348513400354	-2464.0132754410615	7576.192513361884	4.49634851318167	102.03077833924658	102.03077833919451	102.03077833923959	198.06520816531616	198.06520816435378	3178.4720214668146	107.07866569188207	107.07866569188207	107.07866569188207	107.07866569188207	107.07866569188207	107.07866569187904	107.07866569188036	109.07866569188137	109.07866569188137	110.07866569195056	1.9999999999997755	Clostridium_innocuum_I46	Acetate-e0
Clostridium_innocuum_I46##Fumarate-e0##Microbe	0.0	-8841.00945684611	45.62518935055966	45.625189347714006	45.62518935062198	45.625189349957196	45.625189349934814	45.62518934996033	45.625189349986286	45.62518934952324	45.6251893493875	48.62518934982979	48.62518934982979	48.62518934982979	48.62518934982979	48.62518934982979	48.625189349828396	48.62518934982906	47.12518934982154	47.12518934982154	47.12518934997893	0.0	Clostridium_innocuum_I46	Fumarate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe	0.0	13335.90811359439	2474.465768254408	-7565.74002054854	5.956144300264539	-91.57828552585761	-91.57828552581213	-91.5782855258491	-91.5782855258952	-91.57828552529504	-91.57828552493916	-86.57828552575461	-86.57828552575461	-86.57828552575461	-86.57828552575461	-86.57828552575461	-86.57828552574946	-86.57828552575145	-90.07828552575975	-90.07828552575975	-90.07828552595477	0.9999999999996538	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##CO2-e0##Microbe	0.0	-3971.270722237738	2940.5562248167175	430.50477748911993	430.5047775136029	430.504777507617	430.50477750740777	333.97034768149524	333.97034768167816	333.9703476788611	6472.7570592290285	335.970347680777	335.970347680777	335.970347680777	335.970347680777	335.970347680777	335.9703476807817	335.9703476807846	336.9703476807758	336.9703476807758	338.4703476808966	1.000000000001078	Clostridium_innocuum_I46	CO2-e0
Acutalibacter_muris_KB1##L-Malate-e0##Microbe	0.0	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.000000000000002	-1.0000000000000022	-0.999999999999999	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Acutalibacter_muris_KB1	L-Malate-e0
Clostridium_innocuum_I46##O2-e0##Microbe	0.0	-1.0000000000000024	-0.999999999999999	-1.000000000000001	-1.0000000000000009	-1.0	-0.9999999999999999	-0.9999999999999986	-0.9999999999999998	-1.0000000000000013	-6095.293440314878	33.49327123677101	33.49327123677101	33.49327123677101	33.49327123677101	33.49327123677101	33.493271236746494	33.49327123674731	38.9932712367698	38.9932712367698	37.74327123650511	-1.0000000000000009	Clostridium_innocuum_I46	O2-e0
Acutalibacter_muris_KB1##Acetate-e0##Microbe	0.0	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946805324	6274.868946804772	-1248.577603196605	-1147.8445948859985	-570.1722974392234	-570.1722974392234	-570.1722974392234	-570.6722974392217	-571.6722974384444	-571.6722974384444	4.9999999999925	Acutalibacter_muris_KB1	Acetate-e0
Acutalibacter_muris_KB1##H2-e0##Microbe	0.0	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726860908	12785.866726859795	-2261.0263731431455	-2059.560356521891	-1021.1135115874902	-1021.1135115874902	-1021.1135115874902	-1026.1135115874872	-1027.7801782528438	-1027.7801782528438	8.99999999998673	Acutalibacter_muris_KB1	H2-e0
Clostridium_innocuum_I46##Ethanol-e0##Microbe	0.0	-8844.592822847877	2510.5514473028834	0.4999999999343965	0.5000000001814218	0.5000000001407963	0.5000000001396032	-96.03442982596016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Ethanol-e0
Acutalibacter_muris_KB1##XAN-e0-e0##Microbe	0.0	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.189380683536115	33.18938068353157	33.18938068340329	33.189380683410455	16.761357008264223	16.761357008264223	16.761357008264223	16.761357008264223	16.59469034170277	16.59469034170277	0.0	Acutalibacter_muris_KB1	XAN-e0-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe	0.0	-31.586966284771712	-31.58696628518782	-31.586966282701773	-31.586966284864836	-31.58696628447163	-31.586966284453748	-31.58696628446632	-31.586966284476134	4932.834328444367	-3100.980322059389	-27.586966284725985	-27.586966284725985	-27.586966284725985	-27.586966284725985	-27.586966284725985	-27.58696628472626	-21.594269258572613	-23.594269258580123	-23.594269258580123	-23.594269258408588	-0.9999999999994169	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##H2S-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.9999999999638125	0.9999999999633125	0.9999999999625954	0.9999999999621099	0.9999999999983129	0.9999999999861853	1.000000000030472	1.000000000030472	1.000000000030472	1.000000000030472	1.000000000030472	1.0000000000305393	1.0000000000302876	1.000000000030525	1.000000000030525	1.0000000000702636	0.0	Clostridium_innocuum_I46	H2S-e0
Acutalibacter_muris_KB1##H2S-e0##Microbe	0.0	0.0	0.0	0.0	0.0	2.0000000000180522	2.0000000000180522	2.0000000000180522	2.0000000000180522	2.0000000000180522	2.0000000000180522	2.0000000000180522	2.000000000011168	1.9999999999966716	1.9999999999979041	0.9999999999923531	0.9999999999923531	0.9999999999923531	0.9999999999923531	0.9999999999918469	0.9999999999918469	0.0	Acutalibacter_muris_KB1	H2S-e0
Acutalibacter_muris_KB1##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6692942122379986	3.6692942122379986	3.6692942122351138	3.669294213172721	3.669294213160687	1.1679804398967608	1.1679804398967608	1.1679804398967608	1.1679804398967608	1.8346471061270901	1.8346471061270901	0.0	Acutalibacter_muris_KB1	5'-Deoxyadenosine-e0
Acutalibacter_muris_KB1##Heme-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8346471061170826	0.8346471061166642	0.8346471062429799	0.8346471062414966	0.3339902197840769	0.3339902197840769	0.3339902197840769	0.3339902197840769	0.41732355306277674	0.41732355306277674	0.0	Acutalibacter_muris_KB1	Heme-e0
Clostridium_innocuum_I46##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49999999999640243	-0.49999999999640243	-0.49999999999640243	-0.49999999999640243	-0.49999999999640243	-0.49999999999644484	-0.49999999999647216	0.5000000000036003	0.5000000000036003	0.5000000000035215	0.0	Clostridium_innocuum_I46	5-Methylthio-D-ribose-e0
Clostridium_innocuum_I46##Heme-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999999997	-0.999999999999997	-0.999999999999997	-0.999999999999997	-0.999999999999997	-0.9999999999999992	-1.0000000000000018	-0.49999999999791167	-0.49999999999791167	-0.4999999999979661	0.0	Clostridium_innocuum_I46	Heme-e0
PAN##Acutalibacter_muris_KB1##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.79614651611544	96.79614651611544	96.79614651611544	96.79614651611544	96.79614651609579	96.79614651609579	0.0	PAN	Acutalibacter_muris_KB1
