	0.0000-0.0012	0.0012-0.0020	0.0084-0.0251	0.0251-0.0259	0.0260-0.0306	0.0398-0.0400	0.0400-0.0405	0.0405-0.0408	0.0408-0.0517	0.0517-0.0519	0.0519-0.0521	0.0521-0.0730	0.0737-0.0738	0.0738-0.0749	0.0749-0.0835	0.0991-0.1051	0.1051-0.1064	0.1064-0.1065	0.1066-0.1076	0.1078-0.1624	0.1624-0.1624	0.1625-0.2068	0.2068-0.2069	0.2071-0.2071	0.2071-0.2138	0.2139-0.2140	0.2140-0.2146	0.2146-0.2147	0.2147-0.2225	0.2225-0.2229	0.2229-0.2232	0.2232-0.2233	0.2237-0.2409	0.4494-0.4495	0.4495-0.4498	0.4498-0.4545	0.4545-0.5826	0.5827-0.5954	0.5954-0.7580	0.7601-0.9046	0.9046-0.9046	0.9046-1.0088	1.0088-1.0089	1.0089-1.0089	1.0877-1.0879	1.0879-1.0879	1.0879-1.0881	1.0881-1.2949	1.2949-1.3095	1.3095-9.0913	9.0913-9.5517	9.5517-20.0000	Source	Target
Flavonifractor_plautii_YL31##L-Proline-e0##Microbe##Riboflavin	-26.584324739440067	-26.584324739440067	-26.58432473962456	-26.58432473958947	-26.584324739592624	-26.584324740475992	-26.584324740074383	-26.58432473952791	-26.584324739598152	-26.58432473959722	-26.5843247395987	-26.58432473957673	-26.584324739503497	-26.584324739618953	-26.584324739618953	-26.584324739618953	-26.584324739618953	-26.584324739766515	-26.58432473974435	-26.58432473957055	-26.584324739833185	-26.584324739621387	-26.584324739621387	-26.584324739621387	-26.584324739621387	-26.584324739635306	-26.584324739640252	-26.58432473963042	-26.58432473963042	-26.584324739530913	-26.584324739652807	-26.584324739604018	-26.584324739658236	-26.584324739586563	-26.584324739588684	-26.584324739572086	-26.5843247394936	-26.584324739527357	-26.584324739484213	-26.584324739474138	-26.584324739544186	-26.58432473972951	-26.58432473973759	-26.58432473965463	-430.0523791152173	-430.05237911512717	-430.05237911482413	-791.4522335149068	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Proline-e0
Flavonifractor_plautii_YL31##Co2+-e0##Microbe##Riboflavin	-0.9241112603190819	-0.9241112603190819	-0.9241112603207986	-0.9241112603205085	-0.9241112603205675	-0.9241112603480786	-0.924111260332148	-0.9241112603214383	-0.9241112603203568	-0.9241112603202749	-0.924111260320293	-0.9241112603194015	-0.9241112603138233	-0.9241112603205619	-0.9241112603205619	-0.9241112603205619	-0.9241112603205619	-0.9241112603267623	-0.9241112603241051	-0.9241112603195234	-0.9241112603280299	-0.9241112603198363	-0.9241112603198363	-0.9241112603198363	-0.9241112603198363	-0.9241112603211648	-0.9241112603217209	-0.9241112603211726	-0.9241112603211726	-0.9241112603193712	-0.9241112603225823	-0.924111260320551	-0.9241112603208035	-0.9241112603200898	-0.9241112603200792	-0.9241112603196356	-0.9241112603147842	-0.924111260317889	-0.9241112603159447	-0.9241112603159317	-0.9241112603188073	-0.9241112603244076	-0.9241112603252002	-0.9241112603225844	-0.9241112603195848	-0.9241112603194686	-0.9241112603187702	-0.9241112603133643	-0.924111260320515	-0.9241112603206144	-0.9241112603203886	-0.9241112603203886	Flavonifractor_plautii_YL31	Co2+-e0
Flavonifractor_plautii_YL31##L-Valine-e0##Microbe##Riboflavin	-50.889993072637765	-50.889993072637765	-50.88999307300513	-50.88999307293709	-50.88999307294161	-50.88999307464188	-50.88999307385975	-50.8899930728249	-50.88999307295451	-50.88999307295281	-50.88999307295368	-50.88999307291266	-50.889993072765826	-50.88999307299294	-50.88999307299294	-50.88999307299294	-50.88999307299294	-50.88999307327739	-50.889993073226705	-50.88999307290087	-50.8899930733898	-50.88999307299042	-50.88999307299042	-50.88999307299042	-50.88999307299042	-50.88999307302351	-50.88999307303415	-50.8899930730145	-50.8899930730145	-50.88999307282575	-50.88999307305159	-50.889993072964124	-50.88999307305746	-50.88999307293298	-50.88999307293657	-50.88999307290591	-50.88999307274658	-50.88999307281662	-50.88999307273388	-50.88999307271246	-50.88999307285263	-50.889993073208224	-50.88999307322025	-50.88999307306341	-50.88999307291555	-50.8899930729059	-50.88999307286986	-50.8899930724852	-50.88999307292934	-50.8899930729098	-50.88999307290456	-50.88999307290456	Flavonifractor_plautii_YL31	L-Valine-e0
Flavonifractor_plautii_YL31##L-Threonine-e0##Microbe##Riboflavin	-37.09933646743834	-37.09933646743834	-37.09933646771308	-37.09933646766415	-37.09933646765704	-37.09933646880153	-37.09933646829676	-37.09933646751647	-37.09933646767138	-40.782105908141205	-260.95613158749865	-37.09933646763108	-37.099336467507946	-37.09933646769054	-37.09933646769054	-37.09933646769054	-37.09933646769054	-37.099336467917645	-37.09933646785874	-104.64878841016645	-1891.544469139716	-1891.544469124438	-1891.544469124438	-1891.544469124438	-1891.544469124438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Threonine-e0
Flavonifractor_plautii_YL31##Spermidine-e0##Microbe##Spermidine-e0	-1.0000000000000004	-1.0000000000000004	-0.9999999999999993	-0.9999999999999987	-0.9999999999999986	-1.0000000000000002	-0.9999999999999984	-1.0000000000000004	-0.9999999999999991	-0.9999999999999998	-1.0000000000000002	-1.0000000000000009	-0.9999999999999992	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000009	-0.9999999999999998	-1.0000000000000004	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-0.9999999999999999	-1.0000000000000009	-1.0000000000000009	-0.9999999999999992	-1.0000000000000007	-1.0	-0.9999999999999996	-1.000000000000001	-0.9999999999999997	-0.9999999999999988	-0.9999999999999991	-0.9999999999999992	-1.0000000000000007	-0.9999999999999997	-0.9999999999999993	-0.9999999999999992	-1.0000000000000009	-0.9999999999999993	-0.9999999999999993	-0.9999999999999994	-0.9999999999999994	-0.9999999999999991	-0.9999999999999991	-0.999999999999999	-1.0000000000000002	-1.0000000000000002	Flavonifractor_plautii_YL31	Spermidine-e0
Flavonifractor_plautii_YL31##L-Isoleucine-e0##Microbe##Riboflavin	-34.93939822897944	-34.93939822897944	-34.93939822922376	-34.93939822917768	-34.939398229183105	-34.939398230344885	-34.93939822980727	-34.93939822910174	-34.93939822918691	-34.93939822918565	-34.93939822918869	-34.93939822916067	-34.93939822906403	-34.93939822921527	-34.93939822921527	-34.93939822921527	-34.93939822921527	-34.9393982294065	-34.93939822937739	-34.93939822915218	-34.939398229493	-34.93939822921708	-34.93939822921708	-34.93939822921708	-34.93939822921708	-34.93939822923726	-34.93939822924303	-34.93939822923088	-34.93939822923088	-34.93939822910433	-34.93939822926035	-34.939398229195056	-34.939398229263894	-34.93939822917442	-34.93939822917733	-34.93939822915607	-34.93939822905115	-34.939398229094444	-34.93939822903672	-34.939398229024974	-34.939398229122276	-34.93939822936177	-34.939398229373005	-34.93939822926299	-34.93939822916455	-34.93939822915679	-34.93939822913201	-34.9393982288686	-34.93939822917364	-34.939398229161725	-34.9393982291564	-34.9393982291564	Flavonifractor_plautii_YL31	L-Isoleucine-e0
Flavonifractor_plautii_YL31##fe3-e0##Microbe##Riboflavin	-0.9241112603171603	-0.9241112603171603	-0.9241112603249109	-0.9241112603233964	-0.92411126032351	-0.924111260355069	-0.9241112603404421	-0.9241112603200147	-0.9241112603236856	-0.924111260323652	-0.9241112603236918	-0.9241112603229449	-0.9241112603212086	-0.9241112603243957	-0.9241112603243957	-0.9241112603243957	-0.9241112603243957	-0.9241112603285728	-0.9241112603281916	-0.9241112603227987	-0.924111260331714	-0.9241112603244503	-0.9241112603244503	-0.9241112603244503	-0.9241112603244503	-0.9241112603247932	-0.924111260325084	-0.9241112603249241	-0.9241112603249241	-0.9241112603214049	-0.9241112603258609	-0.924111260324265	-0.9241112603254605	-0.9241112603235887	-0.9241112603233615	-0.924111260323081	-0.9241112603201277	-0.9241112603211487	-0.9241112603196608	-0.9241112603193475	-0.9241112603216292	-0.9241112603281946	-0.9241112603284156	-0.9241112603254434	-0.9241112603230867	-0.924111260322924	-0.9241112603222368	-0.9241112603150812	-0.9241112603234763	-0.9241112603230914	-0.9241112603229736	-0.9241112603229736	Flavonifractor_plautii_YL31	fe3-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe##Putrescine-e0	1.0882352941186721	1.0882352941186721	0.999999999999654	0.9999999999998481	0.9999999999998126	0.0	0.7499999999922462	1.9999999999978506	1.0000000000000062	0.9999999999999898	0.9999999999999472	0.9999999999999862	0.999999999999948	0.9999999999999387	0.9999999999999387	0.9999999999999387	0.9999999999999387	1.0000000000002234	0.9999999999996851	1.000000000000015	1.0000000000003015	0.9999999999997917	0.9999999999997917	0.9999999999997917	0.9999999999997917	0.9999999999999303	1.0000000000000164	0.9999999999999192	0.9999999999999192	1.0000000000000067	1.0000000000000004	1.0000000000000013	1.000000000000258	1.000000000000004	1.0000000000000009	1.000000000000004	1.000000000000027	0.9999999999999907	1.0000000000000067	1.0000000000000706	1.000000000000123	1.0000000000001017	1.0000000000001545	1.0000000000001044	0.9999999999999729	1.0000000000000115	1.000000000000011	0.9999999999999476	0.9999999999999183	0.9999999999999418	0.9999999999999951	0.9999999999999951	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe##Spermidine-e0	0.7647058823533582	0.7647058823533582	3.5000000000040217	3.000000000001279	3.000000000001293	3.000000000027306	2.2500000000033227	1.0000000000095248	1.9999999999981974	0.0	-5.999999999991694	3.0000000000013998	2.000000000000469	4.000000000006306	4.000000000006306	4.000000000006306	4.000000000006306	6.00000000003287	6.000000000029524	3.0000000000004974	1.9999999999842508	3.5000000000050946	3.5000000000050946	3.5000000000050946	3.5000000000050946	3.5555555555617566	3.555555555561792	3.55555555556138	3.55555555556138	3.0000000000001705	3.000000000000121	3.0000000000000995	4.000000000011006	3.000000000000032	3.000000000000142	3.0000000000001563	5.000000000008118	3.2000000000013706	3.3333333333350517	3.9999999999999645	2.33333333333141	2.9999999999962554	2.9999999999958717	1.0000000000092708	3.500000000001293	3.5000000000011298	3.5000000000009237	3.9999999999939817	4.0000000000013785	4.000000000001279	4.000000000001492	4.000000000001492	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe##Folate-e0	-6.617647058823698	-6.617647058823698	-1.4999999999918145	0.0	1.0000000000062528	4.000000000209184	-1.4999999999659366	-7.333333333319587	-2.666666666667396	-4.999999999997613	-12.999999999988788	-0.24999999999761258	-1.9999999999986073	1.0000000000089813	1.0000000000089813	1.0000000000089813	1.0000000000089813	5.000000000056933	5.000000000045446	-2.000000000000341	-12.000000000085667	3.0000000000074465	3.0000000000074465	3.0000000000074465	3.0000000000074465	3.5000000000098055	3.500000000010772	3.5000000000089244	3.5000000000089244	-1.4999999999988631	-1.4999999999996874	-1.4999999999998295	6.500000000022851	-1.5000000000001137	-1.4999999999996305	-1.4999999999995879	14.499999999946397	0.09999999999737952	1.4999999999901945	0.4999999999912177	-10.333333333333144	-6.000000000021117	-6.000000000021913	-5.000000000043258	-0.9999999999978115	-0.9999999999982094	-0.9999999999990621	0.49999999997913847	0.5000000000018758	0.5000000000012221	0.0	0.0	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe##Riboflavin	1974.9995659919878	1974.9995659919878	-476.5653977300826	-197.75702577235643	-239.39772844093386	-1630.091391011185	-576.6445876043144	1087.5999563879814	-214.8061056286242	-216.03369544210727	-142.6423535489448	-310.53494988844614	347.2274526363035	-929.7602967489729	-929.7602967489729	-929.7602967489729	-929.7602967489729	-2319.355022719268	-2319.355022717311	-84.3580600105488	1692.6516321744202	-980.2602957851777	-980.2602957851777	-980.2602957851777	-980.2602957851777	-1085.3460996259018	-1085.3460996261274	-1085.3460996256763	-1085.3460996256763	13.591541336485534	13.591541336514638	13.591541336572845	-1806.9140281402215	13.591541336660157	13.591541336500086	13.591541336470982	-3627.4195975943294	-366.3271542253351	-634.0759586671193	-739.8782605491942	1578.1970280427922	651.7669126095716	650.7669126098481	1074.1939893704694	-347.4237121401093	-347.4237121400074	-347.4237121397164	-708.8235665403627	-708.8235665463872	-708.823566546198	-708.0735665462707	-708.0735665462707	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe##Puryvate	-0.9411764705869946	-0.9411764705869946	-0.49999999999925304	0.0	0.0	0.0	-0.24999999999773337	-0.6666666666653187	-0.3333333333334565	0.0	0.9999999999980895	-0.5000000000009139	-0.9999999999982023	0.0	0.0	0.0	0.0	1.000000000004924	1.0000000000029132	-0.5000000000002824	-0.9999999999998737	-0.2500000000023994	-0.2500000000023994	-0.2500000000023994	-0.2500000000023994	-0.22222222222469323	-0.22222222222465948	-0.22222222222479626	-0.22222222222479626	-0.4999999999999538	-0.5000000000000018	-0.5000000000000071	0.0	-0.5000000000000222	-0.4999999999999929	-0.49999999999997957	0.49999999998632827	-0.4000000000013042	-0.3333333333357751	0.0	-0.8333333333266051	-0.49999999999878675	-0.4999999999990301	-1.499999999990251	-0.25000000000119726	-0.2500000000012861	-0.2500000000014335	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H+-e0
Flavonifractor_plautii_YL31##Uracil-e0##Microbe##Folate-e0	1.0000000000002112	1.0000000000002112	1.0000000000006781	1.000000000000925	1.0000000000006994	10.000000000276701	5.500000000064979	6.666666666648347	1.9999999999995808	9.00000000000405	-6.999999999997031	1.5000000000008222	-1.9999999999968026	1.0000000000006952	1.0000000000006952	1.0000000000006952	1.0000000000006952	5.000000000035422	5.00000000002822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Uracil-e0
Flavonifractor_plautii_YL31##Uracil-e0##Microbe##Riboflavin	-43.06160133095803	-43.06160133095803	-43.06160133117011	-43.06160133112317	-43.06160133114185	-2171.14929437532	-1124.5180297677607	-1457.3669385413782	-154.96087652579533	-151.27810708531976	-4.495423299052938	-116.42382085888295	1199.1009841891182	-77.8867651921752	-77.8867651921752	-77.8867651921752	-77.8867651921752	-1467.4814911575677	-1467.4814911563928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Uracil-e0
Flavonifractor_plautii_YL31##XAN-e0##Microbe##Putrescine-e0	0.05882352941260043	0.05882352941260043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	XAN-e0
Flavonifractor_plautii_YL31##XAN-e0##Microbe##Spermidine-e0	-1.82352941176453	-1.82352941176453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	XAN-e0
Flavonifractor_plautii_YL31##XAN-e0##Microbe##Folate-e0	-2.4117647058827494	-2.4117647058827494	1.0000000000008922	1.00000000000126	1.0000000000011156	1.000000000007285	1.000000000003304	0.9999999999993052	0.999999999999757	1.000000000000615	1.000000000002587	1.0000000000003282	0.9999999999998737	1.0000000000005032	1.0000000000005032	1.0000000000005032	1.0000000000005032	1.0000000000013445	1.0000000000010612	0.9999999999997808	1.000000000002937	1.0000000000001963	1.0000000000001963	1.0000000000001963	1.0000000000001963	1.0000000000004072	1.000000000000499	1.0000000000003955	1.0000000000003955	0.9999999999993391	1.0000000000006632	1.000000000000198	1.0000000000005573	1.0000000000000424	1.0000000000000504	0.9999999999999236	0.9999999999990269	0.999999999999463	0.9999999999989952	0.9999999999992827	0.9999999999999589	1.0000000000018672	1.0000000000019016	1.0000000000023481	1.0000000000001976	1.000000000000157	1.0000000000000144	0.9999999999981591	1.0000000000000544	0.9999999999999817	0.0	0.0	Flavonifractor_plautii_YL31	XAN-e0
Flavonifractor_plautii_YL31##XAN-e0##Microbe##Riboflavin	1576.7918568652542	1576.7918568652542	-57.584785614282666	-57.584785614213295	-57.58478561422184	-57.584785616125444	-57.58478561524708	-57.58478561411299	-57.584785614233716	-57.584785614232075	-57.584785614234704	-57.58478561418742	-57.58478561402994	-57.58478561427619	-57.58478561427619	-57.58478561427619	-57.58478561427619	-57.58478561459089	-57.58478561454115	-57.5847856141784	-57.58478561474389	-57.58478561425256	-57.58478561425256	-57.58478561425256	-57.58478561425256	-57.58478561430772	-57.58478561432799	-57.58478561430376	-57.58478561430376	-57.58478561407719	-57.58478561435351	-57.58478561423847	-57.584785614325305	-57.584785614202524	-57.584785614206396	-57.58478561416877	-57.58478561397692	-57.58478561407355	-57.58478561398053	-57.584785613958346	-57.58478561411749	-57.58478561451467	-57.584785614529316	-57.58478561435104	-57.58478561418155	-57.584785614168624	-57.584785614127995	-57.58478561368386	-57.58478561418899	-57.58478561417108	-56.08478561416782	-56.08478561416782	Flavonifractor_plautii_YL31	XAN-e0
Flavonifractor_plautii_YL31##XAN-e0##Microbe##Puryvate	-0.29411764705784416	-0.29411764705784416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	XAN-e0
Flavonifractor_plautii_YL31##L-Methionine-e0##Microbe##Spermidine-e0	1.0000000000000029	1.0000000000000029	1.0000000000001514	1.0000000000001048	1.0000000000000868	1.0000000000003302	1.0000000000001075	0.9999999999998201	0.99999999999985	1.0000000000001077	1.0000000000006692	1.000000000000079	1.000000000000004	1.000000000000141	1.000000000000141	1.000000000000141	1.000000000000141	1.0000000000002702	1.000000000000223	1.00000000000008	1.0000000000001832	1.0000000000001033	1.0000000000001033	1.0000000000001033	1.0000000000001033	1.0000000000001066	1.0000000000001072	1.0000000000001006	1.0000000000001006	1.0000000000000706	1.000000000000117	1.0000000000000955	1.0000000000001188	1.0000000000000835	1.00000000000009	1.000000000000082	1.0000000000000477	1.0000000000000626	1.0000000000000444	0.9999999999999897	1.6666666666678984	1.0000000000001277	1.0000000000001323	2.9999999999961013	1.0000000000000606	1.000000000000051	1.0000000000000397	0.9999999999998207	1.0000000000000406	1.0000000000000344	1.0000000000000364	1.0000000000000364	Flavonifractor_plautii_YL31	L-Methionine-e0
Flavonifractor_plautii_YL31##L-Methionine-e0##Microbe##Riboflavin	-19.48243529504251	-19.48243529504251	-19.482435295173957	-19.482435295148402	-19.482435295148278	-19.482435295814632	-19.48243529549494	-19.482435295104466	-19.48243529515369	-19.48243529515296	-19.482435295154463	-19.482435295132408	-19.482435295089946	-19.482435295171157	-19.482435295171157	-19.482435295171157	-19.482435295171157	-19.482435295269905	-19.482435295241803	-19.48243529513052	-19.48243529532168	-19.482435295174263	-19.482435295174263	-19.482435295174263	-19.482435295174263	-19.482435295173694	-19.48243529517886	-19.482435295169847	-19.482435295169847	-19.482435295113838	-19.482435295193778	-19.48243529515777	-19.482435295195064	-19.482435295135712	-19.482435295146104	-19.482435295135314	-19.4824352950795	-19.482435295098256	-19.482435295062363	-19.48243529505518	-946.9125507326809	-20.482435295263787	-19.482435295244066	-442.90951205796256	-20.48243529514357	-20.482435295139645	-20.48243529512507	-20.482435294973282	-20.482435295153028	-20.48243529514469	-20.48243529514168	-20.48243529514168	Flavonifractor_plautii_YL31	L-Methionine-e0
Flavonifractor_plautii_YL31##L-Cysteine-e0##Microbe##Riboflavin	-13.0135059634927	-13.0135059634927	-13.013505963540693	-13.013505963531449	-13.01350596353533	-13.013505963887289	-13.013505963735115	-13.013505963524452	-13.013505963531568	-13.013505963531195	-13.013505963531056	-13.013505963525532	-13.013505963458144	-13.013505963549415	-13.013505963549415	-13.013505963549415	-13.013505963549415	-13.013505963660435	-13.013505963614161	-13.013505963522753	-13.01350596363187	-13.013505963547283	-13.013505963547283	-13.013505963547283	-13.013505963547283	-13.013505963555716	-13.01350596355901	-13.013505963553092	-13.013505963553092	-13.01350596350389	-13.013505963517968	-13.013505963533001	-13.01350596356066	-13.013505963518485	-13.013505963527537	-13.013505963527104	-13.013505963494824	-13.013505963501352	-13.013505963483686	-13.013505963476197	-13.013505963507795	-1402.658679129607	-1404.158679129991	-769.0180639814149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Cysteine-e0
Flavonifractor_plautii_YL31##L-Tyrosine-e0##Microbe##Riboflavin	-17.08355495651007	-17.08355495651007	-17.083554956648324	-17.083554956619743	-17.083554956622812	-17.083554957165934	-17.083554956935576	-17.083554956570456	-17.083554956623118	-17.083554956622272	-17.083554956625576	-17.083554956614375	-17.08355495654345	-17.083554956639166	-17.083554956639166	-17.083554956639166	-17.083554956639166	-17.083554956757602	-17.08355495672051	-17.083554956609184	-17.083554956765163	-17.083554956647532	-17.083554956647532	-17.083554956647532	-17.083554956647532	-17.083554956652243	-17.083554956653284	-17.083554956648708	-17.083554956648708	-17.083554956599915	-17.08355495662123	-17.083554956633368	-17.083554956667506	-17.083554956608484	-17.083554956617647	-17.083554956605216	-17.08355495656586	-17.083554956578492	-17.083554956549403	-17.083554956543892	-17.083554956600263	-17.083554956713545	-17.083554956720526	-17.08355495666427	-17.083554956620446	-17.083554956618308	-17.083554956607582	-17.083554956477837	-17.08355495662418	-17.083554956617427	-17.083554956613323	-17.083554956613323	Flavonifractor_plautii_YL31	L-Tyrosine-e0
Flavonifractor_plautii_YL31##Inosine-e0##Microbe##Putrescine-e0	-0.05882352941262759	-0.05882352941262759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Inosine-e0
Flavonifractor_plautii_YL31##Inosine-e0##Microbe##Spermidine-e0	1.82352941176457	1.82352941176457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Inosine-e0
Flavonifractor_plautii_YL31##Inosine-e0##Microbe##Folate-e0	3.411764705882814	3.411764705882814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Inosine-e0
Flavonifractor_plautii_YL31##Inosine-e0##Microbe##Riboflavin	-1634.3766424791888	-1634.3766424791888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Inosine-e0
Flavonifractor_plautii_YL31##Inosine-e0##Microbe##Puryvate	0.2941176470578162	0.2941176470578162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Inosine-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Putrescine-e0	0.05882352941255685	0.05882352941255685	0.0	0.0	0.0	2.5000000000816254	1.7500000000308278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Acetate-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Spermidine-e0	-0.8235294117645329	-0.8235294117645329	1.000000000000914	1.0000000000006266	1.0000000000004603	-0.5000000000572298	0.24999999998603092	2.000000000000109	2.0000000000001634	-2.0000000000008598	3.9999999999997575	0.9999999999999624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000157	-1.0000000000332547	0.4999999999958561	0.4999999999958561	0.4999999999958561	0.4999999999958561	0.8888888888881699	0.8888888888881652	0.8888888888882159	0.8888888888882159	1.500000000003643	1.0000000000007134	1.0000000000006053	1.0000000000007703	1.0000000000005742	1.0000000000005902	1.0000000000005456	1.000000000000341	1.200000000001543	1.333333333335134	1.9999999999996236	1.6666666666671497	0.99999999999664	0.9999999999963978	3.0000000000007123	2.00000000000258	2.00000000000224	2.000000000001718	3.999999999979935	2.000000000001226	2.0000000000010982	2.000000000001244	2.000000000001244	Flavonifractor_plautii_YL31	Acetate-e0
