	0.0000-0.0012	0.0012-0.0020	0.0084-0.0251	0.0251-0.0259	0.0260-0.0306	0.0398-0.0400	0.0400-0.0405	0.0405-0.0408	0.0408-0.0517	0.0517-0.0519	0.0519-0.0521	0.0521-0.0730	0.0737-0.0738	0.0738-0.0749	0.0749-0.0835	0.0991-0.1051	0.1051-0.1064	0.1064-0.1065	0.1066-0.1076	0.1078-0.1624	0.1624-0.1624	0.1625-0.2068	0.2068-0.2069	0.2071-0.2071	0.2071-0.2138	0.2139-0.2140	0.2140-0.2146	0.2146-0.2147	0.2147-0.2225	0.2225-0.2229	0.2229-0.2232	0.2232-0.2233	0.2237-0.2409	0.4494-0.4495	0.4495-0.4498	0.4498-0.4545	0.4545-0.5826	0.5827-0.5954	0.5954-0.7580	0.7601-0.9046	0.9046-0.9046	0.9046-1.0088	1.0088-1.0089	1.0089-1.0089	1.0877-1.0879	1.0879-1.0879	1.0879-1.0881	1.0881-1.2949	1.2949-1.3095	1.3095-9.0913	9.0913-9.5517	9.5517-20.0000	Source	Target
Bacteroides_caecimuris_I48##L-Asparagine-e0##Microbe	-28.98957316818948	-28.98957316813965	-28.98957316813965	-28.98957316813965	-28.98957316813965	-28.98957316813965	-28.98957316813965	-28.98957316813965	-28.9895731681382	-28.9895731681382	-28.9895731681382	-28.9895731681382	-28.98957316723004	-28.98957316723004	-28.98957316674969	-28.989573166923996	-28.989573167097152	-28.989573167097152	-28.989573167097152	-28.989573167097152	-28.989573167097152	-28.989573167097152	-28.98957316736201	-28.989573168080508	-938.6659380602334	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999991	Bacteroides_caecimuris_I48	L-Asparagine-e0
Bacteroides_caecimuris_I48##NH3-e0##Microbe	1529.8054403358976	1273.9888171637974	1273.9888171637974	1273.9888171637974	1273.9888171637974	1273.9888171637974	1273.9888171637974	1273.9888171637974	1273.9888171638274	1273.9888171638274	1273.9888171638274	1273.9888171638274	1273.988817156698	1273.988817156698	1273.9888171477387	-113.57157603404475	962.7970547999868	962.7970547999868	962.7970547999868	962.7970547999868	962.7970547999868	962.7970547999868	-413.0806252097499	-413.0806252106284	1406.2721045792011	2343.9380425964464	2343.9380425964464	2343.9380425964464	0.9360329903774707	0.9360329903774707	0.9360329903774707	0.9360329903774707	0.9360329903774707	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-392.0103195987736	-260.0068770086845	Bacteroides_caecimuris_I48	NH3-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe	-77.04945194225357	-77.04945194246153	-77.04945194246153	-77.04945194246153	-77.04945194246153	-77.04945194246153	-77.04945194246153	-77.04945194246153	-77.04945194246196	-77.04945194246196	-77.04945194246196	-77.04945194246196	969.5650600787534	969.5650600787534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##fe3-e0##Microbe	-0.9241112603155461	-0.9241112602971585	-0.9241112602971585	-0.9241112602971585	-0.9241112602971585	-0.9241112602971585	-0.9241112602971585	-0.9241112602971585	-0.9241112602968881	-0.9241112602968881	-0.9241112602968881	-0.9241112602968881	-0.9241112600753361	-0.9241112600753361	-0.9241112599991257	-0.924111259989451	-0.9241112600171684	-0.9241112600171684	-0.9241112600171684	-0.9241112600171684	-0.9241112600171684	-0.9241112600171684	-0.9241112600938334	-0.9241112602679739	-0.92411125997967	-0.9241112600929906	-0.9241112600929906	-0.9241112600929906	-0.007149930883946208	-0.007149930883946208	-0.007149930883946208	-0.007149930883946208	-0.007149930883946208	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.9241112597641471	-0.6160741737035009	Bacteroides_caecimuris_I48	fe3-e0
Bacteroides_caecimuris_I48##Folate##Microbe	-0.9999999999999993	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-0.999999999999999	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999993	-1.0000000000000004	-1.0000000000000016	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.000000000000038	Bacteroides_caecimuris_I48	Folate
Bacteroides_caecimuris_I48##Formate-e0##Microbe	1.4999999999695577	1.499999999945132	1.499999999945132	1.499999999945132	1.499999999945132	1.499999999945132	1.499999999945132	1.499999999945132	1.4999999999439666	1.4999999999439666	1.4999999999439666	1.4999999999439666	1048.1145120221713	1048.1145120221713	78.54945194340564	78.5494519439979	78.54945194403261	78.54945194403261	78.54945194403261	78.54945194403261	78.54945194403261	78.54945194403261	78.54945194388301	78.549451942904	78.54945194400915	-2734.4483621884565	-2734.4483621884565	-2734.4483621884565	-3.957446011585651	-3.957446011585651	-3.957446011585651	-3.957446011585651	-3.957446011585651	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	1.4999999991084514	-0.33333335206405446	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Neu5Ac-e0##Microbe	-6.992697026087184	-6.992697026083065	-6.992697026083065	-6.992697026083065	-6.992697026083065	-6.992697026083065	-6.992697026083065	-6.992697026083065	-6.992697026082991	-6.992697026082991	-6.992697026082991	-6.992697026082991	-6.992697025943217	-6.992697025943217	-6.992697025845167	-6.992697025908296	-6.992697025947049	-6.992697025947049	-6.992697025947049	-6.992697025947049	-6.992697025947049	-6.992697025947049	-6.992697025975595	-6.9926970260880355	-6.992697025903491	-6.992697025785233	-6.992697025785233	-6.992697025785233	-0.054103117862194336	-0.054103117862194336	-0.054103117862194336	-0.054103117862194336	-0.054103117862194336	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-6.9926970258796075	-4.661797967416434	Bacteroides_caecimuris_I48	Neu5Ac-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe	-0.9241112603162094	-0.9241112603167969	-0.9241112603167969	-0.9241112603167969	-0.9241112603167969	-0.9241112603167969	-0.9241112603167969	-0.9241112603167969	-0.9241112603167484	-0.9241112603167484	-0.9241112603167484	-0.9241112603167484	-0.9241112603084763	-0.9241112603084763	-0.9241112603016712	-0.9241112603085226	-0.9241112603115722	-0.9241112603115722	-0.9241112603115722	-0.9241112603115722	-0.9241112603115722	-0.9241112603115722	-0.9241112603154727	-0.9241112603185567	-0.9241112603079236	-0.9241112602928508	-0.9241112602928508	-0.9241112602928508	-0.007149930884818505	-0.007149930884818505	-0.007149930884818505	-0.007149930884818505	-0.007149930884818505	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.9241112603191716	-0.6160741670003669	Bacteroides_caecimuris_I48	Co2+-e0
Bacteroides_caecimuris_I48##Uracil-e0##Microbe	-39.64223087746433	-39.64223087746857	-39.64223087746857	-39.64223087746857	-39.64223087746857	-39.64223087746857	-39.64223087746857	-39.64223087746857	-39.642230877468165	-39.642230877468165	-39.642230877468165	-39.642230877468165	-39.64223087707308	-39.64223087707308	-39.64223087672454	-39.64223087698585	-39.64223087711388	-39.64223087711388	-39.64223087711388	-39.64223087711388	-39.64223087711388	-39.64223087711388	-39.64223087726508	-39.642230877540946	-39.64223087695335	-39.64223087635769	-39.64223087635769	-39.64223087635769	-0.3067154606430198	-0.3067154606430198	-0.3067154606430198	-0.3067154606430198	-0.3067154606430198	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-39.6422308772881	-26.428153641756715	Bacteroides_caecimuris_I48	Uracil-e0
Flavonifractor_plautii_YL31##Riboflavin##Microbe	-0.9999999999999478	-0.9999999999999478	-0.9999999999997471	-0.9999999999997427	-0.9999999999998331	-1.000000000000602	-1.0000000000003932	-0.9999999999999258	-0.9999999999999816	-0.9999999999999667	-0.9999999999997112	-0.9999999999993733	-0.999999999999854	-0.999999999999699	-0.999999999999699	-0.999999999999699	-0.999999999999699	-1.0000000000003593	-0.9999999999998616	-0.9999999999998013	-0.9999999999997294	-0.9999999999995063	-0.9999999999995063	-0.9999999999995063	-0.9999999999995063	-1.0000000000000546	-1.0000000000000144	-0.9999999999999946	-0.9999999999999946	-1.0000000000000224	-0.9999999999999449	-0.9999999999998344	-1.0000000000000828	-0.9999999999998255	-1.000000000000078	-0.9999999999997806	-0.9999999999999281	-1.000000000000025	-0.9999999999997439	-0.9999999999998596	-1.0000000000002613	-0.999999999999934	-1.0000000000000355	-1.000000000000154	-1.0000000000001579	-1.0000000000000497	-1.0000000000000977	-1.0000000000000069	-1.0000000000001399	-1.0000000000001261	-1.0000000000000109	-1.0000000000000109	Flavonifractor_plautii_YL31	Riboflavin
Bacteroides_caecimuris_I48##Acetate-e0##Microbe	1988.945309300132	1733.1286861283181	1733.1286861283181	1733.1286861283181	1733.1286861283181	1733.1286861283181	1733.1286861283181	1733.1286861283181	1733.1286861282688	1733.1286861282688	1733.1286861282688	1733.1286861282688	686.514174097248	686.514174097248	1656.0792341640304	339.53039095870406	339.5303909598014	339.5303909598014	339.5303909598014	339.5303909598014	339.5303909598014	339.5303909598014	798.1562842984438	1713.6598967229963	-105.6928330800591	4582.636857141316	4582.636857141316	4582.636857141316	5.357626676295375	5.357626676295375	5.357626676295375	5.357626676295375	5.357626676295375	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-889.2598672647003	-588.7287939896132	Bacteroides_caecimuris_I48	Acetate-e0
Flavonifractor_plautii_YL31##L-Arginine-e0##Microbe	-34.57235834181326	-34.57235834181326	-34.57235834207734	-34.572358342027286	-34.57235834202695	-34.57235834325981	-34.57235834269769	-34.57235834193137	-1329.3117536944305	-1347.1163694284778	-1543.2903951078652	-1388.1477987669255	-4638.209811381727	-852.2465632428851	-852.2465632428851	-852.2465632428851	-852.2465632428851	3265.537614646493	3265.5376146442304	-1769.8728784196917	-1.0000000000000029	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000002	-0.9999999999999993	-1.0000000000000007	-1.0000000000000007	-1.000000000000001	-0.9999999999999991	-0.9999999999999997	-0.9999999999999997	-0.9999999999999987	-1.0000000000000009	-1.0	-0.9999999999999996	-0.9999999999999993	-0.9999999999999989	-0.9999999999999997	-0.9999999999999999	-0.9999999999999996	-1.0000000000000009	-1.000000000000001	-1.0000000000000018	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999989	-0.999999999999999	-1.0000000000000009	-1.0000000000000009	Flavonifractor_plautii_YL31	L-Arginine-e0
Bacteroides_caecimuris_I48##Cl--e0##Microbe	-0.9241112603176819	-0.9241112603180609	-0.9241112603180609	-0.9241112603180609	-0.9241112603180609	-0.9241112603180609	-0.9241112603180609	-0.9241112603180609	-0.9241112603180666	-0.9241112603180666	-0.9241112603180666	-0.9241112603180666	-0.9241112603099332	-0.9241112603099332	-0.9241112603025068	-0.9241112603092984	-0.9241112603123518	-0.9241112603123518	-0.9241112603123518	-0.9241112603123518	-0.9241112603123518	-0.9241112603123518	-0.9241112603155816	-0.9241112603205034	-0.9241112603087731	-0.9241112602930206	-0.9241112602930206	-0.9241112602930206	-0.007149930884820381	-0.007149930884820381	-0.007149930884820381	-0.007149930884820381	-0.007149930884820381	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.9241112603190922	-0.6160741670003478	Bacteroides_caecimuris_I48	Cl--e0
Flavonifractor_plautii_YL31##L-Histidine-e0##Microbe	-11.393282031189598	-11.393282031189598	-11.393282031270644	-11.39328203125535	-11.393282031256664	-11.39328203163797	-11.393282031463405	-11.393282031228773	-11.393282031259316	-11.3932820312589	-11.393282031259533	-11.393282031250067	-11.393282031220382	-11.393282031268177	-11.393282031268177	-11.393282031268177	-11.393282031268177	-11.393282031328987	-11.393282031321702	-11.393282031247335	-11.393282031358838	-11.393282031267804	-11.393282031267804	-11.393282031267804	-11.393282031267804	-11.393282031275492	-11.393282031277064	-11.393282031272578	-11.393282031272578	-11.393282031230674	-11.393282031283576	-11.39328203126204	-11.393282031283968	-11.393282031253817	-11.393282031254916	-11.393282031247105	-11.393282031212376	-11.393282031228816	-11.393282031210617	-11.393282031206272	-11.393282031237089	-11.393282031315648	-11.393282031318964	-11.393282031283928	-11.39328203125072	-11.393282031248452	-11.393282031240263	-11.3932820311534	-11.393282031253978	-11.393282031249068	-11.393282031247658	-11.393282031247658	Flavonifractor_plautii_YL31	L-Histidine-e0
Flavonifractor_plautii_YL31##L-Cysteine-e0##Microbe	-13.0135059634927	-13.0135059634927	-13.013505963540693	-13.013505963531449	-13.01350596353533	-13.013505963887289	-13.013505963735115	-13.013505963524452	-13.013505963531568	-13.013505963531195	-13.013505963531056	-13.013505963525532	-13.013505963458144	-13.013505963549415	-13.013505963549415	-13.013505963549415	-13.013505963549415	-13.013505963660435	-13.013505963614161	-13.013505963522753	-13.01350596363187	-13.013505963547283	-13.013505963547283	-13.013505963547283	-13.013505963547283	-13.013505963555716	-13.01350596355901	-13.013505963553092	-13.013505963553092	-13.01350596350389	-13.013505963517968	-13.013505963533001	-13.01350596356066	-13.013505963518485	-13.013505963527537	-13.013505963527104	-13.013505963494824	-13.013505963501352	-13.013505963483686	-13.013505963476197	-13.013505963507795	-1378.6586791294858	-1380.1586791298603	-775.018063981461	-1.0000000000000007	-0.9999999999999999	-1.0	-0.9999999999999997	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Flavonifractor_plautii_YL31	L-Cysteine-e0
Bacteroides_caecimuris_I48##Cu2+-e0##Microbe	-0.9241112603171767	-0.9241112603173612	-0.9241112603173612	-0.9241112603173612	-0.9241112603173612	-0.9241112603173612	-0.9241112603173612	-0.9241112603173612	-0.9241112603173997	-0.9241112603173997	-0.9241112603173997	-0.9241112603173997	-0.9241112603111212	-0.9241112603111212	-0.9241112603033859	-0.9241112603096324	-0.9241112603127267	-0.9241112603127267	-0.9241112603127267	-0.9241112603127267	-0.9241112603127267	-0.9241112603127267	-0.9241112603142115	-0.9241112603196147	-0.9241112603086415	-0.9241112602926035	-0.9241112602926035	-0.9241112602926035	-0.007149930884818371	-0.007149930884818371	-0.007149930884818371	-0.007149930884818371	-0.007149930884818371	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.9241112603184637	-0.6160741669998533	Bacteroides_caecimuris_I48	Cu2+-e0
Flavonifractor_plautii_YL31##Spermidine-e0##Microbe	-1.0000000000000004	-1.0000000000000004	-0.9999999999999993	-0.9999999999999987	-0.9999999999999986	-1.0000000000000002	-0.9999999999999984	-1.0000000000000004	-0.9999999999999991	-0.9999999999999998	-1.0000000000000002	-1.0000000000000009	-0.9999999999999992	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000009	-0.9999999999999998	-1.0000000000000004	-0.9999999999999991	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-0.9999999999999999	-1.0000000000000009	-1.0000000000000009	-0.9999999999999992	-1.0000000000000007	-1.0	-0.9999999999999996	-1.000000000000001	-0.9999999999999997	-0.9999999999999988	-0.9999999999999991	-0.9999999999999992	-1.0000000000000007	-0.9999999999999997	-0.9999999999999993	-0.9999999999999992	-1.0000000000000009	-0.9999999999999993	-0.9999999999999993	-0.9999999999999994	-0.9999999999999994	-0.9999999999999991	-0.9999999999999991	-0.999999999999999	-1.0000000000000002	-1.0000000000000002	Flavonifractor_plautii_YL31	Spermidine-e0
Flavonifractor_plautii_YL31##H+-e0##Microbe	1969.2936836390493	1969.2936836390493	-473.56539773006733	-192.75702577235265	-233.39772844092357	-1619.091391010788	-573.3945876042548	1081.2666230546715	-213.47277229529078	-217.03369544210432	-151.6423535489347	-306.7849498884434	343.22745263631515	-918.7602967489445	-918.7602967489445	-918.7602967489445	-918.7602967489445	-2291.355022719062	-2291.3550227171377	-84.35806001054978	1672.6516321742506	-970.2602957851644	-970.2602957851644	-970.2602957851644	-970.2602957851644	-1074.2349885147717	-1074.2349885149952	-1074.2349885145488	-1074.2349885145488	11.091541336487671	11.091541336514547	11.091541336572472	-1785.9140281401583	10.09154133665885	10.0915413365002	10.091541336471241	-3579.9195975945368	-365.627154225349	-629.2426253338202	-730.3782605492443	1547.6970280428493	637.2669126095169	636.2669126097875	1039.6939893705328	-345.6737121401123	-345.67371214001184	-345.6737121397251	-698.323566540491	-698.3235665464051	-698.3235665462184	-698.0735665462927	-698.0735665462927	Flavonifractor_plautii_YL31	H+-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe	-1071.1513280390627	-1071.1513280395975	-1071.1513280395975	-1071.1513280395975	-1071.1513280395975	-1071.1513280395975	-1071.1513280395975	-1071.1513280395975	-1071.1513280395518	-1071.1513280395518	-1071.1513280395518	-1071.1513280395518	-24.536816010368394	-24.536816010368394	945.0282440620219	-300.5090491736451	-1376.8776800087467	-1376.8776800087467	-1376.8776800087467	-1376.8776800087467	-1376.8776800087467	-1376.8776800087467	-1.0000000000000007	-1.0000000000000016	-1.0	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.000000000000001	Bacteroides_caecimuris_I48	L-Aspartate-e0
Flavonifractor_plautii_YL31##L-Leucine-e0##Microbe	-64.72644010485995	-64.72644010485995	-64.72644010529852	-64.72644010521532	-64.7264401052232	-64.72644010738836	-64.7264401064038	-64.7264401050834	-64.7264401052341	-64.72644010523152	-64.72644010523345	-64.72644010518144	-64.72644010498901	-64.72644010528691	-64.72644010528691	-64.72644010528691	-64.72644010528691	-64.72644010566009	-64.72644010560323	-64.72644010516484	-64.72644010582401	-64.726440105294	-64.726440105294	-64.726440105294	-64.726440105294	-64.72644010532777	-64.72644010533959	-64.72644010531593	-64.72644010531593	-64.72644010506598	-64.72644010536976	-64.72644010525191	-64.72644010538293	-64.72644010520457	-64.72644010521353	-64.72644010517108	-64.72644010497545	-64.72644010506279	-64.72644010495748	-64.72644010493289	-64.72644010510376	-64.72644010555528	-64.72644010557589	-64.72644010537297	-64.72644010518384	-64.72644010516996	-64.72644010512373	-64.7264401046246	-64.7264401052013	-64.72644010517882	-64.726440105169	-64.726440105169	Flavonifractor_plautii_YL31	L-Leucine-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe	1032.4135806143738	1032.4135806149086	1032.4135806149086	1032.4135806149086	1032.4135806149086	1032.4135806149086	1032.4135806149086	1032.4135806149086	1032.4135806148597	1032.4135806148597	1032.4135806148597	1032.4135806148597	-14.200931413753029	-14.200931413753029	-983.7659914857142	-1054.777541466515	21.591089365001416	21.591089365001416	21.591089365001416	21.591089365001416	21.591089365001416	21.591089365001416	21.591089365042844	21.591089365066395	21.591089364937748	21.591089364607367	21.591089364607367	21.591089364607367	1.1593150869659505	1.1593150869659505	1.1593150869659505	1.1593150869659505	1.1593150869659505	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	21.591089365121057	14.727392764143172	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe	-1047.614512026617	-1047.6145120272515	-1047.6145120272515	-1047.6145120272515	-1047.6145120272515	-1047.6145120272515	-1047.6145120272515	-1047.6145120272515	-1047.6145120272072	-1047.6145120272072	-1047.6145120272072	-1047.6145120272072	-0.9999999999999987	-0.9999999999999987	-0.9999999999999999	-0.9999999999999993	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.0000000000000007	-0.9999999999999998	-0.9999999999999999	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.0000000000000016	Bacteroides_caecimuris_I48	D-Glucose-e0
Flavonifractor_plautii_YL31##D-Mannose-e0##Microbe	-47.658858997539085	-47.658858997539085	-46.65885899784021	-327.46723095486965	-286.82652828635406	-322.8737274955393	-322.87372749048853	-1646.6026960014756	-351.86330065317156	-351.8633006531455	-351.8633006531372	-326.0062012629006	-1.000000000000001	-0.999999999999998	-0.999999999999998	-0.999999999999998	-0.999999999999998	-1.0	-0.9999999999999989	-0.9999999999999987	-0.9999999999999978	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999986	-1.000000000000001	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.0000000000000002	-1.0	-0.9999999999999999	-1.0000000000000022	-0.9999999999999989	-0.9999999999999986	-0.9999999999999982	-1.0000000000000004	-1.0000000000000002	-1.0000000000000013	-1.0000000000000002	-0.9999999999999989	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000013	-0.9999999999999989	-0.9999999999999982	-0.9999999999999991	-0.9999999999999997	-1.000000000000001	-1.000000000000001	Flavonifractor_plautii_YL31	D-Mannose-e0
Flavonifractor_plautii_YL31##H2O-e0##Microbe	-1826.4777433112827	-1826.4777433112827	1426.3343651862085	1426.3343651843925	1385.6936625159958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1176.4451407408458	1176.4451407405838	1176.4451407397648	1176.445140730867	2722.349607784305	1177.4451407406423	1173.9451407405313	1173.9451407405313	Flavonifractor_plautii_YL31	H2O-e0
Bacteroides_caecimuris_I48##Mg-e0##Microbe	-0.9241112603169344	-0.9241112603172691	-0.9241112603172691	-0.9241112603172691	-0.9241112603172691	-0.9241112603172691	-0.9241112603172691	-0.9241112603172691	-0.9241112603172726	-0.9241112603172726	-0.9241112603172726	-0.9241112603172726	-0.9241112603112158	-0.9241112603112158	-0.9241112603045949	-0.9241112603104557	-0.9241112603129761	-0.9241112603129761	-0.9241112603129761	-0.9241112603129761	-0.9241112603129761	-0.9241112603129761	-0.9241112603154495	-0.924111260319652	-0.924111260309634	-0.9241112602947927	-0.9241112602947927	-0.9241112602947927	-0.007149930884819971	-0.007149930884819971	-0.007149930884819971	-0.007149930884819971	-0.007149930884819971	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.9241112603213167	-0.6160741670018302	Bacteroides_caecimuris_I48	Mg-e0
